entry_time,exit_time,side,signal_strength,weight,entry_price,exit_price,reason,gross_return,spread_cost,net_return,stress_return,double_spread_return,holding_days,return_1m,return_3m,return_12m
2019-12-01 00:00:00+00:00,2020-01-02 00:00:00+00:00,short,0.3333333333333333,-0.2914724243195539,1462.651,1518.513,rebalance,-0.011132001118064961,3.16890437094256e-05,-0.011163690161774388,-0.011455162586093942,-0.011195379205483812,32.0,-0.015694820030309864,-0.042390343073638426,0.19575707875043502
2020-01-02 00:00:00+00:00,2020-02-02 00:00:00+00:00,long,1.0,0.8838123324054412,1518.513,1588.593,rebalance,0.04078830293515655,9.22082939981664e-05,0.04069609464115838,0.03981228230875294,0.040603886347160216,31.0,0.040126014113744723,0.03331121091083311,0.1872377319770897
2020-02-02 00:00:00+00:00,2020-03-01 00:00:00+00:00,long,1.0,0.8487869457501188,1588.593,1582.182,rebalance,-0.003425404184208329,8.673213794152529e-05,-0.0035121363221498544,-0.004360923267899973,-0.00359886846009138,28.0,0.04345421900222379,0.050689714459536406,0.2027202253935645
2020-03-01 00:00:00+00:00,2020-04-01 00:00:00+00:00,long,1.0,0.7955673978180127,1582.182,1579.116,rebalance,-0.0015416744987049777,0.0001389712511071868,-0.0016806457498121645,-0.0024762131476301773,-0.0018196170009193513,31.0,0.011225481914076463,0.08930027162248932,0.20686396403662677
2020-04-01 00:00:00+00:00,2020-05-01 00:00:00+00:00,long,0.3333333333333333,0.19799520079981803,1579.116,1687.645,rebalance,0.013607753418750404,4.1578575701284497e-05,0.01356617484304912,0.013368179642249303,0.013524596267347835,30.0,-0.004438582377314981,0.03700386023303248,0.2224044887629968
2020-05-01 00:00:00+00:00,2020-06-01 00:00:00+00:00,long,1.0,0.5915062272656533,1687.645,1739.633,rebalance,0.01822138289929862,8.976386851636789e-05,0.01813161903078225,0.017540112803516597,0.018041855162265884,31.0,0.044159760066664555,0.07153735932283234,0.31534297027635105
2020-06-01 00:00:00+00:00,2020-07-01 00:00:00+00:00,long,1.0,0.6058644648157158,1739.633,1782.904,rebalance,0.015070052854274894,6.977268833551478e-05,0.01500028016593938,0.014394415701123663,0.014930507477603865,30.0,0.030734119707482632,0.09684999356909918,0.33256506356417437
2020-07-01 00:00:00+00:00,2020-08-02 00:00:00+00:00,long,1.0,0.6163808682632396,1782.904,1983.223,rebalance,0.06925375631532812,6.9152343845348e-05,0.06918460397148278,0.06856822310321954,0.06911545162763742,32.0,0.030818668583100894,0.10297633887614133,0.28069927176550524
2020-08-02 00:00:00+00:00,2020-09-01 00:00:00+00:00,long,1.0,0.6155388944229777,1983.223,1967.834,rebalance,-0.00477633026960417,6.757788680421725e-05,-0.004843908156408387,-0.005459447050831365,-0.004911486043212605,30.0,0.10776064905309024,0.17015980865382851,0.39853690625989135
2020-09-01 00:00:00+00:00,2020-10-01 00:00:00+00:00,long,0.3333333333333333,0.18120735173386934,1967.834,1887.677,rebalance,-0.0073812311876569866,1.7585439488952635e-05,-0.007398816627145939,-0.007580023978879809,-0.007416402066634892,30.0,-0.003664244427431962,0.1311084350507703,0.29434906468933386
2020-10-01 00:00:00+00:00,2020-11-01 00:00:00+00:00,long,0.3333333333333333,0.17762849314016246,1887.677,1879.363,rebalance,-0.0007823389764071325,1.8533327626300964e-05,-0.0008008723040334334,-0.0009785007971735958,-0.0008194056316597344,31.0,-0.04331775935389015,0.05877206020511472,0.280990053053098
2020-11-01 00:00:00+00:00,2020-12-01 00:00:00+00:00,short,0.3333333333333333,-0.17787705714658736,1879.363,1778.785,rebalance,0.009519458802631248,1.5998644412387775e-05,0.00950346015821886,0.009325583101072272,0.009487461513806472,30.0,-0.004649068438144055,-0.039893019053809264,0.25660954037017847
2020-12-01 00:00:00+00:00,2021-01-03 00:00:00+00:00,short,0.3333333333333333,-0.17075645423928926,1778.785,1909.364,rebalance,-0.012535077054344469,1.4361561848461402e-05,-0.01254943861619293,-0.01272019507043222,-0.01256380017804139,33.0,-0.05330259926744918,-0.0985220176944328,0.21503275697541535
