spec,entry_time,exit_time,direction,entry,stop,target,result_r,result_pct,exit_reason,profile_poc,profile_val,profile_vah,week_low,week_high
no-profile-ablation,2025-12-08T11:45:00+00:00,2025-12-08T13:45:00+00:00,long,4213.446,4200.469106867259,4245.888232831852,-1.0,-1.0,stop,4208.21788671875,4196.775234375,4236.23265625,4163.631,4264.642
no-profile-ablation,2025-12-09T03:30:00+00:00,2025-12-09T04:45:00+00:00,long,4198.054,4185.664688303601,4229.027279240998,-1.0,-1.0,stop,4208.21788671875,4196.775234375,4236.23265625,4163.631,4264.642
no-profile-ablation,2025-12-10T05:45:00+00:00,2025-12-10T08:00:00+00:00,long,4212.012,4201.4134951970655,4238.508262007335,-1.0,-1.0,stop,4208.21788671875,4196.775234375,4236.23265625,4163.631,4264.642
no-profile-ablation,2026-01-06T06:00:00+00:00,2026-01-06T07:00:00+00:00,short,4452.703,4470.565704336259,4408.046239159354,-1.0,-1.0,stop,4330.930304687499,4310.124718749999,4389.38409375,4274.458,4528.088
no-profile-ablation,2026-01-08T00:45:00+00:00,2026-01-08T05:30:00+00:00,short,4451.528,4463.543238710883,4421.489903222793,2.5,2.5,target,4330.930304687499,4310.124718749999,4389.38409375,4274.458,4528.088
no-profile-ablation,2026-02-16T05:30:00+00:00,2026-02-17T00:45:00+00:00,long,4986.533,4963.608938183745,5043.84315454064,-1.0,-1.0,stop,5029.9632421875,4991.4030625000005,5085.45228125,4878.544,5119.31
no-profile-ablation,2026-02-20T08:00:00+00:00,2026-02-20T09:00:00+00:00,short,5006.714,5031.173170829625,4945.566072925938,-1.0,-1.0,stop,5029.9632421875,4991.4030625000005,5085.45228125,4878.544,5119.31
no-profile-ablation,2026-04-07T11:00:00+00:00,2026-04-07T19:15:00+00:00,short,4652.214,4695.388009769821,4544.2789755754475,-1.0,-1.0,stop,4667.721351562501,4517.121671875,4704.9985,4418.71,4800.428
no-profile-ablation,2026-04-20T15:00:00+00:00,2026-04-20T22:00:00+00:00,short,4805.204,4828.938372898056,4745.86806775486,-1.0,-1.0,stop,4793.965507812501,4761.416203125,4863.4626718750005,4664.648,4889.854
no-profile-ablation,2026-04-22T13:45:00+00:00,2026-04-22T14:30:00+00:00,long,4755.4,4735.529177259667,4805.077056850831,-1.0,-1.0,stop,4793.965507812501,4761.416203125,4863.4626718750005,4664.648,4889.854
no-profile-ablation,2026-05-14T13:30:00+00:00,2026-05-15T00:15:00+00:00,short,4688.06,4711.098341165573,4630.464147086068,2.5,2.5,target,4714.3120195312495,4577.0669296875,4764.876,4500.705,4764.876
no-profile-ablation,2026-05-26T13:00:00+00:00,2026-05-26T16:15:00+00:00,long,4520.320000000001,4499.717769134398,4571.825577164008,-1.0,-1.0,stop,4543.23717578125,4494.9257734375,4552.2623828125,4453.516,4589.425
no-profile-ablation,2026-05-27T05:00:00+00:00,2026-05-27T05:30:00+00:00,long,4510.481000000001,4497.292590086368,4543.452024784081,-1.0,-1.0,stop,4543.23717578125,4494.9257734375,4552.2623828125,4453.516,4589.425
no-profile-ablation,2026-06-03T23:00:00+00:00,2026-06-04T11:45:00+00:00,long,4448.905000000001,4429.666886297655,4497.000284255865,2.5,2.5,target,4508.55276171875,4455.785328125,4579.2074609374995,4366.349,4595.306
no-profile-ablation,2026-06-05T06:45:00+00:00,2026-06-05T12:45:00+00:00,long,4448.529,4427.828304574928,4500.280738562682,-1.0,-1.0,stop,4508.55276171875,4455.785328125,4579.2074609374995,4366.349,4595.306
no-profile-ablation,2026-06-19T12:15:00+00:00,2026-06-21T23:45:00+00:00,long,4155.937,4141.0264284150435,4193.213428962391,-1.0,-1.0,stop,4333.07975390625,4140.65059375,4350.3320234375005,4023.866,4363.603
no-profile-ablation,2026-07-02T11:45:00+00:00,2026-07-02T12:30:00+00:00,long,4071.128,4056.5500166423967,4107.572958394008,2.499999999999969,2.499999999999969,target,4013.238515625,3967.1156250000004,4100.35953125,3958.916,4221.304
no-profile-ablation,2026-07-08T07:15:00+00:00,2026-07-08T08:30:00+00:00,short,4118.096,4135.006482106098,4075.819794734754,2.5,2.5,target,4067.2094765624997,4005.214890625,4137.3345,3942.204,4202.378
no-profile-ablation,2026-07-08T16:45:00+00:00,2026-07-09T17:45:00+00:00,long,4056.646,4020.5048815330297,4146.998796167427,2.1974970163854177,2.1974970163854177,time,4067.2094765624997,4005.214890625,4137.3345,3942.204,4202.378
no-profile-ablation,2026-07-10T03:45:00+00:00,2026-07-10T13:15:00+00:00,short,4121.776,4135.668407505939,4087.044981235151,2.5,2.5,target,4067.2094765624997,4005.214890625,4137.3345,3942.204,4202.378
no-profile-ablation,2026-07-28T06:45:00+00:00,2026-07-28T09:15:00+00:00,long,4049.742,4039.315180590271,4075.809048524323,-1.0,-1.0,stop,4052.1032421874997,4004.064765625,4098.707734375,3982.555,4166.105
no-profile-ablation,2026-08-30T23:00:00+00:00,2026-08-30T23:45:00+00:00,long,4461.744000000001,4437.838846906356,4521.506882734113,-1.0,-1.0,stop,4395.476953125,4329.388437500001,4509.62984375,4324.582,4632.194
