slug,orb_minutes,cutoff_minutes,reward_risk,require_bullish_breakout,direction,training_initial_balance,training_final_balance,training_return_pct,training_profit_factor,training_win_rate_pct,training_max_drawdown_pct,training_trades,training_wins,training_losses,training_gross_profit,training_gross_loss,validation_initial_balance,validation_final_balance,validation_return_pct,validation_profit_factor,validation_win_rate_pct,validation_max_drawdown_pct,validation_trades,validation_wins,validation_losses,validation_gross_profit,validation_gross_loss,locked_initial_balance,locked_final_balance,locked_return_pct,locked_profit_factor,locked_win_rate_pct,locked_max_drawdown_pct,locked_trades,locked_wins,locked_losses,locked_gross_profit,locked_gross_loss,full_initial_balance,full_final_balance,full_return_pct,full_profit_factor,full_win_rate_pct,full_max_drawdown_pct,full_trades,full_wins,full_losses,full_gross_profit,full_gross_loss,eligible,score
orb45-cut90-rr1.5-bull0-long,45,90,1.5,False,long,10000.0,11294.961690495711,12.949616904957107,1.114823098000406,56.00000000000001,11.475009272301499,375,210,165,12572.846654818157,-11277.884964322455,10000.0,9484.148363753435,-5.158516362465648,0.8865738441266652,51.798561151079134,8.81640064553619,139,72,67,4032.055610320368,-4547.907246566939,10000.0,10645.623796235841,6.456237962358413,1.3192111094738677,57.14285714285714,5.078441590652645,91,52,39,2668.1843433921613,-2022.5605471563197,10000.0,11403.92141958505,14.039214195850501,1.0755553714593349,55.20661157024793,11.475009272301499,605,334,271,19985.279600593305,-18581.358181008272,False,-5.158516362465648
orb45-cut90-rr1.5-bull1-long,45,90,1.5,True,long,10000.0,11294.961690495711,12.949616904957107,1.114823098000406,56.00000000000001,11.475009272301499,375,210,165,12572.846654818157,-11277.884964322455,10000.0,9484.148363753435,-5.158516362465648,0.8865738441266652,51.798561151079134,8.81640064553619,139,72,67,4032.055610320368,-4547.907246566939,10000.0,10645.623796235841,6.456237962358413,1.3192111094738677,57.14285714285714,5.078441590652645,91,52,39,2668.1843433921613,-2022.5605471563197,10000.0,11403.92141958505,14.039214195850501,1.0755553714593349,55.20661157024793,11.475009272301499,605,334,271,19985.279600593305,-18581.358181008272,False,-5.158516362465648
orb15-cut330-rr1-bull0-long,15,330,1.0,False,long,10000.0,9436.798840168425,-5.632011598315745,0.9804374267328995,52.05128205128206,21.12376718404011,780,406,374,28226.5266608292,-28789.72782066076,10000.0,12462.378477931823,24.623784779318235,1.2374628978326427,54.51127819548872,9.767312266276008,266,145,121,12831.907782957129,-10369.52930502531,10000.0,12056.397993122911,20.563979931229113,1.2848405178822222,59.48717948717949,7.475688091049528,195,116,79,9275.869465833875,-7219.471472710958,10000.0,14178.921888511652,41.78921888511651,1.0887891149136162,53.74697824335214,21.12376718404011,1241,667,574,51244.622369673576,-47065.70048116185,False,-5.632011598315745
orb15-cut180-rr1-bull1-long,15,180,1.0,True,long,10000.0,9378.956687895714,-6.210433121042858,0.9778145727872869,51.7531556802244,24.237669742056802,713,369,344,27372.256350313302,-27993.299662417532,10000.0,12953.073934885304,29.53073934885304,1.30223450344216,56.9620253164557,8.924358283054396,237,135,102,12723.877404550878,-9770.80346966557,10000.0,11863.422869245764,18.634228692457633,1.2701791485221658,59.44444444444444,7.475688091049508,180,107,73,8760.41280884098,-6896.989939595203,10000.0,14412.435799938401,44.12435799938401,1.0968995318931183,54.07079646017699,24.237669742056802,1130,611,519,49948.62894486925,-45536.19314493083,False,-6.210433121042858
orb15-cut60-rr0.75-bull1-long,15,60,0.75,True,long,10000.0,9326.472830805978,-6.7352716919402145,0.9685849522340133,56.6003616636528,21.60459195176348,553,313,240,20766.108199536437,-21439.63536873044,10000.0,12168.890902010871,21.688909020108717,1.3282166088892635,63.63636363636363,7.84926458544897,187,119,68,8776.999216062233,-6608.10831405135,10000.0,10938.274215299381,9.382742152993817,1.1788215252252847,63.44827586206897,6.932322600318902,145,92,53,6185.26119920587,-5246.986983906494,10000.0,12414.157001520936,24.141570015209357,1.0719406423152666,59.2090395480226,21.60459195176348,885,524,361,35971.78067328833,-33557.62367176739,False,-6.7352716919402145
orb15-cut180-rr1-bull0-long,15,180,1.0,False,long,10000.0,9285.123122273535,-7.148768777264647,0.9743045245576328,51.68067226890757,24.237669742056724,714,369,345,27106.24203209523,-27821.11890982173,10000.0,12953.073934885304,29.53073934885304,1.30223450344216,56.9620253164557,8.924358283054396,237,135,102,12723.877404550878,-9770.80346966557,10000.0,11863.422869245764,18.634228692457633,1.2701791485221658,59.44444444444444,7.475688091049508,180,107,73,8760.41280884098,-6896.989939595203,10000.0,14268.243830041092,42.68243830041092,1.0944542022965817,54.02298850574713,24.237669742056724,1131,611,520,49456.74498998934,-45188.50115994827,False,-7.148768777264647
orb15-cut120-rr0.75-bull1-long,15,120,0.75,True,long,10000.0,9153.366161796102,-8.466338382038973,0.9647121986701366,55.688622754491014,24.68213529614049,668,372,296,23145.618620081423,-23992.252458285322,10000.0,11436.383276200728,14.363832762007277,1.1791632011238213,60.82949308755761,10.391471158685746,217,132,85,9453.561285919517,-8017.178009718791,10000.0,11441.04854499269,14.410485449926892,1.2353561156173605,63.905325443786985,6.399892692894806,169,108,61,7563.891544898064,-6122.842999905386,10000.0,11976.650214176723,19.766502141767226,1.0523752653030405,58.06451612903226,24.68213529614049,1054,612,442,39716.79726145045,-37740.14704727373,False,-8.466338382038973
orb15-cut60-rr0.75-bull0-long,15,60,0.75,False,long,10000.0,9140.813199209759,-8.591868007902415,0.9595188425073484,56.3963963963964,21.604603456230898,555,313,242,20365.176681064964,-21224.363481855227,10000.0,12168.890902010871,21.688909020108717,1.3282166088892635,63.63636363636363,7.84926458544897,187,119,68,8776.999216062233,-6608.10831405135,10000.0,10938.274215299381,9.382742152993817,1.1788215252252847,63.44827586206897,6.932322600318902,145,92,53,6185.26119920587,-5246.986983906494,10000.0,12167.031656570907,21.67031656570908,1.0654670148039316,59.07553551296505,21.604603456230898,887,524,363,35268.15384857798,-33101.122192007104,False,-8.591868007902415
orb15-cut90-rr0.75-bull1-long,15,90,0.75,True,long,10000.0,9111.793735915659,-8.882062640843413,0.9606670487575318,56.29032258064516,23.749229399935693,620,349,271,21693.528287411486,-22581.73455149583,10000.0,11821.300893137544,18.21300893137545,1.2414393127599155,62.13592233009708,8.770880212107066,206,128,78,9364.815129978624,-7543.514236841076,10000.0,11389.075187273374,13.890751872733741,1.2455400480107233,64.55696202531645,6.967624387563351,158,102,56,7046.299735884314,-5657.224548610941,10000.0,12267.543647407707,22.67543647407706,1.0637867668860883,58.84146341463414,23.749229399935693,984,579,405,37816.35350411451,-35548.80985670687,False,-8.882062640843413
orb15-cut120-rr0.75-bull0-long,15,120,0.75,False,long,10000.0,9061.789556437943,-9.382104435620564,0.960676058912568,55.60538116591929,24.682146348980826,669,372,297,22920.294518494415,-23858.50496205653,10000.0,11436.383276200728,14.363832762007277,1.1791632011238213,60.82949308755761,10.391471158685746,217,132,85,9453.561285919517,-8017.178009718791,10000.0,11441.04854499269,14.410485449926892,1.2353561156173605,63.905325443786985,6.399892692894806,169,108,61,7563.891544898064,-6122.842999905386,10000.0,11856.82752263466,18.568275226346586,1.0495565575151393,58.00947867298578,24.682146348980826,1055,612,443,39325.68362845653,-37468.856105821884,False,-9.382104435620564
orb15-cut90-rr0.75-bull0-long,15,90,0.75,False,long,10000.0,9020.63304985658,-9.793669501434199,0.9563991342994888,56.19967793880838,23.74924058967959,621,349,272,21482.731781348564,-22462.09873149197,10000.0,11821.300893137544,18.21300893137545,1.2414393127599155,62.13592233009708,8.770880212107066,206,128,78,9364.815129978624,-7543.514236841076,10000.0,11389.075187273374,13.890751872733741,1.2455400480107233,64.55696202531645,6.967624387563351,158,102,56,7046.299735884314,-5657.224548610941,10000.0,12144.810656783733,21.448106567837332,1.0607604683832623,58.78172588832488,23.74924058967959,985,579,406,37444.25310437677,-35299.44244759301,False,-9.793669501434199
orb15-cut180-rr0.75-bull1-long,15,180,0.75,True,long,10000.0,8889.431174137788,-11.105688258622127,0.9557575923551087,55.11921458625526,25.759613969449152,713,393,320,23991.338709914795,-25101.90753577701,10000.0,11899.348220330443,18.993482203304435,1.2199309613452434,61.60337552742617,10.604100073704547,237,146,91,10535.459337713677,-8636.111117383238,10000.0,11684.603263033017,16.84603263033018,1.2632187288810708,63.888888888888886,5.697944576021379,180,115,65,8084.616173186395,-6400.012910153379,10000.0,12359.790703825964,23.597907038259635,1.0596678919738836,57.876106194690266,25.759613969449152,1130,654,476,41908.543404170385,-39548.7527003444,False,-11.105688258622127
orb15-cut330-rr0.75-bull1-long,15,330,0.75,True,long,10000.0,8867.36554108362,-11.326344589163796,0.956248959921078,55.198973042362,24.264772280893357,779,430,349,24755.53772792094,-25888.17218683729,10000.0,11426.261230696167,14.262612306961664,1.154272517650812,58.64661654135338,12.601387531964955,266,156,110,10671.337751223477,-9245.076520527318,10000.0,11815.956822366032,18.159568223660315,1.271616604133299,63.589743589743584,4.862204922561942,195,124,71,8501.69250542763,-6685.735683061613,10000.0,11972.026127535126,19.72026127535127,1.0482628065272435,57.25806451612904,24.575554946143974,1240,710,530,42832.18883734274,-40860.162709807606,False,-11.326344589163796
orb15-cut180-rr0.75-bull0-long,15,180,0.75,False,long,10000.0,8800.49515692801,-11.995048430719912,0.9519386696430054,55.04201680672269,25.759624864170505,714,393,321,23758.29041898553,-24957.79526205751,10000.0,11899.348220330443,18.993482203304435,1.2199309613452434,61.60337552742617,10.604100073704547,237,146,91,10535.459337713677,-8636.111117383238,10000.0,11684.603263033017,16.84603263033018,1.2632187288810708,63.888888888888886,5.697944576021379,180,115,65,8084.616173186395,-6400.012910153379,10000.0,12236.134809853496,22.36134809853496,1.0569569249909139,57.824933687002655,25.759624864170505,1131,654,477,41496.23900631768,-39260.104196464206,False,-11.995048430719912
orb15-cut330-rr0.75-bull0-long,15,330,0.75,False,long,10000.0,8779.655141912284,-12.203448580877152,0.9525862861318518,55.12820512820513,24.264783394981258,780,430,350,24517.880615692873,-25738.22547378059,10000.0,11426.261230696167,14.262612306961664,1.154272517650812,58.64661654135338,12.601387531964955,266,156,110,10671.337751223477,-9245.076520527318,10000.0,11815.956822366032,18.159568223660315,1.271616604133299,63.589743589743584,4.862204922561942,195,124,71,8501.69250542763,-6685.735683061613,10000.0,11853.606379790353,18.536063797903534,1.0456979631744137,57.2119258662369,24.57556601462485,1241,710,531,42415.72886905305,-40562.12248926266,False,-12.203448580877152
orb15-cut60-rr0.5-bull1-long,15,60,0.5,True,long,10000.0,8352.826529652659,-16.471734703473416,0.9062700538984723,62.74864376130199,27.656320649698984,553,347,206,15926.436020083092,-17573.609490430434,10000.0,11542.089738883751,15.420897388837517,1.2934678092165275,71.12299465240642,6.117257970248223,187,133,54,6796.804874423378,-5254.715135539634,10000.0,10820.566111603319,8.20566111603318,1.1944241599913439,70.34482758620689,5.404591342313832,145,102,43,5041.060682030441,-4220.49457042712,10000.0,10432.007522513382,4.320075225133824,1.016595426503298,65.76271186440678,27.656320649698984,885,582,303,26463.72911927617,-26031.721596762778,False,-16.471734703473416
orb15-cut60-rr0.5-bull0-long,15,60,0.5,False,long,10000.0,8186.549014852829,-18.134509851471712,0.8959810511961711,62.52252252252253,27.65633129248879,555,347,208,15620.401269668331,-17433.8522548155,10000.0,11542.089738883751,15.420897388837517,1.2934678092165275,71.12299465240642,6.117257970248223,187,133,54,6796.804874423378,-5254.715135539634,10000.0,10820.566111603319,8.20566111603318,1.1944241599913439,70.34482758620689,5.404591342313832,145,102,43,5041.060682030441,-4220.49457042712,10000.0,10224.340300039807,2.24340300039807,1.0087211890610361,65.61443066516347,27.65633129248879,887,582,305,25947.931254180286,-25723.59095414047,False,-18.134509851471712
orb15-cut90-rr0.5-bull1-long,15,90,0.5,True,long,10000.0,8100.764681319351,-18.992353186806486,0.8984578495569999,62.25806451612903,30.043355194467043,620,386,234,16804.675425722577,-18703.910744403212,10000.0,11327.354981886383,13.273549818863838,1.2214065199982256,69.90291262135922,7.15705130785502,206,144,62,7322.4583866868115,-5995.103404800434,10000.0,11060.309200828686,10.603092008286863,1.2319049714248622,70.88607594936708,5.882380948125741,158,112,46,5632.480268632726,-4572.171067804046,10000.0,10148.965954419235,1.4896595441923566,1.0053670134072465,65.2439024390244,30.043355194467043,984,642,342,27904.803906705536,-27755.837952286252,False,-18.992353186806486
orb15-cut120-rr0.5-bull1-long,15,120,0.5,True,long,10000.0,8072.812736904723,-19.271872630952767,0.9041191412411443,61.82634730538922,32.04899420540924,668,413,255,18172.625025218083,-20099.81228831337,10000.0,11014.552109411894,10.145521094118948,1.1574788953600117,68.66359447004609,8.08565855267172,217,149,68,7457.016079536402,-6442.463970124518,10000.0,11003.116359603882,10.031163596038816,1.2009988827448592,69.8224852071006,6.045100083035156,169,118,51,5993.772754829807,-4990.656395225912,10000.0,9783.796839231814,-2.162031607681858,0.9927298089957189,64.51612903225806,32.04899420540924,1054,680,374,29522.10228964559,-29738.30545041375,False,-19.271872630952767
orb15-cut330-rr0.5-bull1-long,15,330,0.5,True,long,10000.0,8027.948714715846,-19.720512852841544,0.9108530248186546,61.360718870346595,31.609805879844366,779,478,301,20149.29698561959,-22121.34827090374,10000.0,10908.276998597008,9.082769985970085,1.119935075396706,66.16541353383458,8.544857679224858,266,176,90,8481.349309534573,-7573.0723109375695,10000.0,11300.153336056812,13.001533360568128,1.236211982058443,68.71794871794872,5.8707450829825785,195,134,61,6804.333626687176,-5504.180290630361,10000.0,9895.667257157314,-1.0433274284268546,0.9968404164420742,63.54838709677419,31.609805879844366,1240,788,452,32916.70972365055,-33021.04246649325,False,-19.720512852841544
orb15-cut90-rr0.5-bull0-long,15,90,0.5,False,long,10000.0,8019.719026201353,-19.802809737986472,0.8936610285397901,62.15780998389694,30.043365486089773,621,386,235,16642.063653068944,-18622.344626867613,10000.0,11327.354981886383,13.273549818863838,1.2214065199982256,69.90291262135922,7.15705130785502,206,144,62,7322.4583866868115,-5995.103404800434,10000.0,11060.309200828686,10.603092008286863,1.2319049714248622,70.88607594936708,5.882380948125741,158,112,46,5632.480268632726,-4572.171067804046,10000.0,10047.428676532028,0.47428676532028646,1.0017194451498566,65.17766497461929,30.043365486089773,985,642,343,27631.13876810116,-27583.710091569163,False,-19.802809737986472
orb15-cut180-rr0.5-bull1-long,15,180,0.5,True,long,10000.0,8013.58972708705,-19.864102729129495,0.9059856019727516,61.57082748948106,32.23426379126559,713,439,274,19142.377599953346,-21128.787872866298,10000.0,11409.976767179382,14.099767671793817,1.202839548025444,69.62025316455697,7.633560157099817,237,165,72,8361.169376830181,-6951.192609650806,10000.0,11151.640277648172,11.516402776481716,1.2199035969317138,69.44444444444444,5.856925482902538,180,125,55,6388.663653876948,-5237.0233762287735,10000.0,10196.488081544434,1.9648808154443476,1.0062401626033186,64.51327433628319,32.23426379126559,1130,729,401,31684.142175674788,-31487.65409413036,False,-19.864102729129495
orb15-cut120-rr0.5-bull0-long,15,120,0.5,False,long,10000.0,7992.046732379691,-20.079532676203094,0.899623820793988,61.733931240657704,32.04900420197403,669,413,256,17996.32746415766,-20004.28073177798,10000.0,11014.552109411894,10.145521094118948,1.1574788953600117,68.66359447004609,8.08565855267172,217,149,68,7457.016079536402,-6442.463970124518,10000.0,11003.116359603882,10.031163596038816,1.2009988827448592,69.8224852071006,6.045100083035156,169,118,51,5993.772754829807,-4990.656395225912,10000.0,9685.912965848127,-3.140870341518731,0.9893696818487547,64.45497630331754,32.04900420197403,1055,680,375,29232.25670487034,-29546.3437390222,False,-20.079532676203094
orb15-cut330-rr0.5-bull0-long,15,330,0.5,False,long,10000.0,7948.541295594358,-20.51458704405642,0.9067844735986399,61.282051282051285,31.60981594101998,780,478,302,19956.234472937387,-22007.69317734304,10000.0,10908.276998597008,9.082769985970085,1.119935075396706,66.16541353383458,8.544857679224858,266,176,90,8481.349309534573,-7573.0723109375695,10000.0,11300.153336056812,13.001533360568128,1.236211982058443,68.71794871794872,5.8707450829825785,195,134,61,6804.333626687176,-5504.180290630361,10000.0,9797.78554100541,-2.0221445899458956,0.9938348450441267,63.497179693795324,31.60981594101998,1241,788,453,32597.359994842107,-32799.574453836714,False,-20.51458704405642
orb15-cut180-rr0.5-bull0-long,15,180,0.5,False,long,10000.0,7933.416230531066,-20.665837694689348,0.9017010198710789,61.484593837535016,32.234273760574354,714,439,275,18956.867000402555,-21023.450769871506,10000.0,11409.976767179382,14.099767671793817,1.202839548025444,69.62025316455697,7.633560157099817,237,165,72,8361.169376830181,-6951.192609650806,10000.0,11151.640277648172,11.516402776481716,1.2199035969317138,69.44444444444444,5.856925482902538,180,125,55,6388.663653876948,-5237.0233762287735,10000.0,10094.475359414964,0.9447535941496499,1.003020439489241,64.45623342175067,32.234273760574354,1131,729,402,31373.15508515529,-31278.67972574034,False,-20.665837694689348
