time,event,position_id,dir,entry,sl,tp,note,buffer,broken,previous,close1,close2,old_sl,closed_bar,balance,equity,ladder
2026.03.05 13:45:00,entry,2,1,5131.546,5080.125,5143.504,aoi_target|risk=102.8400|volume=0.0200|PD=2026.03.05 00:00:00|PW=2026.03.01 00:00:00,0.721860714285718,0.0,0.0,0.0,0.0,0.0,,9999.89,9999.66,PD.VAL=5130.980;PW.VAL=5143.504;PD.POC=5163.068;PD.VAH=5176.373;PW.POC=5186.045;PW.VAH=5202.181
2026.07.13 02:00:00,entry,274,-1,4072.423,4091.276,4069.448,aoi_target|risk=131.9700|volume=0.0700|PD=2026.07.13 00:00:00|PW=2026.07.12 00:00:00,0.5700857142857136,0.0,0.0,0.0,0.0,0.0,,11377.74,11377.46,PD.VAL=4069.448;PD.POC=4075.482;PD.VAH=4084.413;PW.VAL=4092.667;PW.POC=4125.286;PW.VAH=4183.435
2026.07.13 02:30:00,entry,276,-1,4067.529,4076.437,4040.309,fallback_3R|risk=115.8000|volume=0.1300|PD=2026.07.13 00:00:00|PW=2026.07.12 00:00:00,0.5449321428571418,0.0,0.0,0.0,0.0,0.0,,11397.98,11397.46,PD.VAL=4069.448;PD.POC=4075.482;PD.VAH=4084.413;PW.VAL=4092.667;PW.POC=4125.286;PW.VAH=4183.435
2026.07.14 02:45:00,entry,278,-1,4011.15,4020.531,3983.007,fallback_3R|risk=121.9500|volume=0.1300|PD=2026.07.14 00:00:00|PW=2026.07.12 00:00:00,0.5083142857142889,0.0,0.0,0.0,0.0,0.0,,11281.19,11280.67,PD.VAL=4014.341;PD.POC=4059.360;PD.VAH=4091.282;PW.VAL=4092.667;PW.POC=4125.286;PW.VAH=4183.435
2026.07.14 13:15:00,entry,280,-1,4075.132,4097.056,4059.36,aoi_target|risk=131.5500|volume=0.0600|PD=2026.07.14 00:00:00|PW=2026.07.12 00:00:00,0.6695499999999974,0.0,0.0,0.0,0.0,0.0,,11158.72,11158.48,PD.VAL=4014.341;PD.POC=4059.360;PD.VAH=4091.282;PW.VAL=4092.667;PW.POC=4125.286;PW.VAH=4183.435
2026.07.16 12:15:00,entry,282,-1,4031.7,4044.297,4021.413,aoi_target|risk=113.3700|volume=0.0900|PD=2026.07.16 00:00:00|PW=2026.07.12 00:00:00,0.3244428571428557,0.0,0.0,0.0,0.0,0.0,,11026.42,11026.06,PD.VAL=4021.413;PD.POC=4032.949;PD.VAH=4058.529;PW.VAL=4092.667;PW.POC=4125.286;PW.VAH=4183.435
2026.07.16 12:30:00,entry,284,-1,4025.601,4044.432,4021.413,aoi_target|risk=112.9800|volume=0.0600|PD=2026.07.16 00:00:00|PW=2026.07.12 00:00:00,0.3810392857142834,0.0,0.0,0.0,0.0,0.0,,11120.27,11120.03,PD.VAL=4021.413;PD.POC=4032.949;PD.VAH=4058.529;PW.VAL=4092.667;PW.POC=4125.286;PW.VAH=4183.435
2026.07.16 13:00:00,entry,286,-1,3992.28,4031.107,3875.799,fallback_3R|risk=116.4800|volume=0.0300|PD=2026.07.16 00:00:00|PW=2026.07.12 00:00:00,0.5185928571428561,0.0,0.0,0.0,0.0,0.0,,11146.19,11146.07,PD.VAL=4021.413;PD.POC=4032.949;PD.VAH=4058.529;PW.VAL=4092.667;PW.POC=4125.286;PW.VAH=4183.435
2026.07.24 00:00:00,entry,288,-1,4047.245,4051.264,4040.057,aoi_target|risk=112.5300|volume=0.2800|PD=2026.07.24 00:00:00|PW=2026.07.19 00:00:00,0.15051071428571763,0.0,0.0,0.0,0.0,0.0,,11028.17,11027.05,PW.VAL=3977.447;PW.POC=3996.558;PD.VAL=4040.057;PD.POC=4048.739;PW.VAH=4058.388;PD.VAH=4111.092
2026.07.24 12:15:00,entry,290,-1,4056.578,4062.529,4048.739,aoi_target|risk=113.0700|volume=0.1900|PD=2026.07.24 00:00:00|PW=2026.07.19 00:00:00,0.27756428571428676,0.0,0.0,0.0,0.0,0.0,,11230.54,11229.78,PW.VAL=3977.447;PW.POC=3996.558;PD.VAL=4040.057;PD.POC=4048.739;PW.VAH=4058.388;PD.VAH=4111.092
2026.07.24 13:15:00,entry,292,-1,4048.022,4060.548,4040.057,aoi_target|risk=125.2600|volume=0.1000|PD=2026.07.24 00:00:00|PW=2026.07.19 00:00:00,0.3094607142857139,0.0,0.0,0.0,0.0,0.0,,11379.35,11378.95,PW.VAL=3977.447;PW.POC=3996.558;PD.VAL=4040.057;PD.POC=4048.739;PW.VAH=4058.388;PD.VAH=4111.092
2026.07.24 14:45:00,entry,294,-1,4060.656,4070.547,4058.388,aoi_target|risk=118.6900|volume=0.1200|PD=2026.07.24 00:00:00|PW=2026.07.19 00:00:00,0.46221071428571225,0.0,0.0,0.0,0.0,0.0,,11253.36,11252.88,PW.VAL=3977.447;PW.POC=3996.558;PD.VAL=4040.057;PD.POC=4048.739;PW.VAH=4058.388;PD.VAH=4111.092
2026.08.02 22:01:30,entry,296,-1,4073.165,4078.541,4051.342,aoi_target|risk=112.8900|volume=0.2100|PD=2026.08.02 00:00:00|PW=2026.07.26 00:00:00,0.26878928571428234,0.0,0.0,0.0,0.0,0.0,,11131.79,11129.9,PW.VAL=3996.895;PW.POC=4006.933;PD.VAL=4020.975;PD.POC=4051.342;PD.VAH=4073.612;PW.VAH=4091.538
2026.08.03 00:15:00,entry,298,-1,4071.919,4080.137,4068.15,aoi_target|risk=115.0500|volume=0.1400|PD=2026.08.03 00:00:00|PW=2026.08.02 00:00:00,0.42395357142857426,0.0,0.0,0.0,0.0,0.0,,11014.52,11013.96,PW.VAL=4040.706;PD.VAL=4064.702;PD.POC=4068.150;PD.VAH=4072.876;PW.POC=4076.716;PW.VAH=4110.780
2026.08.03 00:30:00,entry,300,-1,4064.539,4080.191,4040.706,aoi_target|risk=125.2200|volume=0.0800|PD=2026.08.03 00:00:00|PW=2026.08.02 00:00:00,0.4464178571428614,0.0,0.0,0.0,0.0,0.0,,11067.94,11067.62,PW.VAL=4040.706;PD.VAL=4064.702;PD.POC=4068.150;PD.VAH=4072.876;PW.POC=4076.716;PW.VAH=4110.780
2026.08.03 13:15:00,entry,302,-1,4038.985,4054.714,3991.798,fallback_3R|risk=125.8300|volume=0.0800|PD=2026.08.03 00:00:00|PW=2026.08.02 00:00:00,0.36449642857143094,0.0,0.0,0.0,0.0,0.0,,11258.42,11258.1,PW.VAL=4040.706;PD.VAL=4064.702;PD.POC=4068.150;PD.VAH=4072.876;PW.POC=4076.716;PW.VAH=4110.780
2026.08.04 01:00:00,entry,304,-1,4049.269,4061.571,4043.417,aoi_target|risk=123.0200|volume=0.1000|PD=2026.08.04 00:00:00|PW=2026.08.02 00:00:00,0.255625000000001,0.0,0.0,0.0,0.0,0.0,,11131.86,11131.46,PW.VAL=4040.706;PD.VAL=4043.417;PD.POC=4053.282;PD.VAH=4071.604;PW.POC=4076.716;PW.VAH=4110.780
2026.08.04 08:30:00,entry,306,-1,4063.291,4073.711,4053.282,aoi_target|risk=114.6200|volume=0.1100|PD=2026.08.04 00:00:00|PW=2026.08.02 00:00:00,0.3009750000000005,0.0,0.0,0.0,0.0,0.0,,11189.94,11189.5,PW.VAL=4040.706;PD.VAL=4043.417;PD.POC=4053.282;PD.VAH=4071.604;PW.POC=4076.716;PW.VAH=4110.780
2026.08.04 12:15:00,entry,308,-1,4062.314,4085.321,4053.282,aoi_target|risk=115.0400|volume=0.0500|PD=2026.08.04 00:00:00|PW=2026.08.02 00:00:00,0.37128214285713906,0.0,0.0,0.0,0.0,0.0,,11299.88,11299.68,PW.VAL=4040.706;PD.VAL=4043.417;PD.POC=4053.282;PD.VAH=4071.604;PW.POC=4076.716;PW.VAH=4110.780
2026.08.12 00:15:00,entry,310,1,4377.989,4365.755,4399.734,aoi_target|risk=122.3400|volume=0.1000|PD=2026.08.12 00:00:00|PW=2026.08.09 00:00:00,0.3009392857142854,0.0,0.0,0.0,0.0,0.0,,11183.69,11183.19,PW.VAL=4018.988;PW.POC=4060.354;PW.VAH=4267.182;PD.VAL=4360.413;PD.POC=4372.087;PD.VAH=4399.734
2026.08.12 02:15:00,entry,312,1,4401.855,4390.057,4437.249,fallback_3R|risk=117.9800|volume=0.1000|PD=2026.08.12 00:00:00|PW=2026.08.09 00:00:00,0.40554285714286575,0.0,0.0,0.0,0.0,0.0,,11401.25,11400.75,PW.VAL=4018.988;PW.POC=4060.354;PW.VAH=4267.182;PD.VAL=4360.413;PD.POC=4372.087;PD.VAH=4399.734
2026.08.12 12:45:00,entry,314,1,4428.497,4380.849,4571.441,fallback_3R|risk=142.9400|volume=0.0300|PD=2026.08.12 00:00:00|PW=2026.08.09 00:00:00,0.5700000000000013,0.0,0.0,0.0,0.0,0.0,,11282.94,11282.79,PW.VAL=4018.988;PW.POC=4060.354;PW.VAH=4267.182;PD.VAL=4360.413;PD.POC=4372.087;PD.VAH=4399.734
2026.08.13 13:00:00,entry,316,1,4402.009,4379.792,4408.107,aoi_target|risk=133.3000|volume=0.0600|PD=2026.08.13 00:00:00|PW=2026.08.09 00:00:00,0.37015714285714374,0.0,0.0,0.0,0.0,0.0,,11134.66,11134.36,PW.VAL=4018.988;PW.POC=4060.354;PW.VAH=4267.182;PD.VAL=4399.312;PD.POC=4408.107;PD.VAH=4428.629
2026.08.17 13:15:00,entry,318,1,4386.441,4376.426,4390.212,aoi_target|risk=110.1600|volume=0.1100|PD=2026.08.17 00:00:00|PW=2026.08.16 00:00:00,0.4007785714285741,0.0,0.0,0.0,0.0,0.0,,11000.54,10999.99,PW.VAL=4347.857;PD.VAL=4370.881;PD.POC=4372.899;PD.VAH=4381.435;PW.POC=4390.212;PW.VAH=4421.706
2026.08.17 14:00:00,entry,320,1,4409.037,4381.118,4421.706,aoi_target|risk=111.6800|volume=0.0400|PD=2026.08.17 00:00:00|PW=2026.08.16 00:00:00,0.49072500000000413,0.0,0.0,0.0,0.0,0.0,,11042.3,11042.1,PW.VAL=4347.857;PD.VAL=4370.881;PD.POC=4372.899;PD.VAH=4381.435;PW.POC=4390.212;PW.VAH=4421.706
2026.08.17 15:15:00,entry,322,1,4421.174,4412.519,4421.706,aoi_target|risk=112.5100|volume=0.1300|PD=2026.08.17 00:00:00|PW=2026.08.16 00:00:00,0.5427892857142881,0.0,0.0,0.0,0.0,0.0,,11092.56,11091.91,PW.VAL=4347.857;PD.VAL=4370.881;PD.POC=4372.899;PD.VAH=4381.435;PW.POC=4390.212;PW.VAH=4421.706
2026.08.18 00:30:00,entry,324,1,4431.335,4418.347,4470.299,fallback_3R|risk=116.9000|volume=0.0900|PD=2026.08.18 00:00:00|PW=2026.08.16 00:00:00,0.2599142857142884,0.0,0.0,0.0,0.0,0.0,,11099.47,11099.02,PW.VAL=4347.857;PD.VAL=4386.238;PW.POC=4390.212;PD.POC=4396.209;PD.VAH=4415.678;PW.VAH=4421.706
2026.08.18 02:30:00,entry,326,1,4402.493,4397.619,4415.678,aoi_target|risk=112.1000|volume=0.2300|PD=2026.08.18 00:00:00|PW=2026.08.16 00:00:00,0.39288928571428905,0.0,0.0,0.0,0.0,0.0,,10980.99,10979.84,PW.VAL=4347.857;PD.VAL=4386.238;PW.POC=4390.212;PD.POC=4396.209;PD.VAH=4415.678;PW.VAH=4421.706
2026.08.20 02:15:00,entry,328,1,4497.843,4483.509,4540.845,fallback_3R|risk=114.6700|volume=0.0800|PD=2026.08.20 00:00:00|PW=2026.08.16 00:00:00,0.444992857142857,0.0,0.0,0.0,0.0,0.0,,10868.31,10867.91,PD.VAL=4324.582;PW.VAL=4347.857;PD.POC=4354.734;PW.POC=4390.212;PW.VAH=4421.706;PD.VAH=4480.101
2026.08.20 13:45:00,entry,330,1,4486.754,4467.95,4543.166,fallback_3R|risk=112.8200|volume=0.0600|PD=2026.08.20 00:00:00|PW=2026.08.16 00:00:00,0.548614285714286,0.0,0.0,0.0,0.0,0.0,,10752.94,10752.64,PD.VAL=4324.582;PW.VAL=4347.857;PD.POC=4354.734;PW.POC=4390.212;PW.VAH=4421.706;PD.VAH=4480.101
2026.08.24 00:00:00,entry,332,1,4624.113,4605.789,4679.085,fallback_3R|risk=128.2700|volume=0.0700|PD=2026.08.24 00:00:00|PW=2026.08.23 00:00:00,0.41695357142856926,0.0,0.0,0.0,0.0,0.0,,11088.64,11088.29,PW.VAL=4329.388;PW.POC=4394.275;PW.VAH=4507.227;PD.VAL=4606.805;PD.POC=4608.219;PD.VAH=4616.865
2026.08.24 00:45:00,entry,334,1,4607.115,4592.801,4608.219,aoi_target|risk=114.5100|volume=0.0800|PD=2026.08.24 00:00:00|PW=2026.08.23 00:00:00,0.6326249999999976,0.0,0.0,0.0,0.0,0.0,,10959.53,10959.13,PW.VAL=4329.388;PW.POC=4394.275;PW.VAH=4507.227;PD.VAL=4606.805;PD.POC=4608.219;PD.VAH=4616.865
2026.08.24 01:00:00,entry,336,1,4621.801,4599.358,4689.13,fallback_3R|risk=112.2200|volume=0.0500|PD=2026.08.24 00:00:00|PW=2026.08.23 00:00:00,0.6765178571428545,0.0,0.0,0.0,0.0,0.0,,10968.64,10968.39,PW.VAL=4329.388;PW.POC=4394.275;PW.VAH=4507.227;PD.VAL=4606.805;PD.POC=4608.219;PD.VAH=4616.865
2026.08.25 01:45:00,entry,338,1,4670.81,4662.874,4694.618,fallback_3R|risk=119.0400|volume=0.1500|PD=2026.08.25 00:00:00|PW=2026.08.23 00:00:00,0.5194071428571468,0.0,0.0,0.0,0.0,0.0,,11301.89,11301.14,PW.VAL=4329.388;PW.POC=4394.275;PW.VAH=4507.227;PD.VAL=4628.985;PD.POC=4639.385;PD.VAH=4663.652
2026.08.25 03:15:00,entry,340,1,4634.031,4615.939,4639.385,aoi_target|risk=126.6500|volume=0.0700|PD=2026.08.25 00:00:00|PW=2026.08.23 00:00:00,0.8128392857142833,0.0,0.0,0.0,0.0,0.0,,11182.28,11181.93,PW.VAL=4329.388;PW.POC=4394.275;PW.VAH=4507.227;PD.VAL=4628.985;PD.POC=4639.385;PD.VAH=4663.652
2026.08.25 08:30:00,entry,342,1,4632.773,4618.916,4639.385,aoi_target|risk=124.7200|volume=0.0900|PD=2026.08.25 00:00:00|PW=2026.08.23 00:00:00,0.5143571428571412,0.0,0.0,0.0,0.0,0.0,,11219.4,11218.95,PW.VAL=4329.388;PW.POC=4394.275;PW.VAH=4507.227;PD.VAL=4628.985;PD.POC=4639.385;PD.VAH=4663.652
2026.08.25 09:45:00,entry,344,1,4637.467,4622.79,4639.385,aoi_target|risk=117.4200|volume=0.0800|PD=2026.08.25 00:00:00|PW=2026.08.23 00:00:00,0.5032821428571425,0.0,0.0,0.0,0.0,0.0,,11278.91,11278.51,PW.VAL=4329.388;PW.POC=4394.275;PW.VAH=4507.227;PD.VAL=4628.985;PD.POC=4639.385;PD.VAH=4663.652
2026.08.25 12:45:00,entry,346,1,4638.442,4629.147,4639.385,aoi_target|risk=120.8400|volume=0.1300|PD=2026.08.25 00:00:00|PW=2026.08.23 00:00:00,0.3859178571428499,0.0,0.0,0.0,0.0,0.0,,11293.86,11293.21,PW.VAL=4329.388;PW.POC=4394.275;PW.VAH=4507.227;PD.VAL=4628.985;PD.POC=4639.385;PD.VAH=4663.652
2026.08.25 14:45:00,entry,348,1,4637.052,4611.852,4639.385,aoi_target|risk=126.0000|volume=0.0500|PD=2026.08.25 00:00:00|PW=2026.08.23 00:00:00,0.5928107142857081,0.0,0.0,0.0,0.0,0.0,,11306.17,11305.92,PW.VAL=4329.388;PW.POC=4394.275;PW.VAH=4507.227;PD.VAL=4628.985;PD.POC=4639.385;PD.VAH=4663.652
2026.08.25 15:45:00,entry,350,1,4656.119,4627.584,4663.652,aoi_target|risk=114.1400|volume=0.0400|PD=2026.08.25 00:00:00|PW=2026.08.23 00:00:00,0.6770142857142804,0.0,0.0,0.0,0.0,0.0,,11318.41,11318.21,PW.VAL=4329.388;PW.POC=4394.275;PW.VAH=4507.227;PD.VAL=4628.985;PD.POC=4639.385;PD.VAH=4663.652
2026.09.04 00:15:00,entry,352,1,4481.055,4474.283,4590.987,aoi_target|risk=115.1300|volume=0.1700|PD=2026.09.04 00:00:00|PW=2026.08.30 00:00:00,0.22457142857142898,0.0,0.0,0.0,0.0,0.0,,11347.84,11346.99,PD.VAL=4384.532;PD.POC=4429.720;PD.VAH=4476.916;PW.VAL=4590.987;PW.POC=4640.175;PW.VAH=4665.752
2026.09.04 01:00:00,entry,354,1,4486.408,4472.088,4590.987,aoi_target|risk=114.5600|volume=0.0800|PD=2026.09.04 00:00:00|PW=2026.08.30 00:00:00,0.2559499999999974,0.0,0.0,0.0,0.0,0.0,,11230.27,11229.87,PD.VAL=4384.532;PD.POC=4429.720;PD.VAH=4476.916;PW.VAL=4590.987;PW.POC=4640.175;PW.VAH=4665.752
