time,event,position_id,dir,entry,sl,tp,note,buffer,broken,previous,close1,close2,old_sl,closed_bar,balance,equity,ladder
2026.03.05 13:45:00,entry,2,1,5131.546,5080.125,5163.068,aoi_target|risk=102.8400|volume=0.0200|PD=2026.03.05 00:00:00|PW=2026.03.01 00:00:00,0.721860714285718,0.0,0.0,0.0,0.0,0.0,,9999.89,9999.66,PD.VAL=5130.980;PD.POC=5163.068;PD.VAH=5176.373
2026.06.18 09:00:00,entry,168,-1,4266.981,4290.959,4194.827,fallback_3R|risk=119.8900|volume=0.0500|PD=2026.06.18 00:00:00|PW=2026.06.14 00:00:00,0.5055214285714263,0.0,0.0,0.0,0.0,0.0,,10228.79,10228.49,PD.VAL=4280.295;PD.POC=4330.145;PD.VAH=4367.213
2026.06.19 00:00:00,entry,170,-1,4188.6,4200.223,4153.731,fallback_3R|risk=116.2300|volume=0.1000|PD=2026.06.19 00:00:00|PW=2026.06.14 00:00:00,0.35038214285714275,0.0,0.0,0.0,0.0,0.0,,10590.85,10590.35,PD.VAL=4193.539;PD.POC=4246.135;PD.VAH=4298.731
2026.06.19 04:45:00,entry,172,-1,4135.555,4151.079,4088.983,fallback_3R|risk=124.1900|volume=0.0800|PD=2026.06.19 00:00:00|PW=2026.06.14 00:00:00,0.44688928571428543,0.0,0.0,0.0,0.0,0.0,,10944.46,10943.98,PD.VAL=4193.539;PD.POC=4246.135;PD.VAH=4298.731
2026.06.24 00:30:00,entry,174,-1,4099.783,4113.164,4059.64,fallback_3R|risk=120.4300|volume=0.0900|PD=2026.06.24 00:00:00|PW=2026.06.21 00:00:00,0.44654999999999395,0.0,0.0,0.0,0.0,0.0,,10819.77,10819.32,PD.VAL=4108.406;PD.POC=4120.381;PD.VAH=4143.412
2026.06.25 00:15:00,entry,176,-1,4005.811,4018.934,3966.096,aoi_target|risk=118.1100|volume=0.0900|PD=2026.06.25 00:00:00|PW=2026.06.21 00:00:00,0.4678142857142851,0.0,0.0,0.0,0.0,0.0,,11181.24,11180.79,PD.VAL=3966.096;PD.POC=4010.374;PD.VAH=4049.864
2026.06.25 02:15:00,entry,178,-1,3967.855,3990.433,3966.096,aoi_target|risk=135.4700|volume=0.0600|PD=2026.06.25 00:00:00|PW=2026.06.21 00:00:00,0.744403571428573,0.0,0.0,0.0,0.0,0.0,,11538.79,11538.49,PD.VAL=3966.096;PD.POC=4010.374;PD.VAH=4049.864
2026.06.25 13:45:00,entry,180,-1,4012.09,4033.213,4010.374,aoi_target|risk=126.7400|volume=0.0600|PD=2026.06.25 00:00:00|PW=2026.06.21 00:00:00,0.5633071428571417,0.0,0.0,0.0,0.0,0.0,,11401.59,11401.35,PD.VAL=3966.096;PD.POC=4010.374;PD.VAH=4049.864
2026.06.25 14:00:00,entry,182,-1,4002.357,4030.144,3966.096,aoi_target|risk=138.9300|volume=0.0500|PD=2026.06.25 00:00:00|PW=2026.06.21 00:00:00,0.6070785714285714,0.0,0.0,0.0,0.0,0.0,,11411.71,11411.51,PD.VAL=3966.096;PD.POC=4010.374;PD.VAH=4049.864
2026.06.26 00:00:00,entry,184,-1,4014.69,4031.404,3984.854,aoi_target|risk=117.0000|volume=0.0700|PD=2026.06.26 00:00:00|PW=2026.06.21 00:00:00,0.40591071428571823,0.0,0.0,0.0,0.0,0.0,,11272.34,11272.06,PD.VAL=3972.705;PD.POC=3984.854;PD.VAH=4021.299
2026.06.26 05:45:00,entry,186,-1,4011.56,4022.992,3984.854,aoi_target|risk=125.7500|volume=0.1100|PD=2026.06.26 00:00:00|PW=2026.06.21 00:00:00,0.5013892857142829,0.0,0.0,0.0,0.0,0.0,,11480.99,11480.55,PD.VAL=3972.705;PD.POC=3984.854;PD.VAH=4021.299
2026.06.29 23:45:00,entry,188,-1,4015.367,4023.287,3991.607,fallback_3R|risk=118.8000|volume=0.1500|PD=2026.06.29 00:00:00|PW=2026.06.28 00:00:00,0.29204999999999476,0.0,0.0,0.0,0.0,0.0,,11353.35,11352.75,PD.VAL=4057.059;PD.POC=4065.722;PD.VAH=4070.710
2026.06.30 02:15:00,entry,190,-1,3957.666,3975.571,3903.951,fallback_3R|risk=125.3400|volume=0.0700|PD=2026.06.30 00:00:00|PW=2026.06.28 00:00:00,0.7423214285714282,0.0,0.0,0.0,0.0,0.0,,11710.19,11709.91,PD.VAL=4027.407;PD.POC=4062.236;PD.VAH=4071.091
2026.06.30 12:15:00,entry,192,-1,4026.783,4038.123,3992.763,fallback_3R|risk=124.7400|volume=0.1100|PD=2026.06.30 00:00:00|PW=2026.06.28 00:00:00,0.31228214285714234,0.0,0.0,0.0,0.0,0.0,,11584.07,11583.63,PD.VAL=4027.407;PD.POC=4062.236;PD.VAH=4071.091
2026.06.30 14:45:00,entry,194,-1,4051.342,4064.918,4027.407,aoi_target|risk=122.1800|volume=0.0900|PD=2026.06.30 00:00:00|PW=2026.06.28 00:00:00,0.6215714285714284,0.0,0.0,0.0,0.0,0.0,,11458.1,11457.74,PD.VAL=4027.407;PD.POC=4062.236;PD.VAH=4071.091
2026.06.30 20:00:00,entry,196,-1,4016.074,4025.898,3986.602,fallback_3R|risk=117.8900|volume=0.1200|PD=2026.06.30 00:00:00|PW=2026.06.28 00:00:00,0.2459071428571422,0.0,0.0,0.0,0.0,0.0,,11675.03,11674.55,PD.VAL=4027.407;PD.POC=4062.236;PD.VAH=4071.091
2026.07.01 01:15:00,entry,198,-1,3984.358,4000.864,3983.874,aoi_target|risk=132.0500|volume=0.0800|PD=2026.07.01 00:00:00|PW=2026.06.28 00:00:00,0.3720071428571438,0.0,0.0,0.0,0.0,0.0,,12028.48,12028.16,PD.VAL=3983.874;PD.POC=4028.385;PD.VAH=4059.638
2026.07.01 02:00:00,entry,200,-1,3977.951,3989.63,3942.914,fallback_3R|risk=128.4700|volume=0.1100|PD=2026.07.01 00:00:00|PW=2026.06.28 00:00:00,0.4140214285714284,0.0,0.0,0.0,0.0,0.0,,12031.76,12031.32,PD.VAL=3983.874;PD.POC=4028.385;PD.VAH=4059.638
2026.07.01 12:15:00,entry,202,-1,4021.959,4036.766,3983.874,aoi_target|risk=133.2600|volume=0.0900|PD=2026.07.01 00:00:00|PW=2026.06.28 00:00:00,0.44262142857143094,0.0,0.0,0.0,0.0,0.0,,11902.65,11902.29,PD.VAL=3983.874;PD.POC=4028.385;PD.VAH=4059.638
2026.07.01 14:00:00,entry,204,-1,4089.594,4110.111,4059.638,aoi_target|risk=123.1100|volume=0.0600|PD=2026.07.01 00:00:00|PW=2026.06.28 00:00:00,0.8269535714285748,0.0,0.0,0.0,0.0,0.0,,11756.01,11755.71,PD.VAL=3983.874;PD.POC=4028.385;PD.VAH=4059.638
2026.07.07 00:45:00,entry,206,-1,4149.76,4163.496,4134.399,aoi_target|risk=123.6200|volume=0.0900|PD=2026.07.07 00:00:00|PW=2026.07.05 00:00:00,0.23791785714286431,0.0,0.0,0.0,0.0,0.0,,11632.19,11631.83,PD.VAL=4134.399;PD.POC=4154.833;PD.VAH=4167.093
2026.07.07 03:30:00,entry,208,-1,4132.356,4141.196,4105.836,fallback_3R|risk=123.7600|volume=0.1400|PD=2026.07.07 00:00:00|PW=2026.07.05 00:00:00,0.45409285714285297,0.0,0.0,0.0,0.0,0.0,,11770.57,11770.01,PD.VAL=4134.399;PD.POC=4154.833;PD.VAH=4167.093
2026.07.07 13:30:00,entry,210,-1,4166.493,4179.696,4154.833,aoi_target|risk=118.8200|volume=0.0900|PD=2026.07.07 00:00:00|PW=2026.07.05 00:00:00,0.4665571428571411,0.0,0.0,0.0,0.0,0.0,,11645.59,11645.23,PD.VAL=4134.399;PD.POC=4154.833;PD.VAH=4167.093
2026.07.08 01:15:00,entry,212,-1,4108.559,4126.557,4054.565,fallback_3R|risk=125.9900|volume=0.0700|PD=2026.07.08 00:00:00|PW=2026.07.05 00:00:00,0.4823535714285738,0.0,0.0,0.0,0.0,0.0,,11526.12,11525.84,PD.VAL=4121.179;PD.POC=4142.603;PD.VAH=4162.644
2026.07.08 09:00:00,entry,214,-1,4056.75,4093.707,3945.879,fallback_3R|risk=147.8300|volume=0.0400|PD=2026.07.08 00:00:00|PW=2026.07.05 00:00:00,0.6197499999999991,0.0,0.0,0.0,0.0,0.0,,11399.41,11399.25,PD.VAL=4121.179;PD.POC=4142.603;PD.VAH=4162.644
2026.07.09 07:15:00,entry,216,-1,4101.726,4135.28,4100.804,aoi_target|risk=134.2200|volume=0.0400|PD=2026.07.09 00:00:00|PW=2026.07.05 00:00:00,0.4584964285714266,0.0,0.0,0.0,0.0,0.0,,11250.11,11249.95,PD.VAL=4021.754;PD.POC=4070.062;PD.VAH=4100.804
2026.07.09 11:00:00,entry,218,-1,4099.111,4134.917,4070.062,aoi_target|risk=143.2300|volume=0.0400|PD=2026.07.09 00:00:00|PW=2026.07.05 00:00:00,0.3069464285714259,0.0,0.0,0.0,0.0,0.0,,11254.31,11254.15,PD.VAL=4021.754;PD.POC=4070.062;PD.VAH=4100.804
2026.07.09 14:45:00,entry,220,-1,4124.375,4135.459,4100.804,aoi_target|risk=121.9200|volume=0.1100|PD=2026.07.09 00:00:00|PW=2026.07.05 00:00:00,0.533096428571428,0.0,0.0,0.0,0.0,0.0,,11109.57,11109.13,PD.VAL=4021.754;PD.POC=4070.062;PD.VAH=4100.804
2026.07.13 02:00:00,entry,222,-1,4072.423,4091.276,4069.448,aoi_target|risk=113.1200|volume=0.0600|PD=2026.07.13 00:00:00|PW=2026.07.12 00:00:00,0.5700857142857136,0.0,0.0,0.0,0.0,0.0,,10986.94,10986.7,PD.VAL=4069.448;PD.POC=4075.482;PD.VAH=4084.413
2026.07.13 02:30:00,entry,224,-1,4067.529,4076.437,4040.309,fallback_3R|risk=115.8000|volume=0.1300|PD=2026.07.13 00:00:00|PW=2026.07.12 00:00:00,0.5449321428571418,0.0,0.0,0.0,0.0,0.0,,11004.19,11003.67,PD.VAL=4069.448;PD.POC=4075.482;PD.VAH=4084.413
2026.07.14 02:45:00,entry,226,-1,4011.15,4020.531,3983.007,fallback_3R|risk=112.5700|volume=0.1200|PD=2026.07.14 00:00:00|PW=2026.07.12 00:00:00,0.5083142857142889,0.0,0.0,0.0,0.0,0.0,,10887.46,10886.98,PD.VAL=4014.341;PD.POC=4059.360;PD.VAH=4091.282
2026.07.14 13:15:00,entry,228,-1,4075.132,4097.056,4059.36,aoi_target|risk=109.6200|volume=0.0500|PD=2026.07.14 00:00:00|PW=2026.07.12 00:00:00,0.6695499999999974,0.0,0.0,0.0,0.0,0.0,,10774.44,10774.24,PD.VAL=4014.341;PD.POC=4059.360;PD.VAH=4091.282
2026.07.16 12:15:00,entry,230,-1,4031.7,4044.297,4021.413,aoi_target|risk=113.3700|volume=0.0900|PD=2026.07.16 00:00:00|PW=2026.07.12 00:00:00,0.3244428571428557,0.0,0.0,0.0,0.0,0.0,,10664.1,10663.74,PD.VAL=4021.413;PD.POC=4032.949;PD.VAH=4058.529
2026.07.16 12:30:00,entry,232,-1,4025.601,4044.432,4021.413,aoi_target|risk=112.9800|volume=0.0600|PD=2026.07.16 00:00:00|PW=2026.07.12 00:00:00,0.3810392857142834,0.0,0.0,0.0,0.0,0.0,,10757.95,10757.71,PD.VAL=4021.413;PD.POC=4032.949;PD.VAH=4058.529
2026.07.16 13:00:00,entry,234,-1,3992.28,4031.107,3875.799,fallback_3R|risk=116.4800|volume=0.0300|PD=2026.07.16 00:00:00|PW=2026.07.12 00:00:00,0.5185928571428561,0.0,0.0,0.0,0.0,0.0,,10783.87,10783.75,PD.VAL=4021.413;PD.POC=4032.949;PD.VAH=4058.529
2026.07.24 00:00:00,entry,236,-1,4047.245,4051.264,4040.057,aoi_target|risk=108.5100|volume=0.2700|PD=2026.07.24 00:00:00|PW=2026.07.19 00:00:00,0.15051071428571763,0.0,0.0,0.0,0.0,0.0,,10665.9,10664.82,PD.VAL=4040.057;PD.POC=4048.739;PD.VAH=4111.092
2026.07.24 12:15:00,entry,238,-1,4056.578,4062.529,4048.739,aoi_target|risk=113.0700|volume=0.1900|PD=2026.07.24 00:00:00|PW=2026.07.19 00:00:00,0.27756428571428676,0.0,0.0,0.0,0.0,0.0,,10861.01,10860.25,PD.VAL=4040.057;PD.POC=4048.739;PD.VAH=4111.092
2026.07.24 13:15:00,entry,240,-1,4048.022,4060.548,4040.057,aoi_target|risk=112.7300|volume=0.0900|PD=2026.07.24 00:00:00|PW=2026.07.19 00:00:00,0.3094607142857139,0.0,0.0,0.0,0.0,0.0,,11009.87,11009.51,PD.VAL=4040.057;PD.POC=4048.739;PD.VAH=4111.092
2026.07.24 14:45:00,entry,242,-1,4060.656,4070.547,4048.739,aoi_target|risk=118.6900|volume=0.1200|PD=2026.07.24 00:00:00|PW=2026.07.19 00:00:00,0.46221071428571225,0.0,0.0,0.0,0.0,0.0,,10896.41,10895.93,PD.VAL=4040.057;PD.POC=4048.739;PD.VAH=4111.092
2026.08.02 22:01:30,entry,244,-1,4073.165,4078.541,4051.342,aoi_target|risk=112.8900|volume=0.2100|PD=2026.08.02 00:00:00|PW=2026.07.26 00:00:00,0.26878928571428234,0.0,0.0,0.0,0.0,0.0,,10774.84,10772.95,PD.VAL=4020.975;PD.POC=4051.342;PD.VAH=4073.612
2026.08.03 00:15:00,entry,246,-1,4071.919,4080.137,4068.15,aoi_target|risk=106.8300|volume=0.1300|PD=2026.08.03 00:00:00|PW=2026.08.02 00:00:00,0.42395357142857426,0.0,0.0,0.0,0.0,0.0,,10657.62,10657.1,PD.VAL=4064.702;PD.POC=4068.150;PD.VAH=4072.876
2026.08.03 00:30:00,entry,248,-1,4064.539,4080.191,4017.583,fallback_3R|risk=109.5700|volume=0.0700|PD=2026.08.03 00:00:00|PW=2026.08.02 00:00:00,0.4464178571428614,0.0,0.0,0.0,0.0,0.0,,10707.24,10706.96,PD.VAL=4064.702;PD.POC=4068.150;PD.VAH=4072.876
2026.08.04 12:15:00,entry,250,-1,4062.314,4085.321,4053.282,aoi_target|risk=115.0400|volume=0.0500|PD=2026.08.04 00:00:00|PW=2026.08.02 00:00:00,0.37128214285713906,0.0,0.0,0.0,0.0,0.0,,10597.34,10597.14,PD.VAL=4043.417;PD.POC=4053.282;PD.VAH=4071.604
2026.08.12 00:15:00,entry,252,1,4377.989,4365.755,4399.734,aoi_target|risk=110.1000|volume=0.0900|PD=2026.08.12 00:00:00|PW=2026.08.09 00:00:00,0.3009392857142854,0.0,0.0,0.0,0.0,0.0,,10481.2,10480.75,PD.VAL=4360.413;PD.POC=4372.087;PD.VAH=4399.734
2026.08.12 02:15:00,entry,254,1,4401.855,4390.057,4437.249,fallback_3R|risk=117.9800|volume=0.1000|PD=2026.08.12 00:00:00|PW=2026.08.09 00:00:00,0.40554285714286575,0.0,0.0,0.0,0.0,0.0,,10676.95,10676.45,PD.VAL=4360.413;PD.POC=4372.087;PD.VAH=4399.734
2026.08.12 12:45:00,entry,256,1,4428.497,4380.849,4571.441,fallback_3R|risk=142.9400|volume=0.0300|PD=2026.08.12 00:00:00|PW=2026.08.09 00:00:00,0.5700000000000013,0.0,0.0,0.0,0.0,0.0,,10558.64,10558.49,PD.VAL=4360.413;PD.POC=4372.087;PD.VAH=4399.734
2026.08.13 13:00:00,entry,258,1,4402.009,4379.792,4408.107,aoi_target|risk=111.0900|volume=0.0500|PD=2026.08.13 00:00:00|PW=2026.08.09 00:00:00,0.37015714285714374,0.0,0.0,0.0,0.0,0.0,,10410.41,10410.16,PD.VAL=4399.312;PD.POC=4408.107;PD.VAH=4428.629
2026.08.17 13:15:00,entry,260,1,4386.441,4376.426,4416.486,fallback_3R|risk=110.1600|volume=0.1100|PD=2026.08.17 00:00:00|PW=2026.08.16 00:00:00,0.4007785714285741,0.0,0.0,0.0,0.0,0.0,,10298.54,10297.99,PD.VAL=4370.881;PD.POC=4372.899;PD.VAH=4381.435
2026.08.17 14:00:00,entry,262,1,4409.037,4381.118,4492.794,fallback_3R|risk=111.6800|volume=0.0400|PD=2026.08.17 00:00:00|PW=2026.08.16 00:00:00,0.49072500000000413,0.0,0.0,0.0,0.0,0.0,,10629.38,10629.18,PD.VAL=4370.881;PD.POC=4372.899;PD.VAH=4381.435
2026.08.18 13:45:00,entry,264,1,4401.445,4374.869,4415.678,aoi_target|risk=106.3000|volume=0.0400|PD=2026.08.18 00:00:00|PW=2026.08.16 00:00:00,0.4281750000000004,0.0,0.0,0.0,0.0,0.0,,10513.79,10513.59,PD.VAL=4386.238;PD.POC=4396.209;PD.VAH=4415.678
2026.08.20 02:15:00,entry,266,1,4497.843,4483.509,4540.845,fallback_3R|risk=114.6700|volume=0.0800|PD=2026.08.20 00:00:00|PW=2026.08.16 00:00:00,0.444992857142857,0.0,0.0,0.0,0.0,0.0,,10405.92,10405.52,PD.VAL=4324.582;PD.POC=4354.734;PD.VAH=4480.101
2026.08.20 13:45:00,entry,268,1,4486.754,4467.95,4543.166,fallback_3R|risk=112.8200|volume=0.0600|PD=2026.08.20 00:00:00|PW=2026.08.16 00:00:00,0.548614285714286,0.0,0.0,0.0,0.0,0.0,,10290.55,10290.25,PD.VAL=4324.582;PD.POC=4354.734;PD.VAH=4480.101
2026.08.24 00:00:00,entry,270,1,4624.113,4605.789,4679.085,fallback_3R|risk=109.9500|volume=0.0600|PD=2026.08.24 00:00:00|PW=2026.08.23 00:00:00,0.41695357142856926,0.0,0.0,0.0,0.0,0.0,,10626.31,10626.01,PD.VAL=4606.805;PD.POC=4608.219;PD.VAH=4616.865
2026.08.24 00:45:00,entry,272,1,4607.115,4592.801,4608.219,aoi_target|risk=114.5100|volume=0.0800|PD=2026.08.24 00:00:00|PW=2026.08.23 00:00:00,0.6326249999999976,0.0,0.0,0.0,0.0,0.0,,10515.58,10515.18,PD.VAL=4606.805;PD.POC=4608.219;PD.VAH=4616.865
2026.08.24 01:00:00,entry,274,1,4621.801,4599.358,4689.13,fallback_3R|risk=112.2200|volume=0.0500|PD=2026.08.24 00:00:00|PW=2026.08.23 00:00:00,0.6765178571428545,0.0,0.0,0.0,0.0,0.0,,10524.69,10524.44,PD.VAL=4606.805;PD.POC=4608.219;PD.VAH=4616.865
2026.08.25 01:45:00,entry,276,1,4670.81,4662.874,4694.618,fallback_3R|risk=111.1000|volume=0.1400|PD=2026.08.25 00:00:00|PW=2026.08.23 00:00:00,0.5194071428571468,0.0,0.0,0.0,0.0,0.0,,10858.0,10857.3,PD.VAL=4628.985;PD.POC=4639.385;PD.VAH=4663.652
2026.08.25 03:15:00,entry,278,1,4634.031,4615.939,4639.385,aoi_target|risk=108.5600|volume=0.0600|PD=2026.08.25 00:00:00|PW=2026.08.23 00:00:00,0.8128392857142833,0.0,0.0,0.0,0.0,0.0,,10746.4,10746.1,PD.VAL=4628.985;PD.POC=4639.385;PD.VAH=4663.652
2026.08.25 08:30:00,entry,280,1,4632.773,4618.916,4639.385,aoi_target|risk=110.8500|volume=0.0800|PD=2026.08.25 00:00:00|PW=2026.08.23 00:00:00,0.5143571428571412,0.0,0.0,0.0,0.0,0.0,,10778.21,10777.81,PD.VAL=4628.985;PD.POC=4639.385;PD.VAH=4663.652
2026.08.25 09:45:00,entry,282,1,4637.467,4622.79,4639.385,aoi_target|risk=117.4200|volume=0.0800|PD=2026.08.25 00:00:00|PW=2026.08.23 00:00:00,0.5032821428571425,0.0,0.0,0.0,0.0,0.0,,10831.06,10830.66,PD.VAL=4628.985;PD.POC=4639.385;PD.VAH=4663.652
2026.08.25 12:45:00,entry,284,1,4638.442,4629.147,4639.385,aoi_target|risk=111.5400|volume=0.1200|PD=2026.08.25 00:00:00|PW=2026.08.23 00:00:00,0.3859178571428499,0.0,0.0,0.0,0.0,0.0,,10846.07,10845.47,PD.VAL=4628.985;PD.POC=4639.385;PD.VAH=4663.652
2026.08.25 14:45:00,entry,286,1,4637.052,4611.852,4639.385,aoi_target|risk=126.0000|volume=0.0500|PD=2026.08.25 00:00:00|PW=2026.08.23 00:00:00,0.5928107142857081,0.0,0.0,0.0,0.0,0.0,,10857.42,10857.17,PD.VAL=4628.985;PD.POC=4639.385;PD.VAH=4663.652
2026.08.25 15:45:00,entry,288,1,4656.119,4627.584,4663.652,aoi_target|risk=114.1400|volume=0.0400|PD=2026.08.25 00:00:00|PW=2026.08.23 00:00:00,0.6770142857142804,0.0,0.0,0.0,0.0,0.0,,10869.66,10869.46,PD.VAL=4628.985;PD.POC=4639.385;PD.VAH=4663.652
2026.09.04 00:15:00,entry,290,1,4481.055,4474.283,4501.371,fallback_3R|risk=115.1300|volume=0.1700|PD=2026.09.04 00:00:00|PW=2026.08.30 00:00:00,0.22457142857142898,0.0,0.0,0.0,0.0,0.0,,10899.09,10898.24,PD.VAL=4384.532;PD.POC=4429.720;PD.VAH=4476.916
2026.09.04 01:00:00,entry,292,1,4486.408,4472.088,4529.368,fallback_3R|risk=114.5600|volume=0.0800|PD=2026.09.04 00:00:00|PW=2026.08.30 00:00:00,0.2559499999999974,0.0,0.0,0.0,0.0,0.0,,10781.52,10781.12,PD.VAL=4384.532;PD.POC=4429.720;PD.VAH=4476.916
