slug,score,eligible,value_area_pct,profile_bins,signal_window_bars,entry_mode,stop_mode,reward_risk,breakout_buffer_atr,minimum_relative_volume,require_directional_candle,retest_bars,retest_tolerance_atr,stop_buffer_atr,atr_stop_multiple,train_initial_balance,train_final_balance,train_return_pct,train_profit_factor,train_win_rate_pct,train_max_drawdown_pct,train_trades,train_wins,train_losses,validation_initial_balance,validation_final_balance,validation_return_pct,validation_profit_factor,validation_win_rate_pct,validation_max_drawdown_pct,validation_trades,validation_wins,validation_losses,locked_initial_balance,locked_final_balance,locked_return_pct,locked_profit_factor,locked_win_rate_pct,locked_max_drawdown_pct,locked_trades,locked_wins,locked_losses
va65-b36-w4-retest-atr-rr1-buf0-rv0-dir0,2.008233718272253,False,65,36,4,retest,atr,1.0,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,9732.243446004422,-2.677565539955773,0.9726324672531058,52.56124721603563,16.000606016551185,449,236,213,10000.0,9621.783337181643,-3.7821666281835697,0.8983290232569956,45.19774011299435,9.216137372965536,177,80,97,10000.0,11162.249242322943,11.622492423229435,1.5239875290232887,58.992805755395686,3.461903437485524,139,82,57
va70-b48-w1-retest-atr-rr05-buf0-rv0-dir0,2.0016159439658887,False,70,48,1,retest,atr,0.5,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,9172.322839506816,-8.276771604931831,0.8592196146039458,51.056338028169016,15.20587345893578,284,145,139,10000.0,10016.345955019768,0.16345955019767544,1.008139809101762,51.30434782608696,7.435428507140547,115,59,56,10000.0,10706.315959538859,7.063159595388591,1.6498016475627308,59.74025974025974,2.0066346697723305,77,46,31
va70-b36-w4-retest-atr-rr2-buf0-rv1-dir1,1.9789684423369982,False,70,36,4,retest,atr,2.0,0.0,1.0,True,4,0.08,0.0,1.0,10000.0,9174.48522949369,-8.255147705063104,0.8480098976892915,49.572649572649574,14.985142334124893,234,116,118,10000.0,10072.854404974863,0.7285440497486251,1.034720309025105,50.54945054945055,5.395422176424789,91,46,45,10000.0,9705.55999616097,-2.9444000383903046,0.8116117440933435,49.29577464788733,6.329265554267129,71,35,36
va75-b48-w4-retest-atr-rr2-buf0-rv1-dir1,1.8876023455978617,False,75,48,4,retest,atr,2.0,0.0,1.0,True,4,0.08,0.0,1.0,10000.0,9231.762728694928,-7.6823727130507224,0.8594685290405258,50.42372881355932,15.666856366623144,236,119,117,10000.0,10002.840567940437,0.028405679404364115,1.0012995057341392,50.0,7.017396066622239,96,48,48,10000.0,10039.788123563087,0.3978812356308703,1.0304450758186994,47.61904761904761,3.4097779997884756,63,30,33
va70-b36-w4-retest-atr-rr2-buf0-rv1-dir0,1.7176594052269687,False,70,36,4,retest,atr,2.0,0.0,1.0,False,4,0.08,0.0,1.0,10000.0,9094.302435517206,-9.056975644827947,0.8446657075342209,49.61538461538461,15.666765561219167,260,129,131,10000.0,9933.462554431722,-0.6653744556827768,0.9718745110141819,48.97959183673469,6.432365664201447,98,48,50,10000.0,9931.505170411085,-0.684948295889154,0.9569671479637835,52.0,4.184168205433944,75,39,36
va70-b48-w4-retest-poc-rr1-buf0-rv0-dir0,1.4790773254553766,False,70,48,4,retest,poc,1.0,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,10071.004319270845,0.7100431927084427,1.00342403761887,52.72727272727272,17.030188051946563,440,232,208,10000.0,9591.731627858533,-4.0826837214146705,0.9449624249663655,51.19047619047619,18.90784567378027,168,86,82,10000.0,10420.413457167855,4.204134571678542,1.074497705269773,53.07692307692308,6.871838002908044,130,69,61
va70-b36-w4-retest-atr-rr1-buf0-rv0-dir0,1.4343624698215107,False,70,36,4,retest,atr,1.0,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,9770.541581511397,-2.294584184886028,0.975487047483227,51.91873589164786,13.57425751933635,443,230,213,10000.0,9214.861252172144,-7.85138747827856,0.7864723091812839,45.02923976608187,10.212459716433251,171,77,94,10000.0,10791.542807982609,7.915428079826081,1.3708735003490407,56.48854961832062,3.416642097005106,131,74,57
va70-b48-w4-direct-atr-rr1-buf0-rv0-dir0,1.1606353673825458,False,70,48,4,direct,atr,1.0,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,9666.860014891834,-3.3313998510816623,0.9839691601487837,52.41301907968574,21.953968064640538,891,467,424,10000.0,11067.79180125461,10.677918012546117,1.1527681296983097,51.35135135135135,7.603033470279054,333,171,162,10000.0,11321.366522525557,13.213665225255578,1.2584551109929918,55.21235521235521,4.165419298422105,259,143,116
va70-b36-w4-retest-atr-rr2-buf0-rv0-dir0,1.019358673532686,False,70,36,4,retest,atr,2.0,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,9509.644222379244,-4.903557776207568,0.9471081955988129,51.69300225733634,14.828669845488468,443,229,214,10000.0,9201.835374617973,-7.981646253820274,0.7832655315701567,45.02923976608187,9.676891144626074,171,77,94,10000.0,10620.640917594395,6.20640917594395,1.2952304376432766,56.48854961832062,3.416642097005084,131,74,57
va70-b48-w4-direct-atr-rr15-buf0-rv0-dir0,0.7649240931653196,False,70,48,4,direct,atr,1.5,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,9691.243169367906,-3.0875683063209314,0.9853942341475036,52.18855218855219,23.341486561758913,891,465,426,10000.0,11516.920373624425,15.169203736244263,1.215563187214853,51.051051051051054,7.473005615571944,333,170,163,10000.0,11336.473200858958,13.364732008589586,1.2633525686531026,54.826254826254825,4.659584957317104,259,142,117
va70-b48-w4-retest-poc-rr15-buf0-rv0-dir0,0.4276267366511064,False,70,48,4,retest,poc,1.5,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,10725.482644931091,7.254826449310903,1.0291125871898112,46.36363636363636,22.549189686981496,440,204,236,10000.0,9589.436214347588,-4.105637856524114,0.9503684285497458,44.047619047619044,21.943328545425192,168,74,94,10000.0,11971.036279287377,19.71036279287377,1.300699633415935,50.76923076923077,7.745714439905223,130,66,64
va70-b48-w1-direct-atr-rr1-buf0-rv0-dir0,0.2976802595510737,False,70,48,1,direct,atr,1.0,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,8749.698528424018,-12.50301471575982,0.9173442376640636,50.390015600624025,21.90736863306814,641,323,318,10000.0,10406.054049041402,4.060540490414022,1.081839719394152,51.63934426229508,7.78841932372288,244,126,118,10000.0,11877.225057514326,18.772250575143268,1.6175222019563638,58.04597701149425,3.341253506215785,174,101,73
va70-b48-w1-retest-poc-rr1-buf0-rv0-dir0,0.1509992350130025,False,70,48,1,retest,poc,1.0,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,8803.78587087938,-11.962141291206208,0.905933727386561,50.352112676056336,22.159634285530842,284,143,141,10000.0,9849.073657147246,-1.5092634285275408,0.9695964600667707,52.17391304347826,19.512341148098095,115,60,55,10000.0,10513.256545075335,5.132565450753357,1.1577568348599934,55.84415584415584,7.253951580593124,77,43,34
va70-b48-w4-direct-atr-rr2-buf0-rv0-dir0,0.088318954640215,False,70,48,4,direct,atr,2.0,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,9478.867054060038,-5.211329459399616,0.9749564387038169,52.07631874298541,25.053025667542784,891,464,427,10000.0,11449.498546021787,14.494985460217858,1.20649575370854,51.051051051051054,7.487243578526065,333,170,163,10000.0,11099.423789137994,10.994237891379942,1.21855494557947,54.440154440154444,4.659584957317057,259,141,118
va70-b48-w1-retest-poc-rr05-buf0-rv0-dir0,-0.027788103352592408,False,70,48,1,retest,poc,0.5,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,8658.848892145354,-13.411511078546468,0.85589989239075,64.7887323943662,19.135482672433618,284,184,100,10000.0,9265.943201289205,-7.340567987107949,0.805864187136036,63.47826086956522,15.974275412795901,115,73,42,10000.0,10654.843798416952,6.548437984169531,1.3252377233026722,72.72727272727273,5.469411165143544,77,56,21
va70-b48-w1-direct-atr-rr2-buf0-rv0-dir0,-0.045915241460542155,False,70,48,1,direct,atr,2.0,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,8829.04742639237,-11.709525736076298,0.9236802476600917,50.078003120124805,23.32083335879472,641,321,320,10000.0,10634.483001044386,6.344830010443858,1.1272372491449008,51.63934426229508,7.98555027280428,244,126,118,10000.0,11717.354247044605,17.173542470446044,1.5694299636513167,56.896551724137936,3.341253506215791,174,99,75
va70-b48-w1-direct-atr-rr3-buf0-rv0-dir0,-0.13012281756780464,False,70,48,1,direct,atr,3.0,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,8815.584633599283,-11.844153664007173,0.9227394226157298,50.078003120124805,23.55960812031125,641,321,320,10000.0,10844.037122460439,8.440371224604393,1.1686540917945332,51.63934426229508,7.98555027280428,244,126,118,10000.0,11736.564874141277,17.365648741412777,1.5755643497086802,56.896551724137936,3.341253506215791,174,99,75
va70-b48-w4-direct-atr-rr3-buf0-rv0-dir0,-0.2329423835697666,False,70,48,4,direct,atr,3.0,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,9388.102396616243,-6.118976033837575,0.9703955668051483,52.07631874298541,25.88881772247348,891,464,427,10000.0,11487.261106006223,14.872611060062235,1.2116185268366197,51.051051051051054,7.487243578526065,333,170,163,10000.0,11117.621317940608,11.17621317940607,1.2220911813544653,54.440154440154444,4.659584957317057,259,141,118
va70-b48-w4-retest-opposite_va-rr05-buf0-rv0-dir0,-0.3473061411699181,False,70,48,4,retest,opposite_va,0.5,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,9578.627691193673,-4.21372308806327,0.968866917247602,65.22727272727272,18.226194749830285,440,287,153,10000.0,8832.633127168441,-11.67366872831559,0.7859898945763407,60.71428571428571,14.52721889976258,168,102,66,10000.0,10163.119847829426,1.6311984782942712,1.0454035464284845,63.07692307692307,4.9989153569943765,130,82,48
va70-b48-w1-direct-atr-rr15-buf0-rv0-dir0,-0.3694402992988808,False,70,48,1,direct,atr,1.5,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,8711.22243332612,-12.887775666738799,0.9154013764629838,50.078003120124805,24.03119907833349,641,321,320,10000.0,10659.008930412738,6.590089304127367,1.1320676541466257,51.63934426229508,7.971389000595555,244,126,118,10000.0,11967.600744876874,19.67600744876874,1.6489886923015167,57.47126436781609,3.341253506215784,174,100,74
va70-b48-w4-direct-opposite_va-rr1-buf0-rv0-dir0,-0.4743691674535091,False,70,48,4,direct,opposite_va,1.0,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,9532.98413324079,-4.670158667592094,0.9870666896064257,52.24719101123596,27.31923911423404,890,465,425,10000.0,11100.085802057065,11.000858020570647,1.0795423133113713,54.35435435435435,15.083905951306347,333,181,152,10000.0,10533.808875779621,5.338088757796222,1.0508902356315437,53.28185328185329,7.050453491482268,259,138,121
va70-b48-w1-direct-opposite_va-rr1-buf0-rv0-dir0,-0.5444875544945615,False,70,48,1,direct,opposite_va,1.0,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,8451.831631319792,-15.481683686802084,0.9387639645814855,51.09375000000001,24.913453776304557,640,327,313,10000.0,10489.710649209455,4.897106492094561,1.0525089849033746,53.68852459016394,16.90262705310158,244,131,113,10000.0,11059.336765419313,10.593367654193141,1.1527679698823408,54.59770114942529,6.287649691146588,174,95,79
va70-b48-w4-direct-atr-rr05-buf0-rv0-dir0,-0.6096699609869534,False,70,48,4,direct,atr,0.5,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,8411.910871209826,-15.880891287901743,0.9121305915299912,55.331088664422,24.370604233101893,891,493,398,10000.0,10799.672533802594,7.996725338025934,1.1278727528687813,55.55555555555556,10.074248678289855,333,185,148,10000.0,11038.01573409399,10.380157340939888,1.2130651267628534,57.91505791505791,4.181845345552555,259,150,109
va70-b48-w4-retest-poc-rr05-buf0-rv0-dir0,-0.6464176077289556,False,70,48,4,retest,poc,0.5,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,8824.787662339784,-11.752123376602153,0.9164134802094182,66.36363636363637,18.43033918571803,440,292,148,10000.0,8709.578518538854,-12.904214814611459,0.7716382036809498,62.5,16.607018909665687,168,105,63,10000.0,11038.00392088419,10.380039208841897,1.2984549303050965,70.76923076923077,6.374296145677809,130,92,38
va70-b48-w1-retest-opposite_va-rr05-buf0-rv0-dir0,-0.8434492434240388,False,70,48,1,retest,opposite_va,0.5,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,8258.399585516876,-17.41600414483124,0.8064287669058895,61.267605633802816,22.014690400627494,284,174,110,10000.0,9309.527741517093,-6.90472258482907,0.8129294935013329,61.73913043478261,13.203519140421069,115,71,44,10000.0,10063.728066038026,0.6372806603802461,1.0289993709591938,63.63636363636363,5.835850232453034,77,49,28
va70-b48-w1-direct-opposite_va-rr05-buf0-rv0-dir0,-1.3181890585293212,False,70,48,1,direct,opposite_va,0.5,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,8482.526707369343,-15.174732926306566,0.9183216512692166,64.21875,22.39059979979843,640,411,229,10000.0,8758.263067958489,-12.417369320415105,0.8300909766814647,62.704918032786885,21.091935967567544,244,153,91,10000.0,10563.532949830538,5.635329498305386,1.1110321384316904,67.24137931034483,5.8573209026803585,174,117,57
va70-b48-w1-retest-poc-rr15-buf0-rv0-dir0,-1.326973692020033,False,70,48,1,retest,poc,1.5,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,8972.219047984805,-10.277809520151948,0.9295916501534714,43.66197183098591,20.5836236873001,284,124,160,10000.0,9187.24845791487,-8.127515420851307,0.8565180972820117,42.608695652173914,24.554556427303318,115,49,66,10000.0,11848.723649244976,18.487236492449767,1.5101312243494032,54.54545454545454,7.262549844805219,77,42,35
va70-b48-w4-direct-opposite_va-rr3-buf0-rv0-dir0,-1.4355792797251503,False,70,48,4,direct,opposite_va,3.0,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,12058.913176894284,20.589131768942835,1.0427370085366674,45.28089887640449,32.13661177155721,890,403,487,10000.0,10135.985505889646,1.3598550588964642,1.008677343231546,43.54354354354354,20.462411211996912,333,145,188,10000.0,11081.542026087807,10.815420260878073,1.0894479509533896,47.10424710424711,10.945361211325883,259,122,137
va70-b48-w1-retest-signal-rr05-buf0-rv0-dir0,-1.9713339921737392,False,70,48,1,retest,signal,0.5,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,9096.713756371762,-9.032862436282374,0.9052413867150217,68.66197183098592,15.022222730879173,284,195,89,10000.0,8623.761288191463,-13.762387118085373,0.6733413934736067,61.73913043478261,19.939421427180186,115,71,44,10000.0,10629.57313510114,6.295731351011402,1.2961148060573628,74.02597402597402,7.206074434114204,77,57,20
va70-b48-w4-direct-signal-rr15-buf0-rv0-dir0,-2.2047548712780145,False,70,48,4,direct,signal,1.5,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,9345.544232882688,-6.544557671173113,0.9853970730726256,43.55203619909502,28.48129078071725,884,385,499,10000.0,10032.799763961011,0.3279976396101114,1.001966781074318,42.98780487804878,32.80836847730009,328,141,187,10000.0,10720.544732532227,7.205447325322267,1.0493447969800094,44.96124031007752,11.835687185838891,258,116,142
va70-b48-w1-direct-atr-rr05-buf0-rv0-dir0,-2.210217880705261,False,70,48,1,direct,atr,0.5,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,7790.230077571688,-22.09769922428313,0.835013843723644,53.51014040561623,26.87221636527932,641,343,298,10000.0,10414.854370176063,4.148543701760632,1.0925340923783466,56.14754098360656,10.351830937077692,244,137,107,10000.0,11498.05229051507,14.980522905150707,1.524311501882113,60.91954022988506,3.715826541523431,174,106,68
va70-b48-w1-direct-poc-rr1-buf0-rv0-dir0,-2.2319901907762434,False,70,48,1,direct,poc,1.0,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,7647.542853171298,-23.524571468287025,0.9067011398936949,50.546021840873635,28.678092932883466,641,324,317,10000.0,10101.596754253027,1.0159675425302606,1.0103584254953848,53.68852459016394,19.200201332866136,244,131,113,10000.0,10652.866871293867,6.528668712938668,1.0860248925757392,53.44827586206896,5.555906106487902,174,93,81
va70-b48-w4-direct-opposite_va-rr15-buf0-rv0-dir0,-2.2415850632481824,False,70,48,4,direct,opposite_va,1.5,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,8580.384950691525,-14.196150493084748,0.9640666671769539,47.07865168539326,31.405875857243785,890,419,471,10000.0,10670.60133182451,6.7060133182450965,1.0437392357957025,48.348348348348345,14.136040881885881,333,161,172,10000.0,10882.718306754186,8.827183067541867,1.076526536749383,49.42084942084942,9.918839920147517,259,128,131
va70-b48-w4-direct-opposite_va-rr05-buf0-rv0-dir0,-2.276069636140699,False,70,48,4,direct,opposite_va,0.5,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,7981.2344171120685,-20.187655828879315,0.9191176042164345,64.38202247191012,28.138984815532613,890,573,317,10000.0,8971.276173123711,-10.287238268762888,0.8992937044244217,64.56456456456456,17.56271755428579,333,215,118,10000.0,9864.901516482161,-1.3509848351783926,0.9834343634241212,64.47876447876449,11.376346072638691,259,167,92
va70-b48-w1-direct-opposite_va-rr3-buf0-rv0-dir0,-2.5480784032897477,False,70,48,1,direct,opposite_va,3.0,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,9034.207248566527,-9.65792751433473,0.9687649938010814,43.90625,29.083082852325422,640,281,359,10000.0,8967.448291633074,-10.325517083669256,0.9011747700968505,43.0327868852459,24.646069932824417,244,105,139,10000.0,12143.432492904883,21.43432492904884,1.2697678913527866,48.85057471264368,6.377883064367226,174,85,89
va70-b48-w4-retest-opposite_va-rr1-buf0-rv0-dir0,-2.644293160174306,False,70,48,4,retest,opposite_va,1.0,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,10425.69209312021,4.256920931202091,1.0230707681257192,52.95454545454545,17.1264532680063,440,233,207,10000.0,8466.938484865723,-15.330615151342775,0.7754288792370587,46.42857142857143,24.38220892978833,168,78,90,10000.0,10911.856606718933,9.118566067189327,1.196047948917133,54.61538461538461,7.295545449664409,130,71,59
va70-b48-w1-retest-opposite_va-rr1-buf0-rv0-dir0,-2.836035995812691,False,70,48,1,retest,opposite_va,1.0,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,8032.357174548857,-19.676428254511425,0.8311510829984868,47.88732394366197,23.27779339948456,284,136,148,10000.0,8532.902629395818,-14.670973706041824,0.7017999243296072,44.34782608695652,21.77157223479809,115,51,64,10000.0,10894.710504937055,8.947105049370553,1.327309393231324,55.84415584415584,7.888795196263733,77,43,34
va70-b48-w4-retest-opposite_va-rr3-buf0-rv0-dir0,-3.0324976652952786,False,70,48,4,retest,opposite_va,3.0,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,10169.27542008087,1.6927542008086993,1.0075084400080565,45.22727272727273,16.61293766972325,440,199,241,10000.0,8225.569727108359,-17.744302728916406,0.7711387342850567,39.88095238095239,24.75725755561364,168,67,101,10000.0,10608.666941188601,6.086669411886003,1.1241834743769397,50.76923076923077,7.572530448331194,130,66,64
va70-b48-w4-retest-signal-rr05-buf0-rv0-dir0,-3.4259410098523566,False,70,48,4,retest,signal,0.5,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,8603.00693005229,-13.969930699477096,0.904385039375326,68.86363636363636,23.224281874153892,440,303,137,10000.0,8101.204579184277,-18.98795420815723,0.6800173716511917,61.904761904761905,22.299339567396835,168,104,64,10000.0,10647.684909786269,6.47684909786268,1.1641700815090028,72.3076923076923,8.064510139693587,130,94,36
va70-b48-w4-direct-signal-rr2-buf0-rv0-dir0,-3.5036923156984177,False,70,48,4,direct,signal,2.0,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,10738.863026647257,7.3886302664725845,1.014654412060003,38.91402714932127,30.135436384371967,884,344,540,10000.0,9981.847100209425,-0.1815289979057555,0.9989625040958632,37.5,38.25746482891583,328,123,205,10000.0,10754.440709917577,7.544407099175765,1.0464406427500776,39.922480620155035,13.718241683013343,258,103,155
va70-b48-w4-direct-opposite_va-rr2-buf0-rv0-dir0,-3.645060900250235,False,70,48,4,direct,opposite_va,2.0,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,9389.69169103275,-6.10308308967249,0.9858433178312406,45.73033707865169,34.45703377360022,890,407,483,10000.0,9153.035201377288,-8.469647986227113,0.9423767538065678,44.44444444444444,19.014007682578292,333,148,185,10000.0,11044.11421237812,10.4411421237812,1.086004354711895,47.87644787644788,10.613884824427066,259,124,135
va70-b48-w1-direct-poc-rr05-buf0-rv0-dir0,-3.6488297151011198,False,70,48,1,direct,poc,0.5,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,7596.873672675219,-24.031263273247816,0.8650018393868284,65.21060842433697,26.708062298522435,641,418,223,10000.0,8236.824025489013,-17.631759745109864,0.7658456186208246,62.704918032786885,23.917008458469372,244,153,91,10000.0,10377.220515234792,3.7722051523479294,1.072319452096421,67.81609195402298,3.948895995755297,174,118,56
va70-b48-w1-direct-signal-rr1-buf0-rv0-dir0,-3.716569606718741,False,70,48,1,direct,signal,1.0,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,6991.313186432519,-30.086868135674816,0.8872900420404123,50.315457413249206,32.28877462651411,634,319,315,10000.0,9420.758693915826,-5.792413060841739,0.9457952399622389,52.30125523012552,26.23724979142971,239,125,114,10000.0,9754.329412759633,-2.456705872403675,0.971325936581815,50.86705202312138,14.012796538704752,173,88,85
va70-b48-w4-retest-opposite_va-rr2-buf0-rv0-dir0,-3.972395456452056,False,70,48,4,retest,opposite_va,2.0,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,9838.142215697644,-1.618577843023561,0.9921719932562553,46.13636363636363,18.538318822254098,440,203,237,10000.0,7960.481054046629,-20.395189459533714,0.7298480602571523,39.88095238095239,25.90553664185301,168,67,101,10000.0,10714.747259138143,7.147472591381421,1.1442044232038604,50.76923076923077,7.730959054815161,130,66,64
va70-b48-w1-direct-signal-rr15-buf0-rv0-dir0,-4.068572638119596,False,70,48,1,direct,signal,1.5,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,8128.903640647386,-18.71096359352614,0.9395588444721137,42.42902208201893,28.127093741466947,634,269,365,10000.0,8956.448313094452,-10.435516869055483,0.9113798562370146,41.42259414225941,34.38686600370055,239,99,140,10000.0,10549.161894959063,5.4916189495906265,1.0557492592459936,45.08670520231214,9.932501805352311,173,78,95
va70-b48-w4-retest-signal-rr3-buf0-rv0-dir0,-4.157191790588477,False,70,48,4,retest,signal,3.0,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,14830.39920784856,48.303992078485614,1.118107652275434,35.22727272727273,24.275060606517478,440,155,285,10000.0,8097.972623082977,-19.020273769170227,0.8208280642331953,28.57142857142857,29.40596309179006,168,48,120,10000.0,12419.71561153148,24.19715611531479,1.27919265689903,40.76923076923077,9.1477766252702,130,53,77
va70-b48-w4-retest-poc-rr2-buf0-rv0-dir0,-4.167038120510101,False,70,48,4,retest,poc,2.0,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,8609.388905470487,-13.906110945295136,0.9428332688273908,40.909090909090914,31.79667775684733,440,180,260,10000.0,8661.015325671044,-13.389846743289569,0.8388687351091317,38.69047619047619,28.99896129582178,168,65,103,10000.0,12569.218203767383,25.692182037673827,1.3683420552331982,47.69230769230769,8.83721551829423,130,62,68
va70-b48-w4-retest-opposite_va-rr15-buf0-rv0-dir0,-4.2265458097993935,False,70,48,4,retest,opposite_va,1.5,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,9966.865617439105,-0.33134382560894293,0.9983302680124626,47.5,17.23530655613642,440,209,231,10000.0,8017.433034802954,-19.825669651970458,0.7272153584210098,41.07142857142857,26.872339039901426,168,69,99,10000.0,11441.412815765832,14.414128157658324,1.2838284160817062,51.53846153846153,7.66170078588438,130,67,63
va70-b48-w4-direct-signal-rr3-buf0-rv0-dir0,-4.2562127894192106,False,70,48,4,direct,signal,3.0,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,16085.287870612648,60.852878706126475,1.0896992474121316,35.85972850678733,23.559956912036796,884,317,567,10000.0,10410.022570517805,4.100225705178051,1.021401568883878,32.01219512195122,42.79149303669347,328,105,223,10000.0,11591.789706236279,15.917897062362796,1.0909509704508114,36.82170542635659,12.95605653458021,258,95,163
va70-b48-w4-direct-poc-rr1-buf0-rv0-dir0,-4.362161800542451,False,70,48,4,direct,poc,1.0,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,7177.803638238856,-28.221963617611433,0.9188554901369089,50.841750841750844,35.515606953257645,891,453,438,10000.0,11588.418169504379,15.884181695043797,1.1066845538002967,55.25525525525525,13.531528175785995,333,184,149,10000.0,9611.145533511366,-3.8885446648863398,0.9662728487116304,50.57915057915058,10.971842331565293,259,131,128
va70-b48-w1-retest-opposite_va-rr15-buf0-rv0-dir0,-4.676966043259759,False,70,48,1,retest,opposite_va,1.5,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,7906.882761794219,-20.931172382057817,0.8329368378422689,42.95774647887324,25.15717224274568,284,122,162,10000.0,8013.93282700003,-19.8606717299997,0.6165654876436291,39.130434782608695,25.411409238029403,115,45,70,10000.0,11377.992603520106,13.779926035201061,1.4710023995812866,53.246753246753244,7.499763051710212,77,41,36
va70-b48-w1-retest-opposite_va-rr2-buf0-rv0-dir0,-4.688733529981718,False,70,48,1,retest,opposite_va,2.0,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,7979.628102038069,-20.20371897961931,0.8444288296225129,41.901408450704224,26.076491353338856,284,119,165,10000.0,8072.153940883018,-19.27846059116982,0.632757491892115,39.130434782608695,24.840349552609446,115,45,70,10000.0,11070.76859178394,10.707685917839417,1.3684118543184973,53.246753246753244,7.499763051710201,77,41,36
va70-b48-w1-retest-poc-rr3-buf0-rv0-dir0,-4.880508336611678,False,70,48,1,retest,poc,3.0,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,8606.629818733192,-13.933701812668076,0.9141584419774085,37.67605633802817,27.413838137428243,284,107,177,10000.0,8183.162055272117,-18.168379447278827,0.6897529057810887,36.52173913043478,28.605645460441682,115,42,73,10000.0,13212.972641792356,32.12972641792356,1.7808098507203234,50.649350649350644,8.592900716596533,77,39,38
va70-b48-w1-retest-opposite_va-rr3-buf0-rv0-dir0,-4.979090419700503,False,70,48,1,retest,opposite_va,3.0,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,8030.283842483234,-19.697161575167655,0.8569368160125111,40.845070422535215,26.893617772115114,284,116,168,10000.0,8041.054328840612,-19.58945671159389,0.6309925728866774,39.130434782608695,24.654870758350437,115,45,70,10000.0,10937.528829618721,9.375288296187211,1.3260451801443274,53.246753246753244,7.499763051710199,77,41,36
va70-b48-w4-retest-poc-rr3-buf0-rv0-dir0,-5.076663915013026,False,70,48,4,retest,poc,3.0,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,10446.756726568203,4.4675672656820264,1.016060531711063,40.0,31.181589988591192,440,176,264,10000.0,8056.091969382434,-19.43908030617566,0.7777151390227371,36.30952380952381,28.52202249170049,168,61,107,10000.0,12163.39177271442,21.6339177271442,1.2909353088066886,44.61538461538462,13.270583781457207,130,58,72
va70-b48-w4-direct-signal-rr1-buf0-rv0-dir0,-5.15804406518728,False,70,48,4,direct,signal,1.0,0.0,0.0,False,4,0.08,0.0,1.0,10000.0,6765.8956902090995,-32.34104309790901,0.9081533751447571,50.7918552036199,37.36827316724583,884,449,435,10000.0,10269.612423115968,2.69612423115968,1.0175433816648456,53.65853658536586,24.18645221612418,328,176,152,10000.0,9220.10748116534,-7.798925188346606,0.9377195457866409,50.0,15.114315069045931,258,129,129
