strategy,side,entry_time,entry,stop,target,volume,risk_cash,exit_time,exit,pnl,exit_reason,spread_cost,slippage_cost,mae,mfe,holding_minutes,metadata
B2,SELL,2026-05-04 15:12:00+00:00,27745.05,27846.05,27546.05,0.43,43.0,2026-05-04 19:07:00+00:00,27547.05,85.14,target,0.731,0.43,77.79999999999927,208.0,235.0,{'pending_minutes': 72.0}
A_FIXED,SELL,2026-05-05 13:30:00+00:00,27819.85,27869.85,27719.85,0.43,21.5,2026-05-05 15:13:00+00:00,27870.85,-21.93,stop,0.731,0.43,50.60000000000218,36.099999999998545,103.0,{}
A_RUNNER,SELL,2026-05-05 13:30:00+00:00,27819.85,27828.15,,0.43,21.5,2026-05-05 13:34:00+00:00,27829.15,-3.9990000000012516,stop,0.731,0.43,22.200000000000728,0.5999999999985448,4.0,{}
B1,SELL,2026-05-05 14:00:00+00:00,27814.45,27842.35,27758.65,1.56,43.5239999999966,2026-05-05 15:06:00+00:00,27843.35,-45.0839999999966,stop,2.652,1.56,32.04999999999927,30.700000000000728,66.0,{}
A_FIXED,SELL,2026-05-06 13:30:00+00:00,28435.05,28485.05,28335.05,0.43,21.5,2026-05-06 13:53:00+00:00,28486.05,-21.93,stop,0.731,0.43,61.80000000000291,0.19999999999708962,23.0,{}
A_RUNNER,SELL,2026-05-06 13:30:00+00:00,28435.05,28485.05,,0.43,21.5,2026-05-06 13:53:00+00:00,28486.05,-21.93,stop,0.731,0.43,61.80000000000291,0.19999999999708962,23.0,{}
A_FIXED,SELL,2026-05-07 13:30:00+00:00,28603.55,28653.55,28503.55,0.43,21.5,2026-05-07 16:38:00+00:00,28654.55,-21.93,stop,0.731,0.43,56.0,14.75,188.0,{}
A_RUNNER,SELL,2026-05-07 13:30:00+00:00,28603.55,28614.45,,0.43,21.5,2026-05-07 13:32:00+00:00,28615.45,-5.117000000000625,stop,0.731,0.43,11.400000000001455,2.599999999998545,2.0,{}
A_FIXED,SELL,2026-05-08 13:30:00+00:00,28752.55,28802.55,28652.55,0.43,21.5,2026-05-08 15:30:00+00:00,28803.55,-21.93,stop,0.731,0.43,67.40000000000146,24.599999999998545,120.0,{}
A_RUNNER,SELL,2026-05-08 13:30:00+00:00,28752.55,28765.5,,0.43,21.5,2026-05-08 13:37:00+00:00,28766.5,-5.998500000000313,stop,0.731,0.43,14.700000000000728,0.5499999999992724,7.0,{}
B2,SELL,2026-05-08 14:51:00+00:00,28796.85,28897.85,28597.85,0.43,43.0,2026-05-08 16:45:00+00:00,28898.85,-43.86,stop,0.731,0.43,138.40000000000146,48.04999999999927,114.0,{'pending_minutes': 51.0}
A_FIXED,SELL,2026-05-11 13:30:00+00:00,29203.4,29253.4,29103.4,0.42,21.0,2026-05-11 14:21:00+00:00,29254.4,-21.419999999999998,stop,0.714,0.42,53.29999999999927,21.150000000001455,51.0,{}
A_RUNNER,SELL,2026-05-11 13:30:00+00:00,29203.4,29207.75,,0.42,21.0,2026-05-11 14:00:00+00:00,29208.75,-2.246999999999389,stop,0.714,0.42,6.049999999999272,21.150000000001455,30.0,{}
A_FIXED,SELL,2026-05-12 13:30:00+00:00,29118.15,29168.15,29018.15,0.42,21.0,2026-05-12 15:06:00+00:00,29019.15,41.58,target,0.714,0.42,4.700000000000728,100.65000000000146,96.0,{}
A_RUNNER,SELL,2026-05-12 13:30:00+00:00,29118.15,29108.95,,0.42,21.0,2026-05-12 14:00:00+00:00,29109.95,3.4440000000003055,stop,0.714,0.42,4.700000000000728,36.04999999999927,30.0,{}
B1,SELL,2026-05-12 14:00:00+00:00,29101.85,29234.05,28837.45,0.32,42.30400000000024,2026-05-12 18:15:00+00:00,28838.45,84.2879999999993,target,0.544,0.32,88.79999999999927,270.0,255.0,{}
A_FIXED,SELL,2026-05-13 13:30:00+00:00,29281.3,29331.3,29181.3,0.43,21.5,2026-05-13 15:32:00+00:00,29182.3,42.57,target,0.731,0.43,17.30000000000291,109.54999999999927,122.0,{}
A_RUNNER,SELL,2026-05-13 13:30:00+00:00,29281.3,29292.3,,0.43,21.5,2026-05-13 13:45:00+00:00,29293.3,-5.16,stop,0.731,0.43,11.05000000000291,15.849999999998545,15.0,{}
A_FIXED,SELL,2026-05-14 13:30:00+00:00,29441.75,29491.75,29341.75,0.43,21.5,2026-05-14 16:39:00+00:00,29492.75,-21.93,stop,0.731,0.43,53.099999999998545,97.29999999999927,189.0,{}
A_RUNNER,SELL,2026-05-14 13:30:00+00:00,29441.75,29450.55,,0.43,21.5,2026-05-14 13:53:00+00:00,29451.55,-4.213999999999687,stop,0.731,0.43,11.0,30.950000000000728,23.0,{}
B1,SELL,2026-05-14 14:00:00+00:00,29436.65,29536.8,29236.35,0.43,43.06449999999906,2026-05-14 16:45:00+00:00,29537.8,-43.494499999999064,stop,0.731,0.43,131.09999999999854,92.20000000000073,165.0,{}
A_FIXED,SELL,2026-05-15 13:30:00+00:00,29170.85,29220.85,29070.85,0.43,21.5,2026-05-15 13:46:00+00:00,29221.85,-21.93,stop,0.731,0.43,51.00000000000364,23.799999999999272,16.0,{}
A_RUNNER,SELL,2026-05-15 13:30:00+00:00,29170.85,29206.25,,0.43,21.5,2026-05-15 13:45:00+00:00,29207.25,-15.652000000000626,stop,0.731,0.43,36.20000000000073,23.799999999999272,15.0,{}
B1,SELL,2026-05-15 14:00:00+00:00,29227.45,29464.2,28753.95,0.18,42.614999999999995,2026-05-15 19:55:00+00:00,29212.35,2.718000000000393,time_exit,0.306,0.18,53.5,238.10000000000218,355.0,{}
A_FIXED,SELL,2026-05-18 13:30:00+00:00,29037.1,29087.1,28937.1,0.42,21.0,2026-05-18 14:39:00+00:00,29088.1,-21.419999999999998,stop,0.714,0.42,84.85000000000218,79.84999999999854,69.0,{}
A_RUNNER,SELL,2026-05-18 13:30:00+00:00,29037.1,29045.8,,0.42,21.0,2026-05-18 13:49:00+00:00,29046.8,-4.074000000000305,stop,0.714,0.42,11.350000000002183,52.349999999998545,19.0,{}
A_FIXED,SELL,2026-05-19 13:30:00+00:00,28805.45,28855.45,28705.45,0.42,21.0,2026-05-19 16:31:00+00:00,28856.45,-21.419999999999998,stop,0.714,0.42,58.29999999999927,98.0,181.0,{}
A_RUNNER,SELL,2026-05-19 13:30:00+00:00,28805.45,28815.2,,0.42,21.0,2026-05-19 13:30:00+00:00,28816.2,-4.515,stop,0.714,0.42,10.849999999998545,0.0,0.0,{}
B1,SELL,2026-05-19 14:00:00+00:00,28825.25,29029.55,28416.65,0.2,40.85999999999986,2026-05-19 19:55:00+00:00,28929.8,-20.909999999999854,time_exit,0.34,0.2,146.09999999999854,258.0,355.0,{}
A_FIXED,SELL,2026-05-20 13:30:00+00:00,29031.7,29081.7,28931.7,0.42,21.0,2026-05-20 16:46:00+00:00,29082.7,-21.419999999999998,stop,0.714,0.42,70.04999999999927,99.15000000000146,196.0,{}
A_RUNNER,SELL,2026-05-20 13:30:00+00:00,29031.7,29050.3,,0.42,21.0,2026-05-20 13:31:00+00:00,29051.3,-8.231999999999388,stop,0.714,0.42,21.450000000000728,0.4000000000014552,1.0,{}
B2,SELL,2026-05-20 15:26:00+00:00,29064.2,29165.2,28865.2,0.42,42.0,2026-05-20 17:31:00+00:00,29166.2,-42.839999999999996,stop,0.714,0.42,107.25,147.35000000000218,125.0,{'pending_minutes': 86.0}
A_FIXED,SELL,2026-05-21 13:30:00+00:00,29182.15,29232.15,29082.15,0.42,21.0,2026-05-21 17:02:00+00:00,29233.15,-21.419999999999998,stop,0.714,0.42,65.39999999999782,98.50000000000364,212.0,{}
A_RUNNER,SELL,2026-05-21 13:30:00+00:00,29182.15,29166.75,,0.42,21.0,2026-05-21 14:00:00+00:00,29167.75,6.048000000000611,stop,0.714,0.42,23.599999999998545,79.70000000000073,30.0,{}
A_FIXED,SELL,2026-05-22 13:30:00+00:00,29370.6,29420.6,29270.6,0.42,21.0,2026-05-22 14:47:00+00:00,29421.6,-21.419999999999998,stop,0.714,0.42,74.20000000000073,14.049999999999272,77.0,{}
A_RUNNER,SELL,2026-05-22 13:30:00+00:00,29370.6,29382.75,,0.42,21.0,2026-05-22 13:48:00+00:00,29383.75,-5.523000000000611,stop,0.714,0.42,14.950000000000728,14.049999999999272,18.0,{}
B1,SELL,2026-05-22 14:00:00+00:00,29380.85,29583.85,28974.85,0.2,40.6,2026-05-22 16:37:00+00:00,29584.85,-40.800000000000004,stop,0.34,0.2,222.90000000000146,9.249999999996362,157.0,{}
A_FIXED,SELL,2026-05-26 13:30:00+00:00,29822.9,29872.9,29722.9,0.41,20.5,2026-05-26 16:45:00+00:00,29873.9,-20.91,stop,0.697,0.41,66.64999999999782,76.95000000000073,195.0,{}
A_RUNNER,SELL,2026-05-26 13:30:00+00:00,29822.9,29793.5,,0.41,20.5,2026-05-26 14:24:00+00:00,29794.5,11.644000000000595,stop,0.697,0.41,19.549999999999272,55.20000000000073,54.0,{}
B2,SELL,2026-05-26 15:33:00+00:00,29829.9,29930.9,29630.9,0.41,41.0,2026-05-26 16:59:00+00:00,29931.9,-41.82,stop,0.697,0.41,101.19999999999709,75.55000000000291,86.0,{'pending_minutes': 93.0}
A_FIXED,SELL,2026-05-27 13:30:00+00:00,30159.25,30209.25,30059.25,0.41,20.5,2026-05-27 14:21:00+00:00,30210.25,-20.91,stop,0.697,0.41,53.85000000000218,15.149999999997817,51.0,{}
A_RUNNER,SELL,2026-05-27 13:30:00+00:00,30159.25,30161.95,,0.41,20.5,2026-05-27 13:56:00+00:00,30162.95,-1.5170000000002983,stop,0.697,0.41,5.600000000002183,15.149999999997817,26.0,{}
B1,SELL,2026-05-27 14:00:00+00:00,30162.9,30178.2,30132.3,2.71,41.462999999998026,2026-05-27 14:00:00+00:00,30179.2,-44.17299999999803,stop,4.607,2.71,24.049999999999272,0.0,0.0,{}
A_FIXED,SELL,2026-05-28 13:30:00+00:00,29865.1,29915.1,29765.1,0.41,20.5,2026-05-28 15:32:00+00:00,29916.1,-20.91,stop,0.697,0.41,62.45000000000073,62.94999999999709,122.0,{}
A_RUNNER,SELL,2026-05-28 13:30:00+00:00,29865.1,29839.05,,0.41,20.5,2026-05-28 14:20:00+00:00,29840.05,10.270499999999702,stop,0.697,0.41,7.80000000000291,62.94999999999709,50.0,{}
B2,SELL,2026-05-28 14:41:00+00:00,29865.1,29966.1,29666.1,0.41,41.0,2026-05-28 15:46:00+00:00,29967.1,-41.82,stop,0.697,0.41,103.70000000000073,17.549999999999272,65.0,{'pending_minutes': 41.0}
A_FIXED,SELL,2026-05-29 13:30:00+00:00,30251.0,30301.0,30151.0,0.4,20.0,2026-05-29 16:29:00+00:00,30302.0,-20.400000000000002,stop,0.68,0.4,57.400000000001455,28.049999999999272,179.0,{}
A_RUNNER,SELL,2026-05-29 13:30:00+00:00,30251.0,30257.3,,0.4,20.0,2026-05-29 13:34:00+00:00,30258.3,-2.919999999999709,stop,0.68,0.4,7.600000000002183,4.399999999997817,4.0,{}
A_FIXED,SELL,2026-06-01 13:30:00+00:00,30424.15,30474.15,30324.15,0.4,20.0,2026-06-01 16:11:00+00:00,30325.15,39.6,target,0.68,0.4,20.299999999999272,126.20000000000073,161.0,{}
A_RUNNER,SELL,2026-06-01 13:30:00+00:00,30424.15,30444.25,,0.4,20.0,2026-06-01 13:50:00+00:00,30445.25,-8.439999999999419,stop,0.68,0.4,20.299999999999272,0.0,20.0,{}
A_FIXED,SELL,2026-06-02 13:30:00+00:00,30498.35,30548.35,30398.35,0.4,20.0,2026-06-02 16:38:00+00:00,30399.35,39.6,target,0.68,0.4,21.600000000002183,100.09999999999854,188.0,{}
A_RUNNER,SELL,2026-06-02 13:30:00+00:00,30498.35,30489.85,,0.4,20.0,2026-06-02 14:14:00+00:00,30490.85,3.0,stop,0.68,0.4,5.000000000003638,48.39999999999782,44.0,{}
A_FIXED,SELL,2026-06-03 13:30:00+00:00,30715.7,30765.7,30615.7,0.41,20.5,2026-06-03 16:44:00+00:00,30616.7,40.589999999999996,target,0.697,0.41,44.849999999998545,138.5500000000029,194.0,{}
A_RUNNER,SELL,2026-06-03 13:30:00+00:00,30715.7,30735.65,,0.41,20.5,2026-06-03 14:28:00+00:00,30736.65,-8.589500000000298,stop,0.697,0.41,24.049999999999272,18.0,58.0,{}
B1,SELL,2026-06-03 14:00:00+00:00,30706.95,30737.75,30645.35,1.33,40.96399999999903,2026-06-03 14:28:00+00:00,30738.75,-42.29399999999904,stop,2.261,1.33,32.79999999999927,0.0,28.0,{}
A_FIXED,SELL,2026-06-04 13:30:00+00:00,30215.1,30265.1,30115.1,0.41,20.5,2026-06-04 14:37:00+00:00,30116.1,40.589999999999996,target,0.697,0.41,22.450000000000728,101.84999999999854,67.0,{}
A_RUNNER,SELL,2026-06-04 13:30:00+00:00,30215.1,30210.65,,0.41,20.5,2026-06-04 14:17:00+00:00,30211.65,1.4144999999988066,stop,0.697,0.41,22.450000000000728,64.54999999999927,47.0,{}
B2,SELL,2026-06-04 15:37:00+00:00,30238.15,30339.15,30039.15,0.41,41.0,2026-06-04 18:07:00+00:00,30340.15,-41.82,stop,0.697,0.41,112.69999999999709,139.70000000000073,150.0,{'pending_minutes': 97.0}
A_FIXED,SELL,2026-06-05 13:30:00+00:00,30172.8,30222.8,30072.8,0.41,20.5,2026-06-05 15:03:00+00:00,30073.8,40.589999999999996,target,0.697,0.41,7.80000000000291,101.94999999999709,93.0,{}
A_RUNNER,SELL,2026-06-05 13:30:00+00:00,30172.8,30180.0,,0.41,20.5,2026-06-05 13:33:00+00:00,30181.0,-3.362000000000298,stop,0.697,0.41,7.80000000000291,7.94999999999709,3.0,{}
A_FIXED,SELL,2026-06-08 13:30:00+00:00,29150.0,29200.0,29050.0,0.41,20.5,2026-06-08 13:34:00+00:00,29201.0,-20.91,stop,0.697,0.41,82.65000000000146,1.0999999999985448,4.0,{}
A_RUNNER,SELL,2026-06-08 13:30:00+00:00,29150.0,29187.35,,0.41,20.5,2026-06-08 13:34:00+00:00,29188.35,-15.723499999999403,stop,0.697,0.41,82.65000000000146,1.0999999999985448,4.0,{}
B2,SELL,2026-06-08 14:10:00+00:00,29248.7,29349.7,29049.7,0.41,41.0,2026-06-08 14:21:00+00:00,29350.7,-41.82,stop,0.697,0.41,117.84999999999854,23.549999999999272,11.0,{'pending_minutes': 10.0}
A_FIXED,SELL,2026-06-09 13:30:00+00:00,29632.5,29682.5,29532.5,0.4,20.0,2026-06-09 14:43:00+00:00,29683.5,-20.400000000000002,stop,0.68,0.4,55.400000000001455,22.849999999998545,73.0,{}
A_RUNNER,SELL,2026-06-09 13:30:00+00:00,29632.5,29638.95,,0.4,20.0,2026-06-09 13:54:00+00:00,29639.95,-2.9800000000002913,stop,0.68,0.4,28.450000000000728,22.849999999998545,24.0,{}
B1,SELL,2026-06-09 14:00:00+00:00,29644.8,29661.25,29611.9,2.48,40.796000000001804,2026-06-09 14:00:00+00:00,29662.25,-43.2760000000018,stop,4.216,2.48,20.55000000000291,1.6999999999970896,0.0,{}
A_FIXED,SELL,2026-06-10 13:30:00+00:00,28729.55,28779.55,28629.55,0.4,20.0,2026-06-10 13:42:00+00:00,28780.55,-20.400000000000002,stop,0.68,0.4,55.20000000000073,3.599999999998545,12.0,{}
A_RUNNER,SELL,2026-06-10 13:30:00+00:00,28729.55,28779.55,,0.4,20.0,2026-06-10 13:42:00+00:00,28780.55,-20.400000000000002,stop,0.68,0.4,55.20000000000073,3.599999999998545,12.0,{}
B1,SELL,2026-06-10 14:00:00+00:00,28791.75,28978.85,28417.55,0.21,39.29099999999969,2026-06-10 16:38:00+00:00,28979.85,-39.50099999999969,stop,0.357,0.21,195.09999999999854,215.79999999999927,158.0,{}
A_FIXED,SELL,2026-06-11 13:30:00+00:00,28843.2,28893.2,28743.2,0.4,20.0,2026-06-11 15:22:00+00:00,28744.2,39.6,target,0.68,0.4,38.79999999999927,130.70000000000073,112.0,{}
A_RUNNER,SELL,2026-06-11 13:30:00+00:00,28843.2,28871.95,,0.4,20.0,2026-06-11 13:34:00+00:00,28872.95,-11.9,stop,0.68,0.4,38.79999999999927,0.0,4.0,{}
A_FIXED,SELL,2026-06-12 13:30:00+00:00,29498.05,29548.05,29398.05,0.4,20.0,2026-06-12 14:03:00+00:00,29549.05,-20.400000000000002,stop,0.68,0.4,62.0,1.2999999999992724,33.0,{}
A_RUNNER,SELL,2026-06-12 13:30:00+00:00,29498.05,29540.45,,0.4,20.0,2026-06-12 13:46:00+00:00,29541.45,-17.360000000000582,stop,0.68,0.4,43.150000000001455,1.2999999999992724,16.0,{}
B2,SELL,2026-06-12 14:16:00+00:00,29566.95,29667.95,29367.95,0.4,40.0,2026-06-12 15:56:00+00:00,29368.95,79.2,target,0.68,0.4,62.04999999999927,199.5,100.0,{'pending_minutes': 16.0}
A_FIXED,SELL,2026-06-15 13:30:00+00:00,30243.4,30293.4,30143.4,0.4,20.0,2026-06-15 14:29:00+00:00,30294.4,-20.400000000000002,stop,0.68,0.4,51.64999999999782,33.5,59.0,{}
A_RUNNER,SELL,2026-06-15 13:30:00+00:00,30243.4,30246.8,,0.4,20.0,2026-06-15 13:58:00+00:00,30247.8,-1.759999999999127,stop,0.68,0.4,4.200000000000728,33.5,28.0,{}
B1,SELL,2026-06-15 14:00:00+00:00,30237.35,30306.8,30098.45,0.58,40.28100000000042,2026-06-15 16:27:00+00:00,30307.8,-40.861000000000416,stop,0.9859999999999999,0.58,80.00000000000364,17.749999999996362,147.0,{}
A_FIXED,SELL,2026-06-16 13:30:00+00:00,30585.8,30635.8,30485.8,0.4,20.0,2026-06-16 14:04:00+00:00,30636.8,-20.400000000000002,stop,0.68,0.4,51.70000000000073,10.049999999999272,34.0,{}
A_RUNNER,SELL,2026-06-16 13:30:00+00:00,30585.8,30596.0,,0.4,20.0,2026-06-16 13:38:00+00:00,30597.0,-4.480000000000291,stop,0.68,0.4,14.950000000000728,10.049999999999272,8.0,{}
B1,SELL,2026-06-16 14:00:00+00:00,30610.7,30624.6,30582.9,2.89,40.1709999999937,2026-06-16 14:00:00+00:00,30625.6,-43.06099999999369,stop,4.913,2.89,19.099999999998545,7.450000000000728,0.0,{}
A_FIXED,SELL,2026-06-17 13:30:00+00:00,30129.2,30179.2,30029.2,0.39,19.5,2026-06-17 15:37:00+00:00,30180.2,-19.89,stop,0.663,0.39,56.349999999998545,71.70000000000073,127.0,{}
A_RUNNER,SELL,2026-06-17 13:30:00+00:00,30129.2,30149.05,,0.39,19.5,2026-06-17 13:44:00+00:00,30150.05,-8.131499999999432,stop,0.663,0.39,26.950000000000728,8.200000000000728,14.0,{}
B2,SELL,2026-06-17 15:37:00+00:00,30176.2,30277.2,29977.2,0.39,39.0,2026-06-17 17:47:00+00:00,29978.2,77.22,target,0.663,0.39,37.25,211.45000000000073,130.0,{'pending_minutes': 97.0}
A_FIXED,SELL,2026-06-18 13:30:00+00:00,30156.75,30206.75,30056.75,0.4,20.0,2026-06-18 14:21:00+00:00,30057.75,39.6,target,0.68,0.4,13.5,103.59999999999854,51.0,{}
A_RUNNER,SELL,2026-06-18 13:30:00+00:00,30156.75,30126.45,,0.4,20.0,2026-06-18 14:00:00+00:00,30127.45,11.71999999999971,stop,0.68,0.4,13.5,50.0,30.0,{}
B1,SELL,2026-06-18 14:00:00+00:00,30117.4,30183.55,29985.1,0.6,39.68999999999869,2026-06-18 15:49:00+00:00,30184.55,-40.28999999999869,stop,1.02,0.6,68.5,72.95000000000073,109.0,{}
A_FIXED,SELL,2026-06-22 13:30:00+00:00,30425.85,30475.85,30325.85,0.4,20.0,2026-06-22 14:05:00+00:00,30476.85,-20.400000000000002,stop,0.68,0.4,86.00000000000364,35.44999999999709,35.0,{}
A_RUNNER,SELL,2026-06-22 13:30:00+00:00,30425.85,30423.3,,0.4,20.0,2026-06-22 14:00:00+00:00,30424.3,0.619999999999709,stop,0.68,0.4,2.7000000000007276,35.44999999999709,30.0,{}
B1,SELL,2026-06-22 14:00:00+00:00,30405.45,30469.1,30278.15,0.63,40.09949999999863,2026-06-22 14:05:00+00:00,30470.1,-40.72949999999862,stop,1.071,0.63,106.40000000000146,0.0,5.0,{}
A_FIXED,SELL,2026-06-23 13:30:00+00:00,29512.35,29562.35,29412.35,0.39,19.5,2026-06-23 14:44:00+00:00,29563.35,-19.89,stop,0.663,0.39,50.60000000000218,69.39999999999782,74.0,{}
A_RUNNER,SELL,2026-06-23 13:30:00+00:00,29512.35,29515.95,,0.39,19.5,2026-06-23 14:00:00+00:00,29516.95,-1.7940000000008514,stop,0.663,0.39,15.200000000000728,69.39999999999782,30.0,{}
A_FIXED,SELL,2026-06-24 13:30:00+00:00,29507.85,29557.85,29407.85,0.39,19.5,2026-06-24 14:54:00+00:00,29558.85,-19.89,stop,0.663,0.39,50.30000000000291,79.69999999999709,84.0,{}
A_RUNNER,SELL,2026-06-24 13:30:00+00:00,29507.85,29517.85,,0.39,19.5,2026-06-24 14:37:00+00:00,29518.85,-4.29,stop,0.663,0.39,36.55000000000291,79.69999999999709,67.0,{}
B2,SELL,2026-06-24 14:49:00+00:00,29533.9,29634.9,29334.9,0.39,39.0,2026-06-24 16:30:00+00:00,29335.9,77.22,target,0.663,0.39,31.450000000000728,204.45000000000073,101.0,{'pending_minutes': 49.0}
A_FIXED,SELL,2026-06-25 13:30:00+00:00,29856.9,29906.9,29756.9,0.39,19.5,2026-06-25 15:30:00+00:00,29907.9,-19.89,stop,0.663,0.39,100.75,61.79999999999927,120.0,{}
A_RUNNER,SELL,2026-06-25 13:30:00+00:00,29856.9,29864.9,,0.39,19.5,2026-06-25 13:30:00+00:00,29865.9,-3.5100000000000002,stop,0.663,0.39,12.299999999999272,0.0,0.0,{}
B1,SELL,2026-06-25 14:00:00+00:00,29853.5,29914.05,29732.4,0.66,39.962999999999525,2026-06-25 15:30:00+00:00,29915.05,-40.62299999999952,stop,1.122,0.66,104.15000000000146,58.39999999999782,90.0,{}
A_FIXED,SELL,2026-06-26 13:30:00+00:00,29070.85,29120.85,28970.85,0.39,19.5,2026-06-26 14:12:00+00:00,29121.85,-19.89,stop,0.663,0.39,56.50000000000364,27.599999999998545,42.0,{}
A_RUNNER,SELL,2026-06-26 13:30:00+00:00,29070.85,29076.05,,0.39,19.5,2026-06-26 14:01:00+00:00,29077.05,-2.418000000000284,stop,0.663,0.39,18.600000000002183,27.599999999998545,31.0,{}
B1,SELL,2026-06-26 14:00:00+00:00,29063.65,29261.15,28668.65,0.2,39.5,2026-06-26 17:06:00+00:00,29262.15,-39.7,stop,0.34,0.2,214.89999999999782,178.40000000000146,186.0,{}
A_FIXED,SELL,2026-06-29 13:30:00+00:00,29424.8,29474.8,29324.8,0.39,19.5,2026-06-29 16:30:00+00:00,29325.8,38.61,target,0.663,0.39,42.650000000001455,156.25,180.0,{}
A_RUNNER,SELL,2026-06-29 13:30:00+00:00,29424.8,29428.4,,0.39,19.5,2026-06-29 13:30:00+00:00,29429.4,-1.7940000000008514,stop,0.663,0.39,7.850000000002183,4.94999999999709,0.0,{}
A_FIXED,SELL,2026-06-30 13:30:00+00:00,29835.3,29885.3,29735.3,0.39,19.5,2026-06-30 14:05:00+00:00,29886.3,-19.89,stop,0.663,0.39,50.900000000001455,25.799999999999272,35.0,{}
A_RUNNER,SELL,2026-06-30 13:30:00+00:00,29835.3,29840.1,,0.39,19.5,2026-06-30 13:48:00+00:00,29841.1,-2.2619999999997162,stop,0.663,0.39,9.200000000000728,25.799999999999272,18.0,{}
B1,SELL,2026-06-30 14:00:00+00:00,29860.85,29939.5,29703.55,0.5,39.32500000000073,2026-06-30 16:35:00+00:00,29940.5,-39.82500000000073,stop,0.85,0.5,111.29999999999927,141.09999999999854,155.0,{}
A_FIXED,SELL,2026-07-01 13:30:00+00:00,30126.95,30176.95,30026.95,0.39,19.5,2026-07-01 15:35:00+00:00,30027.95,38.61,target,0.663,0.39,43.150000000001455,102.5,125.0,{}
A_RUNNER,SELL,2026-07-01 13:30:00+00:00,30126.95,30130.7,,0.39,19.5,2026-07-01 13:35:00+00:00,30131.7,-1.8525,stop,0.663,0.39,4.450000000000728,6.5,5.0,{}
B1,SELL,2026-07-01 14:00:00+00:00,30139.4,30203.35,30011.5,0.61,39.009499999998226,2026-07-01 15:38:00+00:00,30012.5,77.40900000000089,target,1.037,0.61,30.700000000000728,128.85000000000218,98.0,{}
A_FIXED,SELL,2026-07-06 13:30:00+00:00,29620.5,29670.5,29520.5,0.39,19.5,2026-07-06 14:55:00+00:00,29671.5,-19.89,stop,0.663,0.39,54.04999999999927,18.399999999997817,85.0,{}
A_RUNNER,SELL,2026-07-06 13:30:00+00:00,29620.5,29644.35,,0.39,19.5,2026-07-06 13:41:00+00:00,29645.35,-9.691499999999433,stop,0.663,0.39,24.700000000000728,2.399999999997817,11.0,{}
A_FIXED,SELL,2026-07-07 13:30:00+00:00,29433.75,29483.75,29333.75,0.39,19.5,2026-07-07 16:30:00+00:00,29334.75,38.61,target,0.663,0.39,45.10000000000218,100.95000000000073,180.0,{}
A_RUNNER,SELL,2026-07-07 13:30:00+00:00,29433.75,29422.2,,0.39,19.5,2026-07-07 14:00:00+00:00,29423.2,4.114499999999716,stop,0.663,0.39,2.7000000000007276,46.39999999999782,30.0,{}
B1,SELL,2026-07-07 14:00:00+00:00,29419.1,29507.25,29242.8,0.44,38.78600000000064,2026-07-07 16:51:00+00:00,29243.8,77.13199999999968,target,0.748,0.44,59.75000000000364,178.45000000000073,171.0,{}
A_FIXED,SELL,2026-07-08 13:30:00+00:00,28786.85,28836.85,28686.85,0.4,20.0,2026-07-08 14:43:00+00:00,28837.85,-20.400000000000002,stop,0.68,0.4,92.50000000000364,43.349999999998545,73.0,{}
A_RUNNER,SELL,2026-07-08 13:30:00+00:00,28786.85,28791.45,,0.4,20.0,2026-07-08 13:31:00+00:00,28792.45,-2.2400000000008733,stop,0.68,0.4,17.700000000000728,21.899999999997817,1.0,{}
B2,SELL,2026-07-08 14:43:00+00:00,28835.75,28936.75,28636.75,0.4,40.0,2026-07-08 15:07:00+00:00,28937.75,-40.800000000000004,stop,0.68,0.4,113.0,64.79999999999927,24.0,{'pending_minutes': 43.0}
A_FIXED,SELL,2026-07-09 13:30:00+00:00,29431.35,29481.35,29331.35,0.39,19.5,2026-07-09 14:45:00+00:00,29482.35,-19.89,stop,0.663,0.39,52.00000000000364,83.39999999999782,75.0,{}
A_RUNNER,SELL,2026-07-09 13:30:00+00:00,29431.35,29409.8,,0.39,19.5,2026-07-09 14:20:00+00:00,29410.8,8.014499999999716,stop,0.663,0.39,12.200000000000728,83.39999999999782,50.0,{}
B2,SELL,2026-07-09 14:31:00+00:00,29431.65,29532.65,29232.65,0.39,39.0,2026-07-09 15:25:00+00:00,29533.65,-39.78,stop,0.663,0.39,101.64999999999782,16.600000000002183,54.0,{'pending_minutes': 31.0}
A_FIXED,SELL,2026-07-10 13:30:00+00:00,29625.35,29675.35,29525.35,0.39,19.5,2026-07-10 14:16:00+00:00,29676.35,-19.89,stop,0.663,0.39,50.80000000000291,0.8999999999978172,46.0,{}
A_RUNNER,SELL,2026-07-10 13:30:00+00:00,29625.35,29651.55,,0.39,19.5,2026-07-10 13:45:00+00:00,29652.55,-10.608000000000285,stop,0.663,0.39,26.30000000000291,0.0,15.0,{}
A_FIXED,SELL,2026-07-13 13:30:00+00:00,29528.15,29578.15,29428.15,0.39,19.5,2026-07-13 14:00:00+00:00,29579.15,-19.89,stop,0.663,0.39,51.849999999998545,2.0499999999992724,30.0,{}
A_RUNNER,SELL,2026-07-13 13:30:00+00:00,29528.15,29546.3,,0.39,19.5,2026-07-13 13:48:00+00:00,29547.3,-7.468499999999149,stop,0.663,0.39,20.099999999998545,2.0499999999992724,18.0,{}
