date,side,entry,initial_stop,target,exit,exit_reason,exit_time_utc,result_r,asia_open,asia_close,london_open,london_close,ny_open,or_high,or_low,or_range,total_move,asia_move,london_move
2022-01-12,LONG,16002.73,15907.29,16289.049999999996,15907.29,stop,2022-01-12T15:39:00+00:00,-1.0,15833.0,15882.63,15881.6,15952.61,15950.19,16002.73,15907.29,95.43999999999869,117.19000000000051,49.6299999999992,71.01000000000022
2022-01-20,LONG,15273.09,15176.37,15563.249999999998,15176.37,stop,2022-01-20T19:12:00+00:00,-1.0,15037.17,15139.92,15140.99,15182.27,15180.95,15270.4,15173.68,96.71999999999935,143.78000000000065,102.75,41.280000000000655
2022-01-27,LONG,14365.0,14244.86,14725.419999999998,14244.86,stop,2022-01-27T15:31:00+00:00,-1.0,14279.41,13986.13,13986.66,14343.73,14345.87,14365.0,14244.86,120.13999999999942,66.46000000000095,-293.28000000000065,357.0699999999997
2022-01-31,LONG,14593.37,14426.69,15093.410000000002,14912.82,time,2022-01-31T20:58:00+00:00,1.916546676265889,14422.57,14484.74,14485.48,14497.75,14496.44,14593.37,14426.69,166.6800000000003,73.8700000000008,62.17000000000007,12.270000000000437
2022-02-09,LONG,14961.08,14899.93,15144.529999999999,14961.08,stop,2022-02-09T20:18:00+00:00,0.0,14785.95,14792.9,14792.93,14929.51,14929.95,14961.08,14899.93,61.149999999999636,144.0,6.949999999998909,136.57999999999993
2022-02-15,LONG,14528.82,14456.04,14747.159999999996,14456.04,stop,2022-02-15T17:47:00+00:00,-1.0,14302.77,14266.77,14266.82,14478.2,14479.18,14528.82,14456.04,72.77999999999884,176.40999999999985,-36.0,211.38000000000102
2022-02-25,LONG,14015.58,13876.44,14432.999999999998,14177.1,time,2022-02-25T20:58:00+00:00,1.1608451918930653,13861.61,13857.49,13857.07,13997.99,13996.96,14015.58,13876.44,139.13999999999942,135.34999999999854,-4.1200000000008,140.92000000000007
2022-02-28,LONG,14115.29,14032.66,14363.180000000004,14115.29,stop,2022-02-28T17:39:00+00:00,0.0,13820.55,13989.21,13991.34,14046.86,14044.7,14115.29,14032.66,82.63000000000102,224.15000000000146,168.65999999999985,55.52000000000044
2022-03-02,LONG,14113.94,14015.69,14408.69,14015.69,stop,2022-03-02T15:08:00+00:00,-1.0,14020.78,13972.19,13972.98,14069.55,14070.85,14112.93,14014.68,98.25,50.06999999999971,-48.590000000000146,96.56999999999971
2022-03-09,LONG,13620.24,13525.67,13903.949999999999,13722.6,time,2022-03-09T20:58:00+00:00,1.0823728455112709,13239.04,13425.07,13422.51,13605.92,13604.94,13620.24,13525.67,94.56999999999971,365.89999999999964,186.02999999999884,183.40999999999985
2022-03-15,LONG,13212.68,13096.73,13560.530000000002,13455.5,time,2022-03-15T19:58:00+00:00,2.094178525226375,13077.77,13065.55,13065.71,13165.81,13164.6,13212.68,13096.73,115.95000000000073,86.82999999999993,-12.220000000001164,100.10000000000036
2022-03-16,LONG,13722.43,13617.59,14036.95,13722.43,stop,2022-03-16T16:48:00+00:00,0.0,13445.78,13599.17,13599.31,13621.49,13623.18,13722.43,13617.59,104.84000000000015,177.39999999999964,153.38999999999942,22.18000000000029
2022-03-24,LONG,14554.17,14476.86,14786.099999999999,14476.86,stop,2022-03-24T13:50:00+00:00,-1.0,14472.23,14515.91,14515.52,14525.3,14526.24,14554.17,14476.86,77.30999999999949,54.01000000000022,43.68000000000029,9.779999999998836
2022-04-04,LONG,14998.59,14888.47,15328.950000000003,15158.42,time,2022-04-04T19:58:00+00:00,1.451416636396647,14844.45,14886.63,14887.44,14899.61,14900.41,14998.59,14888.47,110.1200000000008,55.95999999999913,42.17999999999847,12.170000000000073
2022-04-12,LONG,14201.51,14114.83,14461.550000000001,14114.83,stop,2022-04-12T14:48:00+00:00,-1.0,14016.05,13982.71,13983.49,14199.57,14200.45,14201.51,14114.83,86.68000000000029,184.40000000000146,-33.340000000000146,216.07999999999993
2022-04-21,LONG,14286.55,14169.61,14637.369999999995,14169.61,stop,2022-04-21T14:07:00+00:00,-1.0,14082.36,14093.46,14094.35,14177.63,14177.55,14286.55,14169.61,116.93999999999869,95.18999999999869,11.099999999998545,83.27999999999884
2022-05-13,LONG,12201.5,12069.769999999999,12596.690000000004,12375.96,time,2022-05-13T19:58:00+00:00,1.3243756167919023,11945.21,12116.35,12117.14,12135.0,12136.05,12199.62,12067.89,131.73000000000138,190.84000000000015,171.14000000000124,17.860000000000582
2022-05-30,LONG,12771.6,12731.6,12891.6,12812.11,time,2022-05-30T16:59:00+00:00,1.0127500000000054,12689.29,12843.68,12844.49,12754.37,12754.29,12771.6,12744.88,26.720000000001164,65.0,154.38999999999942,-90.11999999999898
2022-06-01,LONG,12811.32,12733.22,13045.62,12733.22,stop,2022-06-01T14:06:00+00:00,-1.0,12669.73,12663.44,12662.3,12732.31,12733.22,12811.32,12733.22,78.10000000000036,63.48999999999978,-6.289999999999054,70.01000000000022
2022-06-06,LONG,12782.03,12689.96,13058.240000000005,12689.96,stop,2022-06-06T15:12:00+00:00,-1.0,12533.13,12654.61,12655.78,12738.97,12740.76,12782.03,12689.96,92.07000000000153,207.63000000000102,121.48000000000138,83.18999999999869
2022-06-15,LONG,11516.91,11432.2,11771.039999999997,11516.91,stop,2022-06-15T18:01:00+00:00,0.0,11358.44,11381.63,11384.01,11458.35,11459.98,11516.91,11432.2,84.70999999999913,101.53999999999905,23.18999999999869,74.34000000000015
2022-06-21,LONG,11574.47,11449.93,11948.089999999997,11537.86,time,2022-06-21T19:58:00+00:00,-0.29396177934799295,11384.71,11428.1,11429.53,11453.6,11454.32,11574.47,11449.93,124.53999999999905,69.61000000000058,43.39000000000124,24.06999999999971
2022-06-23,LONG,11655.74,11534.4,12019.76,11534.4,stop,2022-06-23T17:01:00+00:00,-1.0,11502.05,11535.56,11537.72,11635.04,11636.03,11655.74,11534.4,121.34000000000015,133.98000000000138,33.51000000000022,97.32000000000153
2022-06-24,LONG,11935.689999999999,11815.31,12296.829999999996,12095.99,time,2022-06-24T19:58:00+00:00,1.331616547599287,11669.88,11799.99,11800.75,11822.51,11823.5,11932.63,11812.25,120.3799999999992,153.6200000000008,130.11000000000058,21.76000000000022
2022-07-15,LONG,11958.08,11891.11,12158.989999999998,11891.11,stop,2022-07-15T14:06:00+00:00,-1.0,11798.09,11765.39,11764.1,11896.94,11898.86,11958.08,11891.11,66.96999999999935,100.77000000000044,-32.70000000000073,132.84000000000015
2022-07-18,LONG,12130.82,12064.43,12329.989999999998,12064.43,stop,2022-07-18T17:33:00+00:00,-1.0,12021.95,12101.03,12100.11,12097.89,12098.65,12130.82,12064.43,66.38999999999942,76.69999999999891,79.07999999999993,-2.220000000001164
2022-07-19,LONG,12055.33,11977.01,12290.289999999999,12246.91,time,2022-07-19T19:58:00+00:00,2.446118488253328,11892.14,11907.99,11908.54,12035.53,12036.3,12055.33,11977.01,78.31999999999971,144.15999999999985,15.850000000000364,126.98999999999978
2022-07-21,LONG,12485.1,12386.54,12780.779999999999,12386.54,stop,2022-07-21T14:14:00+00:00,-1.0,12405.77,12418.17,12418.87,12457.56,12459.76,12485.1,12386.54,98.55999999999949,53.98999999999978,12.399999999999636,38.68999999999869
2022-07-22,LONG,12623.93,12541.66,12870.740000000002,12541.66,stop,2022-07-22T14:00:00+00:00,-1.0,12529.45,12525.88,12527.57,12581.83,12580.92,12623.93,12541.66,82.27000000000044,51.469999999999345,-3.570000000001528,54.26000000000022
2022-08-03,LONG,13070.87,12972.32,13366.520000000004,13256.15,time,2022-08-03T19:58:00+00:00,1.8800608828005763,12897.11,12918.18,12919.14,12973.88,12975.1,13070.87,12972.32,98.55000000000109,77.98999999999978,21.06999999999971,54.73999999999978
2022-08-08,LONG,13359.99,13215.619999999999,13793.100000000002,13215.619999999999,stop,2022-08-08T15:42:00+00:00,-1.0,13173.97,13248.57,13248.72,13244.38,13245.33,13356.51,13212.14,144.3700000000008,71.36000000000058,74.60000000000036,-4.3400000000001455
2022-08-11,LONG,13492.27,13437.62,13656.22,13492.27,stop,2022-08-11T14:41:00+00:00,0.0,13352.9,13447.39,13448.38,13470.15,13472.57,13492.27,13437.62,54.649999999999636,119.67000000000007,94.48999999999978,21.770000000000437
2022-08-12,LONG,13413.72,13342.48,13627.439999999999,13560.67,time,2022-08-12T19:58:00+00:00,2.0627456485120885,13306.52,13342.56,13342.77,13385.79,13388.25,13413.72,13342.48,71.23999999999978,81.72999999999956,36.039999999999054,43.02000000000044
2022-08-25,LONG,12999.0,12951.92,13140.24,12999.0,stop,2022-08-25T15:16:00+00:00,0.0,12930.58,13052.12,13052.83,12993.94,12992.32,12999.0,12951.92,47.07999999999993,61.73999999999978,121.54000000000087,-58.88999999999942
2022-08-31,LONG,12484.62,12385.26,12782.700000000003,12385.26,stop,2022-08-31T14:18:00+00:00,-1.0,12346.74,12435.81,12436.64,12470.63,12468.54,12484.62,12385.26,99.36000000000058,121.80000000000109,89.06999999999971,33.98999999999978
2022-09-02,LONG,12407.25,12284.75,12774.75,12284.75,stop,2022-09-02T16:33:00+00:00,-1.0,12290.05,12303.77,12302.88,12397.62,12399.26,12407.25,12284.75,122.5,109.21000000000095,13.720000000001164,94.7400000000016
2022-09-09,LONG,12477.67,12414.06,12668.500000000002,12591.01,time,2022-09-09T19:58:00+00:00,1.7817953152019983,12328.07,12378.37,12378.57,12414.65,12414.06,12477.67,12414.06,63.61000000000058,85.98999999999978,50.30000000000109,36.07999999999993
2022-10-03,LONG,11073.18,10988.4,11327.520000000002,11231.52,time,2022-10-03T19:58:00+00:00,1.8676574663835683,10933.59,10951.52,10950.79,11052.46,11051.66,11073.18,10988.4,84.78000000000065,118.06999999999971,17.93000000000029,101.66999999999825
2022-10-04,LONG,11513.79,11456.14,11686.740000000005,11513.79,stop,2022-10-04T17:06:00+00:00,0.0,11244.19,11387.63,11388.34,11456.16,11456.14,11513.79,11456.14,57.650000000001455,211.9499999999989,143.4399999999987,67.81999999999971
2022-10-28,LONG,11328.0,11171.77,11796.689999999999,11545.54,time,2022-10-28T19:58:00+00:00,1.392434231581652,11119.71,11054.2,11058.14,11176.68,11175.52,11328.0,11171.77,156.22999999999956,55.81000000000131,-65.5099999999984,118.54000000000087
2022-11-08,LONG,11056.55,10989.51,11257.669999999996,11056.55,stop,2022-11-08T18:30:00+00:00,0.0,10991.42,10957.59,10958.7,11049.78,11050.18,11056.55,10989.51,67.03999999999905,58.76000000000022,-33.82999999999993,91.07999999999993
2022-12-08,LONG,11565.81,11482.21,11816.61,11640.49,time,2022-12-08T20:58:00+00:00,0.8933014354066982,11508.4,11525.33,11525.98,11558.35,11559.09,11565.81,11482.21,83.60000000000036,50.69000000000051,16.93000000000029,32.3700000000008
2022-12-29,LONG,10882.53,10770.82,11217.660000000003,10950.34,time,2022-12-29T20:58:00+00:00,0.6070181720526265,10706.75,10728.18,10729.23,10800.19,10800.99,10882.53,10770.82,111.71000000000095,94.23999999999978,21.43000000000029,70.96000000000095
2023-01-06,LONG,10866.75,10701.18,11363.46,11034.97,time,2023-01-06T20:58:00+00:00,1.016005314972517,10760.99,10742.76,10743.79,10813.31,10811.65,10866.75,10701.18,165.5699999999997,50.659999999999854,-18.229999999999563,69.51999999999862
2023-01-09,LONG,11170.37,11120.240000000002,11320.759999999998,11170.37,stop,2023-01-09T19:58:00+00:00,0.0,11065.72,11055.22,11054.33,11123.93,11125.36,11169.56,11119.43,50.1299999999992,59.64000000000124,-10.5,69.60000000000036
2023-01-18,LONG,11660.32,11607.67,11818.269999999999,11607.67,stop,2023-01-18T15:37:00+00:00,-1.0,11533.25,11583.5,11582.88,11629.32,11631.66,11660.32,11607.67,52.649999999999636,98.40999999999985,50.25,46.44000000000051
2023-02-02,LONG,12686.65,12623.1,12877.299999999997,12623.1,stop,2023-02-02T14:59:00+00:00,-1.0,12496.55,12468.14,12469.69,12628.66,12633.39,12686.65,12623.1,63.54999999999927,136.84000000000015,-28.409999999999854,158.96999999999935
2023-02-13,LONG,12394.14,12318.04,12622.439999999995,12490.78,time,2023-02-13T20:58:00+00:00,1.2699080157687659,12272.43,12290.93,12291.63,12366.93,12367.78,12394.14,12318.04,76.09999999999854,95.35000000000036,18.5,75.30000000000109
2023-02-27,LONG,12119.93,12079.93,12239.93,12119.93,stop,2023-02-27T15:33:00+00:00,0.0,11974.51,12014.21,12014.9,12109.03,12110.36,12119.93,12086.9,33.030000000000655,135.85000000000036,39.69999999999891,94.13000000000102
2023-03-03,LONG,12127.349999999999,12087.349999999999,12247.349999999999,12127.349999999999,stop,2023-03-03T15:06:00+00:00,0.0,12027.02,12007.81,12007.47,12115.0,12116.38,12126.47,12093.29,33.17999999999847,89.35999999999876,-19.210000000000946,107.53000000000065
2023-03-06,LONG,12381.03,12339.8,12504.720000000005,12339.8,stop,2023-03-06T14:47:00+00:00,-1.0,12265.5,12328.93,12328.37,12346.18,12348.59,12381.03,12339.8,41.23000000000138,83.09000000000015,63.43000000000029,17.80999999999949
2023-03-14,LONG,12151.3,12073.32,12385.239999999998,12073.32,stop,2023-03-14T18:08:00+00:00,-1.0,11952.92,11967.86,11971.94,12076.37,12078.99,12151.3,12073.32,77.97999999999956,126.06999999999971,14.94000000000051,104.43000000000029
2023-03-21,LONG,12687.49,12647.49,12807.49,12647.49,stop,2023-03-21T14:06:00+00:00,-1.0,12569.46,12583.82,12583.58,12649.67,12649.2,12687.49,12648.39,39.100000000000364,79.7400000000016,14.360000000000582,66.09000000000015
2023-03-23,LONG,12764.93,12721.48,12895.280000000002,12895.280000000002,target,2023-03-23T15:08:00+00:00,3.0,12586.49,12668.29,12668.08,12729.8,12729.04,12764.93,12721.48,43.45000000000073,142.5500000000011,81.80000000000109,61.719999999999345
2023-03-29,LONG,12803.73,12763.73,12923.73,12763.73,stop,2023-03-29T14:36:00+00:00,-1.0,12634.76,12701.81,12702.89,12772.44,12773.29,12803.73,12767.0,36.72999999999956,138.53000000000065,67.04999999999927,69.55000000000109
2023-03-30,LONG,12961.93,12921.93,13081.93,12921.93,stop,2023-03-30T14:12:00+00:00,-1.0,12847.52,12878.56,12882.47,12951.27,12951.97,12961.93,12923.01,38.92000000000007,104.44999999999891,31.039999999999054,68.80000000000109
2023-04-13,LONG,12979.53,12920.54,13156.5,13105.97,time,2023-04-13T19:58:00+00:00,2.1434141379894753,12842.26,12903.07,12902.58,12927.59,12927.65,12979.53,12920.54,58.98999999999978,85.38999999999942,60.80999999999949,25.01000000000022
2023-04-18,LONG,13189.84,13149.84,13309.84,13149.84,stop,2023-04-18T13:58:00+00:00,-1.0,13087.37,13098.31,13098.33,13185.98,13187.16,13189.84,13165.36,24.479999999999563,99.78999999999905,10.93999999999869,87.64999999999964
2023-04-27,LONG,12977.11,12937.11,13097.11,13097.11,target,2023-04-27T16:46:00+00:00,3.0,12877.34,12911.88,12912.73,12965.45,12966.13,12977.11,12938.55,38.56000000000131,88.78999999999905,34.539999999999054,52.720000000001164
2023-05-05,LONG,13103.3,13059.11,13235.869999999995,13235.869999999995,target,2023-05-05T17:36:00+00:00,3.0,13016.31,13043.35,13042.67,13073.26,13071.6,13103.3,13059.11,44.18999999999869,55.29000000000087,27.040000000000873,30.590000000000146
2023-05-10,LONG,13360.66,13267.39,13640.470000000001,13267.39,stop,2023-05-10T14:46:00+00:00,-1.0,13210.49,13226.79,13226.37,13312.25,13311.73,13360.66,13267.39,93.27000000000044,101.23999999999978,16.30000000000109,85.8799999999992
2023-05-15,LONG,13370.71,13330.71,13490.71,13330.71,stop,2023-05-15T13:53:00+00:00,-1.0,13311.64,13383.09,13381.86,13367.66,13367.64,13368.62,13341.83,26.790000000000873,56.0,71.45000000000073,-14.200000000000728
2023-05-25,LONG,13931.04,13830.23,14233.470000000005,13941.45,time,2023-05-25T19:58:00+00:00,0.1032635651225049,13812.6,13836.8,13836.6,13920.81,13921.53,13931.04,13830.23,100.81000000000131,108.93000000000029,24.19999999999891,84.20999999999913
2023-06-09,LONG,14616.82,14542.4,14840.08,14542.4,stop,2023-06-09T15:28:00+00:00,-1.0,14497.98,14485.21,14485.56,14548.01,14548.8,14616.82,14542.4,74.42000000000007,50.81999999999971,-12.770000000000437,62.45000000000073
2023-06-12,LONG,14637.81,14597.81,14757.81,14597.81,stop,2023-06-12T14:05:00+00:00,-1.0,14554.74,14608.33,14608.14,14623.47,14624.51,14637.81,14601.57,36.23999999999978,69.77000000000044,53.590000000000146,15.329999999999927
2023-06-30,LONG,15153.9,15094.05,15333.45,15153.9,stop,2023-06-30T15:40:00+00:00,0.0,14953.7,14978.32,14977.39,15102.97,15102.28,15150.6,15090.75,59.850000000000364,148.57999999999993,24.61999999999898,125.57999999999993
2023-07-12,LONG,15320.47,15280.47,15440.47,15320.47,stop,2023-07-12T15:05:00+00:00,0.0,15132.4,15150.08,15149.57,15302.15,15303.36,15320.47,15283.04,37.42999999999847,170.96000000000095,17.68000000000029,152.57999999999993
2023-07-13,LONG,15488.01,15426.01,15674.01,15581.66,time,2023-07-13T19:59:00+00:00,1.5104838709677362,15342.01,15380.31,15380.07,15449.2,15450.64,15488.01,15426.01,62.0,108.6299999999992,38.29999999999927,69.13000000000102
2023-07-19,LONG,15921.91,15863.62,16096.779999999997,15863.62,stop,2023-07-19T14:55:00+00:00,-1.0,15846.05,15869.94,15870.53,15898.51,15899.4,15921.91,15863.62,58.289999999999054,53.350000000000364,23.890000000001237,27.979999999999563
2023-07-27,LONG,15803.13,15732.58,16014.779999999997,15732.58,stop,2023-07-27T14:21:00+00:00,-1.0,15545.98,15620.48,15620.16,15739.27,15740.06,15799.25,15728.7,70.54999999999927,194.07999999999993,74.5,119.11000000000058
2023-07-28,LONG,15698.43,15619.62,15934.859999999999,15698.43,stop,2023-07-28T17:42:00+00:00,0.0,15478.77,15539.34,15538.43,15639.24,15638.38,15698.43,15619.62,78.80999999999949,159.60999999999876,60.56999999999971,100.80999999999949
2023-08-10,LONG,15283.55,15201.98,15528.259999999998,15283.55,stop,2023-08-10T14:42:00+00:00,0.0,15143.88,15174.26,15175.25,15228.15,15231.22,15282.69,15201.12,81.56999999999971,87.34000000000015,30.38000000000102,52.899999999999636
2023-09-14,LONG,15453.94,15399.86,15616.18,15453.94,stop,2023-09-14T15:41:00+00:00,0.0,15380.19,15432.36,15432.51,15435.9,15437.93,15453.94,15399.86,54.07999999999993,57.73999999999978,52.17000000000007,3.389999999999418
2023-09-22,LONG,14768.75,14718.59,14919.23,14768.75,stop,2023-09-22T17:24:00+00:00,0.0,14685.71,14735.88,14734.5,14766.39,14767.32,14768.75,14718.59,50.159999999999854,81.61000000000058,50.17000000000007,31.889999999999418
2023-09-29,LONG,14855.9,14815.9,14975.9,14855.9,stop,2023-09-29T14:19:00+00:00,0.0,14737.57,14760.88,14760.72,14845.14,14843.9,14855.9,14824.38,31.520000000000437,106.32999999999993,23.30999999999949,84.42000000000007
2023-11-02,LONG,14876.5,14828.69,15019.929999999998,14921.29,time,2023-11-02T19:59:00+00:00,0.936833298473151,14684.44,14716.94,14716.27,14843.79,14842.57,14876.5,14828.69,47.80999999999949,158.1299999999992,32.5,127.52000000000044
2023-11-03,LONG,15023.710000000001,14971.37,15180.730000000001,15023.710000000001,stop,2023-11-03T14:06:00+00:00,0.0,14856.77,14879.57,14879.78,14976.12,14977.44,15018.92,14966.58,52.340000000000146,120.67000000000007,22.799999999999272,96.34000000000015
2023-11-07,LONG,15220.51,15160.37,15400.929999999998,15307.64,time,2023-11-07T20:59:00+00:00,1.448786165613569,15148.57,15121.6,15122.43,15208.27,15209.25,15220.51,15160.37,60.13999999999942,60.68000000000029,-26.969999999999345,85.84000000000015
2023-11-10,LONG,15325.42,15251.22,15548.020000000002,15525.64,time,2023-11-10T20:58:00+00:00,2.69838274932611,15191.64,15205.41,15205.71,15267.79,15269.14,15321.16,15246.96,74.20000000000073,77.5,13.770000000000437,62.080000000001746
2023-11-15,LONG,15918.72,15878.72,16038.72,15878.72,stop,2023-11-15T16:36:00+00:00,-1.0,15848.12,15863.03,15863.14,15902.06,15903.94,15918.72,15880.76,37.95999999999913,55.81999999999971,14.909999999999854,38.92000000000007
2023-11-29,LONG,16182.960000000001,16123.18,16362.300000000003,16123.18,stop,2023-11-29T15:05:00+00:00,-1.0,16026.15,16035.52,16037.93,16123.02,16123.77,16182.77,16122.99,59.780000000000655,97.6200000000008,9.3700000000008,85.09000000000015
2023-12-07,LONG,15971.45,15896.98,16194.860000000004,16027.22,time,2023-12-07T20:59:00+00:00,0.7488921713441352,15803.41,15806.74,15806.54,15923.03,15923.79,15971.45,15896.98,74.47000000000116,120.38000000000102,3.3299999999999272,116.48999999999978
2023-12-15,LONG,16648.33,16587.1,16832.02000000001,16587.1,stop,2023-12-15T18:41:00+00:00,-1.0,16543.96,16605.67,16605.18,16595.48,16596.49,16648.33,16587.1,61.2300000000032,52.530000000002474,61.70999999999913,-9.700000000000728
2024-01-12,LONG,16899.87,16835.16,17093.999999999996,16835.16,stop,2024-01-12T15:00:00+00:00,-1.0,16814.9,16783.53,16782.54,16869.76,16870.56,16899.87,16835.16,64.70999999999913,55.659999999999854,-31.37000000000262,87.21999999999753
2024-01-18,LONG,16927.41,16869.7,17100.539999999997,16869.7,stop,2024-01-18T17:13:00+00:00,-1.0,16730.82,16767.64,16767.16,16871.19,16869.7,16927.41,16869.7,57.70999999999913,138.88000000000102,36.81999999999971,104.02999999999884
2024-01-19,LONG,17086.16,17044.94,17209.820000000003,17209.820000000003,target,2024-01-19T18:13:00+00:00,3.0,16991.2,17063.71,17063.64,17069.19,17068.23,17086.16,17044.94,41.220000000001164,77.02999999999884,72.5099999999984,5.549999999999272
2024-01-24,LONG,17582.14,17526.84,17748.039999999997,17582.14,stop,2024-01-24T16:13:00+00:00,0.0,17446.22,17519.62,17520.4,17579.6,17580.54,17582.14,17526.84,55.29999999999927,134.3199999999997,73.39999999999782,59.19999999999709
2024-01-25,LONG,17617.46,17566.98,17768.899999999998,17566.98,stop,2024-01-25T17:08:00+00:00,-1.0,17509.54,17521.87,17520.99,17614.71,17613.77,17617.46,17566.98,50.47999999999956,104.22999999999956,12.329999999998108,93.71999999999753
2024-02-07,LONG,17698.76,17644.96,17860.159999999996,17761.86,time,2024-02-07T20:58:00+00:00,1.172862453531655,17572.27,17565.34,17565.56,17694.29,17695.09,17698.76,17644.96,53.79999999999927,122.81999999999971,-6.930000000000291,128.72999999999956
2024-02-09,LONG,17837.78,17797.78,17957.78,17957.78,target,2024-02-09T18:11:00+00:00,3.0,17784.33,17813.0,17812.9,17836.77,17835.88,17837.78,17802.56,35.219999999997526,51.54999999999927,28.669999999998254,23.86999999999898
2024-02-14,LONG,17753.93,17678.61,17979.89,17678.61,stop,2024-02-14T16:00:00+00:00,-1.0,17640.05,17675.4,17674.26,17726.0,17725.21,17753.93,17678.61,75.31999999999971,85.15999999999985,35.35000000000218,51.7400000000016
2024-02-22,LONG,17870.32,17816.42,18032.020000000004,17870.32,stop,2024-02-22T15:45:00+00:00,0.0,17658.92,17791.73,17792.57,17847.15,17848.14,17870.32,17816.42,53.900000000001455,189.22000000000116,132.8100000000013,54.580000000001746
2024-02-23,LONG,18098.4,18053.12,18234.24000000001,18053.12,stop,2024-02-23T14:56:00+00:00,-1.0,17977.09,17999.59,17999.86,18061.05,18060.52,18097.88,18052.6,45.280000000002474,83.43000000000029,22.5,61.18999999999869
2024-02-27,LONG,17992.72,17907.76,18247.60000000001,17907.76,stop,2024-02-27T17:52:00+00:00,-1.0,17914.53,17943.63,17944.45,17984.77,17983.78,17992.72,17907.76,84.96000000000276,69.25,29.100000000002183,40.31999999999971
2024-02-29,LONG,18035.63,17985.97,18184.61,17985.97,stop,2024-02-29T15:10:00+00:00,-1.0,17835.92,17854.99,17854.5,17994.32,17994.86,18035.63,17985.97,49.659999999999854,158.94000000000233,19.070000000003347,139.8199999999997
2024-03-07,LONG,18207.09,18146.86,18387.78,18304.58,time,2024-03-07T20:58:00+00:00,1.6186285904034918,18029.88,17933.92,17934.83,18164.37,18165.53,18207.09,18146.86,60.22999999999956,135.64999999999782,-95.96000000000276,229.53999999999724
2024-03-12,LONG,18092.65,17957.04,18499.480000000003,18232.15,time,2024-03-12T19:58:00+00:00,1.0286852002064701,18007.12,18080.17,18080.1,18067.22,18066.15,18092.65,17957.04,135.61000000000058,59.030000000002474,73.04999999999927,-12.87999999999738
2024-03-18,LONG,18118.67,18052.07,18318.469999999994,18052.07,stop,2024-03-18T15:53:00+00:00,-1.0,17851.04,17927.81,17927.92,18058.17,18059.03,18118.67,18052.07,66.59999999999854,207.98999999999796,76.77000000000044,130.25
2024-04-11,LONG,18104.98,18055.0,18254.92,18055.0,stop,2024-04-11T14:07:00+00:00,-1.0,18011.94,18025.52,18025.89,18100.73,18099.57,18104.98,18055.0,49.97999999999956,87.63000000000102,13.580000000001746,74.84000000000015
2024-04-22,LONG,17172.79,17130.41,17299.930000000004,17130.41,stop,2024-04-22T14:09:00+00:00,-1.0,17103.6,17165.84,17164.9,17153.43,17153.81,17172.79,17130.41,42.38000000000102,50.210000000002765,62.2400000000016,-11.470000000001164
2024-04-23,LONG,17345.81,17282.57,17535.530000000006,17470.06,time,2024-04-23T19:59:00+00:00,1.9647375079063387,17232.28,17219.82,17219.55,17298.04,17297.21,17345.81,17282.57,63.2400000000016,64.93000000000029,-12.459999999999127,78.4900000000016
2024-05-03,LONG,17874.26,17815.59,18050.269999999993,17874.26,stop,2024-05-03T14:01:00+00:00,0.0,17639.8,17629.65,17630.54,17856.13,17855.1,17874.26,17815.59,58.669999999998254,215.29999999999927,-10.149999999997817,225.59000000000015
2024-05-10,LONG,18237.77,18164.75,18456.83,18164.75,stop,2024-05-10T14:19:00+00:00,-1.0,18125.32,18160.83,18161.78,18179.23,18180.06,18237.77,18164.75,73.02000000000044,54.7400000000016,35.51000000000204,17.450000000000728
2024-05-15,LONG,18447.64,18407.64,18567.64,18567.64,target,2024-05-15T17:15:00+00:00,3.0,18320.51,18330.96,18330.16,18426.2,18427.13,18447.64,18408.21,39.43000000000029,106.62000000000262,10.450000000000728,96.04000000000087
2024-05-24,LONG,18719.27,18676.62,18847.220000000005,18676.62,stop,2024-05-24T13:54:00+00:00,-1.0,18623.98,18635.8,18637.18,18706.03,18705.14,18719.27,18676.62,42.650000000001455,81.15999999999985,11.819999999999709,68.84999999999854
2024-06-03,LONG,18724.9,18674.85,18875.05000000001,18674.85,stop,2024-06-03T13:51:00+00:00,-1.0,18564.27,18639.34,18638.41,18691.48,18690.65,18724.9,18674.85,50.05000000000291,126.38000000000102,75.06999999999971,53.06999999999971
2024-06-05,LONG,18832.02,18792.02,18952.02,18792.02,stop,2024-06-05T14:00:00+00:00,-1.0,18693.24,18709.27,18709.04,18827.12,18828.01,18832.02,18794.76,37.26000000000204,134.7699999999968,16.029999999998836,118.07999999999811
2024-06-25,LONG,19611.09,19563.27,19754.55,19611.09,stop,2024-06-25T17:06:00+00:00,0.0,19527.21,19552.71,19553.21,19600.24,19600.25,19611.09,19563.27,47.81999999999971,73.04000000000087,25.5,47.030000000002474
2024-07-05,LONG,20288.05,20235.25,20446.449999999997,20425.03,time,2024-07-05T19:58:00+00:00,2.5943181818182093,20158.9,20238.67,20237.45,20237.32,20236.33,20288.05,20235.25,52.79999999999927,77.43000000000029,79.7699999999968,-0.13000000000101863
2024-07-10,LONG,20576.04,20530.1,20713.860000000008,20530.1,stop,2024-07-10T15:00:00+00:00,-1.0,20497.09,20509.96,20510.82,20565.67,20566.56,20576.04,20530.1,45.94000000000233,69.47000000000116,12.869999999998981,54.849999999998545
