event_group,skip_fomc_minutes,buffer_points,sl_extra_points,max_setup_range_points,max_risk_usd,trail_start_r,trail_distance_r,max_hold_minutes,trades,wins,losses,win_rate,total_r,final_balance,net_usd,return_pct,max_drawdown_usd,min_balance,below_zero,filtered_risk,no_trigger,robust_score,combo_id
cpi_nfp,False,12.0,15.0,16.0,9999.0,10.0,2.0,240,9,6,3,0.6666666666666666,6.493444718525827,2484.2299999999977,1984.2299999999977,396.8459999999996,340.5199999999968,500.0,False,0,13,2003.710000000001,88937
cpi_nfp,False,12.0,15.0,25.0,9999.0,5.0,1.0,240,9,6,3,0.6666666666666666,6.493444718525827,2484.2299999999977,1984.2299999999977,396.8459999999996,340.5199999999968,500.0,False,0,13,2003.710000000001,89075
cpi_nfp,False,12.0,15.0,25.0,9999.0,5.0,1.5,240,9,6,3,0.6666666666666666,6.493444718525827,2484.2299999999977,1984.2299999999977,396.8459999999996,340.5199999999968,500.0,False,0,13,2003.710000000001,89078
cpi_nfp,False,12.0,15.0,25.0,9999.0,5.0,2.0,240,9,6,3,0.6666666666666666,6.493444718525827,2484.2299999999977,1984.2299999999977,396.8459999999996,340.5199999999968,500.0,False,0,13,2003.710000000001,89081
cpi_nfp,False,12.0,15.0,25.0,9999.0,7.0,1.0,240,9,6,3,0.6666666666666666,6.493444718525827,2484.2299999999977,1984.2299999999977,396.8459999999996,340.5199999999968,500.0,False,0,13,2003.710000000001,89084
cpi_nfp,False,12.0,15.0,25.0,9999.0,7.0,1.5,240,9,6,3,0.6666666666666666,6.493444718525827,2484.2299999999977,1984.2299999999977,396.8459999999996,340.5199999999968,500.0,False,0,13,2003.710000000001,89087
cpi_nfp,False,12.0,15.0,25.0,9999.0,7.0,2.0,240,9,6,3,0.6666666666666666,6.493444718525827,2484.2299999999977,1984.2299999999977,396.8459999999996,340.5199999999968,500.0,False,0,13,2003.710000000001,89090
cpi_nfp,False,12.0,15.0,25.0,9999.0,10.0,1.0,240,9,6,3,0.6666666666666666,6.493444718525827,2484.2299999999977,1984.2299999999977,396.8459999999996,340.5199999999968,500.0,False,0,13,2003.710000000001,89093
cpi_nfp,False,12.0,15.0,25.0,9999.0,10.0,1.5,240,9,6,3,0.6666666666666666,6.493444718525827,2484.2299999999977,1984.2299999999977,396.8459999999996,340.5199999999968,500.0,False,0,13,2003.710000000001,89096
cpi_nfp,False,12.0,15.0,25.0,9999.0,10.0,2.0,240,9,6,3,0.6666666666666666,6.493444718525827,2484.2299999999977,1984.2299999999977,396.8459999999996,340.5199999999968,500.0,False,0,13,2003.710000000001,89099
cpi_nfp,True,12.0,15.0,8.0,9999.0,5.0,1.0,240,9,6,3,0.6666666666666666,6.493444718525827,2484.2299999999977,1984.2299999999977,396.8459999999996,340.5199999999968,500.0,False,0,13,2003.710000000001,107867
cpi_nfp,True,12.0,15.0,8.0,9999.0,5.0,1.5,240,9,6,3,0.6666666666666666,6.493444718525827,2484.2299999999977,1984.2299999999977,396.8459999999996,340.5199999999968,500.0,False,0,13,2003.710000000001,107870
cpi_nfp,True,12.0,15.0,8.0,9999.0,5.0,2.0,240,9,6,3,0.6666666666666666,6.493444718525827,2484.2299999999977,1984.2299999999977,396.8459999999996,340.5199999999968,500.0,False,0,13,2003.710000000001,107873
cpi_nfp,True,12.0,15.0,8.0,9999.0,7.0,1.0,240,9,6,3,0.6666666666666666,6.493444718525827,2484.2299999999977,1984.2299999999977,396.8459999999996,340.5199999999968,500.0,False,0,13,2003.710000000001,107876
cpi_nfp,True,12.0,15.0,8.0,9999.0,7.0,1.5,240,9,6,3,0.6666666666666666,6.493444718525827,2484.2299999999977,1984.2299999999977,396.8459999999996,340.5199999999968,500.0,False,0,13,2003.710000000001,107879
cpi_nfp,True,12.0,15.0,8.0,9999.0,7.0,2.0,240,9,6,3,0.6666666666666666,6.493444718525827,2484.2299999999977,1984.2299999999977,396.8459999999996,340.5199999999968,500.0,False,0,13,2003.710000000001,107882
cpi_nfp,True,12.0,15.0,8.0,9999.0,10.0,1.0,240,9,6,3,0.6666666666666666,6.493444718525827,2484.2299999999977,1984.2299999999977,396.8459999999996,340.5199999999968,500.0,False,0,13,2003.710000000001,107885
cpi_nfp,True,12.0,15.0,8.0,9999.0,10.0,1.5,240,9,6,3,0.6666666666666666,6.493444718525827,2484.2299999999977,1984.2299999999977,396.8459999999996,340.5199999999968,500.0,False,0,13,2003.710000000001,107888
cpi_nfp,True,12.0,15.0,8.0,9999.0,10.0,2.0,240,9,6,3,0.6666666666666666,6.493444718525827,2484.2299999999977,1984.2299999999977,396.8459999999996,340.5199999999968,500.0,False,0,13,2003.710000000001,107891
cpi_nfp,True,12.0,15.0,10.0,9999.0,5.0,1.0,240,9,6,3,0.6666666666666666,6.493444718525827,2484.2299999999977,1984.2299999999977,396.8459999999996,340.5199999999968,500.0,False,0,13,2003.710000000001,108029
cpi_nfp,True,12.0,15.0,10.0,9999.0,5.0,1.5,240,9,6,3,0.6666666666666666,6.493444718525827,2484.2299999999977,1984.2299999999977,396.8459999999996,340.5199999999968,500.0,False,0,13,2003.710000000001,108032
cpi_nfp,True,12.0,15.0,10.0,9999.0,5.0,2.0,240,9,6,3,0.6666666666666666,6.493444718525827,2484.2299999999977,1984.2299999999977,396.8459999999996,340.5199999999968,500.0,False,0,13,2003.710000000001,108035
cpi_nfp,True,12.0,15.0,10.0,9999.0,7.0,1.0,240,9,6,3,0.6666666666666666,6.493444718525827,2484.2299999999977,1984.2299999999977,396.8459999999996,340.5199999999968,500.0,False,0,13,2003.710000000001,108038
cpi_nfp,True,12.0,15.0,10.0,9999.0,7.0,1.5,240,9,6,3,0.6666666666666666,6.493444718525827,2484.2299999999977,1984.2299999999977,396.8459999999996,340.5199999999968,500.0,False,0,13,2003.710000000001,108041
cpi_nfp,True,12.0,15.0,10.0,9999.0,7.0,2.0,240,9,6,3,0.6666666666666666,6.493444718525827,2484.2299999999977,1984.2299999999977,396.8459999999996,340.5199999999968,500.0,False,0,13,2003.710000000001,108044
cpi_nfp,True,12.0,15.0,10.0,9999.0,10.0,1.0,240,9,6,3,0.6666666666666666,6.493444718525827,2484.2299999999977,1984.2299999999977,396.8459999999996,340.5199999999968,500.0,False,0,13,2003.710000000001,108047
cpi_nfp,True,12.0,15.0,10.0,9999.0,10.0,1.5,240,9,6,3,0.6666666666666666,6.493444718525827,2484.2299999999977,1984.2299999999977,396.8459999999996,340.5199999999968,500.0,False,0,13,2003.710000000001,108050
cpi_nfp,True,12.0,15.0,10.0,9999.0,10.0,2.0,240,9,6,3,0.6666666666666666,6.493444718525827,2484.2299999999977,1984.2299999999977,396.8459999999996,340.5199999999968,500.0,False,0,13,2003.710000000001,108053
cpi_nfp,True,12.0,15.0,12.0,9999.0,5.0,1.0,240,9,6,3,0.6666666666666666,6.493444718525827,2484.2299999999977,1984.2299999999977,396.8459999999996,340.5199999999968,500.0,False,0,13,2003.710000000001,108191
cpi_nfp,True,12.0,15.0,12.0,9999.0,5.0,1.5,240,9,6,3,0.6666666666666666,6.493444718525827,2484.2299999999977,1984.2299999999977,396.8459999999996,340.5199999999968,500.0,False,0,13,2003.710000000001,108194
cpi_nfp,True,12.0,15.0,12.0,9999.0,5.0,2.0,240,9,6,3,0.6666666666666666,6.493444718525827,2484.2299999999977,1984.2299999999977,396.8459999999996,340.5199999999968,500.0,False,0,13,2003.710000000001,108197
cpi_nfp,True,12.0,15.0,12.0,9999.0,7.0,1.0,240,9,6,3,0.6666666666666666,6.493444718525827,2484.2299999999977,1984.2299999999977,396.8459999999996,340.5199999999968,500.0,False,0,13,2003.710000000001,108200
cpi_nfp,True,12.0,15.0,12.0,9999.0,7.0,1.5,240,9,6,3,0.6666666666666666,6.493444718525827,2484.2299999999977,1984.2299999999977,396.8459999999996,340.5199999999968,500.0,False,0,13,2003.710000000001,108203
cpi_nfp,True,12.0,15.0,12.0,9999.0,7.0,2.0,240,9,6,3,0.6666666666666666,6.493444718525827,2484.2299999999977,1984.2299999999977,396.8459999999996,340.5199999999968,500.0,False,0,13,2003.710000000001,108206
cpi_nfp,True,12.0,15.0,12.0,9999.0,10.0,1.0,240,9,6,3,0.6666666666666666,6.493444718525827,2484.2299999999977,1984.2299999999977,396.8459999999996,340.5199999999968,500.0,False,0,13,2003.710000000001,108209
cpi_nfp,True,12.0,15.0,12.0,9999.0,10.0,1.5,240,9,6,3,0.6666666666666666,6.493444718525827,2484.2299999999977,1984.2299999999977,396.8459999999996,340.5199999999968,500.0,False,0,13,2003.710000000001,108212
cpi_nfp,True,12.0,15.0,12.0,9999.0,10.0,2.0,240,9,6,3,0.6666666666666666,6.493444718525827,2484.2299999999977,1984.2299999999977,396.8459999999996,340.5199999999968,500.0,False,0,13,2003.710000000001,108215
cpi_nfp,True,12.0,15.0,16.0,9999.0,5.0,1.0,240,9,6,3,0.6666666666666666,6.493444718525827,2484.2299999999977,1984.2299999999977,396.8459999999996,340.5199999999968,500.0,False,0,13,2003.710000000001,108353
cpi_nfp,True,12.0,15.0,16.0,9999.0,5.0,1.5,240,9,6,3,0.6666666666666666,6.493444718525827,2484.2299999999977,1984.2299999999977,396.8459999999996,340.5199999999968,500.0,False,0,13,2003.710000000001,108356
cpi_nfp,True,12.0,15.0,16.0,9999.0,5.0,2.0,240,9,6,3,0.6666666666666666,6.493444718525827,2484.2299999999977,1984.2299999999977,396.8459999999996,340.5199999999968,500.0,False,0,13,2003.710000000001,108359
cpi_nfp,True,12.0,15.0,16.0,9999.0,7.0,1.0,240,9,6,3,0.6666666666666666,6.493444718525827,2484.2299999999977,1984.2299999999977,396.8459999999996,340.5199999999968,500.0,False,0,13,2003.710000000001,108362
cpi_nfp,True,12.0,15.0,16.0,9999.0,7.0,1.5,240,9,6,3,0.6666666666666666,6.493444718525827,2484.2299999999977,1984.2299999999977,396.8459999999996,340.5199999999968,500.0,False,0,13,2003.710000000001,108365
cpi_nfp,True,12.0,15.0,16.0,9999.0,7.0,2.0,240,9,6,3,0.6666666666666666,6.493444718525827,2484.2299999999977,1984.2299999999977,396.8459999999996,340.5199999999968,500.0,False,0,13,2003.710000000001,108368
cpi_nfp,True,12.0,15.0,16.0,9999.0,10.0,1.0,240,9,6,3,0.6666666666666666,6.493444718525827,2484.2299999999977,1984.2299999999977,396.8459999999996,340.5199999999968,500.0,False,0,13,2003.710000000001,108371
cpi_nfp,True,12.0,15.0,16.0,9999.0,10.0,1.5,240,9,6,3,0.6666666666666666,6.493444718525827,2484.2299999999977,1984.2299999999977,396.8459999999996,340.5199999999968,500.0,False,0,13,2003.710000000001,108374
cpi_nfp,True,12.0,15.0,16.0,9999.0,10.0,2.0,240,9,6,3,0.6666666666666666,6.493444718525827,2484.2299999999977,1984.2299999999977,396.8459999999996,340.5199999999968,500.0,False,0,13,2003.710000000001,108377
cpi_nfp,True,12.0,15.0,25.0,9999.0,5.0,1.0,240,9,6,3,0.6666666666666666,6.493444718525827,2484.2299999999977,1984.2299999999977,396.8459999999996,340.5199999999968,500.0,False,0,13,2003.710000000001,108515
cpi_nfp,True,12.0,15.0,25.0,9999.0,5.0,1.5,240,9,6,3,0.6666666666666666,6.493444718525827,2484.2299999999977,1984.2299999999977,396.8459999999996,340.5199999999968,500.0,False,0,13,2003.710000000001,108518
cpi_nfp,True,12.0,15.0,25.0,9999.0,5.0,2.0,240,9,6,3,0.6666666666666666,6.493444718525827,2484.2299999999977,1984.2299999999977,396.8459999999996,340.5199999999968,500.0,False,0,13,2003.710000000001,108521
cpi_nfp,True,12.0,15.0,25.0,9999.0,7.0,1.0,240,9,6,3,0.6666666666666666,6.493444718525827,2484.2299999999977,1984.2299999999977,396.8459999999996,340.5199999999968,500.0,False,0,13,2003.710000000001,108524
cpi_nfp,True,12.0,15.0,25.0,9999.0,7.0,1.5,240,9,6,3,0.6666666666666666,6.493444718525827,2484.2299999999977,1984.2299999999977,396.8459999999996,340.5199999999968,500.0,False,0,13,2003.710000000001,108527
cpi_nfp,True,12.0,15.0,25.0,9999.0,7.0,2.0,240,9,6,3,0.6666666666666666,6.493444718525827,2484.2299999999977,1984.2299999999977,396.8459999999996,340.5199999999968,500.0,False,0,13,2003.710000000001,108530
cpi_nfp,True,12.0,15.0,25.0,9999.0,10.0,1.0,240,9,6,3,0.6666666666666666,6.493444718525827,2484.2299999999977,1984.2299999999977,396.8459999999996,340.5199999999968,500.0,False,0,13,2003.710000000001,108533
cpi_nfp,True,12.0,15.0,25.0,9999.0,10.0,1.5,240,9,6,3,0.6666666666666666,6.493444718525827,2484.2299999999977,1984.2299999999977,396.8459999999996,340.5199999999968,500.0,False,0,13,2003.710000000001,108536
cpi_nfp,True,12.0,15.0,25.0,9999.0,10.0,2.0,240,9,6,3,0.6666666666666666,6.493444718525827,2484.2299999999977,1984.2299999999977,396.8459999999996,340.5199999999968,500.0,False,0,13,2003.710000000001,108539
nfp_only,False,12.0,10.0,8.0,9999.0,5.0,1.0,240,5,4,1,0.8,7.476758556348735,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,165377
nfp_only,False,12.0,10.0,8.0,9999.0,5.0,1.5,240,5,4,1,0.8,7.476758556348735,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,165380
nfp_only,False,12.0,10.0,8.0,9999.0,5.0,2.0,240,5,4,1,0.8,7.476758556348735,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,165383
nfp_only,False,12.0,10.0,8.0,9999.0,7.0,1.0,240,5,4,1,0.8,7.476758556348735,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,165386
nfp_only,False,12.0,10.0,8.0,9999.0,7.0,1.5,240,5,4,1,0.8,7.476758556348735,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,165389
nfp_only,False,12.0,10.0,8.0,9999.0,7.0,2.0,240,5,4,1,0.8,7.476758556348735,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,165392
nfp_only,False,12.0,10.0,8.0,9999.0,10.0,1.0,240,5,4,1,0.8,7.476758556348735,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,165395
nfp_only,False,12.0,10.0,8.0,9999.0,10.0,1.5,240,5,4,1,0.8,7.476758556348735,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,165398
nfp_only,False,12.0,10.0,8.0,9999.0,10.0,2.0,240,5,4,1,0.8,7.476758556348735,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,165401
nfp_only,False,12.0,10.0,10.0,9999.0,5.0,1.0,240,5,4,1,0.8,7.476758556348735,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,165539
nfp_only,False,12.0,10.0,10.0,9999.0,5.0,1.5,240,5,4,1,0.8,7.476758556348735,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,165542
nfp_only,False,12.0,10.0,10.0,9999.0,5.0,2.0,240,5,4,1,0.8,7.476758556348735,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,165545
nfp_only,False,12.0,10.0,10.0,9999.0,7.0,1.0,240,5,4,1,0.8,7.476758556348735,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,165548
nfp_only,False,12.0,10.0,10.0,9999.0,7.0,1.5,240,5,4,1,0.8,7.476758556348735,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,165551
nfp_only,False,12.0,10.0,10.0,9999.0,7.0,2.0,240,5,4,1,0.8,7.476758556348735,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,165554
nfp_only,False,12.0,10.0,10.0,9999.0,10.0,1.0,240,5,4,1,0.8,7.476758556348735,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,165557
nfp_only,False,12.0,10.0,10.0,9999.0,10.0,1.5,240,5,4,1,0.8,7.476758556348735,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,165560
nfp_only,False,12.0,10.0,10.0,9999.0,10.0,2.0,240,5,4,1,0.8,7.476758556348735,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,165563
nfp_only,False,12.0,10.0,12.0,9999.0,5.0,1.0,240,5,4,1,0.8,7.476758556348735,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,165701
nfp_only,False,12.0,10.0,12.0,9999.0,5.0,1.5,240,5,4,1,0.8,7.476758556348735,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,165704
nfp_only,False,12.0,10.0,12.0,9999.0,5.0,2.0,240,5,4,1,0.8,7.476758556348735,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,165707
nfp_only,False,12.0,10.0,12.0,9999.0,7.0,1.0,240,5,4,1,0.8,7.476758556348735,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,165710
nfp_only,False,12.0,10.0,12.0,9999.0,7.0,1.5,240,5,4,1,0.8,7.476758556348735,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,165713
nfp_only,False,12.0,10.0,12.0,9999.0,7.0,2.0,240,5,4,1,0.8,7.476758556348735,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,165716
nfp_only,False,12.0,10.0,12.0,9999.0,10.0,1.0,240,5,4,1,0.8,7.476758556348735,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,165719
nfp_only,False,12.0,10.0,12.0,9999.0,10.0,1.5,240,5,4,1,0.8,7.476758556348735,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,165722
nfp_only,False,12.0,10.0,12.0,9999.0,10.0,2.0,240,5,4,1,0.8,7.476758556348735,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,165725
nfp_only,False,12.0,10.0,16.0,9999.0,5.0,1.0,240,5,4,1,0.8,7.476758556348735,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,165863
nfp_only,False,12.0,10.0,16.0,9999.0,5.0,1.5,240,5,4,1,0.8,7.476758556348735,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,165866
nfp_only,False,12.0,10.0,16.0,9999.0,5.0,2.0,240,5,4,1,0.8,7.476758556348735,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,165869
nfp_only,False,12.0,10.0,16.0,9999.0,7.0,1.0,240,5,4,1,0.8,7.476758556348735,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,165872
nfp_only,False,12.0,10.0,16.0,9999.0,7.0,1.5,240,5,4,1,0.8,7.476758556348735,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,165875
nfp_only,False,12.0,10.0,16.0,9999.0,7.0,2.0,240,5,4,1,0.8,7.476758556348735,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,165878
nfp_only,False,12.0,10.0,16.0,9999.0,10.0,1.0,240,5,4,1,0.8,7.476758556348735,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,165881
nfp_only,False,12.0,10.0,16.0,9999.0,10.0,1.5,240,5,4,1,0.8,7.476758556348735,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,165884
nfp_only,False,12.0,10.0,16.0,9999.0,10.0,2.0,240,5,4,1,0.8,7.476758556348735,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,165887
nfp_only,False,12.0,10.0,25.0,9999.0,5.0,1.0,240,5,4,1,0.8,7.476758556348735,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,166025
nfp_only,False,12.0,10.0,25.0,9999.0,5.0,1.5,240,5,4,1,0.8,7.476758556348735,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,166028
nfp_only,False,12.0,10.0,25.0,9999.0,5.0,2.0,240,5,4,1,0.8,7.476758556348735,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,166031
nfp_only,False,12.0,10.0,25.0,9999.0,7.0,1.0,240,5,4,1,0.8,7.476758556348735,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,166034
nfp_only,False,12.0,10.0,25.0,9999.0,7.0,1.5,240,5,4,1,0.8,7.476758556348735,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,166037
nfp_only,False,12.0,10.0,25.0,9999.0,7.0,2.0,240,5,4,1,0.8,7.476758556348735,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,166040
nfp_only,False,12.0,10.0,25.0,9999.0,10.0,1.0,240,5,4,1,0.8,7.476758556348735,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,166043
nfp_only,False,12.0,10.0,25.0,9999.0,10.0,1.5,240,5,4,1,0.8,7.476758556348735,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,166046
nfp_only,False,12.0,10.0,25.0,9999.0,10.0,2.0,240,5,4,1,0.8,7.476758556348735,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,166049
nfp_only,False,12.0,15.0,8.0,9999.0,5.0,1.0,240,5,4,1,0.8,6.274630913857402,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,166187
nfp_only,False,12.0,15.0,8.0,9999.0,5.0,1.5,240,5,4,1,0.8,6.274630913857402,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,166190
nfp_only,False,12.0,15.0,8.0,9999.0,5.0,2.0,240,5,4,1,0.8,6.274630913857402,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,166193
nfp_only,False,12.0,15.0,8.0,9999.0,7.0,1.0,240,5,4,1,0.8,6.274630913857402,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,166196
nfp_only,False,12.0,15.0,8.0,9999.0,7.0,1.5,240,5,4,1,0.8,6.274630913857402,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,166199
nfp_only,False,12.0,15.0,8.0,9999.0,7.0,2.0,240,5,4,1,0.8,6.274630913857402,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,166202
nfp_only,False,12.0,15.0,8.0,9999.0,10.0,1.0,240,5,4,1,0.8,6.274630913857402,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,166205
nfp_only,False,12.0,15.0,8.0,9999.0,10.0,1.5,240,5,4,1,0.8,6.274630913857402,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,166208
nfp_only,False,12.0,15.0,8.0,9999.0,10.0,2.0,240,5,4,1,0.8,6.274630913857402,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,166211
nfp_only,False,12.0,15.0,10.0,9999.0,5.0,1.0,240,5,4,1,0.8,6.274630913857402,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,166349
nfp_only,False,12.0,15.0,10.0,9999.0,5.0,1.5,240,5,4,1,0.8,6.274630913857402,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,166352
nfp_only,False,12.0,15.0,10.0,9999.0,5.0,2.0,240,5,4,1,0.8,6.274630913857402,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,166355
nfp_only,False,12.0,15.0,10.0,9999.0,7.0,1.0,240,5,4,1,0.8,6.274630913857402,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,166358
nfp_only,False,12.0,15.0,10.0,9999.0,7.0,1.5,240,5,4,1,0.8,6.274630913857402,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,166361
nfp_only,False,12.0,15.0,10.0,9999.0,7.0,2.0,240,5,4,1,0.8,6.274630913857402,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,166364
nfp_only,False,12.0,15.0,10.0,9999.0,10.0,1.0,240,5,4,1,0.8,6.274630913857402,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,166367
nfp_only,False,12.0,15.0,10.0,9999.0,10.0,1.5,240,5,4,1,0.8,6.274630913857402,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,166370
nfp_only,False,12.0,15.0,10.0,9999.0,10.0,2.0,240,5,4,1,0.8,6.274630913857402,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,166373
nfp_only,False,12.0,15.0,12.0,9999.0,5.0,1.0,240,5,4,1,0.8,6.274630913857402,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,166511
nfp_only,False,12.0,15.0,12.0,9999.0,5.0,1.5,240,5,4,1,0.8,6.274630913857402,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,166514
nfp_only,False,12.0,15.0,12.0,9999.0,5.0,2.0,240,5,4,1,0.8,6.274630913857402,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,166517
nfp_only,False,12.0,15.0,12.0,9999.0,7.0,1.0,240,5,4,1,0.8,6.274630913857402,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,166520
nfp_only,False,12.0,15.0,12.0,9999.0,7.0,1.5,240,5,4,1,0.8,6.274630913857402,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,166523
nfp_only,False,12.0,15.0,12.0,9999.0,7.0,2.0,240,5,4,1,0.8,6.274630913857402,2450.499999999988,1950.4999999999882,390.0999999999977,149.57000000000335,500.0,False,0,5,2000.9299999999848,166526
