status,r,side,setup_range,best_r,event,event_type,trail_start_r,trail_distance_r,max_hold_minutes,usd,risk_usd
no_trigger,0.0,,1.694999999999709,,May 20 FOMC Minutes,FOMC,3.0,3.0,120,0.0,
no_trigger,0.0,,2.6489999999994325,,May 29 PCE,PCE,3.0,3.0,120,0.0,
timeout,4.842346518335364,sell,2.4160000000001673,5.3016069221260205,Jun 05 NFP / Jobs,NFP,3.0,3.0,120,1880.38,388.32
timeout,0.7518592417921354,buy,5.05199999999968,1.8752947578451329,Jun 10 CPI,CPI,3.0,3.0,120,331.6,441.04
trail_exit,2.575782312925166,sell,1.375,5.575782312925166,Jun 17 FOMC Statement,FOMC,3.0,3.0,120,946.6,367.5
timeout,1.4891759465478567,buy,5.450000000000273,1.9274832962137822,Jun 25 PCE,PCE,3.0,3.0,120,668.64,449.0
timeout,2.3760229132569464,buy,2.5520000000001346,3.6642287234042317,Jul 02 NFP / Jobs,NFP,3.0,3.0,120,929.12,391.04
no_trigger,0.0,,2.1029999999996107,,Jul 08 FOMC Minutes,FOMC,3.0,3.0,120,0.0,
timeout,1.9693971233295748,buy,2.606000000000222,3.3800877282463926,Jul 14 CPI,CPI,3.0,3.0,120,772.24,392.12
timeout,-0.6382413087934455,sell,2.5599999999994907,1.033077709611496,Apr 29 FOMC Statement,FOMC,3.0,3.0,180,-249.68,391.2
loss,-1.0,sell,1.988999999999578,0.014166096160947855,May 08 NFP / Jobs,NFP,3.0,3.0,180,-379.78,379.78
no_trigger,0.0,,1.6419999999998254,,May 12 CPI,CPI,3.0,3.0,180,0.0,
no_trigger,0.0,,1.694999999999709,,May 20 FOMC Minutes,FOMC,3.0,3.0,180,0.0,
no_trigger,0.0,,2.6489999999994325,,May 29 PCE,PCE,3.0,3.0,180,0.0,
timeout,5.511639884631191,sell,2.4160000000001673,5.6781520395549725,Jun 05 NFP / Jobs,NFP,3.0,3.0,180,2140.28,388.32
timeout,0.6324142934881242,buy,5.05199999999968,1.8752947578451329,Jun 10 CPI,CPI,3.0,3.0,180,278.92,441.04
trail_exit,2.575782312925166,sell,1.375,5.575782312925166,Jun 17 FOMC Statement,FOMC,3.0,3.0,180,946.6,367.5
timeout,1.222628062360781,buy,5.450000000000273,1.9274832962137822,Jun 25 PCE,PCE,3.0,3.0,180,548.96,449.0
timeout,2.3892696399345246,buy,2.5520000000001346,3.6642287234042317,Jul 02 NFP / Jobs,NFP,3.0,3.0,180,934.3,391.04
no_trigger,0.0,,2.1029999999996107,,Jul 08 FOMC Minutes,FOMC,3.0,3.0,180,0.0,
timeout,2.2060593695807134,buy,2.606000000000222,3.3800877282463926,Jul 14 CPI,CPI,3.0,3.0,180,865.04,392.12
timeout,-0.6382413087934455,sell,2.5599999999994907,1.033077709611496,Apr 29 FOMC Statement,FOMC,3.0,3.0,240,-249.68,391.2
loss,-1.0,sell,1.988999999999578,0.014166096160947855,May 08 NFP / Jobs,NFP,3.0,3.0,240,-379.78,379.78
no_trigger,0.0,,1.6419999999998254,,May 12 CPI,CPI,3.0,3.0,240,0.0,
no_trigger,0.0,,1.694999999999709,,May 20 FOMC Minutes,FOMC,3.0,3.0,240,0.0,
no_trigger,0.0,,2.6489999999994325,,May 29 PCE,PCE,3.0,3.0,240,0.0,
timeout,5.511639884631191,sell,2.4160000000001673,5.6781520395549725,Jun 05 NFP / Jobs,NFP,3.0,3.0,240,2140.28,388.32
timeout,0.6324142934881242,buy,5.05199999999968,1.8752947578451329,Jun 10 CPI,CPI,3.0,3.0,240,278.92,441.04
trail_exit,2.575782312925166,sell,1.375,5.575782312925166,Jun 17 FOMC Statement,FOMC,3.0,3.0,240,946.6,367.5
timeout,1.222628062360781,buy,5.450000000000273,1.9274832962137822,Jun 25 PCE,PCE,3.0,3.0,240,548.96,449.0
timeout,2.3892696399345246,buy,2.5520000000001346,3.6642287234042317,Jul 02 NFP / Jobs,NFP,3.0,3.0,240,934.3,391.04
no_trigger,0.0,,2.1029999999996107,,Jul 08 FOMC Minutes,FOMC,3.0,3.0,240,0.0,
timeout,2.2060593695807134,buy,2.606000000000222,3.3800877282463926,Jul 14 CPI,CPI,3.0,3.0,240,865.04,392.12
