instrument,broker_symbol,config,sample,trades,wins,losses,win_rate_pct,net_r,profit_factor,expectancy_r,risk_pct,processed_trades,ruined,max_drawdown_pct,ending_balance,max_dd_pct_at_1pct,ending_balance_at_1pct,selection_score
US30,US30,trail_start_1.5R_distance_0.5R,train,34,14,20,41.17647058823529,2.221663746600819,1.1188198187875804,0.06534305137061232,1.0,34,False,6.750831922848824,1019.8188077712763,6.750831922848824,1019.8188077712763,0.2788018851086298
US30,US30,trail_start_1.5R_distance_1R,train,32,15,17,46.875,0.8559727217977969,1.054528356075218,0.026749147556181154,1.0,32,False,6.245875682615567,1006.7597250313657,6.245875682615567,1006.7597250313657,0.05966025513014214
US30,US30,trail_start_1.5R_distance_1.5R,train,23,12,11,52.17391304347826,0.2080871238337766,1.020083784059605,0.009047266253642461,1.0,23,False,4.199350676257056,1000.9145681436303,4.199350676257056,1000.9145681436303,0.028427705257680402
US30,US30,trail_start_1.5R_distance_2R,train,13,6,7,46.15384615384615,4.532275030802474,1.7125152001994064,0.3486365408309595,1.0,13,False,2.5350336573642718,1044.0820303779883,2.5350336573642718,1044.0820303779883,1.4125028582017594
US30,US30,trail_start_2R_distance_0.5R,train,21,9,12,42.857142857142854,5.929132211508476,1.5670122928626753,0.2823396291194512,1.0,21,False,3.3380140521167148,1058.923082664238,3.3380140521167148,1058.923082664238,1.395374003970376
US30,US30,trail_start_2R_distance_1R,train,21,9,12,42.857142857142854,2.713619410757598,1.2595077170085345,0.129219971940838,1.0,21,False,3.522066569242341,1025.9750079006897,3.522066569242341,1025.9750079006897,0.6402037975005463
US30,US30,trail_start_2R_distance_1.5R,train,19,9,10,47.368421052631575,2.850291735313654,1.312532173106079,0.15001535449019232,1.0,19,False,3.9983265284125387,1027.5147547583733,3.9983265284125387,1027.5147547583733,0.6908485350315894
US30,US30,trail_start_2R_distance_2R,train,13,6,7,46.15384615384615,4.532275030802474,1.7125152001994064,0.3486365408309595,1.0,13,False,2.5350336573642718,1044.0820303779883,2.5350336573642718,1044.0820303779883,1.4125028582017594
US30,US30,trail_start_3R_distance_0.5R,train,20,7,13,35.0,7.140889228388818,1.610480378161066,0.3570444614194409,1.0,20,False,4.109350436540715,1070.5175992168238,4.109350436540715,1070.5175992168238,1.6739494127098733
US30,US30,trail_start_3R_distance_1R,train,19,7,12,36.84210526315789,5.1408892283888035,1.4805843052416992,0.2705731172836212,1.0,19,False,4.109350436540716,1050.2069150594184,4.109350436540716,1050.2069150594184,1.2371145034027096
US30,US30,trail_start_3R_distance_1.5R,train,18,7,11,38.88888888888889,3.1408892283887897,1.323897704669295,0.17449384602159942,1.0,18,False,4.1093504365407,1030.1344085552987,4.1093504365407,1030.1344085552987,0.7745253290219316
US30,US30,trail_start_3R_distance_2R,train,13,5,8,38.46153846153847,3.9090120069415417,1.5836816727538883,0.30069323130319553,1.0,13,False,3.140758016707771,1037.5932791611715,3.140758016707771,1037.5932791611715,1.1960867938933972
US30,US30,fixed_5R,validation,2,2,0,100.0,6.609077316355561,inf,3.3045386581777807,1.0,2,False,0.0,1066.8953118217335,0.0,1066.8953118217335,
US30,US30,fixed_5R,last_30_days,6,0,6,0.0,-6.0,0.0,-1.0,1.0,6,False,5.851985059899993,941.4801494010001,5.851985059899993,941.4801494010001,
