date,direction,orb_high,orb_low,vwap,extension_extreme,signal_time,entry_time,entry,stop,target,risk_points,exit_time,exit_reason,net_r
2023-08-17T00:00:00-04:00,-1,14947.99,14881.72,14895.242993492408,14853.47,2023-08-17T09:50:00-04:00,2023-08-17T09:55:00-04:00,14856.09,14901.18125,14765.907500000001,45.09124999999949,2023-08-17T14:45:00-04:00,target,1.9556454966318293
2023-08-21T00:00:00-04:00,1,14836.76,14754.12,14830.582606741573,14882.07,2023-08-21T10:15:00-04:00,2023-08-21T10:20:00-04:00,14838.87,14793.778750000001,14929.0525,45.09124999999949,2023-08-21T10:25:00-04:00,stop,-1.0443545033681707
2023-08-22T00:00:00-04:00,-1,15047.43,14972.19,14991.035562719147,14954.87,2023-08-22T10:05:00-04:00,2023-08-22T10:10:00-04:00,14969.19,15015.67625,14876.2175,46.48624999999993,2023-08-22T15:59:00-04:00,session_close,1.1173196375272385
2023-08-24T00:00:00-04:00,-1,15296.79,15170.68,15189.61993530934,15144.65,2023-08-24T10:00:00-04:00,2023-08-24T10:05:00-04:00,15181.13,15231.12875,15081.132499999998,49.998750000000655,2023-08-24T10:17:00-04:00,target,1.9599989999749998
2023-08-25T00:00:00-04:00,1,14907.7,14853.18,14890.556098339719,14914.59,2023-08-25T09:50:00-04:00,2023-08-25T09:55:00-04:00,14899.43,14849.43125,14999.427500000002,49.998750000000655,2023-08-25T10:08:00-04:00,stop,-1.0400010000250002
2023-09-14T00:00:00-04:00,-1,15453.94,15399.86,15393.65726895346,15347.68,2023-09-14T10:25:00-04:00,2023-09-14T10:30:00-04:00,15394.31,15439.75375,15303.422499999999,45.443750000000364,2023-09-14T10:40:00-04:00,stop,-1.0440104524824643
2023-09-18T00:00:00-04:00,1,15251.73,15165.62,15225.918798430996,15256.3,2023-09-18T10:20:00-04:00,2023-09-18T10:25:00-04:00,15238.43,15194.29625,15326.697500000002,44.13375000000087,2023-09-18T10:37:00-04:00,stop,-1.0453167927039955
2023-09-20T00:00:00-04:00,1,15249.66,15195.91,15231.154276228419,15251.22,2023-09-20T09:50:00-04:00,2023-09-20T09:55:00-04:00,15244.65,15204.16375,15325.6225,40.48624999999993,2023-09-20T10:13:00-04:00,stop,-1.0493994874803174
2023-09-22T00:00:00-04:00,1,14768.75,14718.59,14747.172628600825,14777.44,2023-09-22T09:50:00-04:00,2023-09-22T09:55:00-04:00,14754.22,14713.99375,14834.672499999999,40.22624999999971,2023-09-22T10:55:00-04:00,target,1.950281221838973
2023-09-28T00:00:00-04:00,1,14559.66,14508.9,14565.867565596514,14618.3,2023-09-28T10:15:00-04:00,2023-09-28T10:20:00-04:00,14590.51,14550.28375,14670.9625,40.22624999999971,2023-09-28T10:30:00-04:00,stop,-1.049718778161027
2023-09-29T00:00:00-04:00,1,14855.9,14824.38,14861.713813124241,14902.99,2023-09-29T10:10:00-04:00,2023-09-29T10:15:00-04:00,14870.09,14828.065,14954.14,42.024999999999636,2023-09-29T10:24:00-04:00,stop,-1.0475907198096375
2023-10-12T00:00:00-04:00,-1,15289.03,15240.79,15258.79719965278,15240.48,2023-10-12T09:50:00-04:00,2023-10-12T09:55:00-04:00,15242.85,15294.14,15140.270000000002,51.289999999999054,2023-10-12T10:06:00-04:00,stop,-1.0389939559368304
2023-10-19T00:00:00-04:00,-1,14997.09,14910.29,14936.88101703692,14886.38,2023-10-19T10:50:00-04:00,2023-10-19T10:55:00-04:00,14909.56,14965.60375,14797.472499999998,56.04375000000073,2023-10-19T12:01:00-04:00,stop,-1.0356864057098245
2023-10-20T00:00:00-04:00,1,14777.73,14704.74,14743.311058558558,14778.13,2023-10-20T09:50:00-04:00,2023-10-20T09:55:00-04:00,14752.03,14693.37,14869.35,58.659999999999854,2023-10-20T10:11:00-04:00,stop,-1.034094783498125
2023-10-31T00:00:00-04:00,-1,14350.34,14250.64,14271.871161290323,14235.2,2023-10-31T10:00:00-04:00,2023-10-31T10:05:00-04:00,14252.94,14314.598750000001,14129.6225,61.65875000000051,2023-10-31T10:11:00-04:00,stop,-1.0324365965901026
2023-11-03T00:00:00-04:00,1,15018.92,14966.58,15020.369214270082,15084.49,2023-11-03T10:05:00-04:00,2023-11-03T10:10:00-04:00,15021.99,14961.21125,15143.547499999999,60.77874999999949,2023-11-03T15:03:00-04:00,target,1.967093762211299
2023-11-07T00:00:00-05:00,1,15220.51,15160.37,15205.973337684945,15253.17,2023-11-07T10:10:00-05:00,2023-11-07T10:15:00-05:00,15227.34,15173.36875,15335.282500000001,53.97125000000051,2023-11-07T13:20:00-05:00,target,1.9629432336660726
2023-11-13T00:00:00-05:00,-1,15484.17,15431.33,15444.911974240676,15420.45,2023-11-13T09:50:00-05:00,2023-11-13T09:55:00-05:00,15421.29,15472.647500000001,15318.575,51.35750000000007,2023-11-13T10:28:00-05:00,stop,-1.0389427055444675
2023-11-15T00:00:00-05:00,-1,15918.72,15880.76,15890.975652255285,15852.56,2023-11-15T09:50:00-05:00,2023-11-15T09:55:00-05:00,15864.5,15912.5575,15768.384999999998,48.0575000000008,2023-11-15T10:50:00-05:00,stop,-1.0416168131925292
2023-11-16T00:00:00-05:00,1,15801.92,15772.96,15814.768886648744,15852.27,2023-11-16T10:10:00-05:00,2023-11-16T10:15:00-05:00,15825.73,15778.57875,15920.032499999998,47.15124999999898,2023-11-16T10:41:00-05:00,stop,-1.0424166909678967
2023-11-21T00:00:00-05:00,-1,15980.59,15941.76,15959.16694286076,15937.77,2023-11-21T10:05:00-05:00,2023-11-21T10:10:00-05:00,15955.67,15999.9425,15867.125000000002,44.27249999999913,2023-11-21T15:59:00-05:00,session_close,0.12084250945847805
2023-11-30T00:00:00-05:00,-1,16025.8,15937.11,15953.160831008372,15896.01,2023-11-30T10:10:00-05:00,2023-11-30T10:15:00-05:00,15948.64,15983.5975,15878.724999999999,34.95750000000044,2023-11-30T10:41:00-05:00,target,1.9427876707430458
2023-12-06T00:00:00-05:00,-1,16027.26,15926.69,15941.113761896715,15884.64,2023-12-06T10:20:00-05:00,2023-12-06T10:25:00-05:00,15883.66,15921.95875,15807.0625,38.29874999999993,2023-12-06T10:37:00-05:00,stop,-1.052221025490388
2023-12-11T00:00:00-05:00,1,16163.53,16087.11,16145.074173770003,16181.25,2023-12-11T09:55:00-05:00,2023-12-11T10:00:00-05:00,16177.54,16134.993750000001,16262.6325,42.54624999999942,2023-12-11T15:59:00-05:00,session_close,1.7110791197814206
2023-12-14T00:00:00-05:00,1,16665.11,16613.75,16648.920890223348,16678.94,2023-12-14T09:55:00-05:00,2023-12-14T10:00:00-05:00,16651.7,16607.99375,16739.1125,43.70624999999927,2023-12-14T10:16:00-05:00,stop,-1.0457600457600464
2023-12-18T00:00:00-05:00,1,16695.93,16650.84,16693.80334560327,16723.02,2023-12-18T10:35:00-05:00,2023-12-18T10:40:00-05:00,16695.8,16651.86375,16783.672499999997,43.936249999998836,2023-12-18T14:23:00-05:00,target,1.9544795015505407
2023-12-21T00:00:00-05:00,-1,16778.56,16723.1,16719.874894244458,16665.99,2023-12-21T11:00:00-05:00,2023-12-21T11:05:00-05:00,16712.47,16756.40625,16624.597500000003,43.936249999998836,2023-12-21T15:28:00-05:00,stop,-1.0455204984494593
2023-12-22T00:00:00-05:00,1,16856.77,16812.94,16839.22505924026,16862.53,2023-12-22T09:55:00-05:00,2023-12-22T10:00:00-05:00,16842.69,16798.75375,16930.562499999996,43.936249999998836,2023-12-22T11:00:00-05:00,stop,-1.0455204984494593
2023-12-26T00:00:00-05:00,1,16886.03,16840.52,16872.68641086707,16891.3,2023-12-26T10:25:00-05:00,2023-12-26T10:30:00-05:00,16878.76,16834.82375,16966.632499999996,43.936249999998836,2023-12-26T15:59:00-05:00,session_close,0.8339355315941626
2023-12-28T00:00:00-05:00,-1,16988.72,16947.69,16954.335181169245,16935.82,2023-12-28T10:20:00-05:00,2023-12-28T10:25:00-05:00,16953.56,16997.49625,16865.687500000004,43.936249999998836,2023-12-28T15:59:00-05:00,session_close,0.6591368175482325
2024-01-02T00:00:00-05:00,-1,16716.01,16610.69,16630.511646577037,16561.74,2024-01-02T10:00:00-05:00,2024-01-02T10:05:00-05:00,16619.56,16662.35625,16533.967500000002,42.79624999999942,2024-01-02T10:49:00-05:00,target,1.9532669334345876
2024-01-11T00:00:00-05:00,-1,16904.14,16836.54,16786.62903599182,16688.18,2024-01-11T10:30:00-05:00,2024-01-11T10:35:00-05:00,16730.19,16769.673749999998,16651.2225,39.48374999999942,2024-01-11T11:14:00-05:00,target,1.9493462500395724
2024-01-17T00:00:00-05:00,-1,16717.87,16608.6,16619.51033625091,16565.21,2024-01-17T10:05:00-05:00,2024-01-17T10:10:00-05:00,16610.48,16647.35625,16536.727499999997,36.876250000001164,2024-01-17T10:39:00-05:00,stop,-1.054235449645773
2024-01-26T00:00:00-05:00,-1,17465.47,17423.71,17438.502031950495,17400.0,2024-01-26T10:10:00-05:00,2024-01-26T10:15:00-05:00,17435.81,17479.8875,17347.655000000002,44.07749999999942,2024-01-26T10:30:00-05:00,stop,-1.0453746242413935
2024-01-30T00:00:00-05:00,-1,17588.15,17558.34,17566.030182712577,17522.71,2024-01-30T10:15:00-05:00,2024-01-30T10:20:00-05:00,17560.97,17605.56125,17471.787500000006,44.59124999999767,2024-01-30T12:33:00-05:00,target,1.9551481512628575
2024-01-31T00:00:00-05:00,-1,17333.85,17263.61,17294.752639482624,17256.03,2024-01-31T09:50:00-05:00,2024-01-31T09:55:00-05:00,17287.79,17332.38125,17198.607500000006,44.59124999999767,2024-01-31T10:37:00-05:00,target,1.9551481512628575
2024-02-05T00:00:00-05:00,-1,17657.39,17611.4,17627.561768804888,17596.37,2024-02-05T09:55:00-05:00,2024-02-05T10:00:00-05:00,17623.48,17670.215,17530.01,46.73500000000058,2024-02-05T10:18:00-05:00,target,1.9572055204878576
2024-02-06T00:00:00-05:00,-1,17689.22,17624.57,17581.87585809624,17520.78,2024-02-06T11:05:00-05:00,2024-02-06T11:10:00-05:00,17565.77,17612.901250000003,17471.507499999996,47.13125000000218,2024-02-06T15:58:00-05:00,session_close,-0.244635989921725
2024-02-08T00:00:00-05:00,1,17778.07,17734.29,17762.705594357303,17788.6,2024-02-08T10:05:00-05:00,2024-02-08T10:10:00-05:00,17770.35,17723.646249999998,17863.7575,46.70375000000058,2024-02-08T15:58:00-05:00,session_close,0.22310842277122847
2024-02-20T00:00:00-05:00,-1,17671.55,17509.48,17513.69601650226,17432.71,2024-02-20T10:50:00-05:00,2024-02-20T10:55:00-05:00,17506.52,17553.651250000003,17412.257499999996,47.13125000000218,2024-02-20T12:19:00-05:00,target,1.9575653096406331
2024-02-21T00:00:00-05:00,-1,17462.67,17407.74,17432.29967040435,17400.71,2024-02-21T09:55:00-05:00,2024-02-21T10:00:00-05:00,17424.77,17471.963750000003,17330.382499999996,47.19375000000218,2024-02-21T10:04:00-05:00,stop,-1.0423784929148439
2024-02-22T00:00:00-05:00,1,17870.32,17816.42,17851.39455642897,17921.99,2024-02-22T09:50:00-05:00,2024-02-22T09:55:00-05:00,17854.64,17807.44625,17949.027499999997,47.193749999998545,2024-02-22T12:50:00-05:00,target,1.957621507085153
2024-02-28T00:00:00-05:00,-1,17912.8,17868.6,17878.697767828333,17843.89,2024-02-28T10:05:00-05:00,2024-02-28T10:10:00-05:00,17879.22,17926.41375,17784.832500000004,47.193749999998545,2024-02-28T11:19:00-05:00,stop,-1.042378492914847
2024-03-04T00:00:00-05:00,-1,18309.65,18264.2,18281.063332396476,18257.11,2024-03-04T10:05:00-05:00,2024-03-04T10:10:00-05:00,18276.96,18324.72125,18181.4375,47.76124999999956,2024-03-04T15:58:00-05:00,session_close,0.7744772174094753
2024-03-08T00:00:00-05:00,1,18342.02,18278.42,18360.16472697187,18425.28,2024-03-08T10:35:00-05:00,2024-03-08T10:40:00-05:00,18369.48,18320.9625,18466.514999999996,48.51749999999811,2024-03-08T11:03:00-05:00,stop,-1.041222239398157
2024-03-15T00:00:00-04:00,-1,17939.94,17846.37,17883.99488175423,17835.23,2024-03-15T09:55:00-04:00,2024-03-15T10:00:00-04:00,17857.28,17909.635,17752.57,52.35499999999956,2024-03-15T10:38:00-04:00,stop,-1.038200744914526
2024-03-20T00:00:00-04:00,-1,18110.19,18027.17,18050.927743875276,18023.22,2024-03-20T10:15:00-04:00,2024-03-20T10:20:00-04:00,18039.53,18090.024999999998,17938.54,50.49499999999898,2024-03-20T14:00:00-04:00,stop,-1.0396078819685126
2024-04-05T00:00:00-04:00,1,17999.72,17920.53,17992.238801785974,18046.88,2024-04-05T10:05:00-04:00,2024-04-05T10:10:00-04:00,18025.97,17981.33625,18115.237500000003,44.63375000000087,2024-04-05T10:57:00-04:00,target,1.9551908589352236
2024-04-23T00:00:00-04:00,1,17345.81,17282.57,17326.086152764256,17387.94,2024-04-23T09:50:00-04:00,2024-04-23T09:55:00-04:00,17378.26,17324.495,17485.789999999997,53.76499999999942,2024-04-23T13:43:00-04:00,target,1.9628010787687153
2024-04-24T00:00:00-04:00,1,17655.95,17583.08,17627.823163076922,17663.68,2024-04-24T09:50:00-04:00,2024-04-24T09:55:00-04:00,17632.02,17576.645,17742.77,55.375,2024-04-24T10:35:00-04:00,stop,-1.036117381489842
2024-04-29T00:00:00-04:00,-1,17835.09,17719.9,17768.18057137925,17718.02,2024-04-29T10:00:00-04:00,2024-04-29T10:05:00-04:00,17759.11,17818.12875,17641.072500000002,59.01874999999927,2024-04-29T13:47:00-04:00,stop,-1.0338875357407609
2024-05-06T00:00:00-04:00,1,18002.83,17944.83,17987.46736767364,18011.59,2024-05-06T09:55:00-04:00,2024-05-06T10:00:00-04:00,18012.43,17952.405,18132.480000000003,60.025000000001455,2024-05-06T15:59:00-04:00,session_close,1.389920866305677
2024-05-22T00:00:00-04:00,1,18760.47,18723.7,18749.592837018838,18764.74,2024-05-22T09:55:00-04:00,2024-05-22T10:00:00-04:00,18758.51,18718.934999999998,18837.66,39.57500000000073,2024-05-22T13:37:00-04:00,stop,-1.0505369551484514
2024-05-29T00:00:00-04:00,1,18777.46,18722.2,18776.49515747747,18819.4,2024-05-29T10:20:00-04:00,2024-05-29T10:25:00-04:00,18817.21,18778.04125,18895.5475,39.16875000000073,2024-05-29T14:45:00-04:00,stop,-1.0510611137705432
2024-05-30T00:00:00-04:00,-1,18734.36,18664.27,18696.06784556979,18651.24,2024-05-30T10:20:00-04:00,2024-05-30T10:25:00-04:00,18692.4,18730.9775,18615.245000000003,38.57749999999942,2024-05-30T10:43:00-04:00,target,1.9481563087291807
2024-06-05T00:00:00-04:00,1,18832.02,18794.76,18816.34801359516,18839.0,2024-06-05T09:55:00-04:00,2024-06-05T10:00:00-04:00,18831.86,18792.285,18911.010000000002,39.57500000000073,2024-06-05T10:00:00-04:00,stop,-1.0505369551484514
2024-06-06T00:00:00-04:00,-1,19098.1,19068.36,19057.962132819746,19015.04,2024-06-06T10:10:00-04:00,2024-06-06T10:15:00-04:00,19051.25,19091.2775,18971.195,40.027500000000146,2024-06-06T15:59:00-04:00,session_close,0.10242957966394428
2024-06-12T00:00:00-04:00,1,19478.92,19372.46,19489.323828517587,19544.02,2024-06-12T10:50:00-04:00,2024-06-12T10:55:00-04:00,19489.92,19449.34625,19571.067499999997,40.57374999999956,2024-06-12T14:00:00-04:00,stop,-1.0492929541883613
2024-06-14T00:00:00-04:00,1,19603.95,19559.49,19606.65349341669,19642.76,2024-06-14T10:05:00-04:00,2024-06-14T10:10:00-04:00,19606.78,19566.33625,19687.667499999996,40.443749999998545,2024-06-14T11:50:00-04:00,stop,-1.049451398547367
2024-06-18T00:00:00-04:00,-1,19970.58,19932.64,19942.553452650656,19916.09,2024-06-18T09:50:00-04:00,2024-06-18T09:55:00-04:00,19934.14,19977.61625,19847.1875,43.47624999999971,2024-06-18T13:49:00-04:00,stop,-1.0460021275984017
2024-06-21T00:00:00-04:00,-1,19789.97,19736.08,19736.83994270055,19677.55,2024-06-21T10:00:00-04:00,2024-06-21T10:05:00-04:00,19723.85,19770.75375,19630.042499999996,46.90375000000131,2024-06-21T10:59:00-04:00,stop,-1.0426405138181902
2024-06-25T00:00:00-04:00,1,19611.09,19563.27,19593.996603644337,19622.6,2024-06-25T09:50:00-04:00,2024-06-25T09:55:00-04:00,19600.67,19553.766249999997,19694.4775,46.90375000000131,2024-06-25T11:15:00-04:00,target,1.9573594861818098
2024-06-27T00:00:00-04:00,1,19877.47,19767.88,19841.524553873554,19893.8,2024-06-27T10:20:00-04:00,2024-06-27T10:25:00-04:00,19852.08,19805.34,19945.560000000005,46.7400000000016,2024-06-27T10:49:00-04:00,stop,-1.042789901583225
2024-07-02T00:00:00-04:00,1,19875.25,19771.49,19840.137884049436,19888.86,2024-07-02T09:50:00-04:00,2024-07-02T09:55:00-04:00,19863.56,19816.82,19957.040000000005,46.7400000000016,2024-07-02T10:11:00-04:00,stop,-1.042789901583225
2024-07-08T00:00:00-04:00,1,20446.68,20404.16,20426.41539536076,20455.98,2024-07-08T09:55:00-04:00,2024-07-08T10:00:00-04:00,20437.67,20387.712499999998,20537.585,49.95750000000044,2024-07-08T15:59:00-04:00,session_close,0.5502677275684604
2024-07-09T00:00:00-04:00,-1,20569.98,20525.34,20539.198846153846,20487.92,2024-07-09T10:45:00-04:00,2024-07-09T10:50:00-04:00,20523.65,20567.748750000002,20435.4525,44.09875000000102,2024-07-09T13:18:00-04:00,target,1.9546472405680444
2024-07-10T00:00:00-04:00,1,20576.04,20530.1,20559.770201638312,20585.72,2024-07-10T09:50:00-04:00,2024-07-10T09:55:00-04:00,20582.1,20538.001249999998,20670.2975,44.09875000000102,2024-07-10T10:55:00-04:00,stop,-1.0453527594319556
2024-07-11T00:00:00-04:00,-1,20711.87,20663.01,20681.475784686238,20634.73,2024-07-11T09:55:00-04:00,2024-07-11T10:00:00-04:00,20680.03,20729.63625,20580.817499999997,49.60625000000073,2024-07-11T10:13:00-04:00,target,1.9596824996850202
2024-07-16T00:00:00-04:00,-1,20504.92,20452.46,20392.068945566458,20309.05,2024-07-16T10:40:00-04:00,2024-07-16T10:45:00-04:00,20382.62,20434.82125,20278.217499999995,52.20125000000189,2024-07-16T15:55:00-04:00,stop,-1.038313258782116
2024-07-22T00:00:00-04:00,1,19819.61,19723.95,19802.601491515547,19867.07,2024-07-22T09:55:00-04:00,2024-07-22T10:00:00-04:00,19810.91,19746.70125,19939.327500000003,64.2087500000016,2024-07-22T10:06:00-04:00,stop,-1.0311484026709747
2024-07-24T00:00:00-04:00,-1,19500.44,19374.85,19408.53219350869,19369.63,2024-07-24T09:50:00-04:00,2024-07-24T09:55:00-04:00,19386.68,19447.14,19265.760000000002,60.45999999999913,2024-07-24T10:52:00-04:00,target,1.9669202778696655
2024-07-25T00:00:00-04:00,-1,19079.46,18961.85,18997.760903802497,18940.53,2024-07-25T09:50:00-04:00,2024-07-25T09:55:00-04:00,18953.7,19015.49375,18830.1125,61.79375000000073,2024-07-25T10:03:00-04:00,target,1.9676342672195817
2024-07-26T00:00:00-04:00,-1,19025.93,18940.08,18967.601224240203,18922.67,2024-07-26T09:50:00-04:00,2024-07-26T09:55:00-04:00,18935.35,19002.89,18800.269999999997,67.54000000000087,2024-07-26T10:00:00-04:00,stop,-1.0296120817293453
2024-07-29T00:00:00-04:00,1,19212.7,19093.55,19174.412479944192,19236.1,2024-07-29T09:50:00-04:00,2024-07-29T09:55:00-04:00,19194.41,19126.87,19329.49,67.54000000000087,2024-07-29T10:13:00-04:00,stop,-1.0296120817293453
2024-07-30T00:00:00-04:00,-1,19192.99,19130.06,19113.79159012583,19038.68,2024-07-30T10:15:00-04:00,2024-07-30T10:20:00-04:00,19081.68,19149.34625,18946.347500000003,67.6662499999984,2024-07-30T11:01:00-04:00,target,1.9704431677534953
2024-08-01T00:00:00-04:00,1,19511.87,19381.03,19476.44109486598,19557.13,2024-08-01T10:00:00-04:00,2024-08-01T10:05:00-04:00,19480.71,19412.95625,19616.2175,67.75374999999985,2024-08-01T10:18:00-04:00,stop,-1.0295186613287088
2024-08-02T00:00:00-04:00,-1,18641.57,18425.8,18425.254206024394,18269.7,2024-08-02T10:45:00-04:00,2024-08-02T10:50:00-04:00,18422.85,18491.379999999997,18285.79,68.52999999999884,2024-08-02T11:44:00-04:00,stop,-1.0291842988472206
2024-08-07T00:00:00-04:00,1,18440.02,18339.33,18407.46150839033,18457.8,2024-08-07T09:55:00-04:00,2024-08-07T10:00:00-04:00,18420.64,18341.225,18579.47,79.41500000000087,2024-08-07T10:19:00-04:00,stop,-1.0251841591638857
2024-08-13T00:00:00-04:00,1,18799.1,18730.31,18783.782278895276,18821.94,2024-08-13T09:55:00-04:00,2024-08-13T10:00:00-04:00,18810.74,18724.28625,18983.647500000003,86.45375000000058,2024-08-13T12:59:00-04:00,target,1.9768662435117044
2024-08-14T00:00:00-04:00,-1,19088.05,18958.54,18948.825228304915,18840.77,2024-08-14T10:45:00-04:00,2024-08-14T10:50:00-04:00,18945.93,19032.38375,18773.0225,86.45375000000058,2024-08-14T11:32:00-04:00,stop,-1.0231337564882956
2024-08-21T00:00:00-04:00,1,19787.78,19742.09,19771.87823952242,19799.66,2024-08-21T09:50:00-04:00,2024-08-21T09:55:00-04:00,19792.2,19714.455,19947.69,77.74499999999898,2024-08-21T12:02:00-04:00,stop,-1.025725127017815
2024-08-23T00:00:00-04:00,1,19697.55,19640.56,19703.9762602377,19801.15,2024-08-23T10:05:00-04:00,2024-08-23T10:10:00-04:00,19792.08,19721.228750000002,19933.7825,70.85124999999971,2024-08-23T10:17:00-04:00,stop,-1.0282281540551508
2024-08-28T00:00:00-04:00,-1,19606.48,19534.8,19521.168311238325,19464.12,2024-08-28T10:15:00-04:00,2024-08-28T10:20:00-04:00,19518.09,19591.3975,19371.475000000002,73.30749999999898,2024-08-28T11:02:00-04:00,target,1.9727176619036249
2024-08-29T00:00:00-04:00,1,19565.49,19432.97,19527.028269037233,19577.05,2024-08-29T09:50:00-04:00,2024-08-29T09:55:00-04:00,19537.01,19461.3675,19688.294999999995,75.64249999999811,2024-08-29T14:28:00-04:00,stop,-1.0264401626070008
2024-08-30T00:00:00-04:00,1,19531.37,19470.04,19507.26631547351,19558.29,2024-08-30T09:50:00-04:00,2024-08-30T09:55:00-04:00,19537.45,19461.807500000003,19688.734999999997,75.64249999999811,2024-08-30T10:57:00-04:00,stop,-1.0264401626070008
2024-09-03T00:00:00-04:00,-1,19451.61,19328.8,19355.631260908056,19277.73,2024-09-03T10:00:00-04:00,2024-09-03T10:05:00-04:00,19307.08,19380.3875,19160.465000000004,73.30749999999898,2024-09-03T10:48:00-04:00,target,1.9727176619036249
2024-09-09T00:00:00-04:00,1,18655.59,18588.04,18641.763724672546,18678.94,2024-09-09T10:05:00-04:00,2024-09-09T10:10:00-04:00,18661.45,18590.32375,18803.702500000003,71.12625000000116,2024-09-09T10:30:00-04:00,stop,-1.0281190137255931
2024-09-13T00:00:00-04:00,1,19492.31,19390.33,19463.203604484424,19503.83,2024-09-13T10:10:00-04:00,2024-09-13T10:15:00-04:00,19479.08,19405.213750000003,19626.8125,73.86624999999913,2024-09-13T15:59:00-04:00,session_close,0.5316365728596926
2024-09-23T00:00:00-04:00,1,19873.4,19820.51,19852.59311745708,19893.24,2024-09-23T09:50:00-04:00,2024-09-23T09:55:00-04:00,19867.68,19795.01625,20013.0075,72.66374999999971,2024-09-23T15:59:00-04:00,session_close,-0.08546214584299808
2024-09-24T00:00:00-04:00,-1,19944.56,19887.97,19903.09896693006,19874.8,2024-09-24T09:55:00-04:00,2024-09-24T10:00:00-04:00,19883.31,19953.792500000003,19742.344999999998,70.48250000000189,2024-09-24T11:49:00-04:00,stop,-1.0283758379739645
2024-09-25T00:00:00-04:00,1,19999.83,19933.58,20010.12820182662,20064.4,2024-09-25T10:30:00-04:00,2024-09-25T10:35:00-04:00,20035.28,19966.379999999997,20173.08,68.90000000000146,2024-09-25T13:00:00-04:00,stop,-1.0290275761973868
2024-09-26T00:00:00-04:00,-1,20312.47,20216.22,20234.98683485631,20203.77,2024-09-26T10:00:00-04:00,2024-09-26T10:05:00-04:00,20212.62,20281.52,20074.819999999996,68.90000000000146,2024-09-26T10:52:00-04:00,target,1.9709724238026132
2024-09-27T00:00:00-04:00,-1,20180.18,20110.41,20125.49745290994,20071.96,2024-09-27T10:40:00-04:00,2024-09-27T10:45:00-04:00,20113.36,20182.260000000002,19975.559999999998,68.90000000000146,2024-09-27T14:31:00-04:00,target,1.9709724238026132
2024-09-30T00:00:00-04:00,1,20064.35,19974.4,20038.376622000626,20066.04,2024-09-30T09:50:00-04:00,2024-09-30T09:55:00-04:00,20038.87,19971.872499999998,20172.865,66.99750000000131,2024-09-30T10:09:00-04:00,stop,-1.0298518601440347
2024-10-01T00:00:00-04:00,-1,20075.72,19882.75,19891.544397098427,19792.8,2024-10-01T10:00:00-04:00,2024-10-01T10:05:00-04:00,19858.95,19925.75125,19725.3475,66.80125000000044,2024-10-01T10:17:00-04:00,target,1.9700604404857696
2024-10-03T00:00:00-04:00,1,19816.52,19706.36,19822.376627596725,19922.48,2024-10-03T10:10:00-04:00,2024-10-03T10:15:00-04:00,19835.08,19770.636250000003,19963.9675,64.44374999999854,2024-10-03T10:22:00-04:00,stop,-1.0310348171855308
2024-10-04T00:00:00-04:00,-1,20051.21,20000.1,19924.536002937733,19828.34,2024-10-04T10:50:00-04:00,2024-10-04T10:55:00-04:00,19922.99,19984.381250000002,19800.2075,61.39125000000058,2024-10-04T12:43:00-04:00,stop,-1.032577932522957
2024-10-11T00:00:00-04:00,1,20188.7,20152.34,20227.657956759205,20318.72,2024-10-11T10:50:00-04:00,2024-10-11T10:55:00-04:00,20253.02,20194.50875,20370.0425,58.51124999999956,2024-10-11T15:59:00-04:00,session_close,0.525881774872365
2024-10-21T00:00:00-04:00,1,20350.36,20285.5,20353.507414248023,20416.24,2024-10-21T10:30:00-04:00,2024-10-21T10:35:00-04:00,20357.25,20299.90125,20471.947500000002,57.34875000000102,2024-10-21T10:40:00-04:00,stop,-1.0348743433815029
2024-10-22T00:00:00-04:00,1,20323.14,20235.0,20324.076981032922,20383.92,2024-10-22T10:45:00-04:00,2024-10-22T10:50:00-04:00,20330.41,20273.06125,20445.107500000002,57.34875000000102,2024-10-22T14:02:00-04:00,target,1.9651256566184971
2024-10-24T00:00:00-04:00,-1,20247.52,20183.74,20205.98386014031,20168.35,2024-10-24T09:50:00-04:00,2024-10-24T09:55:00-04:00,20205.65,20263.03875,20090.872500000005,57.388749999998254,2024-10-24T15:13:00-04:00,stop,-1.0348500359391006
2024-10-25T00:00:00-04:00,1,20461.06,20363.8,20504.653871395953,20579.41,2024-10-25T10:45:00-04:00,2024-10-25T10:50:00-04:00,20515.19,20457.841249999998,20629.8875,57.34875000000102,2024-10-25T13:20:00-04:00,stop,-1.0348743433815029
2024-10-28T00:00:00-04:00,-1,20510.91,20441.24,20458.834117502098,20414.42,2024-10-28T10:00:00-04:00,2024-10-28T10:05:00-04:00,20457.86,20515.24875,20343.082500000004,57.388749999998254,2024-10-28T15:59:00-04:00,session_close,1.2523360414715632
2024-11-01T00:00:00-04:00,1,20056.99,19950.25,20024.61104028535,20084.2,2024-11-01T10:05:00-04:00,2024-11-01T10:10:00-04:00,20066.3,20009.927499999998,20179.045000000002,56.37250000000131,2024-11-01T11:28:00-04:00,target,1.9645217082797473
2024-11-05T00:00:00-05:00,1,20146.87,20052.12,20158.723825912777,20224.24,2024-11-05T10:30:00-05:00,2024-11-05T10:35:00-05:00,20175.34,20121.3525,20283.315,53.98749999999927,2024-11-05T15:59:00-05:00,session_close,1.251400787219305
