slug,score,eligible,orb_minutes,setup_window_minutes,confirmation,trend_filter,extension_buffer_atr,touch_tolerance_atr,first_touch_only,stop_mode,stop_buffer_atr,atr_stop_multiple,target_mode,vwap_slope_bars,training_initial_balance,training_final_balance,training_return_pct,training_profit_factor,training_win_rate_pct,training_max_drawdown_pct,training_trades,training_wins,training_losses,validation_initial_balance,validation_final_balance,validation_return_pct,validation_profit_factor,validation_win_rate_pct,validation_max_drawdown_pct,validation_trades,validation_wins,validation_losses,locked_initial_balance,locked_final_balance,locked_return_pct,locked_profit_factor,locked_win_rate_pct,locked_max_drawdown_pct,locked_trades,locked_wins,locked_losses
orb15-side_only-none-eb0-tt005-ft1-atr-rr20,-4.392744418465004,False,15,90,side_only,none,0.0,0.05,True,atr,0.01,0.25,rr20,3,10000.0,6984.327179913101,-30.156728200868987,0.9193015117233816,35.73667711598746,35.387597349064905,638,228,410,10000.0,10617.796066031075,6.177960660310755,1.0379040754460722,38.36734693877551,15.356098875099624,245,94,151,10000.0,9151.86021273872,-8.481397872612796,0.9214643148942759,37.2972972972973,15.868347503361797,185,69,116
orb15-directional-none-eb0-tt003-ft1-pullback_swing-extreme,-5.137511158312412,False,15,90,directional,none,0.0,0.03,True,pullback_swing,0.01,0.25,extreme,3,10000.0,7522.871495828157,-24.77128504171843,0.5635029361691178,61.53846153846154,26.908538874297633,156,96,60,10000.0,8682.73379543472,-13.172662045652794,0.5315395885677697,65.0,15.19813958551666,80,52,28,10000.0,9525.7803009035,-4.742196990965009,0.7483296095647017,67.79661016949152,7.175269320453451,59,40,19
orb30-directional-vwap_slope-eb0-tt003-ft0-atr-rr20,-5.6734701192632055,False,30,90,directional,vwap_slope,0.0,0.03,False,atr,0.01,0.25,rr20,3,10000.0,7668.545847573872,-23.31454152426128,0.9067314103440645,36.86746987951807,40.176753649519746,415,153,262,10000.0,9553.022895919723,-4.469771040802772,0.9579460641419046,36.206896551724135,13.62087281782333,174,63,111,10000.0,9739.133003381587,-2.6086699661841295,0.9650382001801069,37.903225806451616,9.599461662573379,124,47,77
orb15-directional-none-eb0-tt003-ft1-pullback_swing-rr05,-5.735841983647095,False,15,90,directional,none,0.0,0.03,True,pullback_swing,0.01,0.25,rr05,3,10000.0,7010.715982817374,-29.89284017182625,0.5709889923575778,57.6271186440678,30.609241386880782,177,102,75,10000.0,9637.473850152703,-3.625261498472976,0.8728235944971207,67.85714285714286,7.655957148964837,84,57,27,10000.0,9099.534452358132,-9.004655476418687,0.6309653029225977,58.333333333333336,11.060881968840944,60,35,25
orb30-directional-vwap_slope-eb002-tt003-ft0-atr-rr20,-5.977433455586157,False,30,90,directional,vwap_slope,0.02,0.03,False,atr,0.01,0.25,rr20,3,10000.0,7609.54952762253,-23.9045047237747,0.9001113811898122,37.17948717948718,40.93968525987701,390,145,245,10000.0,9594.250432322393,-4.057495676776068,0.959260069236854,36.36363636363637,12.714703211825565,165,60,105,10000.0,9660.528128994534,-3.394718710054656,0.9488605223722687,37.16814159292036,9.199690540789016,113,42,71
orb15-side_only-none-eb0-tt003-ft1-atr-extreme,-6.801043600716856,False,15,90,side_only,none,0.0,0.03,True,atr,0.01,0.25,extreme,3,10000.0,6497.118207736332,-35.02881792263668,0.7927942251098655,62.52354048964218,38.713439066864666,531,332,199,10000.0,8470.634318463619,-15.29365681536381,0.7986076638589018,63.98104265402843,22.41327285722762,211,135,76,10000.0,9470.134866579696,-5.298651334203042,0.9037699438541498,63.576158940397356,8.908708374088773,151,96,55
orb15-directional-none-eb0-tt003-ft1-pullback_swing-rr15,-7.024196084856116,False,15,90,directional,none,0.0,0.03,True,pullback_swing,0.01,0.25,rr15,3,10000.0,6589.515052220238,-34.104849477797615,0.69468144138751,33.33333333333333,37.67571920179595,177,59,118,10000.0,10310.034150167503,3.100341501675019,1.065382240676527,45.23809523809524,14.70116814495355,84,38,46,10000.0,7957.3633425218495,-20.426366574781508,0.49186126289832693,28.333333333333332,20.426366574781504,60,17,43
orb15-directional-none-eb0-tt003-ft1-rejection-extreme,-7.223240764474232,False,15,90,directional,none,0.0,0.03,True,rejection,0.01,0.25,extreme,3,10000.0,7072.948419921925,-29.27051580078075,0.56715074341184,55.12820512820513,31.334126289099434,156,86,70,10000.0,8347.914691016018,-16.520853089839814,0.47863530390494735,60.0,17.656993287149717,80,48,32,10000.0,9314.472629410071,-6.85527370589929,0.6939034548554132,62.71186440677966,8.538677849422747,59,37,22
orb15-directional-none-eb0-tt003-ft1-rejection-rr15,-7.796318605766569,False,15,90,directional,none,0.0,0.03,True,rejection,0.01,0.25,rr15,3,10000.0,6313.039822110134,-36.86960177889866,0.6719749374877081,33.33333333333333,39.29836012986512,177,59,118,10000.0,11507.418526135336,15.074185261353357,1.3190104467183659,50.0,9.839942476428268,84,42,42,10000.0,8004.591628100905,-19.954083718990955,0.5141263890504221,28.333333333333332,19.95408371899095,60,17,43
orb15-directional-none-eb0-tt003-ft1-rejection-rr10,-7.897426452349054,False,15,90,directional,none,0.0,0.03,True,rejection,0.01,0.25,rr10,3,10000.0,6321.5576206560545,-36.78442379343946,0.6217835206794419,41.80790960451977,38.307595751768694,177,74,103,10000.0,9350.619777231193,-6.493802227688061,0.8492283355824003,50.0,14.503666689608616,84,42,42,10000.0,8747.646966177883,-12.523530338221168,0.6368073878999896,41.66666666666667,12.523530338221173,60,25,35
orb15-side_only-none-eb0-tt003-ft1-atr-rr05,-7.984064802030623,False,15,90,side_only,none,0.0,0.03,True,atr,0.01,0.25,rr05,3,10000.0,5950.743522483553,-40.492564775164475,0.7635980238322017,63.22463768115942,41.91459271206523,552,349,203,10000.0,9214.786579556712,-7.852134204432881,0.8917310280953327,66.51162790697674,14.208377104302025,215,143,72,10000.0,8445.557073799695,-15.544429262003046,0.7220532578507688,61.18421052631579,15.738847916751567,152,93,59
orb15-directional-none-eb0-tt003-ft1-rejection-rr05,-8.305134399919947,False,15,90,directional,none,0.0,0.03,True,rejection,0.01,0.25,rr05,3,10000.0,6473.191955921075,-35.26808044078925,0.4995252631866117,56.49717514124294,36.59594496294415,177,100,77,10000.0,9092.42829836434,-9.075717016356588,0.7076755869976624,64.28571428571429,10.886503811582678,84,54,30,10000.0,8714.623759425562,-12.853762405744384,0.5167760972175406,55.00000000000001,13.859710824566553,60,33,27
orb15-directional-none-eb0-tt003-ft1-pullback_swing-rr20,-8.372567203086822,False,15,90,directional,none,0.0,0.03,True,pullback_swing,0.01,0.25,rr20,3,10000.0,6198.494518864779,-38.015054811352215,0.6798734702358996,27.683615819209038,41.286634698494375,177,49,128,10000.0,9066.421183428702,-9.335788165712987,0.828627744724128,33.33333333333333,14.958636695447474,84,28,56,10000.0,7871.902382859501,-21.280976171404987,0.48736844787763256,25.0,21.28097617140499,60,15,45
orb15-directional-none-eb0-tt003-ft1-rejection-rr20,-10.75385860248506,False,15,90,directional,none,0.0,0.03,True,rejection,0.01,0.25,rr20,3,10000.0,5554.067672119119,-44.4593232788088,0.6408832677312497,25.423728813559322,47.3790004045991,177,45,132,10000.0,9817.3416433149,-1.8265835668510033,0.96709013380019,35.714285714285715,13.175952820572093,84,30,54,10000.0,7765.183804538479,-22.348161954615207,0.4750360184799699,23.333333333333332,22.348161954615207,60,14,46
orb30-side_only-none-eb0-tt003-ft1-pullback_swing-rr15,-11.539176102453617,False,30,90,side_only,none,0.0,0.03,True,pullback_swing,0.01,0.25,rr15,3,10000.0,5977.549874130101,-40.224501258699,0.8331062045888905,42.35537190082644,46.23426924532399,484,205,279,10000.0,6880.341774406846,-31.19658225593155,0.681345362092092,37.93103448275862,32.20632197869686,174,66,108,10000.0,10420.895721142686,4.208957211426867,1.050504661949077,45.588235294117645,11.565291558139716,136,62,74
orb15-side_only-none-eb0-tt003-ft1-pullback_swing-rr10,-14.150722937924925,False,15,90,side_only,none,0.0,0.03,True,pullback_swing,0.01,0.25,rr10,3,10000.0,4067.228309534349,-59.327716904656505,0.7411215349939385,47.33944954128441,59.51635277983939,545,258,287,10000.0,7866.9138866029325,-21.33086113397068,0.7873263175043125,49.06542056074766,26.046554214986493,214,105,109,10000.0,8141.953517644894,-18.580464823551058,0.7745448303674228,46.71052631578947,23.480417911411795,152,71,81
orb30-side_only-none-eb0-tt003-ft1-pullback_swing-rr20,-15.013567950075174,False,30,90,side_only,none,0.0,0.03,True,pullback_swing,0.01,0.25,rr20,3,10000.0,4196.027299793881,-58.03972700206119,0.7842546972857535,33.264462809917354,59.33511349841982,484,161,323,10000.0,6984.849536947702,-30.151504630522975,0.7252645703128837,32.758620689655174,31.01170952451139,174,57,117,10000.0,10401.03615889903,4.010361588990308,1.0435711287763385,38.970588235294116,15.08223739104755,136,53,83
orb30-side_only-none-eb0-tt003-ft1-pullback_swing-rr10,-15.870841136457177,False,30,90,side_only,none,0.0,0.03,True,pullback_swing,0.01,0.25,rr10,3,10000.0,4607.609526094898,-53.92390473905102,0.7249552120389808,49.79338842975206,55.38285022603835,484,241,243,10000.0,6188.251978311296,-38.117480216887046,0.5694702441303789,43.103448275862064,39.434071822006885,174,75,99,10000.0,10604.496518654167,6.044965186541673,1.0877036156238664,57.35294117647059,11.90007227230275,136,78,58
orb30-side_only-none-eb0-tt003-ft1-pullback_swing-rr05,-16.34147811411631,False,30,90,side_only,none,0.0,0.03,True,pullback_swing,0.01,0.25,rr05,3,10000.0,4634.543860530357,-53.65456139469643,0.5924329303545108,65.47368421052632,54.138817280951365,475,311,164,10000.0,6310.8597051751585,-36.89140294824842,0.44866342062424264,56.470588235294116,37.06253751888332,170,96,74,10000.0,8282.862321243172,-17.17137678756828,0.6593820487449464,63.970588235294116,18.783311686680857,136,87,49
orb15-side_only-none-eb0-tt003-ft1-pullback_swing-rr05,-16.769549374614346,False,15,90,side_only,none,0.0,0.03,True,pullback_swing,0.01,0.25,rr05,3,10000.0,3643.053256930045,-63.569467430699554,0.5926259419536586,61.254612546125465,63.755672938641275,542,332,210,10000.0,8123.048297559975,-18.76951702440025,0.737913522494529,66.35514018691589,19.76955498557832,214,142,72,10000.0,7864.530521030994,-21.354694789690054,0.6321279143944754,60.526315789473685,21.732663424559572,152,92,60
orb30-side_only-none-eb0-tt003-ft1-rejection-rr15,-16.956404879729728,False,30,90,side_only,none,0.0,0.03,True,rejection,0.01,0.25,rr15,3,10000.0,4292.258547261761,-57.07741452738239,0.7385934522221435,40.909090909090914,59.211799522203236,462,189,273,10000.0,6014.145499872794,-39.85854500127206,0.599123684632306,35.46511627906977,40.105408101086695,172,61,111,10000.0,8941.026180128505,-10.589738198714949,0.8766674417445912,41.911764705882355,14.914085761883634,136,57,79
orb30-side_only-none-eb0-tt003-ft1-pullback_swing-extreme,-17.18915812052756,False,30,90,side_only,none,0.0,0.03,True,pullback_swing,0.01,0.25,extreme,3,10000.0,4571.646093961862,-54.28353906038138,0.7813527417582316,36.897274633123686,54.28353906038138,477,176,301,10000.0,5027.237449925659,-49.727625500743414,0.5085832684576495,29.47976878612717,50.59382774897742,173,51,122,10000.0,10539.52174088571,5.395217408857089,1.0581513635452526,41.911764705882355,12.955131471674267,136,57,79
orb15-side_only-none-eb0-tt003-ft1-pullback_swing-rr15,-17.19706209367458,False,15,90,side_only,none,0.0,0.03,True,pullback_swing,0.01,0.25,rr15,3,10000.0,3326.7718203339823,-66.73228179666017,0.7502254946398438,36.88073394495413,68.98801827806193,545,201,344,10000.0,9144.007726910393,-8.559922730896064,0.9280422419103347,42.523364485981304,22.78033687161515,214,91,123,10000.0,8115.32788425693,-18.8467211574307,0.8066351723908296,38.15789473684211,27.8050768556438,152,58,94
orb30-side_only-none-eb0-tt003-ft1-rejection-rr20,-17.227104802413727,False,30,90,side_only,none,0.0,0.03,True,rejection,0.01,0.25,rr20,3,10000.0,4414.771471949215,-55.85228528050785,0.7887782893988345,34.41558441558442,56.49881150486974,462,159,303,10000.0,5316.508289836804,-46.834917101631966,0.550753794901299,27.325581395348834,46.83491710163196,172,47,125,10000.0,8998.066048733435,-10.019339512665649,0.8934390634172438,35.294117647058826,15.789671497988584,136,48,88
orb15-side_only-none-eb0-tt003-ft1-pullback_swing-rr20,-17.936849834820325,False,15,90,side_only,none,0.0,0.03,True,pullback_swing,0.01,0.25,rr20,3,10000.0,2995.537144404593,-70.04462855595406,0.7547634788436829,30.825688073394495,71.16094698240504,545,168,377,10000.0,7951.030537817456,-20.48969462182544,0.8436871604160692,34.112149532710276,28.46186510339457,214,73,141,10000.0,7633.501485474002,-23.664985145259976,0.7652020480822316,31.57894736842105,27.11805248474704,152,48,104
orb15-side_only-none-eb0-tt003-ft1-pullback_swing-extreme,-19.14620944299018,False,15,90,side_only,none,0.0,0.03,True,pullback_swing,0.01,0.25,extreme,3,10000.0,2876.7783909661566,-71.23221609033843,0.6614464035853086,45.038167938931295,71.27889170971889,524,236,288,10000.0,6945.886841243019,-30.541131587569804,0.7048122897143876,49.047619047619044,34.73435562902945,210,103,107,10000.0,9498.5671152553,-5.014328847446992,0.9353388444256293,52.317880794701985,17.765009757541964,151,79,72
orb30-side_only-none-eb0-tt003-ft1-rejection-extreme,-21.481116495436655,False,30,90,side_only,none,0.0,0.03,True,rejection,0.01,0.25,extreme,3,10000.0,3490.6238466880823,-65.09376153311918,0.7310043773874562,29.89010989010989,65.09376153311918,455,136,319,10000.0,4281.774922044502,-57.18225077955498,0.47065463030682436,22.807017543859647,57.950901832837246,171,39,132,10000.0,7638.686732411971,-23.613132675880287,0.7453490314378772,33.82352941176471,24.39351185068674,136,46,90
orb30-side_only-none-eb0-tt003-ft1-rejection-rr10,-21.603530115723814,False,30,90,side_only,none,0.0,0.03,True,rejection,0.01,0.25,rr10,3,10000.0,2894.1537957239657,-71.05846204276034,0.5803711922409881,46.75324675324675,72.1911735235771,462,216,246,10000.0,5825.232010723553,-41.74767989276448,0.5285737413282207,43.02325581395349,42.41925966963129,172,74,98,10000.0,8993.743760548941,-10.062562394510588,0.8622714789152536,52.20588235294118,16.638876973272147,136,71,65
orb15-side_only-none-eb0-tt003-ft1-rejection-rr15,-21.653550332489495,False,15,90,side_only,none,0.0,0.03,True,rejection,0.01,0.25,rr15,3,10000.0,2091.069006125512,-79.08930993874488,0.648474312721997,35.17110266159696,79.58498570520847,526,185,341,10000.0,7448.648435258172,-25.513515647418284,0.7948244945831242,40.56603773584906,26.95536605182817,212,86,126,10000.0,6998.194634771015,-30.018053652289844,0.6957468163216618,35.526315789473685,32.429853047295886,152,54,98
orb30-side_only-none-eb0-tt003-ft1-rejection-rr05,-21.94060543637762,False,30,90,side_only,none,0.0,0.03,True,rejection,0.01,0.25,rr05,3,10000.0,3145.1586889234077,-68.54841311076592,0.4238766375365222,61.53846153846154,68.60596481635905,442,272,170,10000.0,5713.586653714682,-42.86413346285318,0.3659496693519264,55.35714285714286,42.864133462853175,168,93,75,10000.0,7802.280879108896,-21.97719120891104,0.5742783167324862,62.5,23.369779444626214,136,85,51
orb15-side_only-none-eb0-tt003-ft1-rejection-rr20,-22.12734556278131,False,15,90,side_only,none,0.0,0.03,True,rejection,0.01,0.25,rr20,3,10000.0,1996.8231085306163,-80.03176891469383,0.6927739817648849,29.087452471482887,80.88543045281408,526,153,373,10000.0,6596.091718943831,-34.03908281056168,0.7443571012491552,32.075471698113205,35.69063319117417,212,68,144,10000.0,6807.191285518248,-31.928087144817518,0.6945589160805609,29.605263157894733,32.87658771066604,152,45,107
orb15-side_only-none-eb0-tt003-ft1-rejection-rr10,-23.62633024359451,False,15,90,side_only,none,0.0,0.03,True,rejection,0.01,0.25,rr10,3,10000.0,1928.1283504681057,-80.71871649531894,0.5708494423928675,43.155893536121674,80.8741660427749,526,227,299,10000.0,6069.124030095019,-39.30875969904981,0.6256036341003477,45.75471698113208,41.00886547378631,212,97,115,10000.0,7327.30474723654,-26.726952527634605,0.6844768561585491,45.39473684210527,27.202719874621174,152,69,83
orb15-side_only-none-eb0-tt003-ft1-rejection-rr05,-23.84774250170195,False,15,90,side_only,none,0.0,0.03,True,rejection,0.01,0.25,rr05,3,10000.0,2297.641593046252,-77.02358406953748,0.4255578617914032,58.47953216374269,77.15432445921044,513,300,213,10000.0,5894.0919417299565,-41.05908058270044,0.46993724255083585,59.13461538461539,41.606991686150444,208,123,85,10000.0,6324.275077849872,-36.757249221501276,0.43014939195580104,53.94736842105263,36.75724922150128,152,82,70
orb15-side_only-none-eb0-tt003-ft1-rejection-extreme,-26.27760902999045,False,15,90,side_only,none,0.0,0.03,True,rejection,0.01,0.25,extreme,3,10000.0,1482.1757636533541,-85.17824236346647,0.5314139159856572,33.069306930693074,85.22498958450996,505,167,338,10000.0,5038.576517477278,-49.61423482522722,0.585454104955534,37.5,51.940555570018134,208,78,130,10000.0,8648.132788536854,-13.518672114631459,0.8591742120495608,43.04635761589404,22.599880988976608,151,65,86
