symbol,range_minutes,atr_stop_fraction,relative_volume_min,training_selection_score,robust_score,train_start,train_end,train_starting_balance,train_ending_balance,train_net_profit,train_return_percent,train_max_drawdown_percent,train_trades,train_wins,train_losses,train_win_rate_percent,train_profit_factor,train_total_r,train_average_r,train_sharpe,train_skipped_below_broker_minimum,train_minimum_lot_fallbacks,validation_start,validation_end,validation_starting_balance,validation_ending_balance,validation_net_profit,validation_return_percent,validation_max_drawdown_percent,validation_trades,validation_wins,validation_losses,validation_win_rate_percent,validation_profit_factor,validation_total_r,validation_average_r,validation_sharpe,validation_skipped_below_broker_minimum,validation_minimum_lot_fallbacks,full_start,full_end,full_starting_balance,full_ending_balance,full_net_profit,full_return_percent,full_max_drawdown_percent,full_trades,full_wins,full_losses,full_win_rate_percent,full_profit_factor,full_total_r,full_average_r,full_sharpe,full_skipped_below_broker_minimum,full_minimum_lot_fallbacks
XAUUSD,60,0.05,1.25,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,270.0529999999999,-29.947000000000116,-9.98233333333337,9.982333333333372,5,0,5,0.0,0.0,-7.349284423424821,-1.4698568846849642,-6.845763571061363,0,5,2026-06-19,2026-07-07,300.0,294.5910285714285,-5.408971428571476,-1.8029904761904914,1.802990476190492,1,0,1,0.0,0.0,-1.0000000000000095,-1.0000000000000095,-4.786344211304794,0,1,2026-05-08,2026-07-07,300.0,264.6440285714284,-35.35597142857159,-11.785323809523863,11.785323809523863,6,0,6,0.0,0.0,-8.34928442342483,-1.3915474039041384,-6.373832313767822,0,6
US100,60,0.1,1.25,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,264.0768764285714,-35.92312357142862,-11.974374523809539,11.974374523809539,9,0,9,0.0,0.0,-14.438179576115536,-1.6042421751239484,-7.577299086416384,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,264.0768764285714,-35.92312357142862,-11.974374523809539,11.974374523809539,9,0,9,0.0,0.0,-14.438179576115536,-1.6042421751239484,-6.282791431875267,0,0
GBPUSD,30,0.05,1.25,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,277.49999999999915,-22.500000000000853,-7.500000000000284,7.500000000000284,3,0,3,0.0,0.0,-8.150723773008679,-2.716907924336226,-4.58655806617196,0,0,2026-06-19,2026-07-07,300.0,284.6999999999977,-15.300000000002285,-5.10000000000076,5.100000000000762,2,0,2,0.0,0.0,-5.587000847135467,-2.7935004235677336,-6.495532752964084,0,0,2026-05-08,2026-07-07,300.0,263.09999999999695,-36.90000000000305,-12.30000000000101,12.300000000001015,5,0,5,0.0,0.0,-13.737724620144146,-2.747544924028829,-5.25780672934304,0,0
XAUUSD,5,0.1,1.5,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,282.89906428571385,-17.100935714286152,-5.700311904762046,5.70031190476205,2,0,2,0.0,0.0,-2.000000000000057,-1.0000000000000284,-4.2391830356575255,0,2,2026-06-19,2026-07-07,300.0,280.09564285714305,-19.904357142856952,-6.634785714285652,6.63478571428565,2,0,2,0.0,0.0,-1.9999999999999813,-0.9999999999999907,-7.134982195982383,0,2,2026-05-08,2026-07-07,300.0,262.9947071428569,-37.005292857143104,-12.335097619047698,12.335097619047701,4,0,4,0.0,0.0,-4.000000000000038,-1.0000000000000095,-5.189158108865386,0,4
XAGUSD,30,0.1,1.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,261.5910714285717,-38.408928571428305,-12.802976190476102,21.63390245415969,11,3,8,27.27272727272727,0.6845493876952432,-3.5636129053742427,-0.3239648095794766,-1.2834478866738435,0,11,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,261.5910714285717,-38.408928571428305,-12.802976190476102,21.63390245415969,11,3,8,27.27272727272727,0.6845493876952432,-3.5636129053742427,-0.3239648095794766,-1.09714904363173,0,11
US100,15,0.075,1.25,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,261.5534269642855,-38.44657303571449,-12.81552434523816,12.815524345238163,11,0,11,0.0,0.0,-14.798877570522343,-1.345352506411122,-10.334805353718968,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,261.5534269642855,-38.44657303571449,-12.81552434523816,12.815524345238163,11,0,11,0.0,0.0,-14.798877570522343,-1.345352506411122,-8.353051704603212,0,0
US100,60,0.075,1.5,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,260.7745466071429,-39.225453392857105,-13.075151130952367,13.075151130952367,7,0,7,0.0,0.0,-14.57455898337848,-2.0820798547683546,-5.757787177469006,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,260.7745466071429,-39.225453392857105,-13.075151130952367,13.075151130952367,7,0,7,0.0,0.0,-14.57455898337848,-2.0820798547683546,-4.836811199383685,0,0
AUDUSD,60,0.075,1.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,262.9196785714288,-37.08032142857121,-12.360107142857068,12.36010714285707,12,0,12,0.0,0.0,-13.840051147252163,-1.153337595604347,-11.67137091098705,0,0,2026-06-19,2026-07-07,300.0,297.00444642857167,-2.9955535714283315,-0.9985178571427777,0.9985178571427772,1,0,1,0.0,0.0,-0.999999999999922,-0.999999999999922,-4.4027963142320585,0,0,2026-05-08,2026-07-07,300.0,260.589803571429,-39.410196428571,-13.136732142857,13.136732142857,13,0,13,0.0,0.0,-14.840051147252085,-1.141542395942468,-9.585502144416468,0,0
XAUUSD,30,0.15,1.5,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,260.12554285714305,-39.874457142856954,-13.291485714285656,13.29148571428565,3,0,3,0.0,0.0,-2.9999999999999916,-0.9999999999999972,-5.26822045043862,0,3,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,260.12554285714305,-39.874457142856954,-13.291485714285656,13.29148571428565,3,0,3,0.0,0.0,-2.9999999999999916,-0.9999999999999972,-4.4386224735325435,0,3
XAGUSD,30,0.075,1.25,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,258.88758928571383,-41.11241071428617,-13.704136904762054,18.131726190476165,8,1,7,12.5,0.5531862452561211,-4.941330889629645,-0.6176663612037057,-1.4426782542918182,0,8,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,258.88758928571383,-41.11241071428617,-13.704136904762054,18.131726190476165,8,1,7,12.5,0.5531862452561211,-4.941330889629645,-0.6176663612037057,-1.2329644729673874,0,8
US100,30,0.05,1.25,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,258.40745321428585,-41.59254678571415,-13.864182261904713,13.864182261904718,9,0,9,0.0,0.0,-15.687757068236571,-1.7430841186929524,-7.78544541075875,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,258.40745321428585,-41.59254678571415,-13.864182261904713,13.864182261904718,9,0,9,0.0,0.0,-15.687757068236571,-1.7430841186929524,-6.444451225851972,0,0
EURUSD,60,0.05,1.25,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,280.68999999999585,-19.310000000004152,-6.4366666666680565,6.43666666666805,3,0,3,0.0,0.0,-6.901570546020446,-2.300523515340149,-5.079882792581832,0,0,2026-06-19,2026-07-07,300.0,277.00000000000233,-22.99999999999767,-7.666666666665889,7.666666666665891,3,0,3,0.0,0.0,-8.275241021545524,-2.758413673848508,-8.277289496749768,0,0,2026-05-08,2026-07-07,300.0,258.29999999999814,-41.700000000001864,-13.900000000000624,13.90000000000062,6,0,6,0.0,0.0,-15.17681156756597,-2.5294685945943285,-6.162458677230752,0,0
XAGUSD,5,0.05,2.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,274.4500000000002,-25.549999999999784,-8.516666666666595,8.516666666666595,1,0,1,0.0,0.0,-2.84509842911113,-2.84509842911113,-2.947822106643105,0,1,2026-06-19,2026-07-07,300.0,283.4,-16.600000000000023,-5.533333333333346,5.533333333333341,1,0,1,0.0,0.0,-2.222009752366387,-2.222009752366387,-4.786344211304794,0,1,2026-05-08,2026-07-07,300.0,257.8500000000002,-42.14999999999981,-14.04999999999994,14.049999999999935,2,0,2,0.0,0.0,-5.067108181477517,-2.5335540907387584,-3.5429015526645946,0,2
XAGUSD,5,0.075,2.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,274.4500000000002,-25.549999999999784,-8.516666666666595,8.516666666666595,1,0,1,0.0,0.0,-1.8967322860740867,-1.8967322860740867,-2.947822106643105,0,1,2026-06-19,2026-07-07,300.0,283.4,-16.600000000000023,-5.533333333333346,5.533333333333341,1,0,1,0.0,0.0,-1.4813398349109248,-1.4813398349109248,-4.786344211304794,0,1,2026-05-08,2026-07-07,300.0,257.8500000000002,-42.14999999999981,-14.04999999999994,14.049999999999935,2,0,2,0.0,0.0,-3.3780721209850118,-1.6890360604925059,-3.5429015526645946,0,2
XAGUSD,5,0.1,2.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,274.4500000000002,-25.549999999999784,-8.516666666666595,8.516666666666595,1,0,1,0.0,0.0,-1.422549214555565,-1.422549214555565,-2.947822106643105,0,1,2026-06-19,2026-07-07,300.0,283.4,-16.600000000000023,-5.533333333333346,5.533333333333341,1,0,1,0.0,0.0,-1.1110048761831934,-1.1110048761831934,-4.786344211304794,0,1,2026-05-08,2026-07-07,300.0,257.8500000000002,-42.14999999999981,-14.04999999999994,14.049999999999935,2,0,2,0.0,0.0,-2.5335540907387584,-1.2667770453693792,-3.5429015526645946,0,2
USDJPY,30,0.1,1.25,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,256.63571428571004,-43.36428571428996,-14.454761904763325,14.454761904763322,1,0,1,0.0,0.0,-1.0000000000000981,-1.0000000000000981,-4.402796314232058,0,1,2026-05-08,2026-07-07,300.0,256.63571428571004,-43.36428571428996,-14.454761904763325,14.454761904763322,1,0,1,0.0,0.0,-1.0000000000000981,-1.0000000000000981,-2.4494897427831783,0,1
USDJPY,30,0.1,1.5,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,256.63571428571004,-43.36428571428996,-14.454761904763325,14.454761904763322,1,0,1,0.0,0.0,-1.0000000000000981,-1.0000000000000981,-4.402796314232058,0,1,2026-05-08,2026-07-07,300.0,256.63571428571004,-43.36428571428996,-14.454761904763325,14.454761904763322,1,0,1,0.0,0.0,-1.0000000000000981,-1.0000000000000981,-2.4494897427831783,0,1
USDJPY,30,0.1,2.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,256.63571428571004,-43.36428571428996,-14.454761904763325,14.454761904763322,1,0,1,0.0,0.0,-1.0000000000000981,-1.0000000000000981,-4.402796314232058,0,1,2026-05-08,2026-07-07,300.0,256.63571428571004,-43.36428571428996,-14.454761904763325,14.454761904763322,1,0,1,0.0,0.0,-1.0000000000000981,-1.0000000000000981,-2.4494897427831783,0,1
US100,60,0.075,1.25,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,254.25692874999987,-45.74307125000013,-15.247690416666703,15.247690416666709,9,0,9,0.0,0.0,-17.584239434820752,-1.9538043816467503,-6.683550493860586,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,254.25692874999987,-45.74307125000013,-15.247690416666703,15.247690416666709,9,0,9,0.0,0.0,-17.584239434820752,-1.9538043816467503,-5.579599388611862,0,0
XAGUSD,30,0.075,1.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,252.76696428571407,-47.23303571428593,-15.744345238095313,19.180473979218227,11,2,9,18.181818181818183,0.5870625795221255,-5.517665185110664,-0.5016059259191512,-1.7115484483449317,0,11,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,252.76696428571407,-47.23303571428593,-15.744345238095313,19.180473979218227,11,2,9,18.181818181818183,0.5870625795221255,-5.517665185110664,-0.5016059259191512,-1.4620516624634023,0,11
XAGUSD,30,0.2,1.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,252.75571428571413,-47.244285714285866,-15.748095238095283,23.437023317805412,11,4,7,36.36363636363637,0.7700384532476647,-1.8039591164768882,-0.16399628331608074,-0.4471367095263094,0,11,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,252.75571428571413,-47.244285714285866,-15.748095238095283,23.437023317805412,11,4,7,36.36363636363637,0.7700384532476647,-1.8039591164768882,-0.16399628331608074,-0.3825450242580373,0,11
US100,15,0.05,1.25,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,252.02712821428622,-47.97287178571378,-15.990957261904592,15.990957261904592,11,0,11,0.0,0.0,-18.19831635578326,-1.6543923959802962,-9.207290777151622,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,252.02712821428622,-47.97287178571378,-15.990957261904592,15.990957261904592,11,0,11,0.0,0.0,-18.19831635578326,-1.6543923959802962,-7.525830466997383,0,0
US100,5,0.05,1.25,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,253.50466357142764,-46.49533642857236,-15.498445476190781,15.498445476190787,9,0,9,0.0,0.0,-17.339423933910545,-1.926602659323394,-8.303776394812074,0,0,2026-06-19,2026-07-07,300.0,297.3285949999999,-2.6714050000001066,-0.8904683333333718,0.8904683333333688,1,0,1,0.0,0.0,-1.0000000000000326,-1.0000000000000326,-4.786344211304795,0,0,2026-05-08,2026-07-07,300.0,251.21488785714186,-48.78511214285814,-16.261704047619386,16.26170404761938,10,0,10,0.0,0.0,-18.33942393391058,-1.8339423933910581,-7.210847557731057,0,0
XAGUSD,5,0.15,2.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,273.0589285714288,-26.941071428571206,-8.980357142857065,8.98035714285707,1,0,1,0.0,0.0,-0.9999999999999913,-0.9999999999999913,-2.9478221066431045,0,1,2026-06-19,2026-07-07,300.0,277.58785714285705,-22.412142857142953,-7.470714285714319,7.470714285714318,1,0,1,0.0,0.0,-1.0000000000000027,-1.0000000000000027,-4.786344211304794,0,1,2026-05-08,2026-07-07,300.0,250.64678571428587,-49.35321428571413,-16.451071428571375,16.451071428571375,2,0,2,0.0,0.0,-1.999999999999994,-0.999999999999997,-3.592232978030852,0,2
XAUUSD,30,0.2,1.5,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,246.8340571428571,-53.16594285714291,-17.721980952380967,17.72198095238097,3,0,3,0.0,0.0,-3.0000000000000058,-1.000000000000002,-5.260180920185762,0,3,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,246.8340571428571,-53.16594285714291,-17.721980952380967,17.72198095238097,3,0,3,0.0,0.0,-3.0000000000000058,-1.000000000000002,-4.432054504283663,0,3
XAGUSD,30,0.05,1.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,246.56553571428506,-53.43446428571494,-17.811488095238314,18.39196428571435,11,1,10,9.090909090909092,0.4878541366792548,-9.064511745062934,-0.8240465222784485,-2.0271831251343713,0,11,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,246.56553571428506,-53.43446428571494,-17.811488095238314,18.39196428571435,11,1,10,9.090909090909092,0.4878541366792548,-9.064511745062934,-0.8240465222784485,-1.7305255952117073,0,11
US100,60,0.05,1.5,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,246.25902071428632,-53.74097928571368,-17.913659761904555,17.91365976190456,7,0,7,0.0,0.0,-20.036544790329703,-2.862363541475672,-5.342128900165446,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,246.25902071428632,-53.74097928571368,-17.913659761904555,17.91365976190456,7,0,7,0.0,0.0,-20.036544790329703,-2.862363541475672,-4.498959673410283,0,0
AUDUSD,60,0.05,1.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,248.49585714285618,-51.50414285714382,-17.168047619047943,17.16804761904794,12,0,12,0.0,0.0,-19.608706652476723,-1.6340588877063935,-11.602355730721825,0,0,2026-06-19,2026-07-07,300.0,296.22999999999837,-3.7700000000016303,-1.2566666666672055,1.25666666666721,1,0,1,0.0,0.0,-1.3069370674397986,-1.3069370674397986,-4.402796314232058,0,0,2026-05-08,2026-07-07,300.0,245.30585714285482,-54.69414285714518,-18.231380952381727,18.231380952381727,13,0,13,0.0,0.0,-20.915643719916524,-1.6088956707628095,-9.541586463049578,0,0
XAUUSD,5,0.15,1.5,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,274.3485964285719,-25.65140357142809,-8.550467857142696,8.550467857142698,2,0,2,0.0,0.0,-1.9999999999999658,-0.9999999999999829,-4.237398417076937,0,2,2026-06-19,2026-07-07,300.0,270.14346428571434,-29.856535714285656,-9.952178571428549,9.952178571428552,2,0,2,0.0,0.0,-1.9999999999999973,-0.9999999999999987,-7.134968263347085,0,2,2026-05-08,2026-07-07,300.0,244.49206071428625,-55.507939285713746,-18.502646428571246,18.50264642857125,4,0,4,0.0,0.0,-3.9999999999999636,-0.9999999999999909,-5.177573079334914,0,4
XAGUSD,5,0.2,1.5,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,272.33214285714246,-27.667857142857542,-9.222619047619185,18.433950679351703,4,1,3,25.0,0.6936612756534427,-0.9270656078653943,-0.23176640196634857,-0.5939931778869034,0,4,2026-06-19,2026-07-07,300.0,270.11714285714277,-29.882857142857233,-9.960952380952415,9.96095238095241,1,0,1,0.0,0.0,-1.0000000000000027,-1.0000000000000027,-4.786344211304796,0,1,2026-05-08,2026-07-07,300.0,242.44928571428522,-57.550714285714776,-19.18357142857159,27.38414867648928,5,1,4,20.0,0.5212115449753663,-1.927065607865397,-0.3854131215730794,-1.3683378201697916,0,5
US100,60,0.05,1.25,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,236.89807071428612,-63.10192928571388,-21.03397642857129,21.033976428571293,9,0,9,0.0,0.0,-24.051065467493068,-2.6723406074992297,-6.179852097350902,0,0,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,236.89807071428612,-63.10192928571388,-21.03397642857129,21.033976428571293,9,0,9,0.0,0.0,-24.051065467493068,-2.6723406074992297,-5.1771761717605855,0,0
XAGUSD,5,0.05,1.5,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,252.8008928571431,-47.19910714285689,-15.733035714285625,15.733035714285629,4,0,4,0.0,0.0,-5.910517222833948,-1.477629305708487,-5.053526785304864,0,4,2026-06-19,2026-07-07,300.0,283.4,-16.600000000000023,-5.533333333333346,5.533333333333341,1,0,1,0.0,0.0,-2.222009752366387,-2.222009752366387,-4.786344211304794,0,1,2026-05-08,2026-07-07,300.0,236.20089285714306,-63.79910714285694,-21.266369047618984,21.26636904761898,5,0,5,0.0,0.0,-8.132526975200335,-1.626505395040067,-5.040838956385349,0,5
XAGUSD,15,0.15,1.25,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,258.1273214285726,-41.8726785714274,-13.957559523809138,31.57660714285697,8,1,7,12.5,0.7254658850498877,-1.7095235716082726,-0.21369044645103408,-0.08905626320398405,0,8,2026-06-19,2026-07-07,300.0,277.58785714285705,-22.412142857142953,-7.470714285714319,7.470714285714318,1,0,1,0.0,0.0,-1.0000000000000027,-1.0000000000000027,-4.786344211304794,0,1,2026-05-08,2026-07-07,300.0,235.71517857142968,-64.28482142857032,-21.428273809523446,31.57660714285697,9,1,8,11.11111111111111,0.6325212961970579,-2.7095235716082753,-0.3010581746231417,-0.4422031288040327,0,9
USDJPY,30,0.15,1.25,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,234.95357142856506,-65.04642857143494,-21.68214285714498,21.68214285714498,1,0,1,0.0,0.0,-1.0000000000000984,-1.0000000000000984,-4.402796314232058,0,1,2026-05-08,2026-07-07,300.0,234.95357142856506,-65.04642857143494,-21.68214285714498,21.68214285714498,1,0,1,0.0,0.0,-1.0000000000000984,-1.0000000000000984,-2.449489742783178,0,1
USDJPY,30,0.15,1.5,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,234.95357142856506,-65.04642857143494,-21.68214285714498,21.68214285714498,1,0,1,0.0,0.0,-1.0000000000000984,-1.0000000000000984,-4.402796314232058,0,1,2026-05-08,2026-07-07,300.0,234.95357142856506,-65.04642857143494,-21.68214285714498,21.68214285714498,1,0,1,0.0,0.0,-1.0000000000000984,-1.0000000000000984,-2.449489742783178,0,1
USDJPY,30,0.15,2.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,234.95357142856506,-65.04642857143494,-21.68214285714498,21.68214285714498,1,0,1,0.0,0.0,-1.0000000000000984,-1.0000000000000984,-4.402796314232058,0,1,2026-05-08,2026-07-07,300.0,234.95357142856506,-65.04642857143494,-21.68214285714498,21.68214285714498,1,0,1,0.0,0.0,-1.0000000000000984,-1.0000000000000984,-2.449489742783178,0,1
XAGUSD,15,0.05,1.5,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,242.07607142857202,-57.92392857142798,-19.307976190475994,19.30797619047599,4,0,4,0.0,0.0,-7.862506211460866,-1.9656265528652166,-5.442655652045193,0,4,2026-06-19,2026-07-07,300.0,292.5292857142857,-7.47071428571428,-2.4902380952380954,2.490238095238093,1,0,1,0.0,0.0,-1.0000000000000027,-1.0000000000000027,-4.786344211304794,0,1,2026-05-08,2026-07-07,300.0,234.6053571428577,-65.39464285714229,-21.79821428571409,21.798214285714096,5,0,5,0.0,0.0,-8.862506211460868,-1.7725012422921735,-5.139925268394592,0,5
XAGUSD,5,0.2,2.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,264.07857142857125,-35.92142857142875,-11.973809523809587,11.973809523809582,1,0,1,0.0,0.0,-1.0000000000000044,-1.0000000000000044,-2.947822106643105,0,1,2026-06-19,2026-07-07,300.0,270.11714285714277,-29.882857142857233,-9.960952380952415,9.96095238095241,1,0,1,0.0,0.0,-1.0000000000000027,-1.0000000000000027,-4.786344211304796,0,1,2026-05-08,2026-07-07,300.0,234.19571428571402,-65.80428571428598,-21.93476190476199,21.93476190476199,2,0,2,0.0,0.0,-2.000000000000007,-1.0000000000000036,-3.594541052460194,0,2
USDJPY,60,0.15,1.0,117.2666071428721,-1000000000.0,2026-05-08,2026-06-18,300.0,687.7035714286023,387.70357142860234,129.23452380953412,42.765476190462934,4,1,3,25.0,4.021935807144234,6.941284727081237,1.7353211817703091,2.3996116437927397,0,4,2026-06-19,2026-07-07,300.0,-21.999999999974307,-321.9999999999743,-107.33333333332477,107.33333333332477,1,0,1,0.0,0.0,-5.009723842862257,-5.009723842862257,-4.402796314232058,2,1,2026-05-08,2026-07-07,300.0,233.5107142857737,-66.4892857142263,-22.163095238075435,66.04485944420941,7,1,6,14.285714285714285,0.8858532039216813,-0.06843911578097756,-0.009777016540139651,1.286818807575043,0,7
XAUUSD,5,0.2,1.5,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,265.7981285714286,-34.201871428571394,-11.400623809523802,11.400623809523799,2,0,2,0.0,0.0,-2.0000000000000013,-1.0000000000000007,-4.235360680225142,0,2,2026-06-19,2026-07-07,300.0,264.6991714285714,-35.30082857142861,-11.76694285714287,11.76694285714287,2,0,2,0.0,0.0,-1.7685520272381505,-0.8842760136190753,-7.075643454745241,0,2,2026-05-08,2026-07-07,300.0,230.4973,-69.5027,-23.167566666666673,23.167566666666666,4,0,4,0.0,0.0,-3.768552027238152,-0.942138006809538,-5.180662686964166,0,4
XAGUSD,5,0.075,1.5,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,242.7177678571432,-57.2822321428568,-19.094077380952267,19.094077380952264,4,0,4,0.0,0.0,-4.896732286074073,-1.2241830715185182,-5.595365375106084,0,4,2026-06-19,2026-07-07,300.0,283.4,-16.600000000000023,-5.533333333333346,5.533333333333341,1,0,1,0.0,0.0,-1.4813398349109248,-1.4813398349109248,-4.786344211304794,0,1,2026-05-08,2026-07-07,300.0,226.11776785714318,-73.88223214285682,-24.627410714285602,24.62741071428561,5,0,5,0.0,0.0,-6.3780721209849975,-1.2756144241969996,-5.439024889290983,0,5
XAGUSD,15,0.075,1.5,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,234.839107142858,-65.16089285714199,-21.720297619047322,21.72029761904733,4,0,4,0.0,0.0,-5.908337474307216,-1.477084368576804,-5.8241806624745225,0,4,2026-06-19,2026-07-07,300.0,288.7939285714285,-11.206071428571477,-3.735357142857154,3.735357142857159,1,0,1,0.0,0.0,-1.0000000000000027,-1.0000000000000027,-4.786344211304794,0,1,2026-05-08,2026-07-07,300.0,223.63303571428656,-76.36696428571344,-25.455654761904476,25.455654761904476,5,0,5,0.0,0.0,-6.908337474307219,-1.3816674948614438,-5.565193477641605,0,5
XAGUSD,60,0.05,1.25,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,223.59214285714256,-76.40785714285744,-25.469285714285817,25.46928571428581,6,0,6,0.0,0.0,-10.551242835366459,-1.7585404725610765,-6.8836486126481224,0,6,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,223.59214285714256,-76.40785714285744,-25.469285714285817,25.46928571428581,6,0,6,0.0,0.0,-10.551242835366459,-1.7585404725610765,-5.738272127909201,0,6
