symbol,lot,tp_money,sl_money,max_daily_wins,trades,wins,losses,win_rate,gross_win,gross_loss,net,end_balance,return_pct,profit_factor,max_dd_pct
EURUSD..,0.02,50,250,3,203,61,141,30.049261083743843,99.09999999999997,142.04000000000326,-42.940000000003295,257.0599999999967,-14.313333333334432,0.6976907913263707,16.142752708181785
EURUSD..,0.02,50,500,3,203,61,141,30.049261083743843,99.09999999999997,142.04000000000326,-42.940000000003295,257.0599999999967,-14.313333333334432,0.6976907913263707,16.142752708181785
EURUSD..,0.02,50,1000,3,203,61,141,30.049261083743843,99.09999999999997,142.04000000000326,-42.940000000003295,257.0599999999967,-14.313333333334432,0.6976907913263707,16.142752708181785
EURUSD..,0.02,100,100,3,203,61,141,30.049261083743843,99.09999999999997,142.04000000000326,-42.940000000003295,257.0599999999967,-14.313333333334432,0.6976907913263707,16.142752708181785
EURUSD..,0.02,100,250,3,203,61,141,30.049261083743843,99.09999999999997,142.04000000000326,-42.940000000003295,257.0599999999967,-14.313333333334432,0.6976907913263707,16.142752708181785
EURUSD..,0.02,100,500,3,203,61,141,30.049261083743843,99.09999999999997,142.04000000000326,-42.940000000003295,257.0599999999967,-14.313333333334432,0.6976907913263707,16.142752708181785
EURUSD..,0.02,100,1000,3,203,61,141,30.049261083743843,99.09999999999997,142.04000000000326,-42.940000000003295,257.0599999999967,-14.313333333334432,0.6976907913263707,16.142752708181785
EURUSD..,0.02,150,100,3,203,61,141,30.049261083743843,99.09999999999997,142.04000000000326,-42.940000000003295,257.0599999999967,-14.313333333334432,0.6976907913263707,16.142752708181785
EURUSD..,0.02,150,250,3,203,61,141,30.049261083743843,99.09999999999997,142.04000000000326,-42.940000000003295,257.0599999999967,-14.313333333334432,0.6976907913263707,16.142752708181785
EURUSD..,0.02,150,500,3,203,61,141,30.049261083743843,99.09999999999997,142.04000000000326,-42.940000000003295,257.0599999999967,-14.313333333334432,0.6976907913263707,16.142752708181785
EURUSD..,0.02,150,1000,3,203,61,141,30.049261083743843,99.09999999999997,142.04000000000326,-42.940000000003295,257.0599999999967,-14.313333333334432,0.6976907913263707,16.142752708181785
EURUSD..,0.02,200,100,3,203,61,141,30.049261083743843,99.09999999999997,142.04000000000326,-42.940000000003295,257.0599999999967,-14.313333333334432,0.6976907913263707,16.142752708181785
EURUSD..,0.02,200,250,3,203,61,141,30.049261083743843,99.09999999999997,142.04000000000326,-42.940000000003295,257.0599999999967,-14.313333333334432,0.6976907913263707,16.142752708181785
EURUSD..,0.02,200,500,3,203,61,141,30.049261083743843,99.09999999999997,142.04000000000326,-42.940000000003295,257.0599999999967,-14.313333333334432,0.6976907913263707,16.142752708181785
EURUSD..,0.02,200,1000,3,203,61,141,30.049261083743843,99.09999999999997,142.04000000000326,-42.940000000003295,257.0599999999967,-14.313333333334432,0.6976907913263707,16.142752708181785
EURUSD..,0.02,25,100,0,270,86,183,31.851851851851855,142.95999999999952,186.62000000000444,-43.66000000000491,256.3399999999951,-14.553333333334972,0.7660486550208773,16.652240495373693
EURUSD..,0.02,25,250,0,270,86,183,31.851851851851855,142.95999999999952,186.62000000000444,-43.66000000000491,256.3399999999951,-14.553333333334972,0.7660486550208773,16.652240495373693
EURUSD..,0.02,25,500,0,270,86,183,31.851851851851855,142.95999999999952,186.62000000000444,-43.66000000000491,256.3399999999951,-14.553333333334972,0.7660486550208773,16.652240495373693
EURUSD..,0.02,25,1000,0,270,86,183,31.851851851851855,142.95999999999952,186.62000000000444,-43.66000000000491,256.3399999999951,-14.553333333334972,0.7660486550208773,16.652240495373693
EURUSD..,0.02,50,100,0,270,86,183,31.851851851851855,142.95999999999952,186.62000000000444,-43.66000000000491,256.3399999999951,-14.553333333334972,0.7660486550208773,16.652240495373693
EURUSD..,0.02,50,250,0,270,86,183,31.851851851851855,142.95999999999952,186.62000000000444,-43.66000000000491,256.3399999999951,-14.553333333334972,0.7660486550208773,16.652240495373693
EURUSD..,0.02,50,500,0,270,86,183,31.851851851851855,142.95999999999952,186.62000000000444,-43.66000000000491,256.3399999999951,-14.553333333334972,0.7660486550208773,16.652240495373693
EURUSD..,0.02,50,1000,0,270,86,183,31.851851851851855,142.95999999999952,186.62000000000444,-43.66000000000491,256.3399999999951,-14.553333333334972,0.7660486550208773,16.652240495373693
EURUSD..,0.02,100,100,0,270,86,183,31.851851851851855,142.95999999999952,186.62000000000444,-43.66000000000491,256.3399999999951,-14.553333333334972,0.7660486550208773,16.652240495373693
EURUSD..,0.02,100,250,0,270,86,183,31.851851851851855,142.95999999999952,186.62000000000444,-43.66000000000491,256.3399999999951,-14.553333333334972,0.7660486550208773,16.652240495373693
EURUSD..,0.02,100,500,0,270,86,183,31.851851851851855,142.95999999999952,186.62000000000444,-43.66000000000491,256.3399999999951,-14.553333333334972,0.7660486550208773,16.652240495373693
EURUSD..,0.02,100,1000,0,270,86,183,31.851851851851855,142.95999999999952,186.62000000000444,-43.66000000000491,256.3399999999951,-14.553333333334972,0.7660486550208773,16.652240495373693
EURUSD..,0.02,150,100,0,270,86,183,31.851851851851855,142.95999999999952,186.62000000000444,-43.66000000000491,256.3399999999951,-14.553333333334972,0.7660486550208773,16.652240495373693
EURUSD..,0.02,150,250,0,270,86,183,31.851851851851855,142.95999999999952,186.62000000000444,-43.66000000000491,256.3399999999951,-14.553333333334972,0.7660486550208773,16.652240495373693
EURUSD..,0.02,150,500,0,270,86,183,31.851851851851855,142.95999999999952,186.62000000000444,-43.66000000000491,256.3399999999951,-14.553333333334972,0.7660486550208773,16.652240495373693
EURUSD..,0.02,150,1000,0,270,86,183,31.851851851851855,142.95999999999952,186.62000000000444,-43.66000000000491,256.3399999999951,-14.553333333334972,0.7660486550208773,16.652240495373693
EURUSD..,0.02,200,100,0,270,86,183,31.851851851851855,142.95999999999952,186.62000000000444,-43.66000000000491,256.3399999999951,-14.553333333334972,0.7660486550208773,16.652240495373693
EURUSD..,0.02,200,250,0,270,86,183,31.851851851851855,142.95999999999952,186.62000000000444,-43.66000000000491,256.3399999999951,-14.553333333334972,0.7660486550208773,16.652240495373693
EURUSD..,0.02,200,500,0,270,86,183,31.851851851851855,142.95999999999952,186.62000000000444,-43.66000000000491,256.3399999999951,-14.553333333334972,0.7660486550208773,16.652240495373693
EURUSD..,0.02,200,1000,0,270,86,183,31.851851851851855,142.95999999999952,186.62000000000444,-43.66000000000491,256.3399999999951,-14.553333333334972,0.7660486550208773,16.652240495373693
XAUUSD..,0.01,100,100,0,246,86,160,34.959349593495936,1370.4099999999985,1435.350000000005,-64.94000000000642,235.05999999999358,-21.646666666668807,0.9547566795555048,76.97696104073492
XAUUSD..,0.01,100,250,0,246,86,160,34.959349593495936,1370.4099999999985,1435.350000000005,-64.94000000000642,235.05999999999358,-21.646666666668807,0.9547566795555048,76.97696104073492
XAUUSD..,0.01,100,500,0,246,86,160,34.959349593495936,1370.4099999999985,1435.350000000005,-64.94000000000642,235.05999999999358,-21.646666666668807,0.9547566795555048,76.97696104073492
XAUUSD..,0.01,100,1000,0,246,86,160,34.959349593495936,1370.4099999999985,1435.350000000005,-64.94000000000642,235.05999999999358,-21.646666666668807,0.9547566795555048,76.97696104073492
EURUSD..,0.1,50,100,2,138,44,93,31.88405797101449,362.00000000000233,429.1000000000089,-67.10000000000656,232.89999999999344,-22.366666666668852,0.843626194360277,30.87269314983067
EURUSD..,0.1,50,250,2,138,44,93,31.88405797101449,362.00000000000233,429.1000000000089,-67.10000000000656,232.89999999999344,-22.366666666668852,0.843626194360277,30.87269314983067
EURUSD..,0.1,50,500,2,138,44,93,31.88405797101449,362.00000000000233,429.1000000000089,-67.10000000000656,232.89999999999344,-22.366666666668852,0.843626194360277,30.87269314983067
EURUSD..,0.1,50,1000,2,138,44,93,31.88405797101449,362.00000000000233,429.1000000000089,-67.10000000000656,232.89999999999344,-22.366666666668852,0.843626194360277,30.87269314983067
EURUSD..,0.1,100,100,2,138,44,93,31.88405797101449,350.60000000000315,429.1000000000089,-78.50000000000574,221.49999999999426,-26.166666666668583,0.8170589606152316,34.02581051306422
EURUSD..,0.1,100,250,2,138,44,93,31.88405797101449,350.60000000000315,429.1000000000089,-78.50000000000574,221.49999999999426,-26.166666666668583,0.8170589606152316,34.02581051306422
EURUSD..,0.1,100,500,2,138,44,93,31.88405797101449,350.60000000000315,429.1000000000089,-78.50000000000574,221.49999999999426,-26.166666666668583,0.8170589606152316,34.02581051306422
EURUSD..,0.1,100,1000,2,138,44,93,31.88405797101449,350.60000000000315,429.1000000000089,-78.50000000000574,221.49999999999426,-26.166666666668583,0.8170589606152316,34.02581051306422
EURUSD..,0.1,150,100,2,138,44,93,31.88405797101449,350.60000000000315,429.1000000000089,-78.50000000000574,221.49999999999426,-26.166666666668583,0.8170589606152316,34.02581051306422
EURUSD..,0.1,150,250,2,138,44,93,31.88405797101449,350.60000000000315,429.1000000000089,-78.50000000000574,221.49999999999426,-26.166666666668583,0.8170589606152316,34.02581051306422
EURUSD..,0.1,150,500,2,138,44,93,31.88405797101449,350.60000000000315,429.1000000000089,-78.50000000000574,221.49999999999426,-26.166666666668583,0.8170589606152316,34.02581051306422
EURUSD..,0.1,150,1000,2,138,44,93,31.88405797101449,350.60000000000315,429.1000000000089,-78.50000000000574,221.49999999999426,-26.166666666668583,0.8170589606152316,34.02581051306422
EURUSD..,0.1,200,100,2,138,44,93,31.88405797101449,350.60000000000315,429.1000000000089,-78.50000000000574,221.49999999999426,-26.166666666668583,0.8170589606152316,34.02581051306422
EURUSD..,0.1,200,250,2,138,44,93,31.88405797101449,350.60000000000315,429.1000000000089,-78.50000000000574,221.49999999999426,-26.166666666668583,0.8170589606152316,34.02581051306422
EURUSD..,0.1,200,500,2,138,44,93,31.88405797101449,350.60000000000315,429.1000000000089,-78.50000000000574,221.49999999999426,-26.166666666668583,0.8170589606152316,34.02581051306422
EURUSD..,0.1,200,1000,2,138,44,93,31.88405797101449,350.60000000000315,429.1000000000089,-78.50000000000574,221.49999999999426,-26.166666666668583,0.8170589606152316,34.02581051306422
XAUUSD..,0.01,25,100,0,289,106,183,36.67820069204152,1590.9499999999998,1670.5500000000047,-79.60000000000491,220.3999999999951,-26.53333333333497,0.9523510221184611,74.40173531744352
XAUUSD..,0.01,25,250,0,289,106,183,36.67820069204152,1590.9499999999998,1670.5500000000047,-79.60000000000491,220.3999999999951,-26.53333333333497,0.9523510221184611,74.40173531744352
XAUUSD..,0.01,25,500,0,289,106,183,36.67820069204152,1590.9499999999998,1670.5500000000047,-79.60000000000491,220.3999999999951,-26.53333333333497,0.9523510221184611,74.40173531744352
XAUUSD..,0.01,25,1000,0,289,106,183,36.67820069204152,1590.9499999999998,1670.5500000000047,-79.60000000000491,220.3999999999951,-26.53333333333497,0.9523510221184611,74.40173531744352
XAUUSD..,0.05,100,250,0,309,118,191,38.18770226537217,8311.399999999994,8396.200000000026,-84.80000000003201,215.19999999996799,-28.266666666677338,0.9899001929444234,153.16721705194075
XAUUSD..,0.02,200,100,0,246,86,160,34.959349593495936,2740.819999999997,2829.0600000000113,-88.24000000001433,211.75999999998567,-29.41333333333811,0.9688094278664949,109.64824467534535
EURUSD..,0.1,25,100,2,141,44,96,31.20567375886525,351.99999999999676,448.7000000000085,-96.70000000001176,203.29999999998824,-32.23333333333725,0.7844885223980167,41.035120147877436
EURUSD..,0.1,25,250,2,141,44,96,31.20567375886525,351.99999999999676,448.7000000000085,-96.70000000001176,203.29999999998824,-32.23333333333725,0.7844885223980167,41.035120147877436
EURUSD..,0.1,25,500,2,141,44,96,31.20567375886525,351.99999999999676,448.7000000000085,-96.70000000001176,203.29999999998824,-32.23333333333725,0.7844885223980167,41.035120147877436
EURUSD..,0.1,25,1000,2,141,44,96,31.20567375886525,351.99999999999676,448.7000000000085,-96.70000000001176,203.29999999998824,-32.23333333333725,0.7844885223980167,41.035120147877436
EURUSD..,0.05,25,100,3,203,61,141,30.049261083743843,253.4499999999995,355.10000000000815,-101.65000000000865,198.34999999999135,-33.88333333333621,0.7137426077161185,38.283446337029005
EURUSD..,0.05,25,250,3,203,61,141,30.049261083743843,253.4499999999995,355.10000000000815,-101.65000000000865,198.34999999999135,-33.88333333333621,0.7137426077161185,38.283446337029005
EURUSD..,0.05,25,500,3,203,61,141,30.049261083743843,253.4499999999995,355.10000000000815,-101.65000000000865,198.34999999999135,-33.88333333333621,0.7137426077161185,38.283446337029005
EURUSD..,0.05,25,1000,3,203,61,141,30.049261083743843,253.4499999999995,355.10000000000815,-101.65000000000865,198.34999999999135,-33.88333333333621,0.7137426077161185,38.283446337029005
XAUUSD..,0.01,100,100,3,188,64,124,34.04255319148936,986.0500000000011,1089.7200000000066,-103.67000000000553,196.32999999999447,-34.55666666666851,0.9048654700289938,68.27992449225765
XAUUSD..,0.01,100,250,3,188,64,124,34.04255319148936,986.0500000000011,1089.7200000000066,-103.67000000000553,196.32999999999447,-34.55666666666851,0.9048654700289938,68.27992449225765
XAUUSD..,0.01,100,500,3,188,64,124,34.04255319148936,986.0500000000011,1089.7200000000066,-103.67000000000553,196.32999999999447,-34.55666666666851,0.9048654700289938,68.27992449225765
XAUUSD..,0.01,100,1000,3,188,64,124,34.04255319148936,986.0500000000011,1089.7200000000066,-103.67000000000553,196.32999999999447,-34.55666666666851,0.9048654700289938,68.27992449225765
EURUSD..,0.05,25,100,0,271,86,184,31.73431734317343,363.09999999999843,467.1500000000117,-104.05000000001326,195.94999999998674,-34.68333333333775,0.7772664026543709,41.21947167303836
EURUSD..,0.05,25,250,0,271,86,184,31.73431734317343,363.09999999999843,467.1500000000117,-104.05000000001326,195.94999999998674,-34.68333333333775,0.7772664026543709,41.21947167303836
EURUSD..,0.05,25,500,0,271,86,184,31.73431734317343,363.09999999999843,467.1500000000117,-104.05000000001326,195.94999999998674,-34.68333333333775,0.7772664026543709,41.21947167303836
EURUSD..,0.05,25,1000,0,271,86,184,31.73431734317343,363.09999999999843,467.1500000000117,-104.05000000001326,195.94999999998674,-34.68333333333775,0.7772664026543709,41.21947167303836
EURUSD..,0.05,50,100,3,203,61,141,30.049261083743843,247.74999999999991,355.10000000000815,-107.35000000000824,192.64999999999176,-35.78333333333608,0.6976907913263707,40.16867868364704
EURUSD..,0.05,50,250,3,203,61,141,30.049261083743843,247.74999999999991,355.10000000000815,-107.35000000000824,192.64999999999176,-35.78333333333608,0.6976907913263707,40.16867868364704
EURUSD..,0.05,50,500,3,203,61,141,30.049261083743843,247.74999999999991,355.10000000000815,-107.35000000000824,192.64999999999176,-35.78333333333608,0.6976907913263707,40.16867868364704
EURUSD..,0.05,50,1000,3,203,61,141,30.049261083743843,247.74999999999991,355.10000000000815,-107.35000000000824,192.64999999999176,-35.78333333333608,0.6976907913263707,40.16867868364704
EURUSD..,0.05,100,100,3,203,61,141,30.049261083743843,247.74999999999991,355.10000000000815,-107.35000000000824,192.64999999999176,-35.78333333333608,0.6976907913263707,40.16867868364704
EURUSD..,0.05,100,250,3,203,61,141,30.049261083743843,247.74999999999991,355.10000000000815,-107.35000000000824,192.64999999999176,-35.78333333333608,0.6976907913263707,40.16867868364704
EURUSD..,0.05,100,500,3,203,61,141,30.049261083743843,247.74999999999991,355.10000000000815,-107.35000000000824,192.64999999999176,-35.78333333333608,0.6976907913263707,40.16867868364704
EURUSD..,0.05,100,1000,3,203,61,141,30.049261083743843,247.74999999999991,355.10000000000815,-107.35000000000824,192.64999999999176,-35.78333333333608,0.6976907913263707,40.16867868364704
EURUSD..,0.05,150,100,3,203,61,141,30.049261083743843,247.74999999999991,355.10000000000815,-107.35000000000824,192.64999999999176,-35.78333333333608,0.6976907913263707,40.16867868364704
EURUSD..,0.05,150,250,3,203,61,141,30.049261083743843,247.74999999999991,355.10000000000815,-107.35000000000824,192.64999999999176,-35.78333333333608,0.6976907913263707,40.16867868364704
EURUSD..,0.05,150,500,3,203,61,141,30.049261083743843,247.74999999999991,355.10000000000815,-107.35000000000824,192.64999999999176,-35.78333333333608,0.6976907913263707,40.16867868364704
EURUSD..,0.05,150,1000,3,203,61,141,30.049261083743843,247.74999999999991,355.10000000000815,-107.35000000000824,192.64999999999176,-35.78333333333608,0.6976907913263707,40.16867868364704
EURUSD..,0.05,200,100,3,203,61,141,30.049261083743843,247.74999999999991,355.10000000000815,-107.35000000000824,192.64999999999176,-35.78333333333608,0.6976907913263707,40.16867868364704
EURUSD..,0.05,200,250,3,203,61,141,30.049261083743843,247.74999999999991,355.10000000000815,-107.35000000000824,192.64999999999176,-35.78333333333608,0.6976907913263707,40.16867868364704
EURUSD..,0.05,200,500,3,203,61,141,30.049261083743843,247.74999999999991,355.10000000000815,-107.35000000000824,192.64999999999176,-35.78333333333608,0.6976907913263707,40.16867868364704
EURUSD..,0.05,200,1000,3,203,61,141,30.049261083743843,247.74999999999991,355.10000000000815,-107.35000000000824,192.64999999999176,-35.78333333333608,0.6976907913263707,40.16867868364704
EURUSD..,0.05,50,100,0,270,86,183,31.851851851851855,357.39999999999884,466.5500000000111,-109.15000000001226,190.84999999998774,-36.38333333333742,0.7660486550208774,41.55175278285758
EURUSD..,0.05,50,250,0,270,86,183,31.851851851851855,357.39999999999884,466.5500000000111,-109.15000000001226,190.84999999998774,-36.38333333333742,0.7660486550208774,41.55175278285758
EURUSD..,0.05,50,500,0,270,86,183,31.851851851851855,357.39999999999884,466.5500000000111,-109.15000000001226,190.84999999998774,-36.38333333333742,0.7660486550208774,41.55175278285758
EURUSD..,0.05,50,1000,0,270,86,183,31.851851851851855,357.39999999999884,466.5500000000111,-109.15000000001226,190.84999999998774,-36.38333333333742,0.7660486550208774,41.55175278285758
EURUSD..,0.05,100,100,0,270,86,183,31.851851851851855,357.39999999999884,466.5500000000111,-109.15000000001226,190.84999999998774,-36.38333333333742,0.7660486550208774,41.55175278285758
EURUSD..,0.05,100,250,0,270,86,183,31.851851851851855,357.39999999999884,466.5500000000111,-109.15000000001226,190.84999999998774,-36.38333333333742,0.7660486550208774,41.55175278285758
EURUSD..,0.05,100,500,0,270,86,183,31.851851851851855,357.39999999999884,466.5500000000111,-109.15000000001226,190.84999999998774,-36.38333333333742,0.7660486550208774,41.55175278285758
EURUSD..,0.05,100,1000,0,270,86,183,31.851851851851855,357.39999999999884,466.5500000000111,-109.15000000001226,190.84999999998774,-36.38333333333742,0.7660486550208774,41.55175278285758
EURUSD..,0.05,150,100,0,270,86,183,31.851851851851855,357.39999999999884,466.5500000000111,-109.15000000001226,190.84999999998774,-36.38333333333742,0.7660486550208774,41.55175278285758
EURUSD..,0.05,150,250,0,270,86,183,31.851851851851855,357.39999999999884,466.5500000000111,-109.15000000001226,190.84999999998774,-36.38333333333742,0.7660486550208774,41.55175278285758
EURUSD..,0.05,150,500,0,270,86,183,31.851851851851855,357.39999999999884,466.5500000000111,-109.15000000001226,190.84999999998774,-36.38333333333742,0.7660486550208774,41.55175278285758
EURUSD..,0.05,150,1000,0,270,86,183,31.851851851851855,357.39999999999884,466.5500000000111,-109.15000000001226,190.84999999998774,-36.38333333333742,0.7660486550208774,41.55175278285758
EURUSD..,0.05,200,100,0,270,86,183,31.851851851851855,357.39999999999884,466.5500000000111,-109.15000000001226,190.84999999998774,-36.38333333333742,0.7660486550208774,41.55175278285758
EURUSD..,0.05,200,250,0,270,86,183,31.851851851851855,357.39999999999884,466.5500000000111,-109.15000000001226,190.84999999998774,-36.38333333333742,0.7660486550208774,41.55175278285758
EURUSD..,0.05,200,500,0,270,86,183,31.851851851851855,357.39999999999884,466.5500000000111,-109.15000000001226,190.84999999998774,-36.38333333333742,0.7660486550208774,41.55175278285758
EURUSD..,0.05,200,1000,0,270,86,183,31.851851851851855,357.39999999999884,466.5500000000111,-109.15000000001226,190.84999999998774,-36.38333333333742,0.7660486550208774,41.55175278285758
XAUUSD..,0.1,200,250,1,61,23,38,37.704918032786885,3076.900000000005,3186.600000000003,-109.699999999998,190.300000000002,-36.566666666665995,0.9655745936107456,174.94285714285655
XAUUSD..,0.02,50,100,0,289,106,183,36.67820069204152,3181.8999999999996,3298.7400000000116,-116.84000000001197,183.15999999998803,-38.94666666667065,0.9645804155526014,106.84150104039907
XAUUSD..,0.01,50,100,0,256,89,167,34.765625,1400.6599999999976,1528.1300000000056,-127.47000000000799,172.52999999999201,-42.49000000000267,0.9165843220144834,96.68411436472468
XAUUSD..,0.01,50,250,0,256,89,167,34.765625,1400.6599999999976,1528.1300000000056,-127.47000000000799,172.52999999999201,-42.49000000000267,0.9165843220144834,96.68411436472468
XAUUSD..,0.01,50,500,0,256,89,167,34.765625,1400.6599999999976,1528.1300000000056,-127.47000000000799,172.52999999999201,-42.49000000000267,0.9165843220144834,96.68411436472468
XAUUSD..,0.01,50,1000,0,256,89,167,34.765625,1400.6599999999976,1528.1300000000056,-127.47000000000799,172.52999999999201,-42.49000000000267,0.9165843220144834,96.68411436472468
XAUUSD..,0.02,200,250,0,246,86,160,34.959349593495936,2740.819999999997,2870.70000000001,-129.88000000001284,170.11999999998716,-43.293333333337614,0.9547566795555048,116.8352376678543
XAUUSD..,0.02,200,500,0,246,86,160,34.959349593495936,2740.819999999997,2870.70000000001,-129.88000000001284,170.11999999998716,-43.293333333337614,0.9547566795555048,116.8352376678543
XAUUSD..,0.02,200,1000,0,246,86,160,34.959349593495936,2740.819999999997,2870.70000000001,-129.88000000001284,170.11999999998716,-43.293333333337614,0.9547566795555048,116.8352376678543
XAUUSD..,0.01,150,100,0,246,86,160,34.959349593495936,1296.8199999999988,1435.350000000005,-138.5300000000061,161.4699999999939,-46.1766666666687,0.9034869544013616,92.45015023217891
XAUUSD..,0.01,150,250,0,246,86,160,34.959349593495936,1296.8199999999988,1435.350000000005,-138.5300000000061,161.4699999999939,-46.1766666666687,0.9034869544013616,92.45015023217891
XAUUSD..,0.01,150,500,0,246,86,160,34.959349593495936,1296.8199999999988,1435.350000000005,-138.5300000000061,161.4699999999939,-46.1766666666687,0.9034869544013616,92.45015023217891
XAUUSD..,0.01,150,1000,0,246,86,160,34.959349593495936,1296.8199999999988,1435.350000000005,-138.5300000000061,161.4699999999939,-46.1766666666687,0.9034869544013616,92.45015023217891
XAUUSD..,0.01,200,100,0,246,86,160,34.959349593495936,1296.8199999999988,1435.350000000005,-138.5300000000061,161.4699999999939,-46.1766666666687,0.9034869544013616,92.45015023217891
XAUUSD..,0.01,200,250,0,246,86,160,34.959349593495936,1296.8199999999988,1435.350000000005,-138.5300000000061,161.4699999999939,-46.1766666666687,0.9034869544013616,92.45015023217891
XAUUSD..,0.01,200,500,0,246,86,160,34.959349593495936,1296.8199999999988,1435.350000000005,-138.5300000000061,161.4699999999939,-46.1766666666687,0.9034869544013616,92.45015023217891
XAUUSD..,0.01,200,1000,0,246,86,160,34.959349593495936,1296.8199999999988,1435.350000000005,-138.5300000000061,161.4699999999939,-46.1766666666687,0.9034869544013616,92.45015023217891
XAUUSD..,0.05,150,100,3,180,66,114,36.666666666666664,4469.850000000001,4618.550000000025,-148.70000000002346,151.29999999997654,-49.566666666674486,0.96780374792954,167.57508797774614
XAUUSD..,0.05,25,100,1,40,23,17,57.49999999999999,575.0,724.4499999999994,-149.44999999999936,150.55000000000064,-49.81666666666646,0.793705569742564,93.1875000000008
XAUUSD..,0.01,50,100,3,189,64,125,33.86243386243386,934.3500000000004,1087.8000000000084,-153.450000000008,146.549999999992,-51.15000000000267,0.858935466078317,80.38326864091884
XAUUSD..,0.01,50,250,3,189,64,125,33.86243386243386,934.3500000000004,1087.8000000000084,-153.450000000008,146.549999999992,-51.15000000000267,0.858935466078317,80.38326864091884
XAUUSD..,0.01,50,500,3,189,64,125,33.86243386243386,934.3500000000004,1087.8000000000084,-153.450000000008,146.549999999992,-51.15000000000267,0.858935466078317,80.38326864091884
XAUUSD..,0.01,50,1000,3,189,64,125,33.86243386243386,934.3500000000004,1087.8000000000084,-153.450000000008,146.549999999992,-51.15000000000267,0.858935466078317,80.38326864091884
XAUUSD..,0.02,50,250,0,289,106,183,36.67820069204152,3181.8999999999996,3341.1000000000095,-159.20000000000982,140.79999999999018,-53.06666666666994,0.9523510221184611,114.43997990959576
XAUUSD..,0.02,50,500,0,289,106,183,36.67820069204152,3181.8999999999996,3341.1000000000095,-159.20000000000982,140.79999999999018,-53.06666666666994,0.9523510221184611,114.43997990959576
XAUUSD..,0.02,50,1000,0,289,106,183,36.67820069204152,3181.8999999999996,3341.1000000000095,-159.20000000000982,140.79999999999018,-53.06666666666994,0.9523510221184611,114.43997990959576
XAUUSD..,0.1,200,500,0,309,118,191,38.18770226537217,16622.79999999999,16792.400000000052,-169.60000000006403,130.39999999993597,-56.533333333354676,0.9899001929444234,180.21900388555795
XAUUSD..,0.01,150,100,3,188,64,124,34.04255319148936,912.4600000000014,1089.7200000000066,-177.26000000000522,122.73999999999478,-59.08666666666841,0.837334361120284,82.00491668943111
XAUUSD..,0.01,150,250,3,188,64,124,34.04255319148936,912.4600000000014,1089.7200000000066,-177.26000000000522,122.73999999999478,-59.08666666666841,0.837334361120284,82.00491668943111
XAUUSD..,0.01,150,500,3,188,64,124,34.04255319148936,912.4600000000014,1089.7200000000066,-177.26000000000522,122.73999999999478,-59.08666666666841,0.837334361120284,82.00491668943111
XAUUSD..,0.01,150,1000,3,188,64,124,34.04255319148936,912.4600000000014,1089.7200000000066,-177.26000000000522,122.73999999999478,-59.08666666666841,0.837334361120284,82.00491668943111
XAUUSD..,0.01,200,100,3,188,64,124,34.04255319148936,912.4600000000014,1089.7200000000066,-177.26000000000522,122.73999999999478,-59.08666666666841,0.837334361120284,82.00491668943111
XAUUSD..,0.01,200,250,3,188,64,124,34.04255319148936,912.4600000000014,1089.7200000000066,-177.26000000000522,122.73999999999478,-59.08666666666841,0.837334361120284,82.00491668943111
XAUUSD..,0.01,200,500,3,188,64,124,34.04255319148936,912.4600000000014,1089.7200000000066,-177.26000000000522,122.73999999999478,-59.08666666666841,0.837334361120284,82.00491668943111
XAUUSD..,0.01,200,1000,3,188,64,124,34.04255319148936,912.4600000000014,1089.7200000000066,-177.26000000000522,122.73999999999478,-59.08666666666841,0.837334361120284,82.00491668943111
XAUUSD..,0.05,25,250,1,40,23,17,57.49999999999999,575.0,755.5000000000018,-180.50000000000182,119.49999999999818,-60.16666666666727,0.7610853739245514,97.67500000000041
XAUUSD..,0.05,25,500,1,40,23,17,57.49999999999999,575.0,755.5000000000018,-180.50000000000182,119.49999999999818,-60.16666666666727,0.7610853739245514,97.67500000000041
XAUUSD..,0.05,25,1000,1,40,23,17,57.49999999999999,575.0,755.5000000000018,-180.50000000000182,119.49999999999818,-60.16666666666727,0.7610853739245514,97.67500000000041
XAUUSD..,0.02,200,100,3,188,64,124,34.04255319148936,1972.1000000000022,2170.900000000014,-198.800000000012,101.199999999988,-66.26666666667067,0.9084250771569345,102.16093065000791
EURUSD..,0.1,50,100,3,203,61,141,30.049261083743843,506.899999999999,710.2000000000163,-203.3000000000173,96.69999999998271,-67.76666666667242,0.7137426077161185,75.9763702002019
EURUSD..,0.1,50,250,3,203,61,141,30.049261083743843,506.899999999999,710.2000000000163,-203.3000000000173,96.69999999998271,-67.76666666667242,0.7137426077161185,75.9763702002019
EURUSD..,0.1,50,500,3,203,61,141,30.049261083743843,506.899999999999,710.2000000000163,-203.3000000000173,96.69999999998271,-67.76666666667242,0.7137426077161185,75.9763702002019
EURUSD..,0.1,50,1000,3,203,61,141,30.049261083743843,506.899999999999,710.2000000000163,-203.3000000000173,96.69999999998271,-67.76666666667242,0.7137426077161185,75.9763702002019
XAUUSD..,0.02,200,250,3,188,64,124,34.04255319148936,1972.1000000000022,2179.4400000000132,-207.34000000001106,92.65999999998894,-69.11333333333702,0.9048654700289938,103.63492008699211
