slug,selection_score,opening_minutes,direction,gap_mode,minimum_opening_efficiency,minimum_breakout_relative_volume,stop_mode,reward_risk,maximum_retest_bars,minimum_opening_relative_volume,minimum_range_daily_atr,maximum_range_daily_atr,breakout_body_minimum,breakout_buffer_daily_atr,maximum_pre_retest_excursion_range,retest_tolerance_range,break_even_at_r,train_trades,train_wins,train_win_rate_pct,train_profit_factor,train_return_pct,train_maximum_drawdown_pct,train_final_balance,train_gross_profit,train_gross_loss,validation_trades,validation_wins,validation_win_rate_pct,validation_profit_factor,validation_return_pct,validation_maximum_drawdown_pct,validation_final_balance,validation_gross_profit,validation_gross_loss,locked_trades,locked_wins,locked_win_rate_pct,locked_profit_factor,locked_return_pct,locked_maximum_drawdown_pct,locked_final_balance,locked_gross_profit,locked_gross_loss
or15-long-any-eff0-bv08-midpoint-rr15,-1000000000.0,15,long,any,0.0,0.8,midpoint,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,58,25,43.103448275862064,1.2605382452815124,6.47186600472458,7.784375737363009,10647.186600472458,3131.223444173348,-2484.0368437008915,16,8,50.0,1.298961304361778,2.218143397937178,2.09613896859861,10221.814339793718,963.7643398689487,-741.950000075235,11,2,18.181818181818183,0.36871693660305943,-3.272002452003131,3.2720024520031252,9672.799754799687,191.1096290415921,-518.3098742419047
or15-long-any-eff0-bv08-midpoint-rr2,-1000000000.0,15,long,any,0.0,0.8,midpoint,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,58,20,34.48275862068966,1.1859852715493613,4.611405149288617,5.489636667048232,10461.140514928862,2940.5869306977434,-2479.446415768878,16,8,50.0,1.7015117678561442,5.278202810783084,2.092276992973377,10527.820281078308,1280.2243108657967,-752.4040297874886,11,2,18.181818181818183,0.4622556051488794,-2.795339683120379,2.7953396831203827,9720.466031687962,240.29286947290888,-519.8268377849466
or15-long-any-eff0-bv08-opposite-rr15,-1000000000.0,15,long,any,0.0,0.8,opposite,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,58,24,41.37931034482759,0.8343559484194978,-3.9014024559708704,9.139891713848018,9609.859754402913,1965.1525758144894,-2355.292821411575,16,9,56.25,1.5070525330609572,3.197378782453497,1.8773970553672554,10319.73787824535,950.3192428924501,-630.581364647102,11,3,27.27272727272727,0.2836131267525771,-5.696001067993006,5.696001067993002,9430.3998932007,225.50115492157767,-795.1012617208792
or15-long-any-eff0-bv08-opposite-rr2,-1000000000.0,15,long,any,0.0,0.8,opposite,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,58,24,41.37931034482759,0.8910276183183682,-2.5790274104663724,8.720441265690287,9742.097258953363,2108.77711917807,-2366.6798602247077,16,9,56.25,1.4382925083961162,2.751214265664248,2.124121889501581,10275.121426566424,902.8333342447024,-627.7119076782784,11,3,27.27272727272727,0.31637426476327907,-5.444470454625094,5.4444704546250975,9455.55295453749,251.96393996357688,-796.4109854260871
or15-long-any-eff0-bv11-retest-rr15,-1000000000.0,15,long,any,0.0,1.1,retest,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,10,5,50.0,1.6132107546378025,2.6145842001778608,3.063785834818706,10261.458420017785,687.8345362883157,-426.3761162705291,9,4,44.44444444444444,2.290450174413528,3.2320378140449524,1.3087151517724105,10323.203781404494,573.6619453947281,-250.45816399023607,3,1,33.33333333333333,0.6702760689782624,-0.7066237671595754,2.143076982522671,9929.337623284042,143.64532153630856,-214.3076982522661
or15-long-any-eff0-bv11-retest-rr2,-1000000000.0,15,long,any,0.0,1.1,retest,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,10,5,50.0,2.20823193118828,5.169900181717324,3.0637858348187064,10516.990018171733,944.8797343980569,-427.8897162263224,9,4,44.44444444444444,2.5224124805067025,3.832876444437061,1.3087151517724276,10383.287644443706,635.0509801700014,-251.76333572629335,3,0,0.0,0.0,-2.1744776124217435,2.1744776124217426,9782.552238757826,0.0,-217.44776124217353
or15-long-any-eff0-bv11-midpoint-rr15,-1000000000.0,15,long,any,0.0,1.1,midpoint,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,10,4,40.0,0.9097292829345087,-0.46300179394649366,3.045331195082284,9953.69982060535,466.6034608972428,-512.9036402918928,9,6,66.66666666666666,3.129475197575457,4.639976596099826,1.0464981110142375,10463.997659609982,681.8906222226796,-217.89296261269953,3,0,0.0,0.0,-2.0783141829684437,2.078314182968443,9792.168581703156,0.0,-207.83141829684357
or15-long-any-eff0-bv11-midpoint-rr2,-1000000000.0,15,long,any,0.0,1.1,midpoint,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,10,3,30.0,0.8131699512582125,-0.9654778339101777,4.075888651577459,9903.452216608983,420.2201778722948,-516.767961263314,9,6,66.66666666666666,4.053359646757782,6.718137865742224,1.0464981110142433,10671.813786574223,891.8382397327564,-220.02445315853572,3,0,0.0,0.0,-2.0783141829684437,2.078314182968443,9792.168581703156,0.0,-207.83141829684357
or15-long-any-eff0-bv11-opposite-rr15,-1000000000.0,15,long,any,0.0,1.1,opposite,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,10,3,30.0,0.28905829521481785,-2.9185274638547476,2.9185274638547525,9708.147253614525,118.66297441284445,-410.51572079831976,9,6,66.66666666666666,2.085451862121756,3.3729688842478733,1.026696744999359,10337.296888424788,648.0401836322443,-310.74329520745823,3,1,33.33333333333333,0.24479512333798653,-1.5345868863093748,2.0320140053811704,9846.541311369063,49.742711907179974,-203.20140053811707
or15-long-any-eff0-bv11-opposite-rr2,-1000000000.0,15,long,any,0.0,1.1,opposite,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,10,3,30.0,0.28905829521481785,-2.9185274638547476,2.9185274638547525,9708.147253614525,118.66297441284445,-410.51572079831976,9,6,66.66666666666666,2.322305103078132,4.118182755978461,1.0266967449993694,10411.818275597847,723.257953656411,-311.43967805856283,3,1,33.33333333333333,0.24479512333798653,-1.5345868863093748,2.0320140053811704,9846.541311369063,49.742711907179974,-203.20140053811707
or15-long-any-eff025-bv08-retest-rr15,-1000000000.0,15,long,any,0.25,0.8,retest,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,45,21,46.666666666666664,1.4620004144358172,9.347221840675623,7.878000058946576,10934.722184067563,2957.9285597783355,-2023.2063757107715,11,3,27.27272727272727,0.6348260895891346,-2.4379817591259734,4.463731941559318,9756.201824087402,423.82393224484304,-667.6221081574419,8,5,62.5,2.245085391679117,4.0353931033962676,1.08634646519158,10403.539310339627,727.6450407870941,-324.10573044746536
or15-long-any-eff025-bv08-retest-rr2,-1000000000.0,15,long,any,0.25,0.8,retest,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,45,13,28.888888888888886,1.169862276248565,3.4695022156824074,11.121226958169782,10346.95022156824,2389.488619326082,-2042.5383977578383,11,3,27.27272727272727,0.6487116375115973,-2.351884583691499,5.01297187849189,9764.81154163085,434.31410272669314,-669.5025610958439,8,3,37.5,1.4381699916115684,1.470056084846405,1.2353240290665781,10147.00560848464,482.5046415059669,-335.499033021324
or15-long-any-eff025-bv08-midpoint-rr15,-1000000000.0,15,long,any,0.25,0.8,midpoint,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,45,18,40.0,1.1312434751345612,2.6167386106451085,7.662702122622174,10261.673861064512,2255.478587708813,-1993.8047266443011,11,4,36.36363636363637,0.5998106385010148,-2.4797975495059243,4.521153743248014,9752.020245049407,371.6762849344734,-619.6560398850688,8,2,25.0,0.6136550242226595,-1.2190133870972786,1.5803255439205774,9878.098661290273,193.6232477416849,-315.52458645141047
or15-long-any-eff025-bv08-midpoint-rr2,-1000000000.0,15,long,any,0.25,0.8,midpoint,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,45,15,33.33333333333333,1.1180866410118706,2.3517911987706253,6.990290216074562,10235.179119877062,2226.760198497218,-1991.5810786201646,11,4,36.36363636363637,0.7558798343518373,-1.5163768526083587,4.05068865236879,9848.362314739165,469.522327711566,-621.1600129724043,8,2,25.0,0.7686807488170984,-0.7322337598387851,1.5803255439205859,9926.776624016122,243.32345533012486,-316.5468313139995
or15-long-any-eff025-bv08-opposite-rr15,-1000000000.0,15,long,any,0.25,0.8,opposite,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,45,19,42.22222222222222,0.8073211557543534,-3.53523658278575,9.599200302311583,9646.476341721425,1481.2582538853876,-1834.7819121639561,11,6,54.54545454545454,0.9688797189126186,-0.15940191653366353,2.4576989371076756,9984.059808346634,496.2721372973217,-512.2123289506894,8,3,37.5,0.45342005972720667,-2.754510791101439,2.7545107911014384,9724.548920889856,228.50279627845475,-503.95387538859666
or15-long-any-eff025-bv08-opposite-rr2,-1000000000.0,15,long,any,0.25,0.8,opposite,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,45,19,42.22222222222222,0.8582831352774325,-2.6094963014632766,9.153735287538343,9739.050369853672,1580.395298399554,-1841.3449285458755,11,6,54.54545454545454,0.7244897815496915,-1.4021599574299048,3.1689378510340793,9859.78400425701,368.7161104114645,-508.93210615445366,8,3,37.5,0.5056734981093678,-2.4951345416847515,2.671763874000084,9750.486545831525,255.24089991565862,-504.75435408413426
or15-long-any-eff025-bv11-retest-rr15,-1000000000.0,15,long,any,0.25,1.1,retest,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,9,5,55.55555555555556,1.6435027802293647,2.695289353012331,3.063785834818674,10269.528935301234,688.3755099891661,-418.84657468793415,6,3,50.0,1.9222955767665797,2.08861238036111,1.08494192096155,10208.86123803611,435.3192665656919,-226.4580285295802,2,1,50.0,1.3365580251915308,0.3656186209986867,1.086346465191582,10036.561862099868,145.1965086190267,-108.63464651915866
or15-long-any-eff025-bv11-retest-rr2,-1000000000.0,15,long,any,0.25,1.1,retest,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,9,5,55.55555555555556,2.249547531407463,5.252615060249544,3.0637858348186837,10525.261506024955,945.6228710970862,-420.3613650721321,6,3,50.0,1.9594881404814477,2.1787042145447133,1.084941920961538,10217.87042145447,444.9398476019909,-227.06942614751873,2,0,0.0,0.0,-1.1180861820234367,1.118086182023435,9888.191381797657,0.0,-111.80861820234459
or15-long-any-eff025-bv11-midpoint-rr15,-1000000000.0,15,long,any,0.25,1.1,midpoint,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,9,4,44.44444444444444,1.1411501699868718,0.5832134472305572,3.0453311950822872,10058.321344723056,471.50784480649133,-413.186500083434,6,3,50.0,1.1101156955521871,0.23323607013789882,1.8649111047970475,10023.32360701379,235.1336209889046,-211.8100139751162,2,0,0.0,0.0,-1.0541050641769467,1.0541050641769472,9894.589493582305,0.0,-105.41050641769347
or15-long-any-eff025-bv11-midpoint-rr2,-1000000000.0,15,long,any,0.25,1.1,midpoint,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,9,3,33.33333333333333,1.0180909906805304,0.07545597321909625,4.075888651577482,10007.54559732191,424.6370355499798,-417.09143822806686,6,3,50.0,1.343295240768815,0.7271336974483456,1.8649111047970475,10072.713369744835,284.5233837199498,-211.8100139751162,2,0,0.0,0.0,-1.0541050641769467,1.0541050641769472,9894.589493582305,0.0,-105.41050641769347
or15-long-any-eff025-bv11-opposite-rr15,-1000000000.0,15,long,any,0.25,1.1,opposite,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,9,3,33.33333333333333,0.38537119722469565,-1.9121749996306225,2.4854063421537336,9808.782500036938,119.89304204153711,-311.11054200460114,6,3,50.0,0.6577674673480096,-1.0429661393905776,2.8776205063552696,9895.703386060943,200.45703741855849,-304.7536513576177,2,1,50.0,0.49301440503216215,-0.5168106591856292,1.0193793754996296,9948.318934081437,50.25687163140048,-101.93793754996253
or15-long-any-eff025-bv11-opposite-rr2,-1000000000.0,15,long,any,0.25,1.1,opposite,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,9,3,33.33333333333333,0.38537119722469565,-1.9121749996306225,2.4854063421537336,9808.782500036938,119.89304204153711,-311.11054200460114,6,3,50.0,0.6249999614801977,-1.1428263099815594,2.8776205063552696,9885.717369001844,190.47102035946065,-304.7536513576177,2,1,50.0,0.49301440503216215,-0.5168106591856292,1.0193793754996296,9948.318934081437,50.25687163140048,-101.93793754996253
or15-long-not_against-eff0-bv08-retest-rr15,-1000000000.0,15,long,not_against,0.0,0.8,retest,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,34,15,44.11764705882353,1.2837118342800171,4.608610208257358,8.407517510663345,10460.861020825736,2085.2593191740584,-1624.3982983483183,10,2,20.0,0.4819827729091559,-2.9160273766099087,3.480941257699851,9708.39726233901,271.31818931013447,-562.9209269711233,9,4,44.44444444444444,1.0625576022443788,0.33427526974671995,2.101869199158228,10033.427526974672,567.7754843035102,-534.3479573288365
or15-long-not_against-eff0-bv08-retest-rr2,-1000000000.0,15,long,not_against,0.0,0.8,retest,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,34,11,32.35294117647059,1.244597773965533,4.035757390221795,7.95612502498636,10403.575739022179,2053.5324515433713,-1649.9567125211975,10,2,20.0,0.4111652566730176,-3.3065902041370276,3.9787305688795094,9669.340979586297,230.88906104874906,-561.5480814624505,9,3,33.33333333333333,0.8769173294556819,-0.6714242364572187,2.2904629649271557,9932.857576354278,478.3642943089044,-545.5067179546259
or15-long-not_against-eff0-bv08-midpoint-rr15,-1000000000.0,15,long,not_against,0.0,0.8,midpoint,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,34,13,38.23529411764706,1.2175448881134074,3.0156868294762385,6.49580686669479,10301.568682947624,1687.8052687064849,-1386.2365857588613,10,5,50.0,0.9963036355676872,-0.019241102542000288,2.092276992973366,9998.0758897458,518.6171646752388,-520.5412749294387,9,2,22.22222222222222,0.4591475359218049,-2.2570839558139433,2.2570839558139415,9774.291604418606,191.6113183374132,-417.3197139188079
or15-long-not_against-eff0-bv08-midpoint-rr2,-1000000000.0,15,long,not_against,0.0,0.8,midpoint,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,34,10,29.411764705882355,1.1418706484527639,1.9548221309182656,7.4401475296471675,10195.482213091826,1573.3726733367612,-1377.890460244935,10,5,50.0,1.280033208946659,1.466337719557731,2.092276992973366,10146.633771955774,670.2637103739315,-523.6299384181543,9,2,22.22222222222222,0.5756026201524473,-1.7754198029177992,2.1047621184848504,9822.45801970822,240.79703102717562,-418.3390113189564
or15-long-not_against-eff0-bv08-opposite-rr15,-1000000000.0,15,long,not_against,0.0,0.8,opposite,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,34,14,41.17647058823529,0.8844229358632446,-1.6342511784125602,7.078566214450138,9836.574882158744,1250.5675204203176,-1413.9926382615756,10,6,60.0,1.550578251210149,2.3058734138509784,1.0266967449993696,10230.587341385097,649.3967311099445,-418.809389724848,9,2,22.22222222222222,0.252001301106238,-5.215378090376577,5.21537809037658,9478.462190962342,175.7064639924635,-697.2442730301209
or15-long-not_against-eff0-bv08-opposite-rr2,-1000000000.0,15,long,not_against,0.0,0.8,opposite,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,34,14,41.17647058823529,0.9751663002372867,-0.3529067356182858,6.620680354895174,9964.709326438171,1385.7893064263192,-1421.0799799881474,10,6,60.0,1.5110633869636994,2.133710042724246,1.0995270478112231,10213.371004272425,630.8749963703385,-417.50399209791334,9,2,22.22222222222222,0.2893290325157839,-4.9625655441773,4.9625655441773056,9503.74344558227,202.03643505739169,-698.2929894751226
or15-long-not_against-eff0-bv11-retest-rr15,-1000000000.0,15,long,not_against,0.0,1.1,retest,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,5,3,60.0,1.9813500455436184,2.106515979884316,1.1164313782564388,10210.651597988432,425.3065001255589,-214.6549021371277,6,2,33.33333333333333,1.2039293965278526,0.4730014175869046,1.1727064904828877,10047.300141758691,279.24385641696756,-231.94371465827675,2,0,0.0,0.0,-2.1430769825226736,2.143076982522671,9785.692301747733,0.0,-214.3076982522661
or15-long-not_against-eff0-bv11-retest-rr2,-1000000000.0,15,long,not_against,0.0,1.1,retest,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,5,3,60.0,2.684341080993449,3.624076158491918,1.1164313782564388,10362.407615849192,577.5704590159885,-215.16284316679872,6,2,33.33333333333333,1.0297235292408966,0.06880473647234986,1.1727064904828877,10006.880473647236,238.36286564291896,-231.4823919956826,2,0,0.0,0.0,-2.1430769825226736,2.143076982522671,9785.692301747733,0.0,-214.3076982522661
or15-long-not_against-eff0-bv11-midpoint-rr15,-1000000000.0,15,long,not_against,0.0,1.1,midpoint,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,5,2,40.0,0.8727357741601801,-0.26678850421698597,2.0586710661571592,9973.321149578302,182.95469149193897,-209.6335419136375,6,4,66.66666666666666,1.7950435684500763,1.6789148966182221,1.046498111014243,10167.891489661823,379.0641804731257,-211.17269081130286,2,0,0.0,0.0,-2.054814294366114,2.054814294366115,9794.518570563388,0.0,-205.481429436611
or15-long-not_against-eff0-bv11-midpoint-rr2,-1000000000.0,15,long,not_against,0.0,1.1,midpoint,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,5,2,40.0,1.10668234599864,0.22474419455627004,2.058671066157166,10022.474419455626,233.14113516428088,-210.66671570865321,6,4,66.66666666666666,2.26456150711667,2.683759242458983,1.04649811101424,10268.375924245898,480.6043708145599,-212.22844656866243,2,0,0.0,0.0,-2.054814294366114,2.054814294366115,9794.518570563388,0.0,-205.481429436611
or15-long-not_against-eff0-bv11-opposite-rr15,-1000000000.0,15,long,not_against,0.0,1.1,opposite,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,5,3,60.0,1.1449263872512405,0.15328164313013204,1.0185307007384479,10015.328164313012,121.09333657552608,-105.76517226251471,6,4,66.66666666666666,1.6867682799181805,1.4243174562546201,1.0266967449993718,10142.431745625461,349.8259276084053,-207.3941819829421,2,0,0.0,0.0,-2.0320140053811664,2.0320140053811704,9796.798599461883,0.0,-203.20140053811707
or15-long-not_against-eff0-bv11-opposite-rr2,-1000000000.0,15,long,not_against,0.0,1.1,opposite,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,5,3,60.0,1.1449263872512405,0.15328164313013204,1.0185307007384479,10015.328164313012,121.09333657552608,-105.76517226251471,6,4,66.66666666666666,2.164140294394487,2.4264045237996967,1.0266967449993718,10242.64045237997,451.0693277898517,-208.42887540988096,2,0,0.0,0.0,-2.0320140053811664,2.0320140053811704,9796.798599461883,0.0,-203.20140053811707
or15-long-not_against-eff025-bv08-retest-rr15,-1000000000.0,15,long,not_against,0.25,0.8,retest,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,26,11,42.30769230769231,1.1823934353535912,2.3319254280832036,6.058945429328367,10233.192542808321,1511.7064452207355,-1278.51390241241,7,1,14.285714285714285,0.312614068691433,-3.0940923541747156,3.3952265392217122,9690.590764582528,140.71524535049235,-450.1244807679654,6,4,66.66666666666666,2.652164817627081,3.5951935100454024,1.08634646519158,10359.51935100454,577.1243666596328,-217.60501565509486
or15-long-not_against-eff025-bv08-retest-rr2,-1000000000.0,15,long,not_against,0.25,0.8,retest,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,26,9,34.61538461538461,1.2948954998683573,3.8238826648515856,5.364429672673381,10382.388266485159,1679.0790150922167,-1296.6907486070625,7,1,14.285714285714285,0.118812005393507,-3.9577567689239146,3.9577567689239186,9604.224323107608,53.36307592179194,-449.13875281418484,6,3,50.0,2.1118524940179064,2.5568082256741675,1.2353240290665781,10255.680822567416,485.6401237724369,-229.9593012050202
or15-long-not_against-eff025-bv08-midpoint-rr15,-1000000000.0,15,long,not_against,0.25,0.8,midpoint,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,26,9,34.61538461538461,1.041839992841813,0.4765183836473508,5.837913441266929,10047.651838364734,1186.558303881888,-1138.9064655171555,7,3,42.857142857142854,0.5602277420689089,-1.820561627649353,3.1082448496476354,9817.943837235065,231.92211685965475,-413.9782796245887,6,2,33.33333333333333,0.9140481825242813,-0.18255390352837075,1.080829631131055,9981.744609647163,194.135585067698,-212.39097542053355
or15-long-not_against-eff025-bv08-midpoint-rr2,-1000000000.0,15,long,not_against,0.25,0.8,midpoint,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,26,8,30.76923076923077,1.1714098524783911,1.9465665740667326,5.944727932490215,10194.656657406673,1330.2778284896563,-1135.6211710829841,7,3,42.857142857142854,0.6774830148875318,-1.3367895649653239,3.1082448496476354,9866.321043503467,280.80760597060925,-414.48656246714285,6,2,33.33333333333333,1.1452916893589271,0.30933325887811947,1.080829631131055,10030.933325887812,243.838317386667,-212.90499149885093
or15-long-not_against-eff025-bv08-opposite-rr15,-1000000000.0,15,long,not_against,0.25,0.8,opposite,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,26,12,46.15384615384615,0.985215949782503,-0.16189064861653613,6.42965586755184,9983.810935138346,1078.8467760268832,-1095.0358408885384,7,4,57.14285714285714,1.1300508938588614,0.4039161312503037,2.0393455689953157,10040.39161312503,350.9747389039516,-310.58312577892343,6,2,33.33333333333333,0.44098686890953676,-2.258896425722856,2.2588964257228508,9774.110357427715,178.19682697386554,-404.08646954614994
or15-long-not_against-eff025-bv08-opposite-rr2,-1000000000.0,15,long,not_against,0.25,0.8,opposite,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,26,12,46.15384615384615,1.0585186914767952,0.6427175381660266,6.040110498283068,10064.271753816602,1162.583288039706,-1098.311534223099,7,4,57.14285714285714,0.7582473217727553,-0.7456936108222401,2.119032568254729,9925.430638917776,233.88373085055412,-308.4530919327776,6,2,33.33333333333333,0.5061550590860516,-1.998198257970485,2.0383795296348763,9800.180174202951,204.80075293611867,-404.62057873316724
or15-long-not_against-eff025-bv11-retest-rr15,-1000000000.0,15,long,not_against,0.25,1.1,retest,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,5,3,60.0,1.9813500455436184,2.106515979884316,1.1164313782564388,10210.651597988432,425.3065001255589,-214.6549021371277,4,1,25.0,0.6497688618004714,-0.776606169668681,1.1284527450518835,9922.339383033132,144.08042343892228,-221.74104040578965,1,0,0.0,0.0,-1.0863464651915788,1.086346465191582,9891.365353480842,0.0,-108.63464651915866
or15-long-not_against-eff025-bv11-retest-rr2,-1000000000.0,15,long,not_against,0.25,1.1,retest,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,5,3,60.0,2.684341080993449,3.624076158491918,1.1164313782564388,10362.407615849192,577.5704590159885,-215.16284316679872,4,1,25.0,0.24753686941396713,-1.6609249531540415,1.6609249531540442,9833.907504684596,54.63924364175682,-220.73173895716172,1,0,0.0,0.0,-1.0863464651915788,1.086346465191582,9891.365353480842,0.0,-108.63464651915866
or15-long-not_against-eff025-bv11-midpoint-rr15,-1000000000.0,15,long,not_against,0.25,1.1,midpoint,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,5,2,40.0,0.8727357741601801,-0.26678850421698597,2.0586710661571592,9973.321149578302,182.95469149193897,-209.6335419136375,4,2,50.0,0.4313691800030474,-1.1836906228696709,1.8283671676200357,9881.630937713033,89.795986325067,-208.1650486120326,1,0,0.0,0.0,-1.0303593791507026,1.0303593791507046,9896.96406208493,0.0,-103.03593791506987
or15-long-not_against-eff025-bv11-midpoint-rr2,-1000000000.0,15,long,not_against,0.25,1.1,midpoint,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,5,2,40.0,1.10668234599864,0.22474419455627004,2.058671066157166,10022.474419455626,233.14113516428088,-210.66671570865321,4,2,50.0,0.4313691800030474,-1.1836906228696709,1.8283671676200357,9881.630937713033,89.795986325067,-208.1650486120326,1,0,0.0,0.0,-1.0303593791507026,1.0303593791507046,9896.96406208493,0.0,-103.03593791506987
or15-long-not_against-eff025-bv11-opposite-rr15,-1000000000.0,15,long,not_against,0.25,1.1,opposite,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,5,3,60.0,1.1449263872512405,0.15328164313013204,1.0185307007384479,10015.328164313012,121.09333657552608,-105.76517226251471,4,2,50.0,0.2766820744176741,-1.478439947617316,1.872294904994742,9852.156005238268,56.55297859228237,-204.39697335401297,1,0,0.0,0.0,-1.0193793754996294,1.0193793754996296,9898.062062450037,0.0,-101.93793754996253
or15-long-not_against-eff025-bv11-opposite-rr2,-1000000000.0,15,long,not_against,0.25,1.1,opposite,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,5,3,60.0,1.1449263872512405,0.15328164313013204,1.0185307007384479,10015.328164313012,121.09333657552608,-105.76517226251471,4,2,50.0,0.2766820744176741,-1.478439947617316,1.872294904994742,9852.156005238268,56.55297859228237,-204.39697335401297,1,0,0.0,0.0,-1.0193793754996294,1.0193793754996296,9898.062062450037,0.0,-101.93793754996253
or30-both-any-eff0-bv08-retest-rr15,-1000000000.0,30,both,any,0.0,0.8,retest,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,53,17,32.075471698113205,0.7950157588910918,-5.832526766656898,8.07612038102514,9416.74732333431,2262.1010613116623,-2845.3537379773434,19,8,42.10526315789473,1.2325074256887283,2.0963042261034293,2.426632019107627,10209.630422610344,1111.2378529510306,-901.6074303406879,7,5,71.42857142857143,3.402478731382969,5.166798465757849,1.027685492801774,10516.679846575786,731.7409998032957,-215.06115322750975
or30-both-any-eff0-bv08-retest-rr2,-1000000000.0,30,both,any,0.0,0.8,retest,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,53,10,18.867924528301888,0.6182447763465657,-10.882596813258427,10.882596813258424,8911.740318674158,1762.4142948180645,-2850.673976143906,19,8,42.10526315789473,1.6755362080170875,6.194222258212823,2.426632019107636,10619.422225821281,1536.3563863742388,-916.9341605529605,7,4,57.14285714285714,3.5716660344667788,5.670554389931648,1.0586683189777548,10567.055438993164,787.5566360355506,-220.50119704238432
or30-both-any-eff0-bv08-midpoint-rr15,-1000000000.0,30,both,any,0.0,0.8,midpoint,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,53,23,43.39622641509434,1.2266460630455474,5.843331651614503,6.968382422739265,10584.33316516145,3162.507951475869,-2578.1747863144124,19,7,36.84210526315789,0.9674638958229522,-0.3411409867730253,4.295634416222014,9965.885901322697,1014.385699936157,-1048.499798613458,7,3,42.857142857142854,3.2140162681880615,2.4559690313705973,1.0710950572182438,10245.596903137059,356.52513192466836,-110.9282287876108
or30-both-any-eff0-bv08-midpoint-rr2,-1000000000.0,30,both,any,0.0,0.8,midpoint,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,53,20,37.735849056603776,1.179235610309176,4.699723165495029,6.572870409708225,10469.972316549503,3092.064632573214,-2622.092316023705,19,6,31.57894736842105,0.9941426818956652,-0.062167995263173736,5.494311049187896,9993.783200473683,1055.1562411014959,-1061.373040627818,7,3,42.857142857142854,2.951029018997633,2.157946618870299,1.0710950572182663,10215.79466188703,326.40022427784555,-110.60556239081407
