symbol,range_minutes,atr_stop_fraction,relative_volume_min,training_selection_score,robust_score,train_start,train_end,train_starting_balance,train_ending_balance,train_net_profit,train_return_percent,train_max_drawdown_percent,train_trades,train_wins,train_losses,train_win_rate_percent,train_profit_factor,train_total_r,train_average_r,train_sharpe,train_skipped_below_broker_minimum,validation_start,validation_end,validation_starting_balance,validation_ending_balance,validation_net_profit,validation_return_percent,validation_max_drawdown_percent,validation_trades,validation_wins,validation_losses,validation_win_rate_percent,validation_profit_factor,validation_total_r,validation_average_r,validation_sharpe,validation_skipped_below_broker_minimum,full_start,full_end,full_starting_balance,full_ending_balance,full_net_profit,full_return_percent,full_max_drawdown_percent,full_trades,full_wins,full_losses,full_win_rate_percent,full_profit_factor,full_total_r,full_average_r,full_sharpe,full_skipped_below_broker_minimum
FSLR,15,0.05,1.25,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,287.769,-12.230999999999995,-4.076999999999997,4.076999999999998,1,0,1,0.0,0.0,-5.113599713313016,-5.113599713313016,-3.968626966596886,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,287.769,-12.230999999999995,-4.076999999999997,4.076999999999998,1,0,1,0.0,0.0,-5.113599713313016,-5.113599713313016,-3.2403703492039297,0
CDNS,30,0.15,0.75,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,289.6943214285714,-10.305678571428587,-3.4352261904761927,3.4352261904761954,4,0,4,0.0,0.0,-4.011002407533445,-1.0027506018833612,-8.808044287419701,3,2026-06-25,2026-07-07,300.0,297.992,-2.0079999999999814,-0.6693333333333218,0.6693333333333271,1,0,1,0.0,0.0,-1.0034982508745505,-1.0034982508745505,-5.612486080160912,0,2026-05-08,2026-07-07,300.0,287.68632142857143,-12.313678571428568,-4.104559523809526,4.104559523809523,5,0,5,0.0,0.0,-5.014500658407995,-1.0029001316815989,-7.887722401995572,3
META,60,0.075,1.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,287.4424464285714,-12.557553571428627,-4.185851190476209,4.1858511904762095,6,0,6,0.0,0.0,-8.26879900865945,-1.3781331681099083,-10.505337038337979,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,287.4424464285714,-12.557553571428627,-4.185851190476209,4.1858511904762095,6,0,6,0.0,0.0,-8.26879900865945,-1.3781331681099083,-8.066996773720538,0
WDC,5,0.075,1.25,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,287.38303571428565,-12.616964285714346,-4.205654761904787,4.205654761904782,3,0,3,0.0,0.0,-5.252948238221724,-1.750982746073908,-6.914875308929956,3,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,287.38303571428565,-12.616964285714346,-4.205654761904787,4.205654761904782,3,0,3,0.0,0.0,-5.252948238221724,-1.750982746073908,-5.5250301435835025,3
ADBE,60,0.075,1.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,287.30512499999986,-12.694875000000138,-4.23162500000005,4.2316250000000455,5,0,5,0.0,0.0,-5.041927511392586,-1.0083855022785173,-10.308509413100548,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,287.30512499999986,-12.694875000000138,-4.23162500000005,4.2316250000000455,5,0,5,0.0,0.0,-5.041927511392586,-1.0083855022785173,-7.935723704158817,0
ADBE,60,0.05,1.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,287.2422857142856,-12.757714285714428,-4.252571428571472,4.252571428571477,5,0,5,0.0,0.0,-5.200046059384045,-1.040009211876809,-10.26033306338714,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,287.2422857142856,-12.757714285714428,-4.252571428571472,4.252571428571477,5,0,5,0.0,0.0,-5.200046059384045,-1.040009211876809,-7.903442599447136,0
FSLR,60,0.075,1.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,287.22028571428564,-12.779714285714363,-4.259904761904787,4.259904761904788,3,0,3,0.0,0.0,-4.736352054077074,-1.5787840180256911,-6.681437488901957,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,287.22028571428564,-12.779714285714363,-4.259904761904787,4.259904761904788,3,0,3,0.0,0.0,-4.736352054077074,-1.5787840180256911,-5.349745056127835,0
FSLR,5,0.05,1.25,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,294.0459642857143,-5.954035714285681,-1.9846785714285553,1.9846785714285602,2,0,2,0.0,0.0,-2.281907145763667,-1.1409535728818334,-5.715880636245841,0,2026-06-25,2026-07-07,300.0,293.0994285714286,-6.900571428571425,-2.300190476190478,2.300190476190475,2,0,2,0.0,0.0,-2.647150005186205,-1.3235750025931026,-8.316948692072275,0,2026-05-08,2026-07-07,300.0,287.1453928571429,-12.854607142857105,-4.284869047619033,4.284869047619035,4,0,4,0.0,0.0,-4.9290571509498715,-1.2322642877374679,-6.762862885081258,0
AAPL,15,0.05,1.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,287.11307142857163,-12.88692857142837,-4.29564285714279,4.2956428571427905,7,0,7,0.0,0.0,-12.774112012500275,-1.8248731446428965,-12.791311848276235,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,287.11307142857163,-12.88692857142837,-4.29564285714279,4.2956428571427905,7,0,7,0.0,0.0,-12.774112012500275,-1.8248731446428965,-9.517850394203574,0
TSLA,5,0.075,1.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,287.09396428571426,-12.906035714285736,-4.302011904761915,4.302011904761912,4,0,4,0.0,0.0,-5.388844030541456,-1.347211007635364,-8.855115352708768,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,287.09396428571426,-12.906035714285736,-4.302011904761915,4.302011904761912,4,0,4,0.0,0.0,-5.388844030541456,-1.347211007635364,-6.852994620738713,0
OKTA,60,0.2,1.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-06-25,2026-07-07,300.0,286.9745714285715,-13.025428571428506,-4.341809523809504,4.341809523809502,5,0,5,0.0,0.0,-5.027041280161484,-1.0054082560322968,-19.125817051111433,0,2026-05-08,2026-07-07,300.0,286.9745714285715,-13.025428571428506,-4.341809523809504,4.341809523809502,5,0,5,0.0,0.0,-5.027041280161484,-1.0054082560322968,-7.963214091981887,0
META,15,0.075,1.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,286.9218749999998,-13.078125000000227,-4.359375000000076,4.3593750000000755,6,0,6,0.0,0.0,-9.47614591100495,-1.5793576518341583,-11.2543712321429,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,286.9218749999998,-13.078125000000227,-4.359375000000076,4.3593750000000755,6,0,6,0.0,0.0,-9.47614591100495,-1.5793576518341583,-8.557457294799294,0
OKTA,60,0.1,1.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-06-25,2026-07-07,300.0,286.90457142857133,-13.09542857142867,-4.36514285714289,4.36514285714289,5,0,5,0.0,0.0,-5.054082560323035,-1.010816512064607,-19.126020437962808,0,2026-05-08,2026-07-07,300.0,286.90457142857133,-13.09542857142867,-4.36514285714289,4.36514285714289,5,0,5,0.0,0.0,-5.054082560323035,-1.010816512064607,-7.963254302265169,0
AMZN,30,0.05,1.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,286.8045714285712,-13.195428571428806,-4.398476190476264,4.398476190476268,5,0,5,0.0,0.0,-8.968262372159971,-1.7936524744319944,-9.434348640537307,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,286.8045714285712,-13.195428571428806,-4.398476190476264,4.398476190476268,5,0,5,0.0,0.0,-8.968262372159971,-1.7936524744319944,-7.34091495444,0
META,30,0.1,0.75,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,286.7856428571427,-13.214357142857295,-4.404785714285763,4.404785714285765,7,0,7,0.0,0.0,-7.654051025097379,-1.093435860728197,-13.204312020224863,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,286.7856428571427,-13.214357142857295,-4.404785714285763,4.404785714285765,7,0,7,0.0,0.0,-7.654051025097379,-1.093435860728197,-9.765251955236131,0
OKTA,30,0.075,1.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,297.5267857142857,-2.4732142857142776,-0.8244047619047623,0.8244047619047592,1,0,1,0.0,0.0,-1.011450939152269,-1.011450939152269,-3.968626966596886,0,2026-06-25,2026-07-07,300.0,289.2309821428573,-10.769017857142728,-3.589672619047579,3.5896726190475765,4,0,4,0.0,0.0,-4.067424714403921,-1.0168561786009802,-14.806129591325446,0,2026-05-08,2026-07-07,300.0,286.757767857143,-13.242232142857006,-4.41407738095233,4.414077380952335,5,0,5,0.0,0.0,-5.07887565355619,-1.015775130711238,-7.9512419044659906,0
AAPL,15,0.075,1.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,286.63660714285743,-13.363392857142571,-4.454464285714188,4.45446428571419,7,0,7,0.0,0.0,-8.849408008333459,-1.264201144047637,-13.09936934870108,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,286.63660714285743,-13.363392857142571,-4.454464285714188,4.45446428571419,7,0,7,0.0,0.0,-8.849408008333459,-1.264201144047637,-9.702817830556883,0
CDNS,30,0.075,1.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,286.6279999999999,-13.372000000000128,-4.45733333333338,5.078333333333376,5,1,4,20.0,0.12228421398096445,-5.915236781701863,-1.1830473563403727,-6.904071490189976,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,286.6279999999999,-13.372000000000128,-4.45733333333338,5.078333333333376,5,1,4,20.0,0.12228421398096445,-5.915236781701863,-1.1830473563403727,-5.516942194191096,0
OKTA,5,0.15,0.75,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,294.7162142857143,-5.283785714285727,-1.7612619047619127,1.7612619047619091,2,0,2,0.0,0.0,-2.1711402729785343,-1.0855701364892671,-5.809474954458741,0,2026-06-25,2026-07-07,300.0,290.87732142857135,-9.12267857142865,-3.040892857142885,3.087549279846717,7,1,6,14.285714285714285,0.4883143731107363,-2.7611338735389572,-0.39444769621985104,-4.09632321020569,0,2026-05-08,2026-07-07,300.0,286.59942857142846,-13.400571428571538,-4.466857142857183,4.615119047619051,9,1,8,11.11111111111111,0.3938195494552349,-4.932274146517491,-0.5480304607241657,-3.4768105098837268,0
W,5,0.2,1.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,288.76342857142856,-11.236571428571438,-3.7455238095238097,5.360857142857147,9,2,7,22.22222222222222,0.3477943615257047,-4.46857126619897,-0.49650791846655223,-5.598547311680376,0,2026-06-25,2026-07-07,300.0,297.514,-2.48599999999999,-0.8286666666666664,0.8286666666666633,1,0,1,0.0,0.0,-1.0056634304207157,-1.0056634304207157,-5.612486080160913,0,2026-05-08,2026-07-07,300.0,286.2774285714286,-13.722571428571428,-4.574190476190476,5.360857142857147,10,2,8,20.0,0.30393762409240427,-5.4742346966196855,-0.5474234696619685,-5.344034196174757,0
TSLA,15,0.05,0.75,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,286.270642857143,-13.729357142856998,-4.576452380952334,4.5764523809523325,8,0,8,0.0,0.0,-8.494010671313406,-1.0617513339141758,-15.05776070415682,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,286.270642857143,-13.729357142856998,-4.576452380952334,4.5764523809523325,8,0,8,0.0,0.0,-8.494010671313406,-1.0617513339141758,-10.819701359023297,0
RCL,15,0.075,1.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,286.2113571428572,-13.788642857142804,-4.596214285714273,4.596214285714268,4,0,4,0.0,0.0,-6.656630371669998,-1.6641575929174994,-7.100623447586757,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,286.2113571428572,-13.788642857142804,-4.596214285714273,4.596214285714268,4,0,4,0.0,0.0,-6.656630371669998,-1.6641575929174994,-5.663708026810643,0
AMZN,60,0.05,1.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,286.19942857142814,-13.800571428571857,-4.600190476190624,4.600190476190619,7,0,7,0.0,0.0,-9.621992173872597,-1.374570310553228,-12.510112725160335,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,286.19942857142814,-13.800571428571857,-4.600190476190624,4.600190476190619,7,0,7,0.0,0.0,-9.621992173872597,-1.374570310553228,-9.346806491163193,0
AMZN,5,0.2,1.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,286.08985714285706,-13.910142857142944,-4.636714285714316,4.636714285714315,7,0,7,0.0,0.0,-6.692646321437033,-0.9560923316338619,-11.903977736750521,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,286.08985714285706,-13.910142857142944,-4.636714285714316,4.636714285714315,7,0,7,0.0,0.0,-6.692646321437033,-0.9560923316338619,-8.970984000650343,0
AAPL,60,0.2,1.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,286.0054285714285,-13.994571428571476,-4.6648571428571595,4.664857142857159,8,1,7,12.5,0.07550748846295276,-6.297404663802986,-0.7871755829753733,-11.100663214736775,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,286.0054285714285,-13.994571428571476,-4.6648571428571595,4.664857142857159,8,1,7,12.5,0.07550748846295276,-6.297404663802986,-0.7871755829753733,-8.457995037056147,0
CDNS,15,0.075,1.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,285.89383928571425,-14.10616071428575,-4.702053571428588,4.702053571428584,5,0,5,0.0,0.0,-5.949975359083929,-1.1899950718167858,-9.526762611718514,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,285.89383928571425,-14.10616071428575,-4.702053571428588,4.702053571428584,5,0,5,0.0,0.0,-5.949975359083929,-1.1899950718167858,-7.404694999765441,0
MSFT,30,0.05,0.75,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,285.8777857142858,-14.122214285714222,-4.707404761904743,4.7074047619047406,10,0,10,0.0,0.0,-10.932595827637412,-1.0932595827637412,-19.366100968493285,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,285.8777857142858,-14.122214285714222,-4.707404761904743,4.7074047619047406,10,0,10,0.0,0.0,-10.932595827637412,-1.0932595827637412,-12.928317582874328,0
META,15,0.1,1.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,285.87507142857135,-14.124928571428654,-4.70830952380955,4.708309523809551,6,0,6,0.0,0.0,-7.621193940295899,-1.2701989900493165,-11.585944022855056,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,285.87507142857135,-14.124928571428654,-4.70830952380955,4.708309523809551,6,0,6,0.0,0.0,-7.621193940295899,-1.2701989900493165,-8.7699133002345,0
OKTA,60,0.075,1.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-06-25,2026-07-07,300.0,285.86651785714287,-14.133482142857133,-4.711160714285711,4.711160714285711,5,0,5,0.0,0.0,-5.387537246169236,-1.0775074492338472,-18.79798103887533,0,2026-05-08,2026-07-07,300.0,285.86651785714287,-14.133482142857133,-4.711160714285711,4.711160714285711,5,0,5,0.0,0.0,-5.387537246169236,-1.0775074492338472,-7.8975158999023725,0
META,60,0.05,0.75,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,285.8279285714286,-14.172071428571428,-4.724023809523814,4.72402380952381,8,0,8,0.0,0.0,-14.875540098943768,-1.859442512367971,-12.110413224103915,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,285.8279285714286,-14.172071428571428,-4.724023809523814,4.72402380952381,8,0,8,0.0,0.0,-14.875540098943768,-1.859442512367971,-9.100072048017484,0
ADBE,15,0.2,1.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,285.70542857142857,-14.29457142857143,-4.7648571428571485,4.764857142857144,6,0,6,0.0,0.0,-6.475218528131741,-1.0792030880219567,-11.692270124240236,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,285.70542857142857,-14.29457142857143,-4.7648571428571485,4.764857142857144,6,0,6,0.0,0.0,-6.475218528131741,-1.0792030880219567,-8.837431964868216,0
ADBE,30,0.075,1.25,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,285.7015714285713,-14.298428571428701,-4.7661428571428965,4.766142857142901,3,0,3,0.0,0.0,-5.908953959887427,-1.9696513199624757,-5.938428384135747,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,285.7015714285713,-14.298428571428701,-4.7661428571428965,4.766142857142901,3,0,3,0.0,0.0,-5.908953959887427,-1.9696513199624757,-4.784695044681214,0
AMD,60,0.075,0.75,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,285.652375,-14.347624999999994,-4.782541666666662,5.276053428305173,11,2,9,18.181818181818183,0.4135118977665816,-5.975045604227999,-0.5431859640207272,-4.658620290899117,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,285.652375,-14.347624999999994,-4.782541666666662,5.276053428305173,11,2,9,18.181818181818183,0.4135118977665816,-5.975045604227999,-0.5431859640207272,-3.788216725184676,0
AMZN,30,0.1,1.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,285.6494285714285,-14.350571428571527,-4.783523809523837,4.783523809523842,5,0,5,0.0,0.0,-5.484131186079954,-1.0968262372159907,-10.29413060114669,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,285.6494285714285,-14.350571428571527,-4.783523809523837,4.783523809523842,5,0,5,0.0,0.0,-5.484131186079954,-1.0968262372159907,-7.926095187503661,0
ADBE,15,0.075,1.25,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,285.61371428571414,-14.386285714285862,-4.795428571428618,4.79542857142862,3,0,3,0.0,0.0,-5.947451612469593,-1.9824838708231978,-5.965662692670914,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,285.61371428571414,-14.386285714285862,-4.795428571428618,4.79542857142862,3,0,3,0.0,0.0,-5.947451612469593,-1.9824838708231978,-4.805591312174813,0
META,60,0.075,0.75,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,285.5881071428571,-14.411892857142902,-4.803964285714302,4.803964285714301,8,0,8,0.0,0.0,-11.176144534883495,-1.3970180668604368,-13.316996473869112,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,285.5881071428571,-14.411892857142902,-4.803964285714302,4.803964285714301,8,0,8,0.0,0.0,-11.176144534883495,-1.3970180668604368,-9.831965489922727,0
OKTA,5,0.075,1.5,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,293.365,-6.634999999999991,-2.2116666666666673,2.2116666666666633,1,0,1,0.0,0.0,-2.3315763052208727,-2.3315763052208727,-3.9686269665968856,0,2026-06-25,2026-07-07,300.0,292.0978035714286,-7.902196428571415,-2.6340654761904725,2.6340654761904716,3,0,3,0.0,0.0,-3.0430615827324816,-1.0143538609108271,-11.474858466481955,0,2026-05-08,2026-07-07,300.0,285.4628035714286,-14.537196428571406,-4.845732142857139,4.845732142857135,4,0,4,0.0,0.0,-5.374637887953354,-1.3436594719883386,-6.206319616807247,0
OKTA,5,0.1,1.25,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,296.019,-3.9809999999999945,-1.3270000000000004,1.3269999999999982,1,0,1,0.0,0.0,-1.7486822289156545,-1.7486822289156545,-3.968626966596886,0,2026-06-25,2026-07-07,300.0,289.41599999999994,-10.58400000000006,-3.52800000000002,3.52800000000002,4,0,4,0.0,0.0,-4.042807824934164,-1.010701956233541,-14.833160264539577,0,2026-05-08,2026-07-07,300.0,285.43499999999995,-14.565000000000055,-4.85500000000002,4.855000000000018,5,0,5,0.0,0.0,-5.791490053849819,-1.1582980107699639,-7.826835628974015,0
AMZN,30,0.075,1.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,285.33685714285696,-14.663142857143043,-4.887714285714351,4.887714285714348,5,0,5,0.0,0.0,-6.645508248106627,-1.3291016496213255,-9.984320109783814,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,285.33685714285696,-14.663142857143043,-4.887714285714351,4.887714285714348,5,0,5,0.0,0.0,-6.645508248106627,-1.3291016496213255,-7.717365435308103,0
CDNS,15,0.15,0.75,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,287.39435714285713,-12.605642857142868,-4.201880952380954,4.201880952380956,5,0,5,0.0,0.0,-5.014046137187864,-1.0028092274375728,-10.27751472944313,3,2026-06-25,2026-07-07,300.0,297.93275,-2.0672500000000014,-0.689083333333329,0.6890833333333338,1,0,1,0.0,0.0,-1.0033976459167553,-1.0033976459167553,-5.612486080160913,0,2026-05-08,2026-07-07,300.0,285.32710714285713,-14.67289285714287,-4.890964285714294,4.89096428571429,6,0,6,0.0,0.0,-6.0174437831046195,-1.0029072971841033,-8.89105632292503,3
OKTA,60,0.15,0.75,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,299.01214285714286,-0.9878571428571377,-0.32928571428570974,0.8731616341198466,2,1,1,50.0,0.6249389813961045,-0.3321921655155533,-0.16609608275777665,-1.212897402076887,0,2026-06-25,2026-07-07,300.0,286.2541428571428,-13.745857142857176,-4.5819523809523925,4.5819523809523925,6,0,6,0.0,0.0,-6.042850685454941,-1.007141780909157,-24.580564047792357,0,2026-05-08,2026-07-07,300.0,285.2662857142857,-14.733714285714314,-4.911238095238102,5.430111549867835,8,1,7,12.5,0.10049015332554181,-6.375042850970495,-0.7968803563713118,-8.192920889673886,0
NVDA,60,0.05,1.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,285.20785714285705,-14.792142857142949,-4.930714285714322,4.930714285714316,5,0,5,0.0,0.0,-7.165403736078584,-1.4330807472157168,-9.709021405172468,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,285.20785714285705,-14.792142857142949,-4.930714285714322,4.930714285714316,5,0,5,0.0,0.0,-7.165403736078584,-1.4330807472157168,-7.529864634670619,0
NFLX,5,0.05,1.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,285.1974999999998,-14.80250000000018,-4.934166666666728,4.9341666666667265,5,0,5,0.0,0.0,-10.19810585875077,-2.039621171750154,-8.369857443778479,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,285.1974999999998,-14.80250000000018,-4.934166666666728,4.9341666666667265,5,0,5,0.0,0.0,-10.19810585875077,-2.039621171750154,-6.591395885504319,0
ADBE,5,0.05,1.25,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,285.13150000000013,-14.86849999999987,-4.956166666666628,4.956166666666624,4,0,4,0.0,0.0,-6.226000888973449,-1.5565002222433622,-8.440606935157877,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,285.13150000000013,-14.86849999999987,-4.956166666666628,4.956166666666624,4,0,4,0.0,0.0,-6.226000888973449,-1.5565002222433622,-6.642042555769749,0
META,5,0.15,0.75,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,285.10157142857133,-14.898428571428667,-4.966142857142886,4.966142857142889,6,0,6,0.0,0.0,-6.0171259817240035,-1.0028543302873338,-11.784720813811052,6,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,285.10157142857133,-14.898428571428667,-4.966142857142886,4.966142857142889,6,0,6,0.0,0.0,-6.0171259817240035,-1.0028543302873338,-8.895898009387512,6
AAPL,60,0.15,1.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-24,300.0,284.86328571428544,-15.136714285714561,-5.045571428571516,5.04557142857152,8,1,7,12.5,0.13120802892775085,-6.175741465776538,-0.7719676832220672,-9.778246471592777,0,2026-06-25,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2026-05-08,2026-07-07,300.0,284.86328571428544,-15.136714285714561,-5.045571428571516,5.04557142857152,8,1,7,12.5,0.13120802892775085,-6.175741465776538,-0.7719676832220672,-7.57719047498381,0
