trade_id,slug,label,symbol,side,open_time,close_time,r_multiple,trade_risk_pct,reserved_risk_pct,risk_family,equity_at_entry,fixed_equity_at_entry,active_risk_before_pct,symbol_risk_before_pct,family_risk_before_pct,risk_cash,fixed_risk_cash,extra_cost_cash,fixed_extra_cost_cash,simulated_pnl,fixed_risk_pnl,active_risk_after_pct,simulated_close_equity,fixed_close_equity,drawdown_pct_after_close,fixed_drawdown_pct_after_close
2803,nasdaq-5m-candle-momentum,Nasdaq 5M Candle Momentum,USTEC,Long,2025-11-26T14:35:00,2025-11-26T20:55:00,0.6382,1.0,1.0,nasdaq-5m-candle-momentum,623445.4269,55829.1283,3.0,1.0,0.0,6234.4543,100.0,0.0,0.0,3978.8326,63.8201,4.0,622823.2719,55819.4291,0.0998,0.0174
1320,xau-orb-new-york-m30,XAU ORB New York M30,XAUUSD,Long,2025-11-26T15:30:00,2025-11-26T20:55:00,0.2767,1.0,1.0,XAU_ORB,617136.7443,55727.9377,3.0,2.0,0.0,6171.3674,100.0,0.0,0.0,1707.695,27.6713,4.0,618844.4393,55755.609,0.738,0.1317
2804,nasdaq-5m-candle-momentum,Nasdaq 5M Candle Momentum,USTEC,Long,2025-11-27T14:35:00,2025-11-27T23:00:00,0.0724,1.0,1.0,nasdaq-5m-candle-momentum,622823.2719,55819.4291,2.0,0.0,0.0,6228.2327,100.0,0.0,0.0,450.7225,7.2368,3.0,623273.9944,55826.6658,0.0275,0.0044
2805,nasdaq-5m-candle-momentum,Nasdaq 5M Candle Momentum,USTEC,Long,2025-11-28T14:35:00,2025-12-01T00:53:14,-1.2647,1.0,1.0,nasdaq-5m-candle-momentum,623273.9944,55826.6658,2.0,0.0,0.0,6232.7399,100.0,0.0,0.0,-7882.2983,-126.466,3.0,644906.1787,56172.1834,1.2075,0.2246
507,btc-top-down-fvg-liquidity,BTC Top Down FVG Liquidity,BTCUSD,Long,2025-11-30T04:48:37,2025-11-30T09:11:37,1.9382,1.0,1.0,btc-top-down-fvg-liquidity,640376.4918,56104.8262,2.0,0.0,0.0,6403.7649,100.0,0.0,0.0,12411.9851,193.8232,3.0,652788.4769,56298.6494,0.0,0.0
3376,xau-elliott-wave-1-2-3,XAU Elliott Wave 1-2-3,XAUUSD,Long,2025-11-30T23:07:00,2025-12-02T01:09:40,-0.9926,1.0,1.0,xau-elliott-wave-1-2-3,652788.4769,56298.6494,2.0,1.0,0.0,6527.8848,100.0,0.0,0.0,-6479.5301,-99.2593,3.0,643395.8486,56150.9289,1.4388,0.2624
1592,us100-h1-orb-13utc,US100 H1 ORB 13UTC,USTEC,Long,2025-12-01T14:15:00,2025-12-01T20:00:00,0.8356,1.0,1.0,US100_ORB,644906.1787,56172.1834,2.0,0.0,0.0,6449.0618,100.0,0.0,0.0,5389.0916,83.564,3.0,643822.0255,56155.3724,1.3736,0.2545
2806,nasdaq-5m-candle-momentum,Nasdaq 5M Candle Momentum,USTEC,Long,2025-12-01T14:35:00,2025-12-01T14:43:40,-1.0037,1.0,1.0,nasdaq-5m-candle-momentum,644906.1787,56172.1834,3.0,1.0,0.0,6449.0618,100.0,0.0,0.0,-6473.2448,-100.375,4.0,638432.9339,56071.8084,2.1991,0.4029
3760,us100-month-end-flow,US100 Month End Flow,USTEC,Long,2025-12-01T15:30:00,2025-12-01T22:00:00,0.9482,1.0,1.0,us100-month-end-flow,638432.9339,56071.8084,3.0,1.0,0.0,6384.3293,100.0,0.0,0.0,6053.3532,94.8158,4.0,649875.3787,56250.1882,0.4463,0.0861
806,engineered-liquidity-xau,Engineered Liquidity XAU,XAUUSD,Long,2025-12-02T03:00:00,2025-12-02T06:22:24,-0.9532,1.0,1.0,engineered-liquidity-xau,643395.8486,56150.9289,1.0,1.0,0.0,6433.9585,100.0,0.0,0.0,-6133.0001,-95.3223,2.0,637262.8486,56055.6066,2.3784,0.4317
2807,nasdaq-5m-candle-momentum,Nasdaq 5M Candle Momentum,USTEC,Long,2025-12-02T14:35:00,2025-12-02T16:25:15,-1.0086,1.0,1.0,nasdaq-5m-candle-momentum,637262.8486,56055.6066,1.0,0.0,0.0,6372.6285,100.0,0.0,0.0,-6427.1353,-100.8553,2.0,624420.9377,55854.0899,4.3456,0.7896
3761,us100-month-end-flow,US100 Month End Flow,USTEC,Long,2025-12-02T15:30:00,2025-12-02T16:22:12,-1.0066,1.0,1.0,us100-month-end-flow,637262.8486,56055.6066,2.0,1.0,0.0,6372.6285,100.0,0.0,0.0,-6414.7755,-100.6614,3.0,630848.0731,55954.9452,3.361,0.6105
3302,xau-trend-progression,XAU Trend Progression,XAUUSD,Long,2025-12-03T00:00:00,2025-12-18T16:18:38,2.0168,1.0,1.0,xau-trend-progression,624420.9377,55854.0899,1.0,1.0,0.0,6244.2094,100.0,0.0,0.0,12593.186,201.6778,2.0,695733.3377,57116.7361,0.0,0.0
2808,nasdaq-5m-candle-momentum,Nasdaq 5M Candle Momentum,USTEC,Short,2025-12-03T14:35:00,2025-12-03T18:40:03,-0.9969,1.0,1.0,nasdaq-5m-candle-momentum,624420.9377,55854.0899,2.0,0.0,0.0,6244.2094,100.0,0.0,0.0,-6224.5553,-99.6852,3.0,618196.3824,55754.4046,5.2991,0.9667
3762,us100-month-end-flow,US100 Month End Flow,USTEC,Long,2025-12-03T15:30:00,2025-12-03T22:00:00,1.4233,1.0,1.0,us100-month-end-flow,624420.9377,55854.0899,3.0,1.0,0.0,6244.2094,100.0,0.0,0.0,8887.557,142.3328,4.0,627083.9394,55896.7374,3.9377,0.7139
1593,us100-h1-orb-13utc,US100 H1 ORB 13UTC,USTEC,Long,2025-12-04T14:15:00,2025-12-04T14:34:00,-1.0037,1.0,1.0,US100_ORB,627083.9394,55896.7374,2.0,0.0,0.0,6270.8394,100.0,0.0,0.0,-6294.0782,-100.3706,3.0,620789.8612,55796.3668,4.9018,0.8922
2809,nasdaq-5m-candle-momentum,Nasdaq 5M Candle Momentum,USTEC,Short,2025-12-04T14:35:00,2025-12-04T20:55:00,-0.2648,1.0,1.0,nasdaq-5m-candle-momentum,620789.8612,55796.3668,2.0,0.0,0.0,6207.8986,100.0,0.0,0.0,-1643.9844,-26.4821,3.0,619145.8769,55769.8847,5.1537,0.9392
618,eth-top-down-fvg-liquidity,ETH Top Down FVG Liquidity,ETHUSD,Long,2025-12-04T20:08:05,2025-12-05T16:09:00,-1.0214,1.0,1.0,eth-top-down-fvg-liquidity,620789.8612,55796.3668,3.0,0.0,0.0,6207.8986,100.0,0.0,0.0,-6341.0025,-102.1441,4.0,626651.8135,55891.3864,4.0038,0.7234
807,engineered-liquidity-xau,Engineered Liquidity XAU,XAUUSD,Long,2025-12-05T02:00:00,2025-12-05T06:08:41,2.2365,1.0,1.0,engineered-liquidity-xau,619145.8769,55769.8847,3.0,2.0,0.0,6191.4588,100.0,0.0,0.0,13846.9391,223.6458,4.0,632992.816,55993.5305,3.0325,0.542
2810,nasdaq-5m-candle-momentum,Nasdaq 5M Candle Momentum,USTEC,Long,2025-12-05T14:35:00,2025-12-08T16:02:38,-1.1546,1.0,1.0,nasdaq-5m-candle-momentum,632992.816,55993.5305,3.0,0.0,0.0,6329.9282,100.0,0.0,0.0,-7308.7545,-115.4635,4.0,601603.8025,55490.1294,7.8409,1.4361
808,engineered-liquidity-xau,Engineered Liquidity XAU,XAUUSD,Long,2025-12-05T18:00:00,2025-12-05T19:08:28,-0.9402,1.0,1.0,engineered-liquidity-xau,626651.8135,55891.3864,3.0,2.0,0.0,6266.5181,100.0,0.0,0.0,-5891.5747,-94.0167,4.0,620760.2388,55797.3697,4.9064,0.8904
574,btc-poc-fibonacci,BTC POC Fibonacci,BTCUSD,Short,2025-12-07T16:15:00,2025-12-07T17:16:12,-0.9726,1.0,1.0,btc-poc-fibonacci,620760.2388,55797.3697,3.0,0.0,0.0,6207.6024,100.0,0.0,0.0,-6037.4378,-97.2588,4.0,614722.8009,55700.1109,5.8312,1.0631
809,engineered-liquidity-xau,Engineered Liquidity XAU,XAUUSD,Long,2025-12-08T12:00:00,2025-12-08T13:51:41,-0.9452,1.0,1.0,engineered-liquidity-xau,614722.8009,55700.1109,3.0,2.0,0.0,6147.228,100.0,0.0,0.0,-5810.244,-94.5181,4.0,608912.5569,55605.5928,6.7213,1.231
619,eth-top-down-fvg-liquidity,ETH Top Down FVG Liquidity,ETHUSD,Long,2025-12-09T04:35:32,2025-12-09T15:44:28,3.974,1.0,1.0,eth-top-down-fvg-liquidity,601603.8025,55490.1294,2.0,0.0,0.0,6016.038,100.0,0.0,0.0,23907.5427,397.3968,3.0,622510.8964,55838.1711,4.6382,0.8179
810,engineered-liquidity-xau,Engineered Liquidity XAU,XAUUSD,Long,2025-12-09T09:00:00,2025-12-09T13:30:42,0.5148,1.0,1.0,engineered-liquidity-xau,601603.8025,55490.1294,3.0,2.0,0.0,6016.038,100.0,0.0,0.0,3097.0342,51.4796,4.0,604700.8366,55541.609,7.3665,1.3447
2811,nasdaq-5m-candle-momentum,Nasdaq 5M Candle Momentum,USTEC,Short,2025-12-09T14:35:00,2025-12-09T15:02:43,-1.0083,1.0,1.0,nasdaq-5m-candle-momentum,604700.8366,55541.609,3.0,0.0,0.0,6047.0084,100.0,0.0,0.0,-6097.483,-100.8347,4.0,598603.3537,55440.7743,8.3006,1.5238
2812,nasdaq-5m-candle-momentum,Nasdaq 5M Candle Momentum,USTEC,Short,2025-12-10T14:35:00,2025-12-10T19:00:39,-1.0089,1.0,1.0,nasdaq-5m-candle-momentum,622510.8964,55838.1711,2.0,0.0,0.0,6225.109,100.0,0.0,0.0,-6280.3814,-100.8879,3.0,616230.515,55737.2832,5.6003,0.9971
3674,xag-session-vwap-snapback,XAG Session VWAP Snapback,XAGUSD,Short,2025-12-10T19:30:00,2025-12-10T19:34:31,-0.8619,1.0,1.0,xag-session-vwap-snapback,616230.515,55737.2832,2.0,0.0,0.0,6162.3051,100.0,0.0,0.0,-5311.596,-86.195,3.0,610918.919,55651.0882,6.414,1.1502
2813,nasdaq-5m-candle-momentum,Nasdaq 5M Candle Momentum,USTEC,Short,2025-12-11T14:35:00,2025-12-11T18:40:23,-1.0008,1.0,1.0,nasdaq-5m-candle-momentum,610918.919,55651.0882,2.0,0.0,0.0,6109.1892,100.0,0.0,0.0,-6114.314,-100.0839,3.0,604804.6049,55551.0043,7.3506,1.328
1594,us100-h1-orb-13utc,US100 H1 ORB 13UTC,USTEC,Short,2025-12-11T14:45:00,2025-12-11T19:35:23,-1.0023,1.0,1.0,US100_ORB,610918.919,55651.0882,3.0,1.0,0.0,6109.1892,100.0,0.0,0.0,-6123.4822,-100.234,4.0,598681.1227,55450.7704,8.2887,1.506
2017,xau-weakness,XAU Weakness,XAUUSD,Long,2025-12-12T00:23:40,2025-12-12T14:55:42,3.9934,1.0,1.0,xau-weakness,598681.1227,55450.7704,2.0,2.0,0.0,5986.8112,100.0,0.0,0.0,23907.8136,399.3414,3.0,640687.8853,56236.3532,1.8537,0.1107
508,btc-top-down-fvg-liquidity,BTC Top Down FVG Liquidity,BTCUSD,Long,2025-12-12T13:28:36,2025-12-12T14:30:27,-1.014,1.0,1.0,btc-top-down-fvg-liquidity,598681.1227,55450.7704,3.0,0.0,0.0,5986.8112,100.0,0.0,0.0,-6070.8782,-101.4042,4.0,592610.2445,55349.3662,9.2186,1.6862
2814,nasdaq-5m-candle-momentum,Nasdaq 5M Candle Momentum,USTEC,Short,2025-12-12T14:35:00,2025-12-12T15:28:20,2.4917,1.0,1.0,nasdaq-5m-candle-momentum,592610.2445,55349.3662,3.0,0.0,0.0,5926.1024,100.0,0.0,0.0,14766.2003,249.1722,4.0,655454.0856,56485.5254,0.0,0.0
3626,xau-regime-switch,XAU Regime Switch,XAUUSD,Long,2025-12-12T16:00:00,2026-01-12T00:32:41,4.831,1.0,1.0,xau-regime-switch,655454.0856,56485.5254,1.0,1.0,0.0,6554.5409,100.0,0.0,0.0,31665.0759,483.1014,2.0,937420.3154,60324.4189,0.0,0.0
285,lta-volume-profile,LTA Volume Profile,XAUUSD,Long,2025-12-12T17:00:00,2025-12-18T16:13:30,2.5406,1.0,1.0,lta-volume-profile,655454.0856,56485.5254,2.0,2.0,0.0,6554.5409,100.0,0.0,0.0,16652.208,254.0561,3.0,683140.1517,56915.0583,0.0,0.0
1595,us100-h1-orb-13utc,US100 H1 ORB 13UTC,USTEC,Long,2025-12-15T14:15:00,2025-12-15T14:34:15,-1.0069,1.0,1.0,US100_ORB,655454.0856,56485.5254,3.0,0.0,0.0,6554.5409,100.0,0.0,0.0,-6599.4641,-100.6854,4.0,648854.6214,56384.8401,1.0069,0.1782
2815,nasdaq-5m-candle-momentum,Nasdaq 5M Candle Momentum,USTEC,Short,2025-12-15T14:35:00,2025-12-15T15:20:05,2.4834,1.0,1.0,nasdaq-5m-candle-momentum,648854.6214,56384.8401,3.0,0.0,0.0,6488.5462,100.0,0.0,0.0,16113.6633,248.3401,4.0,664968.2847,56633.1802,0.0,0.0
509,btc-top-down-fvg-liquidity,BTC Top Down FVG Liquidity,BTCUSD,Short,2025-12-16T14:30:30,2025-12-16T14:50:54,-0.9709,1.0,1.0,btc-top-down-fvg-liquidity,664968.2847,56633.1802,3.0,0.0,0.0,6649.6828,100.0,0.0,0.0,-6455.9659,-97.0868,4.0,658512.3188,56536.0933,0.9709,0.1714
1453,us100-orb-new-york-m30,US100 ORB New York M30,USTEC,Long,2025-12-16T16:00:00,2025-12-16T17:57:15,-0.9976,1.0,1.0,US100_ORB,658512.3188,56536.0933,3.0,0.0,0.0,6585.1232,100.0,0.0,0.0,-6569.5601,-99.7637,4.0,651942.7587,56436.3297,1.9588,0.3476
3675,xag-session-vwap-snapback,XAG Session VWAP Snapback,XAGUSD,Long,2025-12-16T18:30:00,2025-12-16T19:46:02,0.8694,1.0,1.0,xag-session-vwap-snapback,651942.7587,56436.3297,3.0,0.0,0.0,6519.4276,100.0,0.0,0.0,5668.2186,86.9435,4.0,657610.9773,56523.2732,1.1064,0.1941
2817,nasdaq-5m-candle-momentum,Nasdaq 5M Candle Momentum,USTEC,Short,2025-12-17T14:35:00,2025-12-17T15:44:21,2.4817,1.0,1.0,nasdaq-5m-candle-momentum,657610.9773,56523.2732,3.0,0.0,0.0,6576.1098,100.0,0.0,0.0,16320.1601,248.1735,4.0,673931.1374,56771.4467,0.0,0.0
620,eth-top-down-fvg-liquidity,ETH Top Down FVG Liquidity,ETHUSD,Short,2025-12-18T01:48:36,2025-12-18T02:13:40,-1.1044,1.0,1.0,eth-top-down-fvg-liquidity,673931.1374,56771.4467,3.0,0.0,0.0,6739.3114,100.0,0.0,0.0,-7443.1937,-110.4444,4.0,666487.9437,56661.0022,1.1044,0.1945
2818,nasdaq-5m-candle-momentum,Nasdaq 5M Candle Momentum,USTEC,Long,2025-12-18T14:35:00,2025-12-18T20:55:00,0.1898,1.0,1.0,nasdaq-5m-candle-momentum,666487.9437,56661.0022,3.0,0.0,0.0,6664.8794,100.0,0.0,0.0,1265.1893,18.9829,4.0,677979.5565,56858.9923,2.5518,0.4513
286,lta-volume-profile,LTA Volume Profile,XAUUSD,Long,2025-12-18T16:15:00,2025-12-18T17:09:38,-0.8892,1.0,1.0,lta-volume-profile,683140.1517,56915.0583,3.0,2.0,0.0,6831.4015,100.0,0.0,0.0,-6074.5962,-88.9217,4.0,683552.4412,56940.0466,1.7508,0.3093
3502,xau-slow-trend,XAU Slow Trend,XAUUSD,Long,2025-12-18T16:21:04,2025-12-18T17:08:40,-0.8777,1.0,1.0,xau-slow-trend,695733.3377,57116.7361,3.0,2.0,0.0,6957.3334,100.0,0.0,0.0,-6106.3003,-87.7678,4.0,689627.0375,57028.9683,0.8777,0.1537
1454,us100-orb-new-york-m30,US100 ORB New York M30,USTEC,Short,2025-12-18T17:30:00,2025-12-18T17:42:03,-1.0004,1.0,1.0,US100_ORB,683552.4412,56940.0466,2.0,1.0,0.0,6835.5244,100.0,0.0,0.0,-6838.074,-100.0373,3.0,676714.3672,56840.0093,2.7337,0.4845
287,lta-volume-profile,LTA Volume Profile,XAUUSD,Long,2025-12-19T02:00:00,2025-12-22T01:00:15,2.9714,1.0,1.0,lta-volume-profile,677979.5565,56858.9923,1.0,1.0,0.0,6779.7956,100.0,0.0,0.0,20145.8195,297.1449,2.0,702130.6867,57215.2144,0.0,0.0
2819,nasdaq-5m-candle-momentum,Nasdaq 5M Candle Momentum,USTEC,Long,2025-12-19T14:35:00,2025-12-22T09:35:03,2.3305,1.0,1.0,nasdaq-5m-candle-momentum,677979.5565,56858.9923,2.0,0.0,0.0,6779.7956,100.0,0.0,0.0,15800.5399,233.0533,3.0,717931.2266,57448.2677,0.0,0.0
812,engineered-liquidity-xau,Engineered Liquidity XAU,XAUUSD,Long,2025-12-19T15:00:00,2025-12-19T20:40:04,0.5908,1.0,1.0,engineered-liquidity-xau,677979.5565,56858.9923,3.0,2.0,0.0,6779.7956,100.0,0.0,0.0,4005.3107,59.0772,4.0,681984.8672,56918.0694,1.9761,0.3478
1763,asia-breakout,Asia Breakout,XAUUSD,Long,2025-12-22T14:00:00,2025-12-23T02:42:28,2.7653,1.0,1.0,asia-breakout,717931.2266,57448.2677,1.0,1.0,0.0,7179.3123,100.0,0.0,0.0,19853.2646,276.5344,2.0,737636.3253,57722.7383,0.0,0.0
2820,nasdaq-5m-candle-momentum,Nasdaq 5M Candle Momentum,USTEC,Short,2025-12-22T14:35:00,2025-12-22T23:00:00,-0.0206,1.0,1.0,nasdaq-5m-candle-momentum,717931.2266,57448.2677,2.0,0.0,0.0,7179.3123,100.0,0.0,0.0,-148.1659,-2.0638,3.0,717783.0607,57446.2039,0.0206,0.0036
1855,ema3,EMA3,XAUUSD,Long,2025-12-22T16:00:00,2025-12-29T07:00:24,0.2598,1.0,1.0,ema3,717931.2266,57448.2677,3.0,2.0,0.0,7179.3123,100.0,0.0,0.0,1865.3268,25.982,4.0,773683.0398,58215.8501,1.6722,0.2841
2821,nasdaq-5m-candle-momentum,Nasdaq 5M Candle Momentum,USTEC,Long,2025-12-23T14:35:00,2025-12-23T20:55:00,0.9625,1.0,1.0,nasdaq-5m-candle-momentum,737636.3253,57722.7383,2.0,0.0,0.0,7376.3633,100.0,0.0,0.0,7099.5117,96.2468,3.0,744735.837,57818.985,0.0,0.0
288,lta-volume-profile,LTA Volume Profile,XAUUSD,Long,2025-12-23T15:15:00,2025-12-23T23:38:55,2.7259,1.0,1.0,lta-volume-profile,737636.3253,57722.7383,3.0,2.0,0.0,7376.3633,100.0,0.0,0.0,20106.9105,272.5857,4.0,764842.7475,58091.5707,0.0,0.0
289,lta-volume-profile,LTA Volume Profile,XAUUSD,Long,2025-12-24T03:15:00,2025-12-24T14:50:33,-0.9341,1.0,1.0,lta-volume-profile,764842.7475,58091.5707,2.0,2.0,0.0,7648.4275,100.0,0.0,0.0,-7144.6231,-93.413,3.0,757698.1245,57998.1577,0.9341,0.1608
2822,nasdaq-5m-candle-momentum,Nasdaq 5M Candle Momentum,USTEC,Long,2025-12-24T14:35:00,2025-12-25T23:00:00,1.1273,1.0,1.0,nasdaq-5m-candle-momentum,764842.7475,58091.5707,3.0,0.0,0.0,7648.4275,100.0,0.0,0.0,8621.8072,112.7265,4.0,766319.9316,58110.8843,0.0,0.0
290,lta-volume-profile,LTA Volume Profile,XAUUSD,Long,2025-12-24T16:15:00,2025-12-26T01:04:38,2.7083,1.0,1.0,lta-volume-profile,757698.1245,57998.1577,3.0,2.0,0.0,7576.9812,100.0,0.0,0.0,20520.6614,270.829,4.0,786840.5931,58381.7133,0.0,0.0
2020,xau-weakness,XAU Weakness,XAUUSD,Long,2025-12-26T06:00:27,2025-12-29T00:26:27,-0.9192,1.0,1.0,xau-weakness,786840.5931,58381.7133,2.0,2.0,0.0,7868.4059,100.0,0.0,0.0,-7233.0249,-91.9249,3.0,779607.5682,58289.7884,0.9192,0.1575
2823,nasdaq-5m-candle-momentum,Nasdaq 5M Candle Momentum,USTEC,Short,2025-12-26T14:35:00,2025-12-29T08:37:14,2.4823,1.0,1.0,nasdaq-5m-candle-momentum,786840.5931,58381.7133,3.0,0.0,0.0,7868.4059,100.0,0.0,0.0,19531.815,248.2309,4.0,793214.8548,58464.081,0.0,0.0
292,lta-volume-profile,LTA Volume Profile,XAUUSD,Long,2025-12-29T00:45:00,2025-12-29T07:00:05,-0.9992,1.0,1.0,lta-volume-profile,779607.5682,58289.7884,3.0,2.0,0.0,7796.0757,100.0,0.0,0.0,-7789.8552,-99.9202,4.0,771817.713,58189.8682,1.9093,0.3286
2824,nasdaq-5m-candle-momentum,Nasdaq 5M Candle Momentum,USTEC,Long,2025-12-29T14:35:00,2025-12-29T23:00:00,0.2175,1.0,1.0,nasdaq-5m-candle-momentum,793214.8548,58464.081,1.0,0.0,0.0,7932.1485,100.0,0.0,0.0,1725.4046,21.752,2.0,786928.0183,58384.8233,0.7926,0.1356
1455,us100-orb-new-york-m30,US100 ORB New York M30,USTEC,Short,2025-12-29T17:30:00,2025-12-29T19:40:35,-1.0101,1.0,1.0,US100_ORB,793214.8548,58464.081,2.0,1.0,0.0,7932.1485,100.0,0.0,0.0,-8012.2411,-101.0097,3.0,785202.6137,58363.0713,1.0101,0.1728
3506,xau-slow-trend,XAU Slow Trend,XAUUSD,Long,2025-12-30T00:22:42,2025-12-31T05:55:41,-0.9312,1.0,1.0,xau-slow-trend,786928.0183,58384.8233,1.0,1.0,0.0,7869.2802,100.0,0.0,0.0,-7328.1969,-93.1241,2.0,768032.9127,58144.7111,3.1747,0.5463
3191,xau-rsi-vwap,XAU RSI VWAP,XAUUSD,Long,2025-12-30T06:00:00,2025-12-31T05:40:28,-0.9346,1.0,1.0,xau-rsi-vwap,786928.0183,58384.8233,2.0,2.0,0.0,7869.2802,100.0,0.0,0.0,-7354.3507,-93.4565,3.0,775361.1096,58237.8352,2.2508,0.387
2825,nasdaq-5m-candle-momentum,Nasdaq 5M Candle Momentum,USTEC,Long,2025-12-30T14:35:00,2025-12-30T20:55:00,-0.5353,1.0,1.0,nasdaq-5m-candle-momentum,786928.0183,58384.8233,3.0,0.0,0.0,7869.2802,100.0,0.0,0.0,-4212.558,-53.5317,4.0,782715.4603,58331.2917,1.3237,0.2271
3507,xau-slow-trend,XAU Slow Trend,XAUUSD,Long,2025-12-31T05:55:41,2026-01-20T08:57:15,4.1792,1.0,1.0,xau-slow-trend,768032.9127,58144.7111,1.0,1.0,0.0,7680.3291,100.0,0.0,0.0,32097.8223,417.9225,2.0,940900.4816,60437.7763,0.7387,0.0
2826,nasdaq-5m-candle-momentum,Nasdaq 5M Candle Momentum,USTEC,Short,2025-12-31T14:35:00,2025-12-31T20:08:27,2.4843,1.0,1.0,nasdaq-5m-candle-momentum,768032.9127,58144.7111,2.0,0.0,0.0,7680.3291,100.0,0.0,0.0,19080.3454,248.4314,3.0,793514.6783,58476.4907,0.0,0.0
1596,us100-h1-orb-13utc,US100 H1 ORB 13UTC,USTEC,Short,2025-12-31T14:45:00,2025-12-31T20:00:00,0.8335,1.0,1.0,US100_ORB,768032.9127,58144.7111,3.0,1.0,0.0,7680.3291,100.0,0.0,0.0,6401.4202,83.3483,4.0,774434.333,58228.0594,2.3676,0.4037
575,btc-poc-fibonacci,BTC POC Fibonacci,BTCUSD,Long,2026-01-01T17:00:00,2026-01-01T23:31:31,4.9571,1.0,1.0,btc-poc-fibonacci,793514.6783,58476.4907,2.0,0.0,0.0,7935.1468,100.0,0.0,0.0,39335.5576,495.713,3.0,832850.2359,58972.2037,0.0,0.0
2021,xau-weakness,XAU Weakness,XAUUSD,Long,2026-01-02T13:13:21,2026-01-02T13:24:29,-0.9425,1.0,1.0,xau-weakness,832850.2359,58972.2037,2.0,2.0,0.0,8328.5024,100.0,0.0,0.0,-7849.7557,-94.2517,3.0,825000.4802,58877.952,0.9425,0.1598
2827,nasdaq-5m-candle-momentum,Nasdaq 5M Candle Momentum,USTEC,Short,2026-01-02T14:35:00,2026-01-02T14:47:42,-1.0079,1.0,1.0,nasdaq-5m-candle-momentum,825000.4802,58877.952,2.0,0.0,0.0,8250.0048,100.0,0.0,0.0,-8315.1829,-100.79,3.0,816685.2973,58777.162,1.9409,0.3307
621,eth-top-down-fvg-liquidity,ETH Top Down FVG Liquidity,ETHUSD,Long,2026-01-02T15:21:28,2026-01-03T15:21:29,0.7291,1.0,1.0,eth-top-down-fvg-liquidity,816685.2973,58777.162,2.0,0.0,0.0,8166.853,100.0,0.0,0.0,5954.5662,72.9114,3.0,814410.987,58749.3139,2.214,0.378
3763,us100-month-end-flow,US100 Month End Flow,USTEC,Long,2026-01-02T15:30:00,2026-01-02T15:57:29,-1.0076,1.0,1.0,us100-month-end-flow,816685.2973,58777.162,3.0,0.0,0.0,8166.853,100.0,0.0,0.0,-8228.8765,-100.7595,4.0,808456.4208,58676.4025,2.929,0.5016
293,lta-volume-profile,LTA Volume Profile,XAUUSD,Long,2026-01-05T01:00:00,2026-01-05T08:17:30,2.9602,1.0,1.0,lta-volume-profile,814410.987,58749.3139,2.0,2.0,0.0,8144.1099,100.0,0.0,0.0,24108.3655,296.0221,3.0,838519.3526,59045.336,0.0,0.0
2022,xau-weakness,XAU Weakness,XAUUSD,Long,2026-01-05T13:02:14,2026-01-05T13:29:43,-0.9825,1.0,1.0,xau-weakness,838519.3526,59045.336,2.0,2.0,0.0,8385.1935,100.0,0.0,0.0,-8238.3544,-98.2488,3.0,830280.9982,58947.0872,0.9825,0.1664
1389,xau-orb-london-ny-overlap-m30,XAU ORB London NY Overlap M30,XAUUSD,Long,2026-01-05T14:00:00,2026-01-05T14:10:37,0.96,1.0,1.0,XAU_ORB,830280.9982,58947.0872,2.0,2.0,0.0,8302.81,100.0,0.0,0.0,7970.9126,96.0026,3.0,838251.9108,59043.0898,0.0319,0.0038
1597,us100-h1-orb-13utc,US100 H1 ORB 13UTC,USTEC,Long,2026-01-05T14:15:00,2026-01-05T20:00:00,-0.3139,1.0,1.0,US100_ORB,838251.9108,59043.0898,2.0,0.0,0.0,8382.5191,100.0,0.0,0.0,-2631.6,-31.3939,3.0,827209.4536,58911.3578,1.3488,0.2269
2828,nasdaq-5m-candle-momentum,Nasdaq 5M Candle Momentum,USTEC,Short,2026-01-05T14:35:00,2026-01-05T15:32:41,-1.0034,1.0,1.0,nasdaq-5m-candle-momentum,838251.9108,59043.0898,3.0,1.0,0.0,8382.5191,100.0,0.0,0.0,-8410.8573,-100.3381,4.0,829841.0535,58942.7517,1.035,0.1737
294,lta-volume-profile,LTA Volume Profile,XAUUSD,Long,2026-01-06T01:15:00,2026-01-06T14:52:40,2.7834,1.0,1.0,lta-volume-profile,827209.4536,58911.3578,2.0,2.0,0.0,8272.0945,100.0,0.0,0.0,23024.96,278.345,3.0,850234.4136,59189.7028,0.0,0.0
2829,nasdaq-5m-candle-momentum,Nasdaq 5M Candle Momentum,USTEC,Long,2026-01-06T14:35:00,2026-01-06T20:37:35,2.4889,1.0,1.0,nasdaq-5m-candle-momentum,827209.4536,58911.3578,3.0,0.0,0.0,8272.0945,100.0,0.0,0.0,20588.3139,248.8888,4.0,870822.7275,59438.5916,0.0,0.0
1765,asia-breakout,Asia Breakout,XAUUSD,Long,2026-01-06T15:00:00,2026-01-07T02:01:39,-0.8214,1.0,1.0,asia-breakout,850234.4136,59189.7028,3.0,2.0,0.0,8502.3441,100.0,0.0,0.0,-6984.1823,-82.1442,4.0,863838.5452,59356.4474,0.802,0.1382
296,lta-volume-profile,LTA Volume Profile,XAUUSD,Long,2026-01-07T02:15:00,2026-01-07T05:33:43,-0.9373,1.0,1.0,lta-volume-profile,863838.5452,59356.4474,2.0,2.0,0.0,8638.3855,100.0,0.0,0.0,-8096.8549,-93.7311,3.0,855741.6903,59262.7163,1.7318,0.2959
