timeframe_minutes,pivot_bars,minimum_impulse_atr,minimum_gap_atr,rejection_mode,expiry_bars,stop_mode,stop_buffer_atr,reward_risk,maximum_hold_hours,management,train_trades,train_wins,train_losses,train_win_rate_pct,train_profit_factor,train_net_r,train_mean_r,train_return_pct,train_max_drawdown_pct,train_final_balance,validation_trades,validation_wins,validation_losses,validation_win_rate_pct,validation_profit_factor,validation_net_r,validation_mean_r,validation_return_pct,validation_max_drawdown_pct,validation_final_balance,robust_score
5,5,4.0,0.1,0,24,0,0.0,1.5,72,1,31,11,20,35.483870967741936,0.9025334594292992,-1.7045450229041852,-0.05498532331948985,-1.891274860863068,7.456196726144701,9810.872513913693,12,6,6,50.0,1.3666898126018636,2.3297014218909347,0.19414178515757788,2.2586749253930893,2.7926413283780027,10225.86749253931,-3.8843422809129153
5,5,4.0,0.1,0,24,0,0.0,1.5,24,1,31,11,20,35.483870967741936,0.9025334594292992,-1.7045450229041852,-0.05498532331948985,-1.891274860863068,7.456196726144701,9810.872513913693,12,6,6,50.0,1.3666898126018636,2.3297014218909347,0.19414178515757788,2.2586749253930893,2.7926413283780027,10225.86749253931,-3.8843422809129153
5,5,4.0,0.05,0,24,0,0.0,1.5,72,1,31,11,20,35.483870967741936,0.9025334594292992,-1.7045450229041852,-0.05498532331948985,-1.891274860863068,7.456196726144701,9810.872513913693,12,6,6,50.0,1.3666898126018636,2.3297014218909347,0.19414178515757788,2.2586749253930893,2.7926413283780027,10225.86749253931,-3.8843422809129153
5,5,4.0,0.05,0,24,0,0.0,1.5,24,1,31,11,20,35.483870967741936,0.9025334594292992,-1.7045450229041852,-0.05498532331948985,-1.891274860863068,7.456196726144701,9810.872513913693,12,6,6,50.0,1.3666898126018636,2.3297014218909347,0.19414178515757788,2.2586749253930893,2.7926413283780027,10225.86749253931,-3.8843422809129153
5,5,4.0,0.1,0,24,0,0.0,2.0,6,1,31,9,22,29.032258064516128,1.0078486917245106,0.13574390165440198,0.004378835537238774,-0.12051476345271706,7.734446519019052,9987.948523654728,12,3,9,25.0,0.8964306960195089,-0.6702985781091075,-0.055858214842425626,-0.7567524999145148,4.156462218911918,9924.324750008549,-4.000531947598534
5,5,4.0,0.05,0,24,0,0.0,2.0,6,1,31,9,22,29.032258064516128,1.0078486917245106,0.13574390165440198,0.004378835537238774,-0.12051476345271706,7.734446519019052,9987.948523654728,12,3,9,25.0,0.8964306960195089,-0.6702985781091075,-0.055858214842425626,-0.7567524999145148,4.156462218911918,9924.324750008549,-4.000531947598534
5,5,4.0,0.1,0,24,0,0.0,2.0,72,1,31,9,22,29.032258064516128,0.9884014447587203,-0.2045450229041852,-0.006598226545296296,-0.46284429541747496,8.05067986428321,9953.715570458253,12,3,9,25.0,0.8964306960195089,-0.6702985781091075,-0.055858214842425626,-0.7567524999145148,4.156462218911918,9924.324750008549,-4.019505948314384
5,5,4.0,0.05,0,24,0,0.0,2.0,24,1,31,9,22,29.032258064516128,0.9884014447587203,-0.2045450229041852,-0.006598226545296296,-0.46284429541747496,8.05067986428321,9953.715570458253,12,3,9,25.0,0.8964306960195089,-0.6702985781091075,-0.055858214842425626,-0.7567524999145148,4.156462218911918,9924.324750008549,-4.019505948314384
5,5,4.0,0.05,0,24,0,0.0,2.0,72,1,31,9,22,29.032258064516128,0.9884014447587203,-0.2045450229041852,-0.006598226545296296,-0.46284429541747496,8.05067986428321,9953.715570458253,12,3,9,25.0,0.8964306960195089,-0.6702985781091075,-0.055858214842425626,-0.7567524999145148,4.156462218911918,9924.324750008549,-4.019505948314384
5,5,4.0,0.1,0,24,0,0.0,2.0,24,1,31,9,22,29.032258064516128,0.9884014447587203,-0.2045450229041852,-0.006598226545296296,-0.46284429541747496,8.05067986428321,9953.715570458253,12,3,9,25.0,0.8964306960195089,-0.6702985781091075,-0.055858214842425626,-0.7567524999145148,4.156462218911918,9924.324750008549,-4.019505948314384
5,5,4.0,0.1,0,24,1,0.1,2.5,6,1,28,7,21,25.0,1.0276582919599306,0.46017883456928343,0.01643495837747441,0.16752814196823174,9.322749932629426,10016.752814196823,11,2,9,18.181818181818183,0.8873607028207003,-0.6187827216433532,-0.05625297469485029,-0.7028875769447995,5.2093714517584,9929.71124230552,-4.161450394822594
