time,closed_bar,c1,c2,e20_1,e20_2,e50,e200,adx,plus,minus,e9_1,e9_2,e21_1,e21_2,rsi,prior20_high,prior20_low,tr,atr1,atr2,momentum,change,breakout,momentum_atr,change_atr,breakout_atr,breakout_atr_prev
2026.01.27 00:00:00,2026.01.26 23:00:00,5043.709,5009.286,5054.88275523854,5056.058940000491,5040.941250390618,4815.37858549649,33.124466884116394,9.300670709461192,20.176529458667495,5054.456440496053,5057.143300620066,4997.319534713086,4995.601406369126,49.57502559800383,5111.253,4810.773,52.302999999999884,35.28485714285713,32.854642857142835,0,0,0,32.08269999999985,35.28485714285713,32.08269999999985,30.771649999999877
2026.01.27 01:00:00,2026.01.27 00:00:00,5032.777,5043.709,5052.777445215822,5054.88275523854,5040.414524558966,4817.541753800008,33.756930136558495,8.414892546655365,19.52547034140562,5050.120552396843,5054.456440496053,4998.585872759047,4997.319534713086,47.35666932007957,5111.253,4820.439,40.51600000000053,36.51578571428571,35.28485714285713,0,0,0,33.211149999999876,36.51578571428571,33.211149999999876,32.08269999999985
2026.01.27 02:00:00,2026.01.27 01:00:00,5060.479,5032.777,5053.51092662384,5052.777445215822,5041.7090068454845,4819.959039831849,32.64633369943466,11.271901040342023,17.665901737462228,5052.192241917474,5050.120552396843,5000.796341589081,4998.585872759047,53.08556631136402,5111.253,4827.086,57.14400000000023,39.42528571428573,36.51578571428571,0,0,0,35.07429999999987,39.42528571428573,35.07429999999987,33.211149999999876
2026.01.27 03:00:00,2026.01.27 02:00:00,5072.516,5060.479,5055.320933612045,5053.51092662384,5043.696554790938,4822.472044410637,31.121786546621,11.423335183153648,15.983434905322968,5056.25699353398,5052.192241917474,5003.357757960899,5000.796341589081,55.35885603581248,5111.253,4868.165,30.251999999999498,40.56571428571426,39.42528571428573,0,0,0,35.38359999999986,40.56571428571426,35.38359999999986,35.07429999999987
2026.01.27 04:00:00,2026.01.27 03:00:00,5076.951,5072.516,5057.380939934707,5055.320933612045,5045.842002868942,4825.004173321974,29.742434360741967,10.335398499043777,14.461203009577924,5060.395794827184,5056.25699353398,5005.986088033725,5003.357757960899,56.200973768924754,5111.253,4869.78,18.875,40.50114285714286,40.56571428571426,0,0,0,34.03464999999989,40.50114285714286,34.03464999999989,35.38359999999986
2026.01.27 05:00:00,2026.01.27 04:00:00,5068.064,5076.951,5058.39837422664,5057.380939934707,5047.275680103204,4827.422679060063,28.49444904970856,9.351074832468178,13.083945580094312,5061.929435861747,5060.395794827184,5008.2031563182345,5005.986088033725,54.002615208098035,5111.253,4899.622,17.096999999999753,39.6664285714286,40.50114285714286,0,0,0,33.80759999999989,39.6664285714286,33.80759999999989,34.03464999999989
2026.01.27 06:00:00,2026.01.27 05:00:00,5083.093,5068.064,5060.750243347913,5058.39837422664,5049.586474935256,4829.966662352997,26.251535544115203,10.722503577762177,11.837855524847235,5066.162148689398,5061.929435861747,5010.877793592584,5008.2031563182345,57.06148701294866,5111.253,4899.622,27.863999999999578,38.89407142857144,39.6664285714286,0,0,0,34.28679999999988,38.89407142857144,34.28679999999988,33.80759999999989
2026.01.27 07:00:00,2026.01.27 06:00:00,5085.972,5083.093,5063.152315410017,5060.750243347913,5051.93392816524,4832.513979145506,25.18716171058826,14.513033367442436,10.710440712957022,5070.1241189515185,5066.162148689398,5013.559729535706,5010.877793592584,57.642590909109,5111.253,4899.622,17.492999999999483,38.462714285714256,38.89407142857144,0,0,0,33.99729999999983,38.462714285714256,33.99729999999983,34.28679999999988
2026.01.27 08:00:00,2026.01.27 07:00:00,5086.208,5085.972,5065.348094894777,5063.152315410017,5054.145158606193,4835.038297760973,25.270613773636892,16.52232902278291,9.690398740294448,5073.3408951612155,5070.1241189515185,5016.154310623717,5013.559729535706,57.69313526313772,5111.253,4899.622,19.36500000000069,37.01392857142858,38.462714285714256,0,0,0,34.14499999999986,37.01392857142858,34.14499999999986,33.99729999999983
2026.01.27 09:00:00,2026.01.27 08:00:00,5079.434,5086.208,5066.689609666703,5065.348094894777,5055.776696760632,4837.470095793203,23.18038583353367,14.948773877755965,13.987168729365074,5074.559516128973,5073.3408951612155,5018.414299530013,5016.154310623717,55.64077176936329,5111.253,4899.622,15.114999999999782,36.34628571428574,37.01392857142858,0,0,0,34.186449999999844,36.34628571428574,34.186449999999844,34.14499999999986
