candidate,timeframe,lookback,delta_bars,delta_threshold,book_bars,book_threshold,book5_threshold,replenishment_threshold,close_location,relative_volume,max_sweep_atr,stop_atr,reward_risk,max_hold,break_even_r,direction,signal_model,stable,score,segment_1_return,segment_2_return,segment_3_return,segment_1_pf,segment_2_pf,segment_3_pf,segment_1_trades,segment_2_trades,segment_3_trades,training_initial,training_final,training_net,training_return_pct,training_annualized_return_pct,training_profit_factor,training_win_rate_pct,training_trades,training_wins,training_losses,training_max_drawdown_pct,training_max_drawdown_amount,training_average_trade,training_total_fees,training_total_funding_pnl,training_largest_win,training_largest_loss
98,15,72,2,0.15,1,0.05,-0.1,0.0,0.65,1.2,1.0,2.0,3.0,12,0.0,both,reversal,False,-36.362438022683946,-2.609499504639101,-2.976630304136907,-7.451238421687867,0.3027319258335615,0.4191057588992881,0.3320002923029286,5,11,21,10000.0,8745.075501232692,-1254.9244987673083,-12.549244987673081,-8.534931060541917,0.3488717263491223,32.432432432432435,37,12,25,12.551254192721517,1255.1254192721517,-33.916878345062486,703.4888593395858,0.0,132.11364109957805,-127.81037692703484
381,5,72,1,0.05,2,0.05,-0.05,0.0,0.55,0.8,2.0,1.5,3.0,48,0.0,long,continuation,False,-36.3829669378168,-0.6842494896714513,-6.190852557062976,-6.182342208312219,0.8895055661880928,0.31537810441299136,0.6970335846678364,12,11,44,10000.0,8740.734006330082,-1259.2659936699183,-12.59265993669918,-8.565143443117796,0.6316342958466173,32.83582089552239,67,22,45,16.716187455294484,1725.9323259317207,-18.79501483089423,1820.1371353158831,0.0,273.7786091878085,-125.22510487018948
322,15,12,2,0.15,2,0.1,0.0,-0.03,0.65,0.8,2.0,1.0,1.5,48,1.5,short,continuation,False,-36.52359467222104,-1.5250476981878314,-4.159165561724166,-7.140892585710301,0.2704045171232034,0.2873892786610205,0.320608799642291,3,9,16,10000.0,8763.96975610446,-1236.0302438955405,-12.360302438955406,-8.40350470761242,0.30394732099635186,25.0,28,7,21,13.407180904600283,1340.7180904600282,-44.143937281983554,778.8031530631285,0.0,108.39828166557587,-124.44702262629609
376,15,48,1,0.15,1,0.05,-0.1,0.0,0.55,1.2,1.0,1.5,2.0,48,1.0,long,reversal,False,-37.10594795630611,-7.258838407810364,-3.0680856247245147,-1.6802552309042373,0.0,0.1877771433990597,0.8063553072924392,9,6,18,10000.0,8838.530474315741,-1161.4695256842588,-11.61469525684259,-7.885791168336864,0.3742856194717897,24.242424242424242,33,8,25,13.996724427527878,1399.672442752788,-35.19604623285619,638.5196727736906,0.0,164.9894208414149,-121.03684463976862
487,5,12,3,0.05,3,0.1,-0.05,0.03,0.65,1.0,1.0,1.5,2.0,48,1.5,long,continuation,False,-38.54398360146686,-9.098080893148197,-0.929625029999992,-1.1751967203927016,0.0,0.0,0.4077796120057099,8,1,4,10000.0,8899.852670651118,-1100.1473293488816,-11.001473293488818,-7.461094199736628,0.06212463673753891,15.384615384615385,13,2,11,11.001473293488816,1100.1473293488816,-84.62671764222169,335.7762097889709,0.0,62.071442147511746,-129.45731866979241
355,5,72,1,0.15,3,0.1,-0.05,-0.03,0.55,0.8,2.0,1.0,1.5,48,1.0,long,continuation,False,-39.01491871152587,-0.13102964034751308,-2.671884804126401,-9.54161170747888,0.9609460511347379,0.555157374168517,0.4649599797090031,11,12,42,10000.0,8792.608397377177,-1207.3916026228235,-12.073916026228238,-8.204478133784399,0.5475867696688114,41.53846153846154,65,27,38,13.05657584073518,1320.41450504577,-18.575255424966514,1835.2417076817967,0.0,94.35815719432262,-121.37038403523053
400,15,72,1,0.15,2,0.1,0.0,-0.03,0.55,0.8,1.0,1.5,2.5,48,0.0,short,reversal,False,-39.25698620281253,-3.5721760666707847,-9.120630461274414,1.6462236969281285,0.2715567161176225,0.006918892413950789,2.317442365976055,5,9,4,10000.0,8907.563363734307,-1092.4366362656929,-10.924366362656922,-7.407761950445546,0.2645988709684679,22.22222222222222,18,4,14,12.508372252564442,1251.982334076487,-60.69092423698292,372.77870309902426,0.0,150.1612428313207,-125.67831473785397
262,5,72,1,0.15,2,0.05,-0.05,0.0,0.65,1.2,2.0,2.0,1.5,48,0.0,short,reversal,False,-39.40938828020319,-3.846432989851578,-7.4410646592175,-2.6976810252646644,0.7351308432758119,0.3229378356314939,0.5519275462229116,24,16,14,10000.0,8659.781639080944,-1340.218360919056,-13.402183609190566,-9.129413112825691,0.5598306957610132,38.88888888888889,54,21,33,15.683244874077543,1590.1810632643355,-24.818858535537988,1267.7590679839216,0.0,129.2123253610955,-132.56782676201092
221,15,12,1,0.25,1,0.05,-0.05,0.0,0.55,1.0,1.0,1.5,3.0,48,0.0,long,continuation,False,-39.56510957423583,-8.032514879825758,-5.598898309099654,0.6448147166646878,0.17103190281342848,0.2645434923123383,1.4194265245549553,10,9,6,10000.0,8737.813644950498,-1262.1863550495018,-12.621863550495016,-8.585469009448376,0.29978961178002667,24.0,25,6,19,13.98876567459234,1398.8765674592341,-50.487454201980036,610.1182897840674,0.0,165.72607666523763,-125.91518083081168
61,5,72,2,0.05,2,0.05,-0.05,0.03,0.65,0.8,2.0,1.0,1.5,24,1.0,both,reversal,False,-39.601712806400265,-5.864996434485914,-7.778341522948972,0.3734062395658322,0.7083668818874425,0.45894492980686435,1.027605817338518,40,25,29,10000.0,8713.702613711828,-1286.2973862881718,-12.862973862881722,-8.753367535049449,0.7165907732403608,40.42553191489361,94,38,56,17.531202581100768,1753.120258110077,-13.684014747746568,2296.3192729309208,0.0,128.754880913492,-127.33353409206998
364,15,48,1,0.15,2,0.05,0.0,-0.03,0.65,0.8,2.0,1.5,1.5,24,1.0,both,continuation,False,-39.62609589669322,-3.8563605673991197,-2.2095977186757265,-8.111726257715091,0.3775689254383318,0.5213820182433531,0.35562784674529413,10,8,22,10000.0,8639.26674359894,-1360.7332564010594,-13.6073325640106,-9.272689925911449,0.3944198726837566,32.5,40,13,27,13.607332564010594,1360.7332564010594,-34.018331410026576,943.9851425465409,0.0,129.51696405344975,-122.82230777713046
482,5,12,3,0.15,3,0.05,-0.1,0.03,0.55,0.8,1.0,1.0,3.0,24,1.0,long,reversal,False,-40.34767461759857,-8.785324626272306,-1.7041849357223193,-3.1909548548153532,0.46586442875852685,0.7683337636402022,0.5821365379977835,27,14,13,10000.0,8679.919183714395,-1320.0808162856047,-13.200808162856049,-8.988882179617208,0.5600384420976433,24.074074074074073,54,13,41,14.515804395814877,1470.1249572239776,-24.445941042326055,1440.9657555295714,0.0,252.21603152094877,-121.35308418561576
344,5,48,1,0.05,1,0.0,-0.05,0.03,0.65,0.8,2.0,1.5,3.0,48,0.0,short,reversal,False,-40.711908048861275,-6.345207931539409,-2.6648270960074605,-6.342314966378327,0.48728744222388637,0.39426723740919545,0.10127164973243939,15,5,9,10000.0,8537.745948080681,-1462.254051919319,-14.622540519193194,-9.983398835082657,0.36226985826764846,20.689655172413794,29,6,23,16.11704753227482,1640.4198137475832,-50.42255351445922,736.8978650481181,0.0,263.5967831525894,-128.78916977592633
125,5,12,1,0.05,3,0.1,0.0,0.03,0.55,0.8,2.0,2.0,1.5,48,0.0,both,continuation,False,-41.14903422367365,-10.432473960208588,-2.1490526791514974,2.0587191545108796,0.05109937849720329,0.0,2.1071256614367693,11,2,7,10000.0,8944.698921263218,-1055.301078736782,-10.553010787367823,-7.1511239541265486,0.27465025133845894,30.0,20,6,14,12.357327278216452,1235.7327278216453,-52.76505393683906,410.3372483551181,0.0,112.90195300501912,-129.49009273100665
257,5,48,1,0.15,1,0.1,0.0,0.03,0.55,0.8,2.0,1.0,1.5,12,0.0,both,reversal,False,-41.1976471604054,-5.582527961605521,-3.5377260304639058,-6.6340268652608,0.5458958724285136,0.2775337041509276,0.3302011454610305,24,8,17,10000.0,8503.515194637619,-1496.484805362381,-14.964848053623815,-10.223672154974018,0.42304471280781636,38.775510204081634,49,19,30,16.980634994464573,1718.3272675493572,-30.54050623188549,1334.8286928084326,0.0,128.17488224376595,-128.17694319966378
104,5,48,1,0.25,2,0.1,-0.1,0.0,0.55,1.0,2.0,2.0,3.0,24,1.0,short,reversal,False,-41.20680728934824,3.3803606872942815,-8.992996451794266,-6.286741164659815,2.1737388205160286,0.16014406711150947,0.04196750959596779,11,18,11,10000.0,8816.859066106172,-1183.1409338938283,-11.83140933893828,-8.036115730044912,0.41206358415269273,35.0,40,14,26,15.072517567364008,1560.1749498871686,-29.578523347345783,1021.2885060639434,0.0,226.58715184041503,-135.49649630234188
342,15,12,3,0.15,2,0.1,0.0,-0.03,0.65,1.2,2.0,1.0,3.0,12,1.5,short,reversal,False,-41.28561224377614,-6.192487805211955,-4.648560653231925,-5.346465929420541,0.0,0.3782817058588781,0.22107812609749844,6,11,10,10000.0,8466.456970614898,-1533.5430293851023,-15.335430293851026,-10.484157365906166,0.20730752704704272,22.22222222222222,27,6,21,15.335430293851024,1533.5430293851023,-56.797889977225985,721.0475652851952,0.0,132.38519971047018,-123.14832321465921
434,15,12,1,0.25,2,0.05,0.0,-0.03,0.55,0.8,1.0,1.0,1.5,48,1.5,short,continuation,False,-41.4161953882993,-2.767417316408405,-3.9658143263394563,-8.026020766605358,0.16960067171260346,0.4126747207961104,0.3081486068928059,4,12,19,10000.0,8588.210018441294,-1411.7899815587061,-14.117899815587066,-9.629767386730492,0.31897964532415507,28.57142857142857,35,10,25,14.117899815587062,1411.7899815587061,-40.3368566159632,970.3121160173308,0.0,118.5190292438794,-124.23696182205886
276,15,72,1,0.05,1,0.0,-0.05,0.0,0.55,0.8,1.0,2.0,2.0,48,1.0,both,reversal,False,-41.429096809341694,-10.378968292318946,-7.058260488253909,7.200342909468427,0.5613240885449151,0.6757299367457787,1.490527197226191,39,39,50,10000.0,8929.289636541935,-1070.7103634580653,-10.707103634580651,-7.257571726513445,0.8067099404925251,35.15625,128,45,83,18.20916007772844,1820.9160077728438,-8.364924714516178,1817.137719687678,0.0,182.90873776368713,-120.81117895383278
443,5,12,3,0.25,1,0.05,0.0,0.0,0.55,0.8,2.0,1.5,2.0,12,1.0,short,reversal,False,-42.17685219257363,-0.6615837601347763,-3.912547582986825,-8.661040999245595,0.9146725640530967,0.38039457251620556,0.043008723558651145,17,12,18,10000.0,8718.463793667866,-1281.5362063321336,-12.815362063321334,-8.720200481403362,0.4345729705146096,29.78723404255319,47,14,33,15.56122656237492,1606.7262093681147,-27.266727794300767,1326.8319898221814,0.0,181.33337694571966,-132.90587816128584
224,15,12,2,0.05,3,0.05,-0.1,0.0,0.55,1.2,2.0,2.0,2.0,12,1.5,long,continuation,False,-42.5245708213897,-8.966456754123609,-0.8930676740558363,-4.354504885821775,0.4898228892810781,0.8716941537475095,0.6893455079345461,31,18,31,10000.0,8629.189374945086,-1370.8106250549135,-13.708106250549134,-9.343112354852856,0.6250305575303392,35.0,80,28,52,16.66570933740848,1722.9966285523315,-17.135132813186345,1767.8051620047759,0.0,186.59813595620324,-136.8961356494681
211,15,24,2,0.05,3,0.1,-0.1,-0.03,0.65,1.2,2.0,1.0,2.5,12,1.5,both,continuation,False,-42.66584736165146,-2.244979864654284,-4.373186200462986,-8.327791412860897,0.7780323535126709,0.6791353847632944,0.6411302500606431,18,25,40,10000.0,8569.519074868833,-1430.4809251311672,-14.304809251311667,-9.760664527161056,0.6830310876023215,32.53012048192771,83,27,56,18.291743010281543,1899.0016770195434,-17.23470994133936,2251.3908873762284,0.0,227.79807657857629,-131.100292702163
397,15,24,1,0.15,1,0.05,0.0,0.0,0.55,1.0,2.0,1.5,3.0,48,1.5,long,reversal,False,-42.93271932918027,-10.558312156208727,-0.9298907619845309,0.017433104469621874,0.3200696539108437,0.752930921673349,1.0018685241190743,20,8,22,10000.0,8862.542532117812,-1137.4574678821882,-11.37457467882188,-7.719374595142792,0.5812325220131237,32.0,50,16,34,15.773379531201016,1605.890805166291,-22.749149357643837,1077.2622962503021,0.0,237.07239390225803,-122.86021299964733
82,5,24,1,0.05,1,0.05,-0.1,0.03,0.65,1.0,2.0,2.0,2.0,12,0.0,short,reversal,False,-44.9942597310689,-7.401351413221258,-3.8571280425579446,-5.853381080822362,0.40576500133372123,0.3249121685898207,0.17910850865125327,23,7,10,10000.0,8381.59105617909,-1618.4089438209103,-16.184089438209103,-11.082128960609927,0.32829346503730955,35.0,40,14,26,16.978026740701452,1714.0387236639745,-40.460223595522635,867.7972297550646,0.0,131.9470110369429,-128.31845244293402
354,15,24,2,0.05,3,0.1,-0.1,-0.03,0.65,1.0,2.0,2.0,3.0,48,1.0,both,continuation,False,-45.74083800763709,-10.902979207599495,1.3385261279570626,-3.9678311612965755,0.09368376569331875,1.097798401700538,0.7878895124613422,19,27,39,10000.0,8670.706850540586,-1329.293149459414,-13.29293149459414,-9.053157382950317,0.6766835101130736,24.705882352941178,85,21,64,14.613692057632546,1475.5622242309564,-15.638742934816483,1794.9987286088808,0.0,264.0379310736646,-126.81376573230753
117,15,72,2,0.15,1,0.0,0.0,0.0,0.55,1.2,1.0,2.0,1.5,48,0.0,both,continuation,False,-47.012752627588,-1.3105577705696536,-9.502937967637482,-4.962503929991213,0.0,0.5317414046973886,0.24289173843040374,1,29,10,10000.0,8487.898159831358,-1512.1018401686415,-15.121018401686415,-10.333399123096443,0.44393172151735444,30.0,40,12,28,15.121018401686415,1512.1018401686415,-37.8025460042162,812.3679955356054,0.0,125.9556975702793,-131.05577705696462
120,15,12,1,0.15,3,0.1,0.0,0.0,0.65,1.0,1.0,1.5,1.5,48,0.0,both,continuation,False,-47.63412705534687,-11.062183535768511,-2.0590266621566267,0.18065832001694648,0.1604948923171564,0.7639127055251126,1.016615522522644,14,16,29,10000.0,8726.392836403294,-1273.6071635967055,-12.73607163596705,-8.664979098230463,0.5811148544617463,40.67796610169492,59,24,35,17.59532691559662,1796.7440969728668,-21.58656209485939,1457.222010614417,0.0,129.13648236522627,-129.64705451880184
197,15,72,1,0.05,2,0.05,0.0,0.0,0.65,1.2,1.0,2.0,2.5,12,0.0,both,reversal,False,-48.00265736960037,-8.597924982298633,-7.734009870211189,-0.7740076345442715,0.36338311656919015,0.06947459326980722,0.9030722351681586,28,17,23,10000.0,8368.028542737173,-1631.9714572628272,-16.319714572628275,-11.17787886133328,0.41373635040930223,33.82352941176471,68,23,45,17.729489174711045,1779.122733041646,-23.99958025386509,924.2426681801787,0.0,127.90544173436608,-118.0416619481224
92,15,24,2,0.05,3,0.05,0.0,0.0,0.65,1.0,2.0,1.0,1.5,12,0.0,both,continuation,False,-48.08766619921014,-7.194851651961631,-1.231449076689628,-8.848366953590736,0.30085054851932763,0.746246911134957,0.4726404023945729,16,12,31,10000.0,8355.168352529385,-1644.8316474706153,-16.448316474706147,-11.268718422121148,0.4548901273038663,38.983050847457626,59,23,36,17.976186683832797,1814.999256330635,-27.878502499501966,1551.1616225068806,0.0,105.39434280821756,-132.3678586255205
6,5,48,2,0.05,2,0.1,-0.1,0.03,0.65,1.0,1.0,1.0,2.5,24,1.5,long,reversal,False,-48.45758187582157,-3.321634719180433,-0.6013596026644197,-10.879449071162739,0.815937405436065,0.9375040795855417,0.15858556623468703,29,16,20,10000.0,8564.215857903404,-1435.784142096596,-14.357841420965956,-9.797821618546676,0.6390169304587152,24.615384615384617,65,16,49,16.307588695768146,1668.74998026735,-22.088986801486037,1672.2115457697619,0.0,229.55713073984123,-134.22020016034898
8,15,12,1,0.15,2,0.05,0.0,-0.03,0.55,1.2,2.0,1.0,2.0,12,0.0,short,continuation,False,-48.63113313942869,-3.0637692024004126,-5.905845916597974,-8.675625009296152,0.057871666162250174,0.29918034841947194,0.4337196317848282,4,13,25,10000.0,8329.817372752685,-1670.1826272473154,-16.701826272473152,-11.447925413920924,0.3423118108347235,23.809523809523807,42,10,32,16.918662559032384,1691.8662559032382,-39.766253029698156,1107.7707744377842,0.0,157.16029846576504,-121.00106691255573
116,5,48,2,0.05,3,0.0,0.0,0.03,0.65,0.8,2.0,1.5,2.5,12,0.0,both,reversal,False,-48.82600722363755,-10.803683308985368,0.5580981474199165,-4.79095289019379,0.6162612535626016,1.0678890302270938,0.5745454951710791,50,19,16,10000.0,8539.691666279374,-1460.3083337206263,-14.603083337206257,-9.969751097868917,0.6796628742117362,42.35294117647059,85,36,49,19.141209593082625,1956.866166198337,-17.180098043772198,1817.1519484801543,0.0,223.3150767312109,-128.69202804917705
553,5,48,2,0.25,3,0.1,-0.1,-0.03,0.65,1.0,1.0,1.5,2.5,12,1.5,both,continuation,False,-48.83278867468986,-3.3762308036279998,-5.539844498165114,-9.337614893148604,0.5408243170644713,0.5913251057985551,0.6264635297610013,17,35,52,10000.0,8274.843163453601,-1725.156836546399,-17.25156836546399,-11.837168536704857,0.6012724740980444,28.846153846153843,104,30,74,18.184912990706888,1835.0091996683332,-16.58804650525381,2824.9688895297822,0.0,198.2456156913669,-119.12829449291051
539,5,72,2,0.05,3,0.05,-0.05,0.03,0.65,1.2,2.0,1.0,1.5,24,1.0,long,reversal,False,-49.05318809766677,-5.934085923132426,-5.460590427594014,-7.596483797119557,0.6882656840154697,0.3436497654235534,0.1974161867078786,35,13,13,10000.0,8217.385537080347,-1782.6144629196533,-17.826144629196527,-12.24492162340357,0.49470726407169585,27.86885245901639,61,17,44,19.49398438687875,1967.2805578626649,-29.223187916715773,1542.408765607605,0.0,128.65554788788893,-124.87591517199999
118,5,72,3,0.25,3,0.05,-0.1,-0.03,0.55,0.8,1.0,1.0,1.5,12,1.0,both,continuation,False,-51.10670668365374,-4.482603010757103,-8.05692908838015,-8.164990243483539,0.4484785343371517,0.35791329009635997,0.5130711631592217,23,29,42,10000.0,8065.100068506721,-1934.899931493279,-19.34899931493279,-13.330274475954818,0.4446246006995071,35.1063829787234,94,33,61,19.348999314932787,1934.899931493279,-20.58404182439653,2549.8253097367306,0.0,101.03722482083039,-93.03750300000125
93,5,12,3,0.05,1,0.0,0.0,0.03,0.55,1.0,2.0,1.5,2.0,24,0.0,both,continuation,False,-51.304578412276314,-8.589573309917053,-8.474426149607318,-2.451293940290944,0.5697045329596389,0.40452446518635193,0.8743560377282371,31,23,36,10000.0,8161.306904516617,-1838.6930954833833,-18.386930954833836,-12.643809757072056,0.6269921230286596,40.0,90,36,54,20.48314720657625,2056.0966759806815,-20.429923283148746,2203.454847488441,0.0,178.3892694379816,-129.4358106086244
209,15,12,2,0.15,1,0.1,-0.05,-0.03,0.55,0.8,1.0,2.0,2.0,24,1.5,short,reversal,False,-51.312059419356515,-7.929140872289575,-8.000028198635622,-4.646457550099226,0.2603124950189503,0.43237144203189565,0.4771739919663933,15,29,19,10000.0,8076.937492656423,-1923.0625073435767,-19.23062507343577,-13.245663609517832,0.38410273632191105,31.746031746031743,63,20,43,19.230625073435768,1923.0625073435767,-30.524801703866235,1143.0854503642233,0.0,169.8375856623029,-124.0442533802035
588,5,72,1,0.15,3,0.05,-0.1,0.0,0.55,1.2,2.0,1.0,2.5,48,1.0,both,continuation,False,-52.327615809556605,-1.4190928409386516,-4.577622804116144,-11.43160323486072,0.7885223464368917,0.6173912492961018,0.5681747112092657,17,22,61,10000.0,8331.473652576547,-1668.5263474234525,-16.685263474234524,-11.436211543624053,0.61561136629466,28.000000000000004,100,28,72,18.47670080085394,1886.5531340357284,-16.685263474234567,2763.356024639386,0.0,179.28772959386407,-120.17936242454928
59,15,72,1,0.05,2,0.0,-0.05,-0.03,0.65,0.8,1.0,1.5,2.5,48,1.0,short,reversal,False,-53.977552902968156,-9.187483311765698,-8.6347349990484,-2.660074322329997,0.28922267449555333,0.29109208246738316,0.6698502005265567,21,19,20,10000.0,8076.400369258855,-1923.5996307411451,-19.23599630741145,-13.249501930268416,0.37285565539270593,18.333333333333332,60,11,49,19.742564875288192,1974.256487528819,-32.05999384568583,1132.3981941179636,0.0,205.6795145508697,-122.51971116153601
389,15,12,3,0.05,3,0.1,-0.05,-0.03,0.55,0.8,2.0,2.0,2.0,12,1.0,long,continuation,False,-54.143512825522635,-9.008390808440836,-4.229604056096104,-7.5528172458242615,0.619349377706362,0.7365739710713164,0.655308693299171,51,34,55,10000.0,8056.127102318414,-1943.8728976815864,-19.438728976815867,-13.394438630222528,0.6611699185626105,37.142857142857146,140,52,88,22.911851906099965,2394.4120551476,-13.88480641201135,2998.3377698709387,0.0,188.05940758895412,-135.77418896449032
507,5,48,2,0.05,1,0.1,-0.05,0.03,0.65,1.0,2.0,2.0,2.0,12,1.0,long,reversal,False,-55.00720696312614,-6.78682880778908,-6.319487671822721,-8.20995120927368,0.6340001486954803,0.41977154452228227,0.3802049693088292,40,18,25,10000.0,8015.343541881362,-1984.6564581186376,-19.846564581186378,-13.686376950840884,0.50706962371902,37.34939759036144,83,31,52,23.449272102012266,2411.1389799249964,-23.911523591790775,1663.75315682691,0.0,168.16622509359928,-126.56816956397257
252,5,12,1,0.05,2,0.05,0.0,0.03,0.55,1.2,2.0,1.5,1.5,48,0.0,both,reversal,False,-55.38782965320108,-12.051777459192014,-6.403891873786016,0.3800629413902801,0.6035323081111649,0.545376622970679,1.0243407834342624,47,23,35,10000.0,8262.896650644885,-1737.103349355115,-17.371033493551145,-11.92186977966122,0.6877927808377381,43.80952380952381,105,46,59,19.64397959564192,1967.928253855207,-16.54384142242973,2249.9724056861705,0.0,129.73382190971378,-129.7578423887529
529,15,24,3,0.05,1,0.0,0.0,0.0,0.65,0.8,1.0,1.5,2.0,48,1.0,long,continuation,False,-56.175723657444365,-0.5181386717498904,-11.008337094090914,-8.312786953925134,0.9386987940738353,0.7059106805647811,0.42579283697462594,14,62,31,10000.0,8117.120562058187,-1882.8794379418132,-18.828794379418134,-12.958754370243032,0.6781782059123581,30.8411214953271,107,33,74,20.13662678881574,2038.6001930901302,-17.597004092914066,2552.0940134180337,0.0,177.59813959944046,-131.86177732055302
237,15,12,3,0.25,3,0.0,0.0,-0.03,0.65,1.0,2.0,1.0,2.5,24,0.0,both,continuation,False,-56.594165248651535,-5.35333103570782,-9.947342115721314,-5.309477413529928,0.3125678930888315,0.48459091642845026,0.5859376832974521,12,28,24,10000.0,8070.647565418116,-1929.3524345818842,-19.293524345818845,-13.290617221840717,0.47831836940525585,26.5625,64,17,47,21.28075376709512,2128.075376709512,-30.146131790342007,1651.05835874481,0.0,219.60224463019765,-119.85367947830667
312,15,48,3,0.05,2,0.0,-0.05,0.0,0.65,1.2,2.0,1.5,3.0,12,1.0,long,continuation,False,-57.644813021254826,-4.347520471837141,-11.964898636222475,-3.629385388841544,0.3869053356744365,0.5753413761749515,0.606882415000077,9,51,18,10000.0,8115.153326951947,-1884.8466730480532,-18.848466730480528,-12.972789449583889,0.5492505447294821,21.794871794871796,78,17,61,18.84846673048053,1884.8466730480532,-24.16470093651349,1760.2811336801117,0.0,274.3587516550972,-128.76584962409356
514,15,48,2,0.15,1,0.05,0.0,0.0,0.55,0.8,1.0,1.0,1.5,24,1.0,both,reversal,False,-58.572957056736236,-6.967180467651001,-8.593516863088658,-7.5698529135412524,0.10223245316987623,0.11889512840868091,0.4255431143423165,10,12,25,10000.0,7860.0774819783865,-2139.9225180216135,-21.39922518021613,-14.802390471641381,0.23683131335358137,23.404255319148938,47,11,36,22.07552741222651,2207.552741222651,-45.53026634088527,1160.6162560771293,0.0,102.53576151037343,-138.92991669995794
329,5,72,2,0.05,3,0.05,-0.05,0.0,0.65,0.8,2.0,1.0,3.0,12,0.0,long,continuation,False,-59.89328327036991,-4.050649309735488,-5.412061023070458,-11.771874160458518,0.48209015539804806,0.5094726482715675,0.4827036180636152,15,18,51,10000.0,8007.277074396534,-1992.7229256034661,-19.92722925603466,-13.744177458334839,0.4898357797902181,25.0,84,21,63,20.95349698721676,2122.5538089527436,-23.722891971469938,2284.858678379653,0.0,146.6464985280414,-116.27725919176771
47,5,48,3,0.15,1,0.1,-0.05,-0.03,0.65,1.0,1.0,1.5,3.0,12,1.5,both,continuation,False,-60.41348919218009,-4.81916728022459,-1.205551451928133,-13.302578481303662,0.07805973369096324,0.8348002763864537,0.6109272108357077,9,20,75,10000.0,8152.451479428076,-1847.5485205719242,-18.475485205719245,-12.706882275145926,0.5831673385831442,32.69230769230769,104,34,70,18.47548520571924,1847.5485205719242,-17.76488962088397,2791.8824903932305,0.0,246.985281825882,-124.04432614888948
455,15,12,2,0.15,2,0.05,-0.05,-0.03,0.65,0.8,1.0,1.5,2.0,12,1.0,short,continuation,False,-60.963298710973866,-2.856887594297497,-6.563977886773131,-11.63775065169197,0.2705951819759397,0.35147143623488697,0.27876992648539567,8,14,25,10000.0,8020.346242449543,-1979.6537575504572,-19.79653757550457,-13.650539735817313,0.30281627681255213,21.27659574468085,47,10,37,21.100403813301504,2128.4126096984355,-42.120292713839675,1185.7126760869855,0.0,160.7015462806296,-128.38229163130464
493,15,72,3,0.05,1,0.0,-0.05,0.0,0.65,1.2,2.0,1.5,3.0,24,1.0,long,continuation,False,-61.19350925883035,-3.454298365217945,-11.619999362102085,-6.153728838030325,0.0,0.5273982507382369,0.18707409197853633,3,39,11,10000.0,8007.629387081504,-1992.3706129184957,-19.92370612918496,-13.741652544650263,0.4079384613976707,16.9811320754717,53,9,44,19.923706129184957,1992.3706129184957,-37.59189835695263,1220.3119644664448,0.0,257.3846872768988,-123.0817500990231
175,5,72,1,0.25,3,0.05,-0.1,0.0,0.65,1.0,2.0,1.5,2.5,12,0.0,long,reversal,False,-61.26843694909165,-8.799364984428726,-7.199981572287017,-8.884114495230023,0.3961024124003892,0.14150046618439246,0.45497777934785577,24,13,34,10000.0,7711.520632853144,-2288.479367146856,-22.88479367146856,-15.877107853565043,0.36458399452825035,25.352112676056336,71,18,53,22.884793671468557,2288.479367146856,-32.23210376263173,1801.901741599275,0.0,203.16112620825348,-114.20350957068828
139,15,72,3,0.15,3,0.1,0.0,0.0,0.55,0.8,2.0,1.0,3.0,24,1.5,both,reversal,False,-61.34113275678375,-9.3802587852018,-5.679676607059392,-8.848121522770015,0.1241290266261289,0.16871562504421023,0.17245064448652214,13,8,16,10000.0,7791.009284135828,-2208.9907158641718,-22.08990715864172,-15.301202915648183,0.15168892784481547,13.513513513513514,37,5,32,22.207277318611915,2220.7277318611914,-59.7024517801128,907.8616180941314,0.0,132.93766181372033,-126.94859018305065
184,15,12,1,0.05,1,0.05,-0.05,0.0,0.55,1.0,2.0,1.0,2.0,48,1.5,short,reversal,False,-62.361560103548356,3.3928711026986136,-16.84609223888536,0.4914884022104493,1.6483684221588724,0.059141155258839555,1.0528811627399006,11,22,21,10000.0,8639.777086734663,-1360.2229132653374,-13.602229132653376,-9.269124289751762,0.5713965000105833,29.629629629629626,54,16,38,19.987288961866657,2098.1392955866286,-25.189313208617325,1376.9005755533767,0.0,184.79207365074936,-134.7154096390974
475,5,24,1,0.05,2,0.05,-0.05,0.03,0.55,0.8,1.0,1.0,3.0,24,1.0,long,reversal,False,-62.523309470501374,-10.902743395691106,-6.792407611164164,-6.129198543768366,0.42605781625784667,0.3812572071618649,0.5365575617450821,32,16,23,10000.0,7795.538984195726,-2204.461015804274,-22.044610158042744,-15.268444068576482,0.44556065377144033,18.30985915492958,71,13,58,22.044610158042744,2204.461015804274,-31.048746701468733,1718.3575389261944,0.0,215.6211015044426,-123.79782382052305
309,15,12,3,0.15,3,0.0,0.0,-0.03,0.55,1.0,2.0,1.0,3.0,48,1.5,short,reversal,False,-62.800490001119634,-6.976030942879696,-10.257952021196292,-6.566296575180807,0.2540913142613131,0.12133524950527241,0.1875884613902325,10,15,13,10000.0,7799.996452011875,-2200.0035479881253,-22.00003547988125,-15.236213824818046,0.18396999630377828,13.157894736842104,38,5,33,22.00003547988125,2200.0035479881253,-57.89483021021399,968.3533810350934,0.0,237.63617511016153,-128.87689585865954
