number,ea,symbol,side,open_time,close_time,net_profit,open_dt,close_dt,clock10,clock20,clock40,rolling20,family,strategy
197,LVN XAUUSD optimized,XAUUSD,Short,2024-11-25T00:45:00,2024-11-25T02:49:40,236.91,2024-11-25 00:45:00+00:00,2024-11-25 02:49:40+00:00,2.1653160453808753,2.0522273425499233,1.964705882352941,0.9577060931899641,LVN,LVN XAUUSD optimized
198,LVN XAUUSD optimized,XAUUSD,Short,2024-11-25T03:30:00,2024-11-25T23:43:04,190.32,2024-11-25 03:30:00+00:00,2024-11-25 23:43:04+00:00,14.631889763779528,14.419010669253153,14.321772639691714,7.227029654837142,LVN,LVN XAUUSD optimized
199,LVN XAUUSD optimized,XAUUSD,Long,2024-11-27T05:45:00,2024-11-27T15:16:18,-120.05,2024-11-27 05:45:00+00:00,2024-11-27 15:16:18+00:00,1.2128829536527888,1.3062605752961083,1.3062605752961083,2.301043219076006,LVN,LVN XAUUSD optimized
200,LVN XAUUSD optimized,XAUUSD,Short,2024-12-06T01:15:00,2024-12-06T03:23:42,-111.07,2024-12-06 01:15:00+00:00,2024-12-06 03:23:42+00:00,3.349673202614379,3.4223706176961604,3.8198757763975157,11.346863468634686,LVN,LVN XAUUSD optimized
201,LVN XAUUSD optimized,XAUUSD,Long,2024-12-09T15:15:00,2024-12-09T18:14:38,-111.19,2024-12-09 15:15:00+00:00,2024-12-09 18:14:38+00:00,0.7878787878787878,0.8397932816537468,0.9803921568627451,1.0128554733151538,LVN,LVN XAUUSD optimized
202,LVN XAUUSD optimized,XAUUSD,Long,2024-12-10T12:15:00,2024-12-10T17:54:38,223.38,2024-12-10 12:15:00+00:00,2024-12-10 17:54:38+00:00,1.6954225352112675,1.4803996925441967,1.4838212634822805,1.2571801566579635,LVN,LVN XAUUSD optimized
203,LVN XAUUSD optimized,XAUUSD,Long,2024-12-12T13:30:00,2024-12-12T13:56:12,-119.81,2024-12-12 13:30:00+00:00,2024-12-12 13:56:12+00:00,0.32555555555555554,0.2865525672371638,0.2646793134598013,1.0615942028985508,LVN,LVN XAUUSD optimized
204,LVN XAUUSD optimized,XAUUSD,Short,2024-12-12T14:00:00,2024-12-13T09:54:32,234.52,2024-12-12 14:00:00+00:00,2024-12-13 09:54:32+00:00,0.3471768548763416,0.3471768548763416,0.2882603641999225,1.2257001647446457,LVN,LVN XAUUSD optimized
205,LVN XAUUSD optimized,XAUUSD,Short,2024-12-18T19:15:00,2024-12-19T19:30:00,93.52,2024-12-18 19:15:00+00:00,2024-12-19 19:30:00+00:00,7.576086956521739,6.258136924803591,5.995698924731183,6.446242774566474,LVN,LVN XAUUSD optimized
206,LVN XAUUSD optimized,XAUUSD,Long,2024-12-20T02:00:00,2024-12-22T23:15:00,142.45,2024-12-20 02:00:00+00:00,2024-12-22 23:15:00+00:00,1.1323654995730146,0.896551724137931,0.8604802076573653,0.9305263157894736,LVN,LVN XAUUSD optimized
207,LVN XAUUSD optimized,XAUUSD,Long,2024-12-26T15:15:00,2024-12-27T13:07:36,-120.1,2024-12-26 15:15:00+00:00,2024-12-27 13:07:36+00:00,0.9411117226197028,0.712796998749479,0.6640776699029126,1.156186612576065,LVN,LVN XAUUSD optimized
208,LVN XAUUSD optimized,XAUUSD,Short,2025-01-02T15:00:00,2025-01-02T15:34:20,-125.61,2025-01-02 15:00:00+00:00,2025-01-02 15:34:20+00:00,1.1785714285714286,1.136035535813437,0.9245368278355174,0.9113585746102449,LVN,LVN XAUUSD optimized
209,LVN XAUUSD optimized,XAUUSD,Long,2025-01-02T15:45:00,2025-01-03T13:39:31,-126.14,2025-01-02 15:45:00+00:00,2025-01-03 13:39:31+00:00,1.1511565357719205,1.1511565357719205,0.9587813620071685,0.9740555302685481,LVN,LVN XAUUSD optimized
210,LVN XAUUSD optimized,XAUUSD,Long,2025-01-07T13:00:00,2025-01-07T13:54:38,234.5,2025-01-07 13:00:00+00:00,2025-01-07 13:54:38+00:00,1.2292089249492901,1.24435318275154,0.9958915365653246,1.3377483443708609,LVN,LVN XAUUSD optimized
211,LVN XAUUSD optimized,XAUUSD,Long,2025-01-07T14:30:00,2025-01-07T15:00:29,-123.2,2025-01-07 14:30:00+00:00,2025-01-07 15:00:29+00:00,0.8891736066623959,0.8296473401075911,0.6522556390977443,0.5967325881341359,LVN,LVN XAUUSD optimized
212,LVN XAUUSD optimized,XAUUSD,Short,2025-01-17T01:15:00,2025-01-17T02:17:26,-121.83,2025-01-17 01:15:00+00:00,2025-01-17 02:17:26+00:00,1.4815450643776824,1.4866494401378123,1.2163495419309374,2.2242268041237114,LVN,LVN XAUUSD optimized
213,LVN XAUUSD optimized,XAUUSD,Short,2025-01-17T06:00:00,2025-01-17T10:41:30,238.03,2025-01-17 06:00:00+00:00,2025-01-17 10:41:30+00:00,1.8066350710900474,2.2609727164887308,1.836223506743738,2.0785169029443837,LVN,LVN XAUUSD optimized
214,LVN XAUUSD optimized,XAUUSD,Short,2025-01-19T23:30:00,2025-01-20T03:45:03,-121.0,2025-01-19 23:30:00+00:00,2025-01-20 03:45:03+00:00,3.437352245862884,3.3579676674364896,3.555012224938875,3.1540130151843817,LVN,LVN XAUUSD optimized
215,LVN XAUUSD optimized,XAUUSD,Short,2025-01-27T01:45:00,2025-01-27T15:04:29,246.1,2025-01-27 01:45:00+00:00,2025-01-27 15:04:29+00:00,1.8049072411729503,2.2541106128550075,2.2541106128550075,2.328957528957529,LVN,LVN XAUUSD optimized
216,LVN XAUUSD optimized,XAUUSD,Short,2025-01-27T17:00:00,2025-01-27T23:29:28,-125.15,2025-01-27 17:00:00+00:00,2025-01-27 23:29:28+00:00,1.7904085257548845,2.296127562642369,2.4426494345718903,0.9879124469127736,LVN,LVN XAUUSD optimized
217,LVN XAUUSD optimized,XAUUSD,Long,2025-01-30T13:45:00,2025-01-30T15:56:29,241.88,2025-01-30 13:45:00+00:00,2025-01-30 15:56:29+00:00,0.8538334252619967,0.8538334252619967,1.2970255550900711,2.6506849315068495,LVN,LVN XAUUSD optimized
218,LVN XAUUSD optimized,XAUUSD,Long,2025-02-03T14:45:00,2025-02-04T07:27:38,-126.34,2025-02-03 14:45:00+00:00,2025-02-04 07:27:38+00:00,1.2827654812235763,1.3933009184224743,2.004663816556549,1.788488210818308,LVN,LVN XAUUSD optimized
219,LVN XAUUSD optimized,XAUUSD,Long,2025-02-04T13:15:00,2025-02-04T15:02:14,236.29,2025-02-04 13:15:00+00:00,2025-02-04 15:02:14+00:00,1.4189902034664656,1.5529896907216494,2.005324813631523,1.656841179058513,LVN,LVN XAUUSD optimized
220,LVN XAUUSD optimized,XAUUSD,Short,2025-02-06T15:00:00,2025-02-07T01:17:29,-115.51,2025-02-06 15:00:00+00:00,2025-02-07 01:17:29+00:00,2.3686300463269356,2.1943592887798897,3.2804766269477543,1.8003018108651911,LVN,LVN XAUUSD optimized
221,LVN XAUUSD optimized,XAUUSD,Long,2025-02-07T14:45:00,2025-02-09T23:15:00,-57.94,2025-02-07 14:45:00+00:00,2025-02-09 23:15:00+00:00,1.1504640937957988,1.1704771371769385,1.623578076525336,0.9751552795031055,LVN,LVN XAUUSD optimized
222,LVN XAUUSD optimized,XAUUSD,Long,2025-02-11T08:30:00,2025-02-11T09:00:13,-120.51,2025-02-11 08:30:00+00:00,2025-02-11 09:00:13+00:00,1.7145454545454546,2.0645867542419265,3.020016012810248,1.442999234889059,LVN,LVN XAUUSD optimized
223,LVN XAUUSD optimized,XAUUSD,Short,2025-02-11T13:00:00,2025-02-11T16:18:41,-125.03,2025-02-11 13:00:00+00:00,2025-02-11 16:18:41+00:00,3.4507177033492824,3.7060637204522098,5.556240369799692,2.9317073170731707,LVN,LVN XAUUSD optimized
224,LVN XAUUSD optimized,XAUUSD,Long,2025-02-12T01:45:00,2025-02-12T10:32:41,-115.43,2025-02-12 01:45:00+00:00,2025-02-12 10:32:41+00:00,1.598343685300207,1.633862433862434,2.3079222720478327,2.4049844236760123,LVN,LVN XAUUSD optimized
225,LVN XAUUSD optimized,XAUUSD,Short,2025-02-12T10:45:00,2025-02-12T14:13:39,-116.25,2025-02-12 10:45:00+00:00,2025-02-12 14:13:39+00:00,1.9718998167379354,2.258922323303009,2.8465608465608465,2.1015625,LVN,LVN XAUUSD optimized
226,LVN XAUUSD optimized,XAUUSD,Short,2025-02-14T13:45:00,2025-02-14T17:43:36,220.49,2025-02-14 13:45:00+00:00,2025-02-14 17:43:36+00:00,2.04180682364248,2.308611790274382,2.4349570200573067,4.119243819680078,LVN,LVN XAUUSD optimized
227,LVN XAUUSD optimized,XAUUSD,Short,2025-02-19T02:15:00,2025-02-19T02:46:36,240.62,2025-02-19 02:15:00+00:00,2025-02-19 02:46:36+00:00,0.8529250956806999,0.968944099378882,1.2371134020618557,1.3903743315508021,LVN,LVN XAUUSD optimized
228,LVN XAUUSD optimized,XAUUSD,Short,2025-02-19T08:45:00,2025-02-19T09:15:19,-128.86,2025-02-19 08:45:00+00:00,2025-02-19 09:15:19+00:00,0.5631273111463285,0.5818777292576419,0.8995780590717299,0.8009015777610818,LVN,LVN XAUUSD optimized
229,LVN XAUUSD optimized,XAUUSD,Short,2025-02-20T01:30:00,2025-02-20T03:02:39,-122.8,2025-02-20 01:30:00+00:00,2025-02-20 03:02:39+00:00,0.7646443514644351,0.8086283185840708,0.9878378378378379,1.6901734104046242,LVN,LVN XAUUSD optimized
230,LVN XAUUSD optimized,XAUUSD,Long,2025-02-20T03:15:00,2025-02-20T14:00:30,-124.02,2025-02-20 03:15:00+00:00,2025-02-20 14:00:30+00:00,0.7980997624703088,0.7472201630837657,0.8952042628774423,0.7058823529411765,LVN,LVN XAUUSD optimized
231,LVN XAUUSD optimized,XAUUSD,Short,2025-02-24T09:15:00,2025-02-24T10:45:35,236.87,2025-02-24 09:15:00+00:00,2025-02-24 10:45:35+00:00,0.9866853538892782,0.8497284248642124,1.0499627143922445,1.0772762050497322,LVN,LVN XAUUSD optimized
232,LVN XAUUSD optimized,XAUUSD,Short,2025-02-24T12:15:00,2025-02-24T13:39:36,-124.05,2025-02-24 12:15:00+00:00,2025-02-24 13:39:36+00:00,0.7079646017699115,0.7044578976334618,0.8504983388704319,1.0118577075098814,LVN,LVN XAUUSD optimized
233,LVN XAUUSD optimized,XAUUSD,Long,2025-03-03T01:15:00,2025-03-03T03:11:13,-124.18,2025-03-03 01:15:00+00:00,2025-03-03 03:11:13+00:00,1.4116251482799524,1.137123745819398,1.4158239143367044,1.6713483146067416,LVN,LVN XAUUSD optimized
234,LVN XAUUSD optimized,XAUUSD,Short,2025-03-03T03:15:00,2025-03-03T10:50:38,-114.77,2025-03-03 03:15:00+00:00,2025-03-03 10:50:38+00:00,1.5031645569620253,1.3639626704953338,1.636520241171404,1.639344262295082,LVN,LVN XAUUSD optimized
235,LVN XAUUSD optimized,XAUUSD,Long,2025-03-05T14:30:00,2025-03-05T16:22:39,228.9,2025-03-05 14:30:00+00:00,2025-03-05 16:22:39+00:00,0.8908424908424909,0.7979002624671916,0.7715736040609137,0.770595690747782,LVN,LVN XAUUSD optimized
236,LVN XAUUSD optimized,XAUUSD,Short,2025-03-17T12:00:00,2025-03-17T12:15:38,246.48,2025-03-17 12:00:00+00:00,2025-03-17 12:15:38+00:00,0.7044776119402985,0.8205841446453408,0.8109965635738832,1.3067552602436323,LVN,LVN XAUUSD optimized
237,LVN XAUUSD optimized,XAUUSD,Long,2025-03-18T00:30:00,2025-03-18T01:58:15,249.44,2025-03-18 00:30:00+00:00,2025-03-18 01:58:15+00:00,1.1175726927939318,1.1175726927939318,1.210958904109589,2.2842377260981914,LVN,LVN XAUUSD optimized
238,LVN XAUUSD optimized,XAUUSD,Short,2025-03-20T08:00:00,2025-03-21T05:42:19,254.63,2025-03-20 08:00:00+00:00,2025-03-21 05:42:19+00:00,1.099873577749684,1.2663755458515285,1.1812627291242364,1.3604378420641126,LVN,LVN XAUUSD optimized
239,LVN XAUUSD optimized,XAUUSD,Short,2025-03-21T13:45:00,2025-03-23T22:15:00,-48.38,2025-03-21 13:45:00+00:00,2025-03-23 22:15:00+00:00,1.9176998153521498,2.1559905100830368,2.1115306418820796,4.0888638920134985,LVN,LVN XAUUSD optimized
240,LVN XAUUSD optimized,XAUUSD,Short,2025-03-24T01:00:00,2025-03-24T07:08:36,-125.54,2025-03-24 01:00:00+00:00,2025-03-24 07:08:36+00:00,1.8775956284153006,1.6760975609756097,1.5491433724075745,2.575712143928036,LVN,LVN XAUUSD optimized
241,LVN XAUUSD optimized,XAUUSD,Long,2025-03-24T14:15:00,2025-03-24T14:24:02,-128.21,2025-03-24 14:15:00+00:00,2025-03-24 14:24:02+00:00,0.6366597571809298,0.7470465601111883,0.6821065989847716,1.0184746565608715,LVN,LVN XAUUSD optimized
242,LVN XAUUSD optimized,XAUUSD,Short,2025-03-31T00:30:00,2025-03-31T01:29:29,-123.75,2025-03-31 00:30:00+00:00,2025-03-31 01:29:29+00:00,2.5173410404624277,2.3765347885402455,2.3961485557083906,1.968361581920904,LVN,LVN XAUUSD optimized
243,LVN XAUUSD optimized,XAUUSD,Long,2025-03-31T01:30:00,2025-03-31T06:12:14,244.44,2025-03-31 01:30:00+00:00,2025-03-31 06:12:14+00:00,2.0236220472440944,1.6997354497354498,1.5873996294008648,1.4710933028048083,LVN,LVN XAUUSD optimized
244,LVN XAUUSD optimized,XAUUSD,Short,2025-04-01T16:15:00,2025-04-02T01:20:36,-106.86,2025-04-01 16:15:00+00:00,2025-04-02 01:20:36+00:00,3.387962291515591,2.7644970414201184,2.3209140586189765,1.4477843198016733,LVN,LVN XAUUSD optimized
245,LVN XAUUSD optimized,XAUUSD,Long,2025-04-02T20:30:00,2025-04-03T10:31:40,-109.5,2025-04-02 20:30:00+00:00,2025-04-03 10:31:40+00:00,29.908571428571427,26.17,17.642696629213482,15.908814589665653,LVN,LVN XAUUSD optimized
246,LVN XAUUSD optimized,XAUUSD,Short,2025-04-03T11:00:00,2025-04-03T14:45:39,-100.56,2025-04-03 11:00:00+00:00,2025-04-03 14:45:39+00:00,5.837837837837838,6.520754716981132,5.892583120204604,1.6,LVN,LVN XAUUSD optimized
247,LVN XAUUSD optimized,XAUUSD,Short,2025-04-04T07:45:00,2025-04-04T10:28:41,-125.94,2025-04-04 07:45:00+00:00,2025-04-04 10:28:41+00:00,2.1202635914332784,2.192504258943782,2.044479745830024,1.1949860724233983,LVN,LVN XAUUSD optimized
248,LVN XAUUSD optimized,XAUUSD,Long,2025-04-04T10:30:00,2025-04-04T12:30:15,-106.22,2025-04-04 10:30:00+00:00,2025-04-04 12:30:15+00:00,4.98639455782313,5.303907380607815,5.401621223286662,3.1759098786828424,LVN,LVN XAUUSD optimized
249,LVN XAUUSD optimized,XAUUSD,Short,2025-04-06T23:30:00,2025-04-07T01:39:19,-95.8,2025-04-06 23:30:00+00:00,2025-04-07 01:39:19+00:00,13.884,13.611764705882353,13.122873345935728,2.659770114942529,LVN,LVN XAUUSD optimized
250,LVN XAUUSD optimized,XAUUSD,Short,2025-04-07T15:00:00,2025-04-08T15:15:00,-15.78,2025-04-07 15:00:00+00:00,2025-04-08 15:15:00+00:00,2.222970697204446,2.603550295857988,2.239565659993213,0.5936853467662139,LVN,LVN XAUUSD optimized
251,LVN XAUUSD optimized,XAUUSD,Short,2025-04-08T16:45:00,2025-04-09T04:56:41,-111.23,2025-04-08 16:45:00+00:00,2025-04-09 04:56:41+00:00,1.8390928725701945,2.023767082590612,2.0082547169811322,1.4681034482758621,LVN,LVN XAUUSD optimized
252,LVN XAUUSD optimized,XAUUSD,Long,2025-04-09T12:00:00,2025-04-10T03:21:05,183.73,2025-04-09 12:00:00+00:00,2025-04-10 03:21:05+00:00,2.4806594800253645,3.053864168618267,2.8638360175695463,1.0924322814856184,LVN,LVN XAUUSD optimized
253,LVN XAUUSD optimized,XAUUSD,Long,2025-04-10T14:15:00,2025-04-11T00:25:00,221.74,2025-04-10 14:15:00+00:00,2025-04-11 00:25:00+00:00,1.4439421338155516,1.6613784135240572,1.7530186608122942,1.3220198675496688,LVN,LVN XAUUSD optimized
254,LVN XAUUSD optimized,XAUUSD,Short,2025-04-17T00:15:00,2025-04-17T01:15:29,-120.03,2025-04-17 00:15:00+00:00,2025-04-17 01:15:29+00:00,0.9622186495176849,1.6197564276048715,2.5414012738853504,2.051413881748072,LVN,LVN XAUUSD optimized
255,LVN XAUUSD optimized,XAUUSD,Long,2025-04-17T07:45:00,2025-04-17T08:35:31,-116.99,2025-04-17 07:45:00+00:00,2025-04-17 08:35:31+00:00,1.164983164983165,1.764181007010835,2.0488527017024425,1.0670778720123362,LVN,LVN XAUUSD optimized
256,LVN XAUUSD optimized,XAUUSD,Short,2025-04-22T16:30:00,2025-04-23T06:55:27,179.93,2025-04-22 16:30:00+00:00,2025-04-23 06:55:27+00:00,4.304668304668304,4.304668304668304,5.185989146521954,2.887912087912088,LVN,LVN XAUUSD optimized
257,LVN XAUUSD optimized,XAUUSD,Short,2025-04-23T14:00:00,2025-04-24T00:17:18,-88.74,2025-04-23 14:00:00+00:00,2025-04-24 00:17:18+00:00,1.9254892713982552,2.0595208070617907,2.389815627743635,1.7721354166666667,LVN,LVN XAUUSD optimized
258,LVN XAUUSD optimized,XAUUSD,Long,2025-04-24T23:00:00,2025-04-25T03:45:29,-105.79,2025-04-24 23:00:00+00:00,2025-04-25 03:45:29+00:00,1.0565247732030705,1.3953917050691245,2.3009118541033433,1.3813868613138687,LVN,LVN XAUUSD optimized
259,LVN XAUUSD optimized,XAUUSD,Short,2025-05-01T00:45:00,2025-05-02T01:00:00,49.71,2025-05-01 00:45:00+00:00,2025-05-02 01:00:00+00:00,2.0881834215167547,2.1439565414214576,3.2195785180149556,1.818042226487524,LVN,LVN XAUUSD optimized
260,LVN XAUUSD optimized,XAUUSD,Long,2025-05-02T09:45:00,2025-05-02T12:30:30,-115.01,2025-05-02 09:45:00+00:00,2025-05-02 12:30:30+00:00,1.1824712643678161,0.9648300117233294,1.2441421012849585,1.1962209302325582,LVN,LVN XAUUSD optimized
261,LVN XAUUSD optimized,XAUUSD,Short,2025-05-05T01:45:00,2025-05-05T02:49:40,-117.85,2025-05-05 01:45:00+00:00,2025-05-05 02:49:40+00:00,0.9292064537372406,0.7583982800322494,1.4368635437881874,1.4805876180482687,LVN,LVN XAUUSD optimized
262,LVN XAUUSD optimized,XAUUSD,Short,2025-05-05T03:15:00,2025-05-05T08:29:39,-117.04,2025-05-05 03:15:00+00:00,2025-05-05 08:29:39+00:00,1.2822892498066512,1.5169258920402562,2.1270044900577294,1.5911708253358925,LVN,LVN XAUUSD optimized
263,LVN XAUUSD optimized,XAUUSD,Short,2025-05-07T00:15:00,2025-05-07T00:44:42,217.43,2025-05-07 00:15:00+00:00,2025-05-07 00:44:42+00:00,1.8317757009345794,1.6596104995766299,2.519280205655527,0.9331111640085694,LVN,LVN XAUUSD optimized
264,LVN XAUUSD optimized,XAUUSD,Short,2025-05-07T00:45:00,2025-05-08T01:00:00,-30.95,2025-05-07 00:45:00+00:00,2025-05-08 01:00:00+00:00,4.234301780693533,4.090538705296514,5.755414012738854,2.1509164484646512,LVN,LVN XAUUSD optimized
265,LVN XAUUSD optimized,XAUUSD,Long,2025-05-08T02:00:00,2025-05-08T05:12:20,-95.45,2025-05-08 02:00:00+00:00,2025-05-08 05:12:20+00:00,1.655223880597015,1.5730496453900709,2.0108794197642794,1.5871198568872988,LVN,LVN XAUUSD optimized
266,LVN XAUUSD optimized,XAUUSD,Long,2025-05-08T07:45:00,2025-05-08T16:11:41,-111.25,2025-05-08 07:45:00+00:00,2025-05-08 16:11:41+00:00,1.7925407925407926,1.6189473684210527,1.9456040480708412,0.6246953696181966,LVN,LVN XAUUSD optimized
267,LVN XAUUSD optimized,XAUUSD,Long,2025-05-11T23:15:00,2025-05-12T01:12:27,-117.18,2025-05-11 23:15:00+00:00,2025-05-12 01:12:27+00:00,1.2908045977011495,1.3889919604205319,2.3322949117341643,1.0524835988753514,LVN,LVN XAUUSD optimized
268,LVN XAUUSD optimized,XAUUSD,Short,2025-05-12T01:15:00,2025-05-13T01:30:00,127.53,2025-05-12 01:15:00+00:00,2025-05-13 01:30:00+00:00,2.571122230164403,2.1171277221895233,2.4279446506918663,2.5101186322400557,LVN,LVN XAUUSD optimized
269,LVN XAUUSD optimized,XAUUSD,Short,2025-05-14T12:45:00,2025-05-15T05:55:38,225.69,2025-05-14 12:45:00+00:00,2025-05-15 05:55:38+00:00,1.7569806689168457,1.8694090760692132,2.208252988816043,2.4324553950722176,LVN,LVN XAUUSD optimized
270,LVN XAUUSD optimized,XAUUSD,Short,2025-05-15T13:30:00,2025-05-15T14:10:12,-118.82,2025-05-15 13:30:00+00:00,2025-05-15 14:10:12+00:00,1.0253956569746043,0.9101600784057498,0.9101600784057498,0.87748031496063,LVN,LVN XAUUSD optimized
271,LVN XAUUSD optimized,XAUUSD,Long,2025-05-15T14:15:00,2025-05-15T20:57:26,223.83,2025-05-15 14:15:00+00:00,2025-05-15 20:57:26+00:00,1.3843895277709812,1.2426971227761916,1.2977064220183485,1.3891480481217775,LVN,LVN XAUUSD optimized
272,LVN XAUUSD optimized,XAUUSD,Short,2025-05-16T08:15:00,2025-05-16T11:54:43,212.77,2025-05-16 08:15:00+00:00,2025-05-16 11:54:43+00:00,1.7386363636363635,1.9811653914067098,1.7235023041474655,1.6028571428571428,LVN,LVN XAUUSD optimized
273,LVN XAUUSD optimized,XAUUSD,Long,2025-05-16T12:30:00,2025-05-18T22:07:41,207.7,2025-05-16 12:30:00+00:00,2025-05-18 22:07:41+00:00,1.5998349834983498,1.441635687732342,1.5013550135501355,0.9682896379525593,LVN,LVN XAUUSD optimized
274,LVN XAUUSD optimized,XAUUSD,Long,2025-05-20T14:15:00,2025-05-21T14:30:00,54.24,2025-05-20 14:15:00+00:00,2025-05-21 14:30:00+00:00,2.140255905511811,1.8916920400173989,1.9103887546672524,2.4696195343554797,LVN,LVN XAUUSD optimized
275,LVN XAUUSD optimized,XAUUSD,Long,2025-05-23T12:45:00,2025-05-25T22:15:00,-21.74,2025-05-23 12:45:00+00:00,2025-05-25 22:15:00+00:00,1.7612652939421067,1.8109849647131022,1.8796178343949044,1.1207747816179263,LVN,LVN XAUUSD optimized
276,LVN XAUUSD optimized,XAUUSD,Short,2025-05-28T23:15:00,2025-05-29T10:20:37,-126.95,2025-05-28 23:15:00+00:00,2025-05-29 10:20:37+00:00,6.300979519145147,5.043478260869565,5.043478260869565,5.180087847730601,LVN,LVN XAUUSD optimized
277,LVN XAUUSD optimized,XAUUSD,Short,2025-06-02T08:00:00,2025-06-02T11:39:28,-127.24,2025-06-02 08:00:00+00:00,2025-06-02 11:39:28+00:00,0.91958985429034,0.91958985429034,0.8968421052631579,0.7015232606010704,LVN,LVN XAUUSD optimized
278,LVN XAUUSD optimized,XAUUSD,Long,2025-06-02T13:45:00,2025-06-03T12:20:38,-123.26,2025-06-02 13:45:00+00:00,2025-06-03 12:20:38+00:00,0.8184509126788357,0.7643400138217,0.6530210588466837,1.4919064748201438,LVN,LVN XAUUSD optimized
279,LVN XAUUSD optimized,XAUUSD,Long,2025-06-04T02:00:00,2025-06-04T11:27:29,-100.56,2025-06-04 02:00:00+00:00,2025-06-04 11:27:29+00:00,1.0148715637674628,0.8533535430087155,0.8309963099630996,1.070342205323194,LVN,LVN XAUUSD optimized
280,LVN XAUUSD optimized,XAUUSD,Long,2025-06-04T14:30:00,2025-06-05T14:45:00,18.1,2025-06-04 14:30:00+00:00,2025-06-05 14:45:00+00:00,0.9931647300068353,0.8952556993222428,0.8367405701122949,1.02000702000702,LVN,LVN XAUUSD optimized
281,LVN XAUUSD optimized,XAUUSD,Short,2025-06-24T13:45:00,2025-06-24T16:53:38,-119.65,2025-06-24 13:45:00+00:00,2025-06-24 16:53:38+00:00,2.2460547504025765,1.856762513312034,1.6069124423963133,2.2288271013103227,LVN,LVN XAUUSD optimized
282,LVN XAUUSD optimized,XAUUSD,Short,2025-06-29T22:15:00,2025-06-30T01:27:04,-112.83,2025-06-29 22:15:00+00:00,2025-06-30 01:27:04+00:00,4.12636695018226,4.12636695018226,3.2067988668555243,3.735973597359736,LVN,LVN XAUUSD optimized
283,LVN XAUUSD optimized,XAUUSD,Long,2025-06-30T01:30:00,2025-06-30T19:57:19,232.26,2025-06-30 01:30:00+00:00,2025-06-30 19:57:19+00:00,1.5524578136463683,1.2878880097382837,0.9192006950477846,1.330817610062893,LVN,LVN XAUUSD optimized
284,LVN XAUUSD optimized,XAUUSD,Long,2025-06-30T20:00:00,2025-07-01T05:35:26,224.32,2025-06-30 20:00:00+00:00,2025-07-01 05:35:26+00:00,1.1291866028708133,1.18,1.0286425902864258,1.6454183266932272,LVN,LVN XAUUSD optimized
285,LVN XAUUSD optimized,XAUUSD,Long,2025-07-13T22:15:00,2025-07-14T12:37:40,-117.38,2025-07-13 22:15:00+00:00,2025-07-14 12:37:40+00:00,3.1994949494949494,3.1994949494949494,2.9126436781609195,3.509695290858726,LVN,LVN XAUUSD optimized
286,LVN XAUUSD optimized,XAUUSD,Long,2025-07-21T12:00:00,2025-07-21T14:33:38,243.65,2025-07-21 12:00:00+00:00,2025-07-21 14:33:38+00:00,0.7432624113475177,0.7432624113475177,0.6867627785058977,1.155457552370452,LVN,LVN XAUUSD optimized
287,LVN XAUUSD optimized,XAUUSD,Short,2025-07-22T01:45:00,2025-07-22T12:21:29,-118.23,2025-07-22 01:45:00+00:00,2025-07-22 12:21:29+00:00,1.547104580812446,1.361216730038023,1.0907982937233394,1.346877351392024,LVN,LVN XAUUSD optimized
288,LVN XAUUSD optimized,XAUUSD,Long,2025-07-23T03:30:00,2025-07-23T05:43:30,-123.38,2025-07-23 03:30:00+00:00,2025-07-23 05:43:30+00:00,1.934959349593496,1.7952586206896552,1.676056338028169,1.2545180722891567,LVN,LVN XAUUSD optimized
289,LVN XAUUSD optimized,XAUUSD,Short,2025-07-23T05:45:00,2025-07-23T06:15:56,-120.37,2025-07-23 05:45:00+00:00,2025-07-23 06:15:56+00:00,1.2813559322033898,1.3345101500441305,1.1730023273855703,1.75,LVN,LVN XAUUSD optimized
290,LVN XAUUSD optimized,XAUUSD,Short,2025-07-24T02:15:00,2025-07-24T12:01:56,234.29,2025-07-24 02:15:00+00:00,2025-07-24 12:01:56+00:00,2.5364963503649633,2.312811980033278,2.1384615384615384,1.7866323907455013,LVN,LVN XAUUSD optimized
291,LVN XAUUSD optimized,XAUUSD,Short,2025-07-29T02:15:00,2025-07-29T03:38:40,247.96,2025-07-29 02:15:00+00:00,2025-07-29 03:38:40+00:00,0.9671532846715328,0.8922558922558923,0.8514056224899599,0.8346456692913385,LVN,LVN XAUUSD optimized
292,LVN XAUUSD optimized,XAUUSD,Long,2025-07-29T06:30:00,2025-07-29T07:09:39,-127.94,2025-07-29 06:30:00+00:00,2025-07-29 07:09:39+00:00,1.3273381294964028,1.2088452088452089,1.166798418972332,1.4819277108433735,LVN,LVN XAUUSD optimized
293,LVN XAUUSD optimized,XAUUSD,Short,2025-07-30T13:30:00,2025-07-31T13:45:00,5.48,2025-07-30 13:30:00+00:00,2025-07-31 13:45:00+00:00,1.9909365558912386,2.1917960088691797,2.1500815660685153,1.5103132161955692,LVN,LVN XAUUSD optimized
294,LVN XAUUSD optimized,XAUUSD,Short,2025-07-31T13:45:00,2025-08-01T00:00:05,250.73,2025-07-31 13:45:00+00:00,2025-08-01 00:00:05+00:00,0.9408450704225352,1.0026684456304202,1.0026684456304202,1.4226218646474207,LVN,LVN XAUUSD optimized
