number,ea,symbol,side,open_time,close_time,net_profit,open_dt,close_dt,clock10,clock20,clock40,rolling20,family,strategy
84,LVN GBPJPY optimized,GBPJPY,Short,2025-04-09T08:15:00,2025-04-09T11:21:03,118.29,2025-04-09 08:15:00+00:00,2025-04-09 11:21:03+00:00,1.9247524752475247,2.106175514626219,2.23963133640553,0.8272340425531914,LVN,LVN GBPJPY optimized
85,LVN GBPJPY optimized,GBPJPY,Short,2025-04-28T08:00:00,2025-04-28T08:29:37,-126.83,2025-04-28 08:00:00+00:00,2025-04-28 08:29:37+00:00,0.8503740648379052,0.7875288683602771,0.8236714975845411,1.0623052959501558,LVN,LVN GBPJPY optimized
86,LVN GBPJPY optimized,GBPJPY,Long,2025-04-30T15:45:00,2025-05-01T03:30:15,119.41,2025-04-30 15:45:00+00:00,2025-05-01 03:30:15+00:00,1.5689381933438986,1.1813842482100239,1.2531645569620253,1.160609613130129,LVN,LVN GBPJPY optimized
87,LVN GBPJPY optimized,GBPJPY,Short,2025-05-05T02:00:00,2025-05-05T08:37:23,120.56,2025-05-05 02:00:00+00:00,2025-05-05 08:37:23+00:00,0.9027777777777778,0.8524590163934426,0.9171075837742504,0.933572710951526,LVN,LVN GBPJPY optimized
88,LVN GBPJPY optimized,GBPJPY,Long,2025-05-08T15:45:00,2025-05-08T19:28:24,120.17,2025-05-08 15:45:00+00:00,2025-05-08 19:28:24+00:00,1.526742301458671,1.420814479638009,1.319327731092437,1.1349397590361445,LVN,LVN GBPJPY optimized
89,LVN GBPJPY optimized,GBPJPY,Long,2025-05-22T09:15:00,2025-05-22T11:00:21,123.43,2025-05-22 09:15:00+00:00,2025-05-22 11:00:21+00:00,1.2007575757575757,1.1221238938053097,1.054908485856905,0.9096126255380201,LVN,LVN GBPJPY optimized
90,LVN GBPJPY optimized,GBPJPY,Long,2025-05-27T14:00:00,2025-05-27T14:03:37,123.49,2025-05-27 14:00:00+00:00,2025-05-27 14:03:37+00:00,0.9870875179340028,0.863237139272271,0.8,1.0955414012738853,LVN,LVN GBPJPY optimized
91,LVN GBPJPY optimized,GBPJPY,Short,2025-05-29T14:45:00,2025-05-29T15:57:35,126.16,2025-05-29 14:45:00+00:00,2025-05-29 15:57:35+00:00,0.9098712446351931,0.8676671214188267,0.7851851851851852,0.9085714285714286,LVN,LVN GBPJPY optimized
92,LVN GBPJPY optimized,GBPJPY,Long,2025-06-10T02:00:00,2025-06-10T02:00:38,126.5,2025-06-10 02:00:00+00:00,2025-06-10 02:00:38+00:00,1.033457249070632,0.9946332737030411,0.9805996472663139,1.1535269709543567,LVN,LVN GBPJPY optimized
93,LVN GBPJPY optimized,GBPJPY,Long,2025-06-27T13:30:00,2025-06-27T14:18:31,-134.61,2025-06-27 13:30:00+00:00,2025-06-27 14:18:31+00:00,1.0761421319796953,1.0946643717728055,1.029126213592233,1.0392156862745099,LVN,LVN GBPJPY optimized
94,LVN GBPJPY optimized,GBPJPY,Short,2025-07-01T13:45:00,2025-07-01T14:00:37,-133.93,2025-07-01 13:45:00+00:00,2025-07-01 14:00:37+00:00,0.866571018651363,0.8988095238095238,0.8435754189944135,1.0134228187919463,LVN,LVN GBPJPY optimized
95,LVN GBPJPY optimized,GBPJPY,Long,2025-08-14T13:45:00,2025-08-14T14:33:13,125.01,2025-08-14 13:45:00+00:00,2025-08-14 14:33:13+00:00,1.1015873015873017,1.075968992248062,1.0809968847352025,0.9253333333333333,LVN,LVN GBPJPY optimized
96,LVN GBPJPY optimized,GBPJPY,Short,2025-08-18T14:15:00,2025-08-18T15:39:33,124.88,2025-08-18 14:15:00+00:00,2025-08-18 15:39:33+00:00,0.9150943396226415,0.8995363214837713,0.9107981220657277,1.2278481012658229,LVN,LVN GBPJPY optimized
97,LVN GBPJPY optimized,GBPJPY,Short,2025-08-20T14:30:00,2025-08-20T23:42:45,-134.07,2025-08-20 14:30:00+00:00,2025-08-20 23:42:45+00:00,1.2043795620437956,1.1359724612736661,1.083743842364532,1.2,LVN,LVN GBPJPY optimized
98,LVN GBPJPY optimized,GBPJPY,Short,2025-09-15T14:45:00,2025-09-15T19:23:03,-133.74,2025-09-15 14:45:00+00:00,2025-09-15 19:23:03+00:00,0.759075907590759,0.7796610169491526,0.8013937282229965,0.9368635437881874,LVN,LVN GBPJPY optimized
99,LVN GBPJPY optimized,GBPJPY,Short,2025-09-16T13:45:00,2025-09-16T14:25:38,123.45,2025-09-16 13:45:00+00:00,2025-09-16 14:25:38+00:00,0.9863481228668942,1.024822695035461,0.9475409836065574,0.9846678023850085,LVN,LVN GBPJPY optimized
100,LVN GBPJPY optimized,GBPJPY,Short,2025-10-02T09:45:00,2025-10-02T10:56:38,126.35,2025-10-02 09:45:00+00:00,2025-10-02 10:56:38+00:00,1.1457286432160805,1.1287128712871286,1.1457286432160805,0.8994082840236687,LVN,LVN GBPJPY optimized
101,LVN GBPJPY optimized,GBPJPY,Long,2025-10-03T01:00:00,2025-10-03T01:05:38,-138.21,2025-10-03 01:00:00+00:00,2025-10-03 01:05:38+00:00,0.943609022556391,0.9194139194139194,0.8916518650088809,1.6677740863787376,LVN,LVN GBPJPY optimized
102,LVN GBPJPY optimized,GBPJPY,Long,2025-10-10T06:15:00,2025-10-10T06:35:17,-134.73,2025-10-10 06:15:00+00:00,2025-10-10 06:35:17+00:00,0.9901768172888016,1.0161290322580645,1.0746268656716418,1.4318181818181819,LVN,LVN GBPJPY optimized
103,LVN GBPJPY optimized,GBPJPY,Long,2025-10-10T16:30:00,2025-10-10T16:59:35,-129.49,2025-10-10 16:30:00+00:00,2025-10-10 16:59:35+00:00,2.0220385674931127,2.0220385674931127,1.9114583333333333,0.5239114917915775,LVN,LVN GBPJPY optimized
104,LVN GBPJPY optimized,GBPJPY,Short,2025-10-27T01:00:00,2025-10-27T04:00:23,-131.78,2025-10-27 01:00:00+00:00,2025-10-27 04:00:23+00:00,0.9760765550239234,0.9886914378029079,1.0606585788561524,1.6062992125984252,LVN,LVN GBPJPY optimized
105,LVN GBPJPY optimized,GBPJPY,Short,2025-10-29T06:45:00,2025-10-29T06:57:34,120.84,2025-10-29 06:45:00+00:00,2025-10-29 06:57:34+00:00,0.8160919540229885,0.7634408602150538,0.8554216867469879,0.8875,LVN,LVN GBPJPY optimized
106,LVN GBPJPY optimized,GBPJPY,Short,2025-11-13T09:30:00,2025-11-13T10:10:32,-130.28,2025-11-13 09:30:00+00:00,2025-11-13 10:10:32+00:00,1.2641083521444696,1.1914893617021276,1.2095032397408207,0.9556313993174061,LVN,LVN GBPJPY optimized
107,LVN GBPJPY optimized,GBPJPY,Long,2025-11-18T07:45:00,2025-11-18T07:58:13,-130.51,2025-11-18 07:45:00+00:00,2025-11-18 07:58:13+00:00,1.5982905982905984,1.4666666666666666,1.449612403100775,1.1742543171114599,LVN,LVN GBPJPY optimized
108,LVN GBPJPY optimized,GBPJPY,Short,2025-11-18T15:45:00,2025-11-18T17:16:35,-127.99,2025-11-18 15:45:00+00:00,2025-11-18 17:16:35+00:00,1.2532051282051282,1.4192377495462796,1.481060606060606,0.9050925925925926,LVN,LVN GBPJPY optimized
109,LVN GBPJPY optimized,GBPJPY,Short,2025-12-01T02:00:00,2025-12-01T02:19:37,120.23,2025-12-01 02:00:00+00:00,2025-12-01 02:19:37+00:00,1.2641083521444696,1.4213197969543148,1.2962962962962963,0.8945686900958466,LVN,LVN GBPJPY optimized
110,LVN GBPJPY optimized,GBPJPY,Long,2025-12-15T07:30:00,2025-12-15T12:57:23,119.59,2025-12-15 07:30:00+00:00,2025-12-15 12:57:23+00:00,1.2299168975069252,1.0829268292682928,0.9024390243902439,1.2098092643051772,LVN,LVN GBPJPY optimized
111,LVN GBPJPY optimized,GBPJPY,Long,2025-12-15T14:00:00,2025-12-15T14:32:41,-129.61,2025-12-15 14:00:00+00:00,2025-12-15 14:32:41+00:00,0.8689407540394973,0.8673835125448028,0.8330464716006885,1.3296703296703296,LVN,LVN GBPJPY optimized
112,LVN GBPJPY optimized,GBPJPY,Short,2025-12-16T15:15:00,2025-12-16T15:18:56,120.25,2025-12-16 15:15:00+00:00,2025-12-16 15:18:56+00:00,1.2317262830482114,1.1494920174165457,1.2433281004709575,0.9863013698630136,LVN,LVN GBPJPY optimized
113,LVN GBPJPY optimized,GBPJPY,Long,2025-12-23T08:15:00,2025-12-23T09:00:24,-128.87,2025-12-23 08:15:00+00:00,2025-12-23 09:00:24+00:00,1.2060491493383743,1.1537070524412296,1.1134380453752182,1.3690987124463518,LVN,LVN GBPJPY optimized
114,LVN GBPJPY optimized,GBPJPY,Long,2026-01-20T15:00:00,2026-01-20T18:47:01,-128.12,2026-01-20 15:00:00+00:00,2026-01-20 18:47:01+00:00,1.1778929188255614,1.2070796460176991,1.1089430894308943,0.9551820728291317,LVN,LVN GBPJPY optimized
115,LVN GBPJPY optimized,GBPJPY,Long,2026-01-22T06:00:00,2026-01-22T07:22:34,117.88,2026-01-22 06:00:00+00:00,2026-01-22 07:22:34+00:00,1.2191011235955056,1.172972972972973,1.1272727272727272,1.4914089347079038,LVN,LVN GBPJPY optimized
116,LVN GBPJPY optimized,GBPJPY,Long,2026-01-22T13:00:00,2026-01-22T13:24:28,-127.4,2026-01-22 13:00:00+00:00,2026-01-22 13:24:28+00:00,1.0550284629981024,1.1463917525773195,1.1346938775510205,0.9129720853858785,LVN,LVN GBPJPY optimized
117,LVN GBPJPY optimized,GBPJPY,Short,2026-02-04T15:30:00,2026-02-04T16:02:36,119.72,2026-02-04 15:30:00+00:00,2026-02-04 16:02:36+00:00,1.1141552511415524,1.2,1.2179700499168054,1.0412517780938833,LVN,LVN GBPJPY optimized
