bot,symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,setup_score,spread_r,spread_points,atr,reason,balance_before,risk_amount,pnl,balance_after
Trend,BTCUSD,H1,2026-05,2026-05-26 17:00:00,2026-05-28 03:00:00,SELL,75822.4,76629.628214,73400.715357,73400.715357,win,1.9827,89,0.0173,1400.0,538.152143,EMA trend aligned with ADX breakdown.,5.66,0.28,0.56,6.22
Grid,AUDUSD,M15,2026-05,2026-05-29 02:45:00,2026-05-29 03:00:00,BUY,0.71569,0.715146,0.716451,0.71569,trail_stop,0.3345,71,0.1655,9.0,0.000403,Range grid buy at lower Bollinger band.,6.22,0.31,0.1,6.32
Grid,AUDUSD,M15,2026-05,2026-05-29 03:00:00,2026-05-29 04:45:00,BUY,0.71549,0.714943,0.716255,0.716255,win,1.0354,72,0.1646,9.0,0.000405,Range grid buy at lower Bollinger band.,6.32,0.32,0.33,6.65
Trend,BTCUSD,H1,2026-06,2026-06-01 12:00:00,2026-06-01 17:00:00,SELL,72118.65,72842.458929,69947.223214,71394.841071,trail_stop,0.9807,89,0.0193,1400.0,482.539286,EMA trend aligned with ADX breakdown.,6.65,0.33,0.33,6.98
Trend,BTCUSD,H1,2026-06,2026-06-02 12:00:00,2026-06-02 19:00:00,SELL,68909.98,69643.898929,66708.223214,66708.223214,win,1.9809,89,0.0191,1400.0,489.279286,EMA trend aligned with ADX breakdown.,6.98,0.35,0.69,7.67
Trend,BTCUSD,H1,2026-06,2026-06-03 20:00:00,2026-06-03 21:00:00,SELL,64910.91,65757.215357,62371.993929,65757.215357,loss,-1.0165,89,0.0165,1400.0,564.203571,EMA trend aligned with ADX breakdown.,7.67,0.38,-0.39,7.28
Trend,BTCUSD,H1,2026-06,2026-06-05 13:00:00,2026-06-05 13:00:00,SELL,60677.36,62158.603571,56233.629286,62158.603571,loss,-1.0068,90,0.0068,1008.0,987.495714,EMA trend aligned with ADX breakdown.,7.28,0.36,-0.37,6.91
Trend,BTCUSD,H1,2026-06,2026-06-05 18:00:00,2026-06-05 20:00:00,SELL,59359.96,61138.168214,54025.335357,61138.168214,loss,-1.0057,90,0.0057,1008.0,1185.472143,EMA trend aligned with ADX breakdown.,6.91,0.35,-0.35,6.57
Grid,AUDUSD,M15,2026-06,2026-06-08 05:45:00,2026-06-08 07:00:00,BUY,0.70369,0.702901,0.704794,0.704794,win,1.0859,77,0.1141,9.0,0.000584,Range grid buy at lower Bollinger band.,6.57,0.33,0.36,6.92
Grid,AUDUSD,M15,2026-06,2026-06-09 06:00:00,2026-06-09 06:00:00,SELL,0.70662,0.707342,0.705609,0.705609,win,1.2754,76,0.1246,9.0,0.000535,Range grid sell at upper Bollinger band.,6.92,0.35,0.44,7.36
Trend,BTCUSD,H1,2026-06,2026-06-09 13:00:00,2026-06-09 17:00:00,SELL,62225.13,62875.923214,60272.750357,61574.336786,trail_stop,0.9846,89,0.0154,1000.0,433.862143,EMA trend aligned with ADX breakdown.,7.36,0.37,0.36,7.73
Grid,AUDUSD,M15,2026-06,2026-06-10 04:30:00,2026-06-10 07:00:00,BUY,0.70157,0.700861,0.702562,0.70157,trail_stop,0.373,75,0.127,9.0,0.000525,Range grid buy at lower Bollinger band.,7.73,0.39,0.14,7.87
Trend,BTCUSD,H1,2026-06,2026-06-14 21:00:00,2026-06-14 21:00:00,BUY,65278.55,64757.446786,66841.859643,64757.446786,loss,-1.0192,89,0.0192,1000.0,347.402143,EMA trend aligned with ADX breakout.,7.87,0.39,-0.4,7.47
Trend,BTCUSD,H1,2026-06,2026-06-15 12:00:00,2026-06-15 19:00:00,BUY,66528.38,65945.017143,68278.468571,66528.38,trail_stop,0.4829,89,0.0171,1000.0,388.908571,EMA trend aligned with ADX breakout.,7.47,0.37,0.18,7.65
Grid,AUDUSD,M15,2026-06,2026-06-16 01:45:00,2026-06-16 02:15:00,BUY,0.70619,0.705661,0.706931,0.705661,loss,-1.17,71,0.17,9.0,0.000392,Range grid buy at lower Bollinger band.,7.65,0.38,-0.45,7.2
Trend,BTCUSD,H1,2026-06,2026-06-21 20:00:00,2026-06-21 20:00:00,SELL,63772.0,64167.539286,62585.382143,64167.539286,loss,-1.0253,88,0.0253,1000.0,263.692857,EMA trend aligned with ADX breakdown.,7.2,0.36,-0.37,6.83
Grid,AUDUSD,M15,2026-06,2026-06-24 02:30:00,2026-06-24 02:45:00,BUY,0.69102,0.69031,0.692014,0.69031,loss,-1.1268,75,0.1268,9.0,0.000526,Range grid buy at lower Bollinger band.,6.83,0.34,-0.38,6.45
Grid,AUDUSD,M15,2026-06,2026-06-24 02:45:00,2026-06-24 05:00:00,BUY,0.69031,0.689539,0.69139,0.69139,win,1.0833,76,0.1167,9.0,0.000571,Range grid buy at lower Bollinger band.,6.45,0.32,0.35,6.8
NewsPulse,XAUUSD,M1,2026-06,2026-06-24 14:00:00,2026-06-24 14:30:00,SELL,4033.067,4043.625,4011.951,4027.697,timeout,0.6028,77,0.1515,160.0,7.128429,News straddle sell pulse around 10:00 NY.,6.8,0.34,0.2,7.0
Trend,BTCUSD,H1,2026-06,2026-06-24 14:00:00,2026-06-24 17:00:00,SELL,61028.65,61696.901071,59023.896786,59023.896786,win,1.985,90,0.015,1000.0,445.500714,EMA trend aligned with ADX breakdown.,7.0,0.35,0.69,7.7
