time,event,position_id,dir,entry,sl,tp,note,buffer,broken,previous,close1,close2,old_sl,closed_bar,balance,equity,ladder
2025.09.05 03:15:00,entry,2,1,3554.034,3526.374,3637.014,fallback_3R|risk=110.6400|volume=0.0400|PD=2025.09.05 00:00:00|PW=2025.08.31 00:00:00,0.2135321428571404,0.0,0.0,0.0,0.0,0.0,,9999.78,9999.63,PW.VAL=3360.917;PW.POC=3376.164;PW.VAH=3405.855
2026.04.09 16:15:00,entry,334,-1,4788.398,4802.976,4704.999,aoi_target|risk=145.7800|volume=0.1000|PD=2026.04.09 00:00:00|PW=2026.04.05 00:00:00,0.7479607142857114,0.0,0.0,0.0,0.0,0.0,,13506.46,13505.75,PW.VAL=4514.140;PW.POC=4666.230;PW.VAH=4704.999
2026.04.14 01:00:00,entry,336,-1,4769.791,4776.751,4769.212,aoi_target|risk=153.1200|volume=0.2200|PD=2026.04.14 00:00:00|PW=2026.04.12 00:00:00,0.3579928571428517,0.0,0.0,0.0,0.0,0.0,,14684.15,14682.89,PW.VAL=4624.753;PW.POC=4658.862;PW.VAH=4769.212
2026.04.14 05:45:00,entry,338,-1,4761.209,4768.981,4658.862,aoi_target|risk=147.6700|volume=0.1900|PD=2026.04.14 00:00:00|PW=2026.04.12 00:00:00,0.3162142857142726,0.0,0.0,0.0,0.0,0.0,,14697.16,14695.81,PW.VAL=4624.753;PW.POC=4658.862;PW.VAH=4769.212
2026.04.16 14:00:00,entry,340,-1,4794.764,4825.196,4769.212,aoi_target|risk=152.1600|volume=0.0500|PD=2026.04.16 00:00:00|PW=2026.04.12 00:00:00,0.4602142857142975,0.0,0.0,0.0,0.0,0.0,,14544.69,14544.11,PW.VAL=4624.753;PW.POC=4658.862;PW.VAH=4769.212
2026.04.17 01:30:00,entry,342,-1,4769.008,4796.635,4658.862,aoi_target|risk=165.7600|volume=0.0600|PD=2026.04.17 00:00:00|PW=2026.04.12 00:00:00,0.3766607142857116,0.0,0.0,0.0,0.0,0.0,,14672.17,14671.75,PW.VAL=4624.753;PW.POC=4658.862;PW.VAH=4769.212
2026.04.17 03:30:00,entry,344,-1,4794.118,4799.388,4769.212,aoi_target|risk=147.5600|volume=0.2800|PD=2026.04.17 00:00:00|PW=2026.04.12 00:00:00,0.49471785714285943,0.0,0.0,0.0,0.0,0.0,,14504.64,14503.04,PW.VAL=4624.753;PW.POC=4658.862;PW.VAH=4769.212
2026.04.21 01:15:00,entry,346,-1,4814.991,4827.058,4792.021,aoi_target|risk=144.8100|volume=0.1200|PD=2026.04.21 00:00:00|PW=2026.04.19 00:00:00,0.3433642857142916,0.0,0.0,0.0,0.0,0.0,,14349.19,14347.81,PW.VAL=4759.410;PW.POC=4792.021;PW.VAH=4866.835
2026.04.21 06:00:00,entry,348,-1,4784.318,4797.648,4759.41,aoi_target|risk=146.6300|volume=0.1100|PD=2026.04.21 00:00:00|PW=2026.04.19 00:00:00,0.3325749999999971,0.0,0.0,0.0,0.0,0.0,,14626.59,14625.81,PW.VAL=4759.410;PW.POC=4792.021;PW.VAH=4866.835
2026.04.21 12:15:00,entry,350,-1,4791.405,4799.007,4759.41,aoi_target|risk=152.0400|volume=0.2000|PD=2026.04.21 00:00:00|PW=2026.04.19 00:00:00,0.33266785714285046,0.0,0.0,0.0,0.0,0.0,,14477.44,14476.02,PW.VAL=4759.410;PW.POC=4792.021;PW.VAH=4866.835
2026.04.21 15:30:00,entry,352,-1,4742.58,4759.71,4691.19,fallback_3R|risk=154.1700|volume=0.0900|PD=2026.04.21 00:00:00|PW=2026.04.19 00:00:00,0.8421892857142862,0.0,0.0,0.0,0.0,0.0,,15119.08,15118.57,PW.VAL=4759.410;PW.POC=4792.021;PW.VAH=4866.835
2026.04.22 08:15:00,entry,354,-1,4758.008,4765.122,4736.666,fallback_3R|risk=156.5000|volume=0.2200|PD=2026.04.22 00:00:00|PW=2026.04.19 00:00:00,0.32803928571428775,0.0,0.0,0.0,0.0,0.0,,15583.73,15582.48,PW.VAL=4759.410;PW.POC=4792.021;PW.VAH=4866.835
2026.04.22 14:00:00,entry,356,-1,4752.866,4761.876,4725.836,fallback_3R|risk=162.1800|volume=0.1800|PD=2026.04.22 00:00:00|PW=2026.04.19 00:00:00,0.4328035714285794,0.0,0.0,0.0,0.0,0.0,,16052.44,16051.42,PW.VAL=4759.410;PW.POC=4792.021;PW.VAH=4866.835
2026.04.23 01:15:00,entry,358,-1,4736.956,4755.29,4681.954,fallback_3R|risk=183.3400|volume=0.1000|PD=2026.04.23 00:00:00|PW=2026.04.19 00:00:00,0.5770964285714236,0.0,0.0,0.0,0.0,0.0,,16540.09,16539.52,PW.VAL=4759.410;PW.POC=4792.021;PW.VAH=4866.835
2026.04.24 00:45:00,entry,360,-1,4701.712,4708.744,4680.616,fallback_3R|risk=175.8000|volume=0.2500|PD=2026.04.24 00:00:00|PW=2026.04.19 00:00:00,0.3217071428571412,0.0,0.0,0.0,0.0,0.0,,17089.1,17087.32,PW.VAL=4759.410;PW.POC=4792.021;PW.VAH=4866.835
2026.04.24 01:45:00,entry,362,-1,4691.029,4712.148,4627.672,fallback_3R|risk=190.0700|volume=0.0900|PD=2026.04.24 00:00:00|PW=2026.04.19 00:00:00,0.41633928571428513,0.0,0.0,0.0,0.0,0.0,,16910.17,16909.53,PW.VAL=4759.410;PW.POC=4792.021;PW.VAH=4866.835
2026.04.26 22:15:00,entry,364,-1,4685.423,4710.149,4611.245,fallback_3R|risk=173.0800|volume=0.0700|PD=2026.04.26 00:00:00|PW=2026.04.19 00:00:00,0.3579535714285807,0.0,0.0,0.0,0.0,0.0,,16719.68,16718.87,PW.VAL=4759.410;PW.POC=4792.021;PW.VAH=4866.835
2026.04.28 02:00:00,entry,366,-1,4670.951,4692.136,4607.396,fallback_3R|risk=169.4800|volume=0.0800|PD=2026.04.28 00:00:00|PW=2026.04.26 00:00:00,0.2844785714285731,0.0,0.0,0.0,0.0,0.0,,16545.18,16544.61,PW.VAL=4671.402;PW.POC=4705.679;PW.VAH=4770.118
2026.04.29 01:30:00,entry,368,-1,4580.447,4601.51,4517.258,fallback_3R|risk=189.5700|volume=0.0900|PD=2026.04.29 00:00:00|PW=2026.04.26 00:00:00,0.3737571428571528,0.0,0.0,0.0,0.0,0.0,,17053.91,17053.39,PW.VAL=4671.402;PW.POC=4705.679;PW.VAH=4770.118
2026.04.29 02:45:00,entry,370,-1,4597.11,4605.39,4572.27,fallback_3R|risk=173.8800|volume=0.2100|PD=2026.04.29 00:00:00|PW=2026.04.26 00:00:00,0.49737500000001095,0.0,0.0,0.0,0.0,0.0,,16862.23,16860.74,PW.VAL=4671.402;PW.POC=4705.679;PW.VAH=4770.118
2026.04.30 01:15:00,entry,372,-1,4568.671,4574.932,4549.888,fallback_3R|risk=169.0400|volume=0.2700|PD=2026.04.30 00:00:00|PW=2026.04.26 00:00:00,0.30819642857143537,0.0,0.0,0.0,0.0,0.0,,16684.82,16683.28,PW.VAL=4671.402;PW.POC=4705.679;PW.VAH=4770.118
2026.05.04 15:30:00,entry,374,-1,4537.847,4568.015,4447.111,fallback_3R|risk=181.0100|volume=0.0600|PD=2026.05.04 00:00:00|PW=2026.05.03 00:00:00,0.777332142857147,0.0,0.0,0.0,0.0,0.0,,16513.72,16513.27,PW.VAL=4544.599;PW.POC=4618.502;PW.VAH=4644.282
2026.05.06 01:15:00,entry,376,-1,4611.67,4624.094,4544.599,aoi_target|risk=173.9400|volume=0.1400|PD=2026.05.06 00:00:00|PW=2026.05.03 00:00:00,0.5574607142857205,0.0,0.0,0.0,0.0,0.0,,16330.19,16329.15,PW.VAL=4544.599;PW.POC=4618.502;PW.VAH=4644.282
2026.05.20 00:00:00,entry,378,-1,4489.513,4497.16,4466.572,fallback_3R|risk=168.2300|volume=0.2200|PD=2026.05.20 00:00:00|PW=2026.05.17 00:00:00,0.29356071428571795,0.0,0.0,0.0,0.0,0.0,,16154.58,16152.96,PW.VAL=4646.628;PW.POC=4697.874;PW.VAH=4740.920
2026.05.20 01:15:00,entry,380,-1,4492.822,4510.196,4440.7,fallback_3R|risk=173.7400|volume=0.1000|PD=2026.05.20 00:00:00|PW=2026.05.17 00:00:00,0.44069642857142366,0.0,0.0,0.0,0.0,0.0,,15984.02,15983.28,PW.VAL=4646.628;PW.POC=4697.874;PW.VAH=4740.920
2026.05.25 00:30:00,entry,382,-1,4572.468,4576.943,4551.201,aoi_target|risk=161.1000|volume=0.3600|PD=2026.05.25 00:00:00|PW=2026.05.24 00:00:00,0.5047821428571362,0.0,0.0,0.0,0.0,0.0,,15808.2,15806.04,PW.VAL=4493.864;PW.POC=4539.521;PW.VAH=4551.201
2026.05.25 01:00:00,entry,384,-1,4569.295,4581.194,4551.201,aoi_target|risk=166.5900|volume=0.1400|PD=2026.05.25 00:00:00|PW=2026.05.24 00:00:00,0.5427321428571337,0.0,0.0,0.0,0.0,0.0,,15644.06,15643.02,PW.VAL=4493.864;PW.POC=4539.521;PW.VAH=4551.201
2026.05.27 05:30:00,entry,386,-1,4507.11,4514.789,4493.864,aoi_target|risk=161.2600|volume=0.2100|PD=2026.05.27 00:00:00|PW=2026.05.24 00:00:00,0.3525214285714388,0.0,0.0,0.0,0.0,0.0,,15896.85,15895.3,PW.VAL=4493.864;PW.POC=4539.521;PW.VAH=4551.201
2026.05.27 06:15:00,entry,388,-1,4494.402,4503.394,4493.864,aoi_target|risk=161.8500|volume=0.1800|PD=2026.05.27 00:00:00|PW=2026.05.24 00:00:00,0.39346428571429576,0.0,0.0,0.0,0.0,0.0,,16174.13,16172.8,PW.VAL=4493.864;PW.POC=4539.521;PW.VAH=4551.201
2026.05.27 06:30:00,entry,390,-1,4486.455,4500.38,4444.68,fallback_3R|risk=167.1000|volume=0.1200|PD=2026.05.27 00:00:00|PW=2026.05.24 00:00:00,0.40510000000000934,0.0,0.0,0.0,0.0,0.0,,16187.57,16186.68,PW.VAL=4493.864;PW.POC=4539.521;PW.VAH=4551.201
2026.05.28 00:00:00,entry,392,-1,4447.316,4454.87,4424.654,fallback_3R|risk=173.7400|volume=0.2300|PD=2026.05.28 00:00:00|PW=2026.05.24 00:00:00,0.2767571428571468,0.0,0.0,0.0,0.0,0.0,,16688.28,16686.58,PW.VAL=4493.864;PW.POC=4539.521;PW.VAH=4551.201
2026.05.28 01:15:00,entry,394,-1,4438.373,4459.963,4373.603,fallback_3R|risk=172.7200|volume=0.0800|PD=2026.05.28 00:00:00|PW=2026.05.24 00:00:00,0.3912500000000072,0.0,0.0,0.0,0.0,0.0,,16512.97,16512.37,PW.VAL=4493.864;PW.POC=4539.521;PW.VAH=4551.201
2026.05.28 11:00:00,entry,396,-1,4382.963,4403.736,4320.644,fallback_3R|risk=186.9500|volume=0.0900|PD=2026.05.28 00:00:00|PW=2026.05.24 00:00:00,0.449549999999996,0.0,0.0,0.0,0.0,0.0,,17030.7,17030.16,PW.VAL=4493.864;PW.POC=4539.521;PW.VAH=4551.201
2026.05.28 23:45:00,entry,398,-1,4490.185,4528.573,4375.021,fallback_3R|risk=191.9400|volume=0.0500|PD=2026.05.28 00:00:00|PW=2026.05.24 00:00:00,0.2143500000000001,0.0,0.0,0.0,0.0,0.0,,16842.82,16842.45,PW.VAL=4493.864;PW.POC=4539.521;PW.VAH=4551.201
2026.06.02 12:45:00,entry,400,-1,4525.051,4534.996,4507.658,aoi_target|risk=169.0600|volume=0.1700|PD=2026.06.02 00:00:00|PW=2026.05.31 00:00:00,0.3080250000000011,0.0,0.0,0.0,0.0,0.0,,16649.69,16648.43,PW.VAL=4452.208;PW.POC=4507.658;PW.VAH=4577.419
2026.06.02 13:45:00,entry,402,-1,4508.632,4518.242,4507.658,aoi_target|risk=172.9800|volume=0.1800|PD=2026.06.02 00:00:00|PW=2026.05.31 00:00:00,0.3572035714285773,0.0,0.0,0.0,0.0,0.0,,16946.41,16945.08,PW.VAL=4452.208;PW.POC=4507.658;PW.VAH=4577.419
2026.06.02 14:00:00,entry,404,-1,4502.962,4515.231,4452.208,aoi_target|risk=171.7600|volume=0.1400|PD=2026.06.02 00:00:00|PW=2026.05.31 00:00:00,0.37768571428572223,0.0,0.0,0.0,0.0,0.0,,16967.42,16966.39,PW.VAL=4452.208;PW.POC=4507.658;PW.VAH=4577.419
2026.06.03 09:00:00,entry,406,-1,4443.846,4460.258,4394.61,fallback_3R|risk=180.5300|volume=0.1100|PD=2026.06.03 00:00:00|PW=2026.05.31 00:00:00,0.5168785714285734,0.0,0.0,0.0,0.0,0.0,,17677.41,17676.75,PW.VAL=4452.208;PW.POC=4507.658;PW.VAH=4577.419
2026.06.03 12:30:00,entry,408,-1,4453.09,4465.94,4452.208,aoi_target|risk=179.9000|volume=0.1400|PD=2026.06.03 00:00:00|PW=2026.05.31 00:00:00,0.5303892857142956,0.0,0.0,0.0,0.0,0.0,,17495.43,17494.59,PW.VAL=4452.208;PW.POC=4507.658;PW.VAH=4577.419
2026.06.03 13:30:00,entry,410,-1,4448.616,4467.404,4392.252,fallback_3R|risk=187.8800|volume=0.1000|PD=2026.06.03 00:00:00|PW=2026.05.31 00:00:00,0.5423214285714332,0.0,0.0,0.0,0.0,0.0,,17509.57,17508.97,PW.VAL=4452.208;PW.POC=4507.658;PW.VAH=4577.419
2026.06.04 01:45:00,entry,412,-1,4459.5,4475.061,4452.208,aoi_target|risk=186.7300|volume=0.1200|PD=2026.06.04 00:00:00|PW=2026.05.31 00:00:00,0.5414142857142873,0.0,0.0,0.0,0.0,0.0,,17320.29,17319.57,PW.VAL=4452.208;PW.POC=4507.658;PW.VAH=4577.419
2026.06.08 02:00:00,entry,414,-1,4325.967,4331.442,4309.542,fallback_3R|risk=175.2000|volume=0.3200|PD=2026.06.08 00:00:00|PW=2026.06.07 00:00:00,0.6293000000000087,0.0,0.0,0.0,0.0,0.0,,17131.17,17129.25,PW.VAL=4436.319;PW.POC=4463.808;PW.VAH=4509.624
2026.06.08 03:00:00,entry,416,-1,4310.769,4322.503,4275.567,fallback_3R|risk=187.7500|volume=0.1600|PD=2026.06.08 00:00:00|PW=2026.06.07 00:00:00,0.6273500000000078,0.0,0.0,0.0,0.0,0.0,,17655.98,17655.02,PW.VAL=4436.319;PW.POC=4463.808;PW.VAH=4509.624
2026.06.08 05:45:00,entry,418,-1,4288.255,4315.575,4206.295,fallback_3R|risk=191.2400|volume=0.0700|PD=2026.06.08 00:00:00|PW=2026.06.07 00:00:00,0.5732214285714236,0.0,0.0,0.0,0.0,0.0,,18218.98,18218.63,PW.VAL=4436.319;PW.POC=4463.808;PW.VAH=4509.624
2026.06.08 11:45:00,entry,420,-1,4324.345,4334.951,4292.527,fallback_3R|risk=180.3000|volume=0.1700|PD=2026.06.08 00:00:00|PW=2026.06.07 00:00:00,0.5980678571428565,0.0,0.0,0.0,0.0,0.0,,18025.56,18024.54,PW.VAL=4436.319;PW.POC=4463.808;PW.VAH=4509.624
2026.06.08 12:15:00,entry,422,-1,4322.826,4336.464,4281.912,fallback_3R|risk=190.9400|volume=0.1400|PD=2026.06.08 00:00:00|PW=2026.06.07 00:00:00,0.6327285714285706,0.0,0.0,0.0,0.0,0.0,,17843.57,17842.73,PW.VAL=4436.319;PW.POC=4463.808;PW.VAH=4509.624
2026.06.08 14:00:00,entry,424,-1,4327.162,4348.551,4262.995,fallback_3R|risk=192.5000|volume=0.0900|PD=2026.06.08 00:00:00|PW=2026.06.07 00:00:00,0.6692964285714262,0.0,0.0,0.0,0.0,0.0,,17637.92,17637.38,PW.VAL=4436.319;PW.POC=4463.808;PW.VAH=4509.624
2026.06.09 06:15:00,entry,426,-1,4341.463,4350.158,4315.378,fallback_3R|risk=182.6000|volume=0.2100|PD=2026.06.09 00:00:00|PW=2026.06.07 00:00:00,0.38966071428571275,0.0,0.0,0.0,0.0,0.0,,17443.35,17442.09,PW.VAL=4436.319;PW.POC=4463.808;PW.VAH=4509.624
2026.06.11 06:15:00,entry,428,-1,4084.174,4108.086,4012.438,fallback_3R|risk=191.3000|volume=0.0800|PD=2026.06.11 00:00:00|PW=2026.06.07 00:00:00,0.6474499999999938,0.0,0.0,0.0,0.0,0.0,,17258.65,17258.25,PW.VAL=4436.319;PW.POC=4463.808;PW.VAH=4509.624
2026.06.17 14:00:00,entry,430,-1,4339.989,4346.132,4329.098,aoi_target|risk=172.0100|volume=0.2800|PD=2026.06.17 00:00:00|PW=2026.06.14 00:00:00,0.3049464285714294,0.0,0.0,0.0,0.0,0.0,,17065.48,17063.8,PW.VAL=4140.651;PW.POC=4329.098;PW.VAH=4347.678
2026.06.18 02:45:00,entry,432,-1,4316.693,4352.979,4140.651,aoi_target|risk=181.4300|volume=0.0500|PD=2026.06.18 00:00:00|PW=2026.06.14 00:00:00,0.5581178571428511,0.0,0.0,0.0,0.0,0.0,,16892.75,16892.45,PW.VAL=4140.651;PW.POC=4329.098;PW.VAH=4347.678
2026.06.19 04:45:00,entry,434,-1,4135.555,4151.079,4088.983,fallback_3R|risk=186.2900|volume=0.1200|PD=2026.06.19 00:00:00|PW=2026.06.14 00:00:00,0.44688928571428543,0.0,0.0,0.0,0.0,0.0,,17772.53,17771.81,PW.VAL=4140.651;PW.POC=4329.098;PW.VAH=4347.678
2026.06.24 00:30:00,entry,436,-1,4099.783,4113.164,4059.64,fallback_3R|risk=187.3400|volume=0.1400|PD=2026.06.24 00:00:00|PW=2026.06.21 00:00:00,0.44654999999999395,0.0,0.0,0.0,0.0,0.0,,17585.47,17584.77,PW.VAL=4252.135;PW.POC=4327.532;PW.VAH=4366.249
2026.06.25 00:15:00,entry,438,-1,4005.811,4018.934,3966.442,fallback_3R|risk=183.7300|volume=0.1400|PD=2026.06.25 00:00:00|PW=2026.06.21 00:00:00,0.4678142857142851,0.0,0.0,0.0,0.0,0.0,,18147.76,18147.06,PW.VAL=4252.135;PW.POC=4327.532;PW.VAH=4366.249
2026.06.25 02:15:00,entry,440,-1,3967.855,3990.433,3900.121,fallback_3R|risk=203.2000|volume=0.0900|PD=2026.06.25 00:00:00|PW=2026.06.21 00:00:00,0.744403571428573,0.0,0.0,0.0,0.0,0.0,,18700.44,18699.99,PW.VAL=4252.135;PW.POC=4327.532;PW.VAH=4366.249
2026.06.25 13:45:00,entry,442,-1,4012.09,4033.213,3948.721,fallback_3R|risk=190.1100|volume=0.0900|PD=2026.06.25 00:00:00|PW=2026.06.21 00:00:00,0.5633071428571417,0.0,0.0,0.0,0.0,0.0,,18494.64,18494.28,PW.VAL=4252.135;PW.POC=4327.532;PW.VAH=4366.249
2026.06.26 00:00:00,entry,444,-1,4014.69,4031.404,3964.548,fallback_3R|risk=183.8500|volume=0.1100|PD=2026.06.26 00:00:00|PW=2026.06.21 00:00:00,0.40591071428571823,0.0,0.0,0.0,0.0,0.0,,18303.38,18302.94,PW.VAL=4252.135;PW.POC=4327.532;PW.VAH=4366.249
2026.06.29 23:45:00,entry,446,-1,4015.367,4023.287,4014.263,aoi_target|risk=182.1600|volume=0.2300|PD=2026.06.29 00:00:00|PW=2026.06.28 00:00:00,0.29204999999999476,0.0,0.0,0.0,0.0,0.0,,18118.05,18117.13,PW.VAL=3967.116;PW.POC=4014.263;PW.VAH=4102.409
2026.06.30 00:00:00,entry,448,-1,4015.07,4022.578,4014.263,aoi_target|risk=187.7000|volume=0.2500|PD=2026.06.30 00:00:00|PW=2026.06.28 00:00:00,0.26494642857142353,0.0,0.0,0.0,0.0,0.0,,18142.57,18141.57,PW.VAL=3967.116;PW.POC=4014.263;PW.VAH=4102.409
2026.06.30 00:15:00,entry,450,-1,4010.243,4018.941,3967.116,aoi_target|risk=182.6600|volume=0.2100|PD=2026.06.30 00:00:00|PW=2026.06.28 00:00:00,0.29652857142856587,0.0,0.0,0.0,0.0,0.0,,18161.81,18160.97,PW.VAL=3967.116;PW.POC=4014.263;PW.VAH=4102.409
2026.06.30 02:15:00,entry,452,-1,3957.666,3975.571,3903.951,fallback_3R|risk=196.9500|volume=0.1100|PD=2026.06.30 00:00:00|PW=2026.06.28 00:00:00,0.7423214285714282,0.0,0.0,0.0,0.0,0.0,,19069.78,19069.34,PW.VAL=3967.116;PW.POC=4014.263;PW.VAH=4102.409
2026.06.30 12:15:00,entry,454,-1,4026.783,4038.123,4014.263,aoi_target|risk=192.7800|volume=0.1700|PD=2026.06.30 00:00:00|PW=2026.06.28 00:00:00,0.31228214285714234,0.0,0.0,0.0,0.0,0.0,,18871.62,18870.94,PW.VAL=3967.116;PW.POC=4014.263;PW.VAH=4102.409
2026.06.30 13:00:00,entry,456,-1,4009.839,4022.819,3967.116,aoi_target|risk=194.7000|volume=0.1500|PD=2026.06.30 00:00:00|PW=2026.06.28 00:00:00,0.35886428571428564,0.0,0.0,0.0,0.0,0.0,,19084.04,19083.44,PW.VAL=3967.116;PW.POC=4014.263;PW.VAH=4102.409
2026.06.30 14:45:00,entry,458,-1,4051.342,4064.918,4014.263,aoi_target|risk=190.0600|volume=0.1400|PD=2026.06.30 00:00:00|PW=2026.06.28 00:00:00,0.6215714285714284,0.0,0.0,0.0,0.0,0.0,,18888.57,18888.01,PW.VAL=3967.116;PW.POC=4014.263;PW.VAH=4102.409
2026.07.01 01:15:00,entry,460,-1,3984.358,4000.864,3967.116,aoi_target|risk=198.0700|volume=0.1200|PD=2026.07.01 00:00:00|PW=2026.06.28 00:00:00,0.3720071428571438,0.0,0.0,0.0,0.0,0.0,,19407.27,19406.79,PW.VAL=3967.116;PW.POC=4014.263;PW.VAH=4102.409
2026.07.01 06:15:00,entry,462,-1,3965.116,3979.844,3920.932,fallback_3R|risk=206.2000|volume=0.1400|PD=2026.07.01 00:00:00|PW=2026.06.28 00:00:00,0.3533142857142886,0.0,0.0,0.0,0.0,0.0,,19614.02,19613.46,PW.VAL=3967.116;PW.POC=4014.263;PW.VAH=4102.409
2026.07.01 12:15:00,entry,464,-1,4021.959,4036.766,4014.263,aoi_target|risk=207.2900|volume=0.1400|PD=2026.07.01 00:00:00|PW=2026.06.28 00:00:00,0.44262142857143094,0.0,0.0,0.0,0.0,0.0,,19406.37,19405.81,PW.VAL=3967.116;PW.POC=4014.263;PW.VAH=4102.409
2026.07.01 13:15:00,entry,466,-1,4021.316,4030.37,4014.263,aoi_target|risk=199.1900|volume=0.2200|PD=2026.07.01 00:00:00|PW=2026.06.28 00:00:00,0.5018142857142883,0.0,0.0,0.0,0.0,0.0,,19516.6,19515.72,PW.VAL=3967.116;PW.POC=4014.263;PW.VAH=4102.409
2026.07.01 14:00:00,entry,468,-1,4089.594,4110.111,4014.263,aoi_target|risk=205.1700|volume=0.1000|PD=2026.07.01 00:00:00|PW=2026.06.28 00:00:00,0.8269535714285748,0.0,0.0,0.0,0.0,0.0,,19316.64,19316.14,PW.VAL=3967.116;PW.POC=4014.263;PW.VAH=4102.409
2026.07.07 00:45:00,entry,470,-1,4149.76,4163.496,4132.256,aoi_target|risk=192.3000|volume=0.1400|PD=2026.07.07 00:00:00|PW=2026.07.05 00:00:00,0.23791785714286431,0.0,0.0,0.0,0.0,0.0,,19110.34,19109.78,PW.VAL=3997.636;PW.POC=4066.925;PW.VAH=4132.256
2026.07.07 03:30:00,entry,472,-1,4132.356,4141.196,4132.256,aoi_target|risk=194.4800|volume=0.2200|PD=2026.07.07 00:00:00|PW=2026.07.05 00:00:00,0.45409285714285297,0.0,0.0,0.0,0.0,0.0,,19356.43,19355.55,PW.VAL=3997.636;PW.POC=4066.925;PW.VAH=4132.256
2026.07.07 13:30:00,entry,474,-1,4166.493,4179.696,4132.256,aoi_target|risk=198.0400|volume=0.1500|PD=2026.07.07 00:00:00|PW=2026.07.05 00:00:00,0.4665571428571411,0.0,0.0,0.0,0.0,0.0,,19359.03,19358.43,PW.VAL=3997.636;PW.POC=4066.925;PW.VAH=4132.256
2026.07.07 14:00:00,entry,476,-1,4158.452,4181.989,4132.256,aoi_target|risk=211.8300|volume=0.0900|PD=2026.07.07 00:00:00|PW=2026.07.05 00:00:00,0.5738892857142835,0.0,0.0,0.0,0.0,0.0,,19160.07,19159.71,PW.VAL=3997.636;PW.POC=4066.925;PW.VAH=4132.256
2026.07.07 19:15:00,entry,478,-1,4105.975,4143.76,4066.925,aoi_target|risk=226.7100|volume=0.0600|PD=2026.07.07 00:00:00|PW=2026.07.05 00:00:00,0.40406428571428865,0.0,0.0,0.0,0.0,0.0,,19395.99,19395.75,PW.VAL=3997.636;PW.POC=4066.925;PW.VAH=4132.256
2026.07.08 09:00:00,entry,480,-1,4056.75,4093.707,3997.636,aoi_target|risk=221.7400|volume=0.0600|PD=2026.07.08 00:00:00|PW=2026.07.05 00:00:00,0.6197499999999991,0.0,0.0,0.0,0.0,0.0,,19629.97,19629.73,PW.VAL=3997.636;PW.POC=4066.925;PW.VAH=4132.256
2026.07.09 07:15:00,entry,482,-1,4101.726,4135.28,4066.925,aoi_target|risk=201.3200|volume=0.0600|PD=2026.07.09 00:00:00|PW=2026.07.05 00:00:00,0.4584964285714266,0.0,0.0,0.0,0.0,0.0,,19406.01,19405.77,PW.VAL=3997.636;PW.POC=4066.925;PW.VAH=4132.256
2026.07.13 02:00:00,entry,484,-1,4072.423,4091.276,4015.864,fallback_3R|risk=207.3900|volume=0.1100|PD=2026.07.13 00:00:00|PW=2026.07.12 00:00:00,0.5700857142857136,0.0,0.0,0.0,0.0,0.0,,19203.67,19203.23,PW.VAL=4092.667;PW.POC=4125.286;PW.VAH=4183.435
2026.07.14 02:45:00,entry,486,-1,4011.15,4020.531,3983.007,fallback_3R|risk=206.3800|volume=0.2200|PD=2026.07.14 00:00:00|PW=2026.07.12 00:00:00,0.5083142857142889,0.0,0.0,0.0,0.0,0.0,,19824.63,19823.75,PW.VAL=4092.667;PW.POC=4125.286;PW.VAH=4183.435
2026.07.14 13:15:00,entry,488,-1,4075.132,4097.056,4009.36,fallback_3R|risk=197.3100|volume=0.0900|PD=2026.07.14 00:00:00|PW=2026.07.12 00:00:00,0.6695499999999974,0.0,0.0,0.0,0.0,0.0,,19617.44,19617.08,PW.VAL=4092.667;PW.POC=4125.286;PW.VAH=4183.435
2026.07.16 12:15:00,entry,490,-1,4031.7,4044.297,3993.909,fallback_3R|risk=201.5500|volume=0.1600|PD=2026.07.16 00:00:00|PW=2026.07.12 00:00:00,0.3244428571428557,0.0,0.0,0.0,0.0,0.0,,19418.86,19418.22,PW.VAL=4092.667;PW.POC=4125.286;PW.VAH=4183.435
2026.07.16 13:00:00,entry,492,-1,3992.28,4031.107,3875.799,fallback_3R|risk=232.9600|volume=0.0600|PD=2026.07.16 00:00:00|PW=2026.07.12 00:00:00,0.5185928571428561,0.0,0.0,0.0,0.0,0.0,,20023.2,20022.96,PW.VAL=4092.667;PW.POC=4125.286;PW.VAH=4183.435
2026.07.24 00:00:00,entry,494,-1,4047.245,4051.264,3996.558,aoi_target|risk=200.9500|volume=0.5000|PD=2026.07.24 00:00:00|PW=2026.07.19 00:00:00,0.15051071428571763,0.0,0.0,0.0,0.0,0.0,,19787.49,19785.49,PW.VAL=3977.447;PW.POC=3996.558;PW.VAH=4058.388
2026.07.24 12:15:00,entry,496,-1,4056.578,4062.529,3996.558,aoi_target|risk=196.3900|volume=0.3300|PD=2026.07.24 00:00:00|PW=2026.07.19 00:00:00,0.27756428571428676,0.0,0.0,0.0,0.0,0.0,,19584.62,19583.3,PW.VAL=3977.447;PW.POC=3996.558;PW.VAH=4058.388
2026.08.02 22:01:30,entry,498,-1,4073.165,4078.541,4006.933,aoi_target|risk=198.9100|volume=0.3700|PD=2026.08.02 00:00:00|PW=2026.07.26 00:00:00,0.26878928571428234,0.0,0.0,0.0,0.0,0.0,,19380.48,19377.15,PW.VAL=3996.895;PW.POC=4006.933;PW.VAH=4091.538
