symbol,range_minutes,rr,month,date,opened_at,closed_at,direction,entry,stop_loss,take_profit,exit_price,result,r_multiple,pnl,range_high,range_low,range_atr
EURJPY,15,1.3043478260869565,2026-03,2026-03-29,2026-03-29 23:15:00,2026-03-29 23:45:00,SELL,184.274,184.363,184.157913,184.157913,win,1.3043,11608.7,184.363,184.274,0.6915
EURUSD,15,1.3043478260869565,2026-03,2026-03-29,2026-03-29 23:15:00,2026-03-29 23:45:00,BUY,1.14938,1.14882,1.15011,1.14882,loss,-1.0,-56.0,1.14938,1.14882,1.0681
GBPUSD,15,1.3043478260869565,2026-03,2026-03-29,2026-03-29 23:15:00,2026-03-29 23:30:00,BUY,1.32431,1.32375,1.32504,1.32375,loss,-1.0,-56.0,1.32431,1.32375,0.6317
USDCAD,15,1.3043478260869565,2026-03,2026-03-29,2026-03-29 23:15:00,2026-03-29 23:30:00,SELL,1.38962,1.39,1.389124,1.39,loss,-1.0,-38.0,1.39,1.38962,0.5624
USDJPY,15,1.3043478260869565,2026-03,2026-03-29,2026-03-29 23:15:00,2026-03-30 00:00:00,SELL,160.339,160.441,160.205957,160.205957,win,1.3043,13304.35,160.441,160.339,0.7564
GBPJPY,15,1.3043478260869565,2026-03,2026-03-29,2026-03-29 23:30:00,2026-03-29 23:45:00,SELL,212.309,212.414,212.172043,212.172043,win,1.3043,13695.65,212.414,212.309,0.757
NZDUSD,15,1.3043478260869565,2026-03,2026-03-29,2026-03-29 23:30:00,2026-03-30 00:15:00,SELL,0.5728,0.57328,0.572174,0.57328,loss,-1.0,-48.0,0.57328,0.5728,0.9614
US30,15,1.3043478260869565,2026-03,2026-03-29,2026-03-29 23:30:00,2026-03-30 00:15:00,SELL,44926.2,45020.6,44803.069565,45020.6,loss,-1.0,-94.4,45020.6,44926.2,1.0047
USDCHF,15,1.3043478260869565,2026-03,2026-03-29,2026-03-29 23:30:00,2026-03-30 00:00:00,BUY,0.79992,0.79956,0.80039,0.79956,loss,-1.0,-36.0,0.79992,0.79956,0.5015
XAGUSD,15,1.3043478260869565,2026-03,2026-03-29,2026-03-29 23:30:00,2026-03-30 00:15:00,SELL,68.27,68.825,67.546087,68.825,loss,-1.0,-2775.0,68.825,68.27,1.1426
XAUUSD,15,1.3043478260869565,2026-03,2026-03-29,2026-03-29 23:30:00,2026-03-30 00:00:00,SELL,4464.631,4492.444,4428.353174,4428.353174,win,1.3043,3627.78,4492.444,4464.631,1.5853
AUDUSD,15,1.3043478260869565,2026-03,2026-03-29,2026-03-29 23:45:00,2026-03-30 00:15:00,SELL,0.68483,0.68546,0.684008,0.68546,loss,-1.0,-63.0,0.68546,0.68483,0.7247
BTCUSD,15,1.3043478260869565,2026-03,2026-03-29,2026-03-30 00:00:00,2026-03-30 00:15:00,SELL,65798.02,66330.37,65103.650435,66330.37,loss,-1.0,-532.35,66330.37,65798.02,1.8669
EURJPY,15,1.3043478260869565,2026-03,2026-03-30,2026-03-30 23:15:00,2026-03-31 00:00:00,SELL,183.045,183.129,182.935435,183.129,loss,-1.0,-8400.0,183.129,183.045,1.072
GBPJPY,15,1.3043478260869565,2026-03,2026-03-30,2026-03-30 23:15:00,2026-03-31 00:30:00,SELL,210.499,210.608,210.356826,210.608,loss,-1.0,-10900.0,210.608,210.499,1.0916
USDCAD,15,1.3043478260869565,2026-03,2026-03-30,2026-03-30 23:15:00,2026-03-30 23:30:00,BUY,1.39289,1.39274,1.393086,1.39274,loss,-1.0,-15.0,1.39289,1.39274,0.4459
AUDUSD,15,1.3043478260869565,2026-03,2026-03-30,2026-03-30 23:30:00,2026-03-31 00:45:00,SELL,0.68442,0.68528,0.683298,0.68528,loss,-1.0,-86.0,0.68528,0.68442,2.408
EURGBP,15,1.3043478260869565,2026-03,2026-03-30,2026-03-30 23:30:00,2026-03-31 00:00:00,BUY,0.86958,0.86938,0.869841,0.869841,win,1.3043,26.09,0.86958,0.86938,0.9964
GBPUSD,15,1.3043478260869565,2026-03,2026-03-30,2026-03-30 23:30:00,2026-03-31 00:30:00,SELL,1.31694,1.31788,1.315714,1.31788,loss,-1.0,-94.0,1.31788,1.31694,1.9496
US30,15,1.3043478260869565,2026-03,2026-03-30,2026-03-30 23:30:00,2026-03-31 00:30:00,SELL,45160.0,45270.1,45016.391304,45270.1,loss,-1.0,-110.1,45270.1,45160.0,1.6606
USDCHF,15,1.3043478260869565,2026-03,2026-03-30,2026-03-30 23:30:00,2026-03-31 00:00:00,SELL,0.79973,0.80004,0.799326,0.80004,loss,-1.0,-31.0,0.80004,0.79973,1.3478
XAGUSD,15,1.3043478260869565,2026-03,2026-03-30,2026-03-30 23:30:00,2026-03-31 00:15:00,BUY,69.941,69.523,70.486217,69.523,loss,-1.0,-2090.0,69.941,69.523,1.4586
XAUUSD,15,1.3043478260869565,2026-03,2026-03-30,2026-03-30 23:30:00,2026-03-31 00:15:00,BUY,4510.744,4492.358,4534.725739,4492.358,loss,-1.0,-1838.6,4510.744,4492.358,1.6111
BTCUSD,15,1.3043478260869565,2026-03,2026-03-30,2026-03-30 23:45:00,2026-03-31 00:45:00,BUY,66730.24,66350.64,67225.370435,67225.370435,win,1.3043,495.13,66730.24,66350.64,2.096
USDJPY,15,1.3043478260869565,2026-03,2026-03-30,2026-03-30 23:45:00,2026-03-31 00:00:00,BUY,159.859,159.795,159.942478,159.795,loss,-1.0,-6400.0,159.859,159.795,0.9471
EURUSD,15,1.3043478260869565,2026-03,2026-03-30,2026-03-31 00:00:00,2026-03-31 00:30:00,SELL,1.1452,1.14593,1.144248,1.14593,loss,-1.0,-73.0,1.14593,1.1452,1.973
NZDUSD,15,1.3043478260869565,2026-03,2026-03-30,2026-03-31 00:00:00,2026-03-31 00:00:00,SELL,0.57128,0.57176,0.570654,0.570654,win,1.3043,62.61,0.57176,0.57128,1.7187
AUDUSD,15,1.3043478260869565,2026-03,2026-03-31,2026-03-31 23:15:00,2026-03-31 23:45:00,BUY,0.69052,0.69013,0.691029,0.691029,win,1.3043,50.87,0.69052,0.69013,1.05
BTCUSD,15,1.3043478260869565,2026-03,2026-03-31,2026-03-31 23:15:00,2026-04-01 00:00:00,BUY,68225.34,68025.95,68485.413913,68025.95,loss,-1.0,-199.39,68225.34,68025.95,0.8262
EURGBP,15,1.3043478260869565,2026-03,2026-03-31,2026-03-31 23:15:00,2026-03-31 23:45:00,BUY,0.87363,0.87351,0.873787,0.873787,win,1.3043,15.65,0.87363,0.87351,0.4719
EURJPY,15,1.3043478260869565,2026-03,2026-03-31,2026-03-31 23:15:00,2026-03-31 23:45:00,SELL,183.375,183.454,183.271957,183.454,loss,-1.0,-7900.0,183.454,183.375,0.9357
EURUSD,15,1.3043478260869565,2026-03,2026-03-31,2026-03-31 23:15:00,2026-03-31 23:15:00,BUY,1.15605,1.15567,1.156546,1.156546,win,1.3043,49.57,1.15605,1.15567,0.8048
GBPJPY,15,1.3043478260869565,2026-03,2026-03-31,2026-03-31 23:15:00,2026-04-01 00:00:00,SELL,209.915,209.993,209.813261,209.993,loss,-1.0,-7800.0,209.993,209.915,0.6412
GBPUSD,15,1.3043478260869565,2026-03,2026-03-31,2026-03-31 23:15:00,2026-03-31 23:15:00,BUY,1.32324,1.32287,1.323723,1.323723,win,1.3043,48.26,1.32324,1.32287,0.6532
NZDUSD,15,1.3043478260869565,2026-03,2026-03-31,2026-03-31 23:15:00,2026-03-31 23:45:00,BUY,0.57465,0.57435,0.575041,0.575041,win,1.3043,39.13,0.57465,0.57435,0.8434
USDCAD,15,1.3043478260869565,2026-03,2026-03-31,2026-03-31 23:15:00,2026-03-31 23:15:00,SELL,1.39105,1.3912,1.390854,1.390854,win,1.3043,19.57,1.3912,1.39105,0.2679
USDCHF,15,1.3043478260869565,2026-03,2026-03-31,2026-03-31 23:15:00,2026-03-31 23:15:00,SELL,0.79895,0.79916,0.798676,0.798676,win,1.3043,27.39,0.79916,0.79895,0.5643
USDJPY,15,1.3043478260869565,2026-03,2026-03-31,2026-03-31 23:15:00,2026-03-31 23:15:00,SELL,158.702,158.776,158.605478,158.605478,win,1.3043,9652.17,158.776,158.702,0.7155
XAGUSD,15,1.3043478260869565,2026-03,2026-03-31,2026-03-31 23:15:00,2026-04-01 00:30:00,SELL,75.056,75.269,74.778174,74.778174,win,1.3043,1389.13,75.269,75.056,0.7563
BTCUSD,15,1.3043478260869565,2026-04,2026-04-01,2026-04-01 23:15:00,2026-04-02 00:15:00,SELL,68111.69,68243.8,67939.372609,68243.8,loss,-1.0,-132.11,68243.8,68111.69,0.6704
EURUSD,15,1.3043478260869565,2026-04,2026-04-01,2026-04-01 23:15:00,2026-04-02 00:00:00,SELL,1.1591,1.15942,1.158683,1.15942,loss,-1.0,-32.0,1.15942,1.1591,0.7818
GBPJPY,15,1.3043478260869565,2026-04,2026-04-01,2026-04-01 23:15:00,2026-04-01 23:15:00,BUY,211.027,210.98,211.088304,211.088304,win,1.3043,6130.43,211.027,210.98,0.395
GBPUSD,15,1.3043478260869565,2026-04,2026-04-01,2026-04-01 23:15:00,2026-04-02 00:00:00,SELL,1.33056,1.33102,1.32996,1.33102,loss,-1.0,-46.0,1.33102,1.33056,0.7667
NZDUSD,15,1.3043478260869565,2026-04,2026-04-01,2026-04-01 23:15:00,2026-04-01 23:15:00,SELL,0.57514,0.57532,0.574905,0.574905,win,1.3043,23.48,0.57532,0.57514,0.6364
US30,15,1.3043478260869565,2026-04,2026-04-01,2026-04-01 23:15:00,2026-04-01 23:45:00,BUY,46617.6,46578.7,46668.33913,46578.7,loss,-1.0,-38.9,46617.6,46578.7,0.7152
USDCAD,15,1.3043478260869565,2026-04,2026-04-01,2026-04-01 23:15:00,2026-04-01 23:45:00,BUY,1.38743,1.38724,1.387678,1.387678,win,1.3043,24.78,1.38743,1.38724,0.5473
XAGUSD,15,1.3043478260869565,2026-04,2026-04-01,2026-04-01 23:15:00,2026-04-01 23:45:00,BUY,75.685,75.278,76.21587,75.278,loss,-1.0,-2035.0,75.685,75.278,1.3003
XAUUSD,15,1.3043478260869565,2026-04,2026-04-01,2026-04-01 23:15:00,2026-04-02 01:00:00,BUY,4791.366,4773.624,4814.507739,4773.624,loss,-1.0,-1774.2,4791.366,4773.624,1.4404
USDCHF,15,1.3043478260869565,2026-04,2026-04-01,2026-04-01 23:30:00,2026-04-02 00:00:00,BUY,0.79395,0.79364,0.794354,0.79364,loss,-1.0,-31.0,0.79395,0.79364,1.258
AUDUSD,15,1.3043478260869565,2026-04,2026-04-02,2026-04-02 23:15:00,2026-04-03 00:00:00,BUY,0.69097,0.69081,0.691179,0.691179,win,1.3043,20.87,0.69097,0.69081,0.5138
EURGBP,15,1.3043478260869565,2026-04,2026-04-02,2026-04-02 23:15:00,2026-04-02 23:30:00,SELL,0.87211,0.87216,0.872045,0.872045,win,1.3043,6.52,0.87216,0.87211,0.2593
GBPUSD,15,1.3043478260869565,2026-04,2026-04-02,2026-04-02 23:15:00,2026-04-02 23:45:00,BUY,1.32228,1.32199,1.322658,1.322658,win,1.3043,37.83,1.32228,1.32199,0.716
USDCAD,15,1.3043478260869565,2026-04,2026-04-02,2026-04-02 23:15:00,2026-04-03 00:15:00,SELL,1.39133,1.39155,1.391043,1.39155,loss,-1.0,-22.0,1.39155,1.39133,0.7032
USDCHF,15,1.3043478260869565,2026-04,2026-04-02,2026-04-02 23:15:00,2026-04-03 00:00:00,SELL,0.79832,0.79847,0.798124,0.798124,win,1.3043,19.57,0.79847,0.79832,0.6383
BTCUSD,15,1.3043478260869565,2026-04,2026-04-02,2026-04-02 23:30:00,2026-04-03 01:30:00,SELL,66911.83,67093.39,66675.012609,66675.012609,win,1.3043,236.82,67093.39,66911.83,1.1093
EURUSD,15,1.3043478260869565,2026-04,2026-04-02,2026-04-02 23:30:00,2026-04-03 00:00:00,BUY,1.15356,1.15332,1.153873,1.153873,win,1.3043,31.3,1.15356,1.15332,0.7585
US30,15,1.3043478260869565,2026-04,2026-04-02,2026-04-02 23:30:00,2026-04-03 00:00:00,BUY,46546.5,46530.1,46567.891304,46567.891304,win,1.3043,21.39,46546.5,46530.1,0.3397
NZDUSD,15,1.3043478260869565,2026-04,2026-04-02,2026-04-02 23:45:00,2026-04-03 00:00:00,SELL,0.5712,0.57135,0.571004,0.57135,loss,-1.0,-15.0,0.57135,0.5712,0.5398
BTCUSD,15,1.3043478260869565,2026-04,2026-04-03,2026-04-03 23:15:00,2026-04-03 23:30:00,SELL,66842.97,66903.02,66764.643913,66903.02,loss,-1.0,-60.05,66903.02,66842.97,0.773
BTCUSD,15,1.3043478260869565,2026-04,2026-04-04,2026-04-04 23:15:00,2026-04-05 00:15:00,SELL,67315.37,67389.03,67219.291739,67219.291739,win,1.3043,96.08,67389.03,67315.37,0.928
AUDUSD,15,1.3043478260869565,2026-04,2026-04-05,2026-04-05 23:15:00,2026-04-06 00:00:00,SELL,0.68859,0.68904,0.688003,0.68904,loss,-1.0,-45.0,0.68904,0.68859,0.6011
BTCUSD,15,1.3043478260869565,2026-04,2026-04-05,2026-04-05 23:15:00,2026-04-05 23:30:00,BUY,68579.83,68229.8,69036.39087,69036.39087,win,1.3043,456.56,68579.83,68229.8,1.5384
EURJPY,15,1.3043478260869565,2026-04,2026-04-05,2026-04-05 23:15:00,2026-04-06 00:00:00,BUY,183.863,183.784,183.966043,183.966043,win,1.3043,10304.35,183.863,183.784,0.5918
EURUSD,15,1.3043478260869565,2026-04,2026-04-05,2026-04-05 23:15:00,2026-04-06 00:15:00,SELL,1.15109,1.15166,1.150347,1.15166,loss,-1.0,-57.0,1.15166,1.15109,1.0218
GBPJPY,15,1.3043478260869565,2026-04,2026-04-05,2026-04-05 23:15:00,2026-04-06 00:00:00,BUY,210.641,210.548,210.762304,210.762304,win,1.3043,12130.43,210.641,210.548,0.5223
GBPUSD,15,1.3043478260869565,2026-04,2026-04-05,2026-04-05 23:15:00,2026-04-06 00:15:00,SELL,1.31879,1.3194,1.317994,1.3194,loss,-1.0,-61.0,1.3194,1.31879,0.8034
NZDUSD,15,1.3043478260869565,2026-04,2026-04-05,2026-04-05 23:15:00,2026-04-06 00:00:00,SELL,0.56861,0.5689,0.568232,0.5689,loss,-1.0,-29.0,0.5689,0.56861,0.4207
USDCAD,15,1.3043478260869565,2026-04,2026-04-05,2026-04-05 23:15:00,2026-04-05 23:30:00,SELL,1.39439,1.39463,1.394077,1.39463,loss,-1.0,-24.0,1.39463,1.39439,0.5428
USDCHF,15,1.3043478260869565,2026-04,2026-04-05,2026-04-05 23:15:00,2026-04-05 23:45:00,BUY,0.80053,0.80006,0.801143,0.801143,win,1.3043,61.3,0.80053,0.80006,0.4929
USDJPY,15,1.3043478260869565,2026-04,2026-04-05,2026-04-05 23:15:00,2026-04-05 23:15:00,BUY,159.7,159.603,159.826522,159.826522,win,1.3043,12652.17,159.7,159.603,0.6925
XAGUSD,15,1.3043478260869565,2026-04,2026-04-05,2026-04-05 23:15:00,2026-04-06 00:00:00,SELL,71.894,72.257,71.420522,72.257,loss,-1.0,-1815.0,72.257,71.894,0.9506
XAUUSD,15,1.3043478260869565,2026-04,2026-04-05,2026-04-05 23:15:00,2026-04-06 02:15:00,SELL,4626.956,4651.242,4595.278609,4651.242,loss,-1.0,-2428.6,4651.242,4626.956,1.4784
US30,15,1.3043478260869565,2026-04,2026-04-05,2026-04-06 00:00:00,2026-04-06 01:15:00,BUY,46310.7,46228.1,46418.43913,46418.43913,win,1.3043,107.74,46310.7,46228.1,1.0426
EURJPY,15,1.3043478260869565,2026-04,2026-04-06,2026-04-06 23:15:00,2026-04-06 23:30:00,BUY,184.31,184.281,184.347826,184.281,loss,-1.0,-2900.0,184.31,184.281,0.5259
EURUSD,15,1.3043478260869565,2026-04,2026-04-06,2026-04-06 23:15:00,2026-04-06 23:15:00,SELL,1.15418,1.15431,1.15401,1.15401,win,1.3043,16.96,1.15431,1.15418,0.4407
GBPJPY,15,1.3043478260869565,2026-04,2026-04-06,2026-04-06 23:15:00,2026-04-06 23:30:00,BUY,211.318,211.275,211.374087,211.275,loss,-1.0,-4300.0,211.318,211.275,0.589
GBPUSD,15,1.3043478260869565,2026-04,2026-04-06,2026-04-06 23:15:00,2026-04-07 00:00:00,SELL,1.32323,1.32351,1.322865,1.32351,loss,-1.0,-28.0,1.32351,1.32323,0.8066
NZDUSD,15,1.3043478260869565,2026-04,2026-04-06,2026-04-06 23:15:00,2026-04-06 23:45:00,BUY,0.57112,0.57097,0.571316,0.571316,win,1.3043,19.57,0.57112,0.57097,0.6383
US30,15,1.3043478260869565,2026-04,2026-04-06,2026-04-06 23:15:00,2026-04-06 23:45:00,BUY,46774.7,46741.0,46818.656522,46741.0,loss,-1.0,-33.7,46774.7,46741.0,0.6004
USDCAD,15,1.3043478260869565,2026-04,2026-04-06,2026-04-06 23:15:00,2026-04-07 00:00:00,BUY,1.39109,1.39087,1.391377,1.391377,win,1.3043,28.7,1.39109,1.39087,0.9872
USDCHF,15,1.3043478260869565,2026-04,2026-04-06,2026-04-06 23:15:00,2026-04-06 23:30:00,BUY,0.798,0.7979,0.79813,0.79813,win,1.3043,13.04,0.798,0.7979,0.5645
USDJPY,15,1.3043478260869565,2026-04,2026-04-06,2026-04-06 23:15:00,2026-04-06 23:15:00,BUY,159.671,159.65,159.698391,159.698391,win,1.3043,2739.13,159.671,159.65,0.3131
XAGUSD,15,1.3043478260869565,2026-04,2026-04-06,2026-04-06 23:15:00,2026-04-06 23:30:00,SELL,72.943,73.092,72.748652,72.748652,win,1.3043,971.74,73.092,72.943,0.6887
XAUUSD,15,1.3043478260869565,2026-04,2026-04-06,2026-04-06 23:15:00,2026-04-06 23:30:00,SELL,4657.045,4661.144,4651.698478,4651.698478,win,1.3043,534.65,4661.144,4657.045,0.5387
BTCUSD,15,1.3043478260869565,2026-04,2026-04-06,2026-04-06 23:30:00,2026-04-07 02:00:00,BUY,68824.08,68264.94,69553.393043,68264.94,loss,-1.0,-559.14,68824.08,68264.94,3.0077
EURGBP,15,1.3043478260869565,2026-04,2026-04-06,2026-04-06 23:30:00,2026-04-06 23:45:00,SELL,0.87213,0.8722,0.872039,0.872039,win,1.3043,9.13,0.8722,0.87213,0.5355
AUDUSD,15,1.3043478260869565,2026-04,2026-04-07,2026-04-07 23:15:00,2026-04-08 06:00:00,BUY,0.7069,0.70422,0.710396,0.70659,timeout,-0.1157,-31.0,0.7069,0.70422,2.1102
BTCUSD,15,1.3043478260869565,2026-04,2026-04-07,2026-04-07 23:15:00,2026-04-07 23:15:00,BUY,71718.93,71176.44,72426.525652,72426.525652,win,1.3043,707.6,71718.93,71176.44,1.1453
EURGBP,15,1.3043478260869565,2026-04,2026-04-07,2026-04-07 23:15:00,2026-04-08 01:00:00,SELL,0.87192,0.87258,0.871059,0.871059,win,1.3043,86.09,0.87258,0.87192,2.2158
EURJPY,15,1.3043478260869565,2026-04,2026-04-07,2026-04-07 23:15:00,2026-04-08 00:15:00,BUY,185.447,185.255,185.697435,185.255,loss,-1.0,-19200.0,185.447,185.255,1.6193
EURUSD,15,1.3043478260869565,2026-04,2026-04-07,2026-04-07 23:15:00,2026-04-08 00:00:00,BUY,1.16749,1.1661,1.169303,1.169303,win,1.3043,181.3,1.16749,1.1661,1.0588
GBPJPY,15,1.3043478260869565,2026-04,2026-04-07,2026-04-07 23:15:00,2026-04-07 23:45:00,BUY,212.541,212.378,212.753609,212.753609,win,1.3043,21260.87,212.541,212.378,1.0415
GBPUSD,15,1.3043478260869565,2026-04,2026-04-07,2026-04-07 23:15:00,2026-04-07 23:15:00,BUY,1.33826,1.33666,1.340347,1.340347,win,1.3043,208.7,1.33826,1.33666,1.0571
NZDUSD,15,1.3043478260869565,2026-04,2026-04-07,2026-04-07 23:15:00,2026-04-08 00:30:00,BUY,0.58058,0.57895,0.582706,0.57895,loss,-1.0,-163.0,0.58058,0.57895,1.3329
US30,15,1.3043478260869565,2026-04,2026-04-07,2026-04-07 23:15:00,2026-04-08 00:00:00,BUY,47604.3,47492.2,47750.517391,47492.2,loss,-1.0,-112.1,47604.3,47492.2,0.5646
USDCAD,15,1.3043478260869565,2026-04,2026-04-07,2026-04-07 23:15:00,2026-04-07 23:45:00,SELL,1.38525,1.38616,1.384063,1.384063,win,1.3043,118.7,1.38616,1.38525,1.1314
USDCHF,15,1.3043478260869565,2026-04,2026-04-07,2026-04-07 23:15:00,2026-04-08 00:00:00,SELL,0.79202,0.79343,0.790181,0.790181,win,1.3043,183.91,0.79343,0.79202,1.7225
USDJPY,15,1.3043478260869565,2026-04,2026-04-07,2026-04-07 23:15:00,2026-04-08 01:15:00,SELL,158.752,158.965,158.474174,158.474174,win,1.3043,27782.61,158.965,158.752,1.4275
XAGUSD,15,1.3043478260869565,2026-04,2026-04-07,2026-04-07 23:15:00,2026-04-07 23:30:00,BUY,76.728,76.139,77.496261,76.139,loss,-1.0,-2945.0,76.728,76.139,0.8848
XAUUSD,15,1.3043478260869565,2026-04,2026-04-07,2026-04-07 23:15:00,2026-04-08 00:00:00,BUY,4824.88,4801.808,4854.973913,4854.973913,win,1.3043,3009.39,4824.88,4801.808,0.9424
AUDUSD,15,1.3043478260869565,2026-04,2026-04-08,2026-04-08 23:15:00,2026-04-08 23:30:00,SELL,0.7044,0.70474,0.703957,0.703957,win,1.3043,44.35,0.70474,0.7044,0.7829
BTCUSD,15,1.3043478260869565,2026-04,2026-04-08,2026-04-08 23:15:00,2026-04-09 00:15:00,BUY,71182.48,70893.68,71559.175652,70893.68,loss,-1.0,-288.8,71182.48,70893.68,1.4058
EURJPY,15,1.3043478260869565,2026-04,2026-04-08,2026-04-08 23:15:00,2026-04-08 23:30:00,BUY,184.934,184.907,184.969217,184.969217,win,1.3043,3521.74,184.934,184.907,0.2979
EURUSD,15,1.3043478260869565,2026-04,2026-04-08,2026-04-08 23:15:00,2026-04-08 23:45:00,SELL,1.16606,1.16631,1.165734,1.165734,win,1.3043,32.61,1.16631,1.16606,0.5224
GBPJPY,15,1.3043478260869565,2026-04,2026-04-08,2026-04-08 23:15:00,2026-04-08 23:30:00,BUY,212.474,212.433,212.527478,212.527478,win,1.3043,5347.83,212.474,212.433,0.3521
GBPUSD,15,1.3043478260869565,2026-04,2026-04-08,2026-04-08 23:15:00,2026-04-08 23:30:00,SELL,1.33965,1.3399,1.339324,1.339324,win,1.3043,32.61,1.3399,1.33965,0.4332
NZDUSD,15,1.3043478260869565,2026-04,2026-04-08,2026-04-08 23:15:00,2026-04-08 23:45:00,SELL,0.58236,0.58261,0.582034,0.58261,loss,-1.0,-25.0,0.58261,0.58236,0.7353
USDCAD,15,1.3043478260869565,2026-04,2026-04-08,2026-04-08 23:15:00,2026-04-08 23:45:00,BUY,1.38474,1.38454,1.385001,1.385001,win,1.3043,26.09,1.38474,1.38454,0.4452
USDCHF,15,1.3043478260869565,2026-04,2026-04-08,2026-04-08 23:15:00,2026-04-08 23:30:00,BUY,0.79122,0.79103,0.791468,0.791468,win,1.3043,24.78,0.79122,0.79103,0.56
USDJPY,15,1.3043478260869565,2026-04,2026-04-08,2026-04-08 23:15:00,2026-04-08 23:15:00,BUY,158.582,158.556,158.615913,158.615913,win,1.3043,3391.3,158.582,158.556,0.2567
XAGUSD,15,1.3043478260869565,2026-04,2026-04-08,2026-04-08 23:15:00,2026-04-09 01:15:00,SELL,73.618,74.115,72.969739,72.969739,win,1.3043,3241.3,74.115,73.618,1.2974
US30,15,1.3043478260869565,2026-04,2026-04-08,2026-04-08 23:30:00,2026-04-09 00:00:00,SELL,47911.2,47948.7,47862.286957,47862.286957,win,1.3043,48.91,47948.7,47911.2,0.6098
EURGBP,15,1.3043478260869565,2026-04,2026-04-08,2026-04-08 23:45:00,2026-04-09 01:00:00,BUY,0.8704,0.87029,0.870543,0.870543,win,1.3043,14.35,0.8704,0.87029,0.6185
XAUUSD,15,1.3043478260869565,2026-04,2026-04-08,2026-04-08 23:45:00,2026-04-09 00:00:00,BUY,4717.634,4705.396,4733.596609,4705.396,loss,-1.0,-1223.8,4717.634,4705.396,1.0215
AUDUSD,15,1.3043478260869565,2026-04,2026-04-09,2026-04-09 23:15:00,2026-04-09 23:30:00,SELL,0.70782,0.70797,0.707624,0.70797,loss,-1.0,-15.0,0.70797,0.70782,0.4595
BTCUSD,15,1.3043478260869565,2026-04,2026-04-09,2026-04-09 23:15:00,2026-04-10 01:00:00,SELL,71748.76,72038.02,71371.464348,72038.02,loss,-1.0,-289.26,72038.02,71748.76,0.8856
EURGBP,15,1.3043478260869565,2026-04,2026-04-09,2026-04-09 23:15:00,2026-04-09 23:30:00,SELL,0.87074,0.87087,0.87057,0.87057,win,1.3043,16.96,0.87087,0.87074,0.8465
EURJPY,15,1.3043478260869565,2026-04,2026-04-09,2026-04-09 23:15:00,2026-04-09 23:30:00,BUY,186.042,186.012,186.08113,186.012,loss,-1.0,-3000.0,186.042,186.012,0.4134
EURUSD,15,1.3043478260869565,2026-04,2026-04-09,2026-04-09 23:15:00,2026-04-09 23:45:00,SELL,1.16933,1.16959,1.168991,1.168991,win,1.3043,33.91,1.16959,1.16933,0.6341
GBPJPY,15,1.3043478260869565,2026-04,2026-04-09,2026-04-09 23:15:00,2026-04-09 23:30:00,BUY,213.625,213.578,213.686304,213.686304,win,1.3043,6130.43,213.625,213.578,0.505
GBPUSD,15,1.3043478260869565,2026-04,2026-04-09,2026-04-09 23:15:00,2026-04-09 23:30:00,BUY,1.34294,1.34263,1.343344,1.343344,win,1.3043,40.43,1.34294,1.34263,0.6354
NZDUSD,15,1.3043478260869565,2026-04,2026-04-09,2026-04-09 23:15:00,2026-04-09 23:45:00,SELL,0.58541,0.58558,0.585188,0.585188,win,1.3043,22.17,0.58558,0.58541,0.4857
US30,15,1.3043478260869565,2026-04,2026-04-09,2026-04-09 23:15:00,2026-04-10 00:00:00,BUY,48187.6,48167.3,48214.078261,48167.3,loss,-1.0,-20.3,48187.6,48167.3,0.4776
USDCAD,15,1.3043478260869565,2026-04,2026-04-09,2026-04-09 23:15:00,2026-04-09 23:45:00,BUY,1.38191,1.38159,1.382327,1.382327,win,1.3043,41.74,1.38191,1.38159,0.9451
USDCHF,15,1.3043478260869565,2026-04,2026-04-09,2026-04-09 23:15:00,2026-04-09 23:45:00,BUY,0.79067,0.79048,0.790918,0.790918,win,1.3043,24.78,0.79067,0.79048,0.5086
USDJPY,15,1.3043478260869565,2026-04,2026-04-09,2026-04-09 23:15:00,2026-04-10 00:00:00,BUY,159.085,159.041,159.142391,159.142391,win,1.3043,5739.13,159.085,159.041,0.7897
XAUUSD,15,1.3043478260869565,2026-04,2026-04-09,2026-04-09 23:15:00,2026-04-10 01:00:00,SELL,4757.062,4764.23,4747.712435,4764.23,loss,-1.0,-716.8,4764.23,4757.062,0.8235
XAGUSD,15,1.3043478260869565,2026-04,2026-04-09,2026-04-09 23:30:00,2026-04-10 00:00:00,BUY,75.369,75.19,75.602478,75.19,loss,-1.0,-895.0,75.369,75.19,0.6934
BTCUSD,15,1.3043478260869565,2026-04,2026-04-10,2026-04-10 23:15:00,2026-04-11 01:00:00,BUY,72922.96,72806.18,73075.281739,72806.18,loss,-1.0,-116.78,72922.96,72806.18,0.5323
BTCUSD,15,1.3043478260869565,2026-04,2026-04-11,2026-04-12 00:00:00,2026-04-12 01:30:00,SELL,72925.2,73393.88,72313.878261,72313.878261,win,1.3043,611.32,73393.88,72925.2,2.7913
AUDUSD,15,1.3043478260869565,2026-04,2026-04-12,2026-04-12 23:15:00,2026-04-12 23:45:00,SELL,0.70157,0.70208,0.700905,0.70208,loss,-1.0,-51.0,0.70208,0.70157,0.4773
