rule_id,frequency,p,q,band_pct,delay,hold
789,M10,6,168,0.01,4,6
790,M10,6,168,0.01,4,12
791,M10,6,168,0.01,4,infinity
792,M10,6,168,0.01,5,6
793,M10,6,168,0.01,5,12
794,M10,6,168,0.01,5,infinity
795,M10,6,168,0.05,0,6
796,M10,6,168,0.05,0,12
797,M10,6,168,0.05,0,infinity
798,M10,6,168,0.05,2,6
799,M10,6,168,0.05,2,12
800,M10,6,168,0.05,2,infinity
801,M10,6,168,0.05,3,6
802,M10,6,168,0.05,3,12
803,M10,6,168,0.05,3,infinity
804,M10,6,168,0.05,4,6
805,M10,6,168,0.05,4,12
806,M10,6,168,0.05,4,infinity
807,M10,6,168,0.05,5,6
808,M10,6,168,0.05,5,12
809,M10,6,168,0.05,5,infinity
810,M10,6,192,0.0,0,6
811,M10,6,192,0.0,0,12
812,M10,6,192,0.0,0,infinity
813,M10,6,192,0.0,2,6
814,M10,6,192,0.0,2,12
815,M10,6,192,0.0,2,infinity
816,M10,6,192,0.0,3,6
817,M10,6,192,0.0,3,12
818,M10,6,192,0.0,3,infinity
819,M10,6,192,0.0,4,6
820,M10,6,192,0.0,4,12
821,M10,6,192,0.0,4,infinity
822,M10,6,192,0.0,5,6
823,M10,6,192,0.0,5,12
824,M10,6,192,0.0,5,infinity
825,M10,6,192,0.01,0,6
826,M10,6,192,0.01,0,12
827,M10,6,192,0.01,0,infinity
828,M10,6,192,0.01,2,6
829,M10,6,192,0.01,2,12
830,M10,6,192,0.01,2,infinity
831,M10,6,192,0.01,3,6
832,M10,6,192,0.01,3,12
833,M10,6,192,0.01,3,infinity
834,M10,6,192,0.01,4,6
835,M10,6,192,0.01,4,12
836,M10,6,192,0.01,4,infinity
837,M10,6,192,0.01,5,6
838,M10,6,192,0.01,5,12
839,M10,6,192,0.01,5,infinity
840,M10,6,192,0.05,0,6
841,M10,6,192,0.05,0,12
842,M10,6,192,0.05,0,infinity
843,M10,6,192,0.05,2,6
844,M10,6,192,0.05,2,12
845,M10,6,192,0.05,2,infinity
846,M10,6,192,0.05,3,6
847,M10,6,192,0.05,3,12
848,M10,6,192,0.05,3,infinity
849,M10,6,192,0.05,4,6
850,M10,6,192,0.05,4,12
851,M10,6,192,0.05,4,infinity
852,M10,6,192,0.05,5,6
853,M10,6,192,0.05,5,12
854,M10,6,192,0.05,5,infinity
855,M10,12,18,0.0,0,6
856,M10,12,18,0.0,0,12
857,M10,12,18,0.0,0,infinity
858,M10,12,18,0.0,2,6
859,M10,12,18,0.0,2,12
860,M10,12,18,0.0,2,infinity
861,M10,12,18,0.0,3,6
862,M10,12,18,0.0,3,12
863,M10,12,18,0.0,3,infinity
864,M10,12,18,0.0,4,6
865,M10,12,18,0.0,4,12
866,M10,12,18,0.0,4,infinity
867,M10,12,18,0.0,5,6
868,M10,12,18,0.0,5,12
869,M10,12,18,0.0,5,infinity
870,M10,12,18,0.01,0,6
871,M10,12,18,0.01,0,12
872,M10,12,18,0.01,0,infinity
873,M10,12,18,0.01,2,6
874,M10,12,18,0.01,2,12
875,M10,12,18,0.01,2,infinity
876,M10,12,18,0.01,3,6
877,M10,12,18,0.01,3,12
878,M10,12,18,0.01,3,infinity
879,M10,12,18,0.01,4,6
880,M10,12,18,0.01,4,12
881,M10,12,18,0.01,4,infinity
882,M10,12,18,0.01,5,6
883,M10,12,18,0.01,5,12
884,M10,12,18,0.01,5,infinity
885,M10,12,18,0.05,0,6
886,M10,12,18,0.05,0,12
887,M10,12,18,0.05,0,infinity
888,M10,12,18,0.05,2,6
889,M10,12,18,0.05,2,12
890,M10,12,18,0.05,2,infinity
891,M10,12,18,0.05,3,6
892,M10,12,18,0.05,3,12
893,M10,12,18,0.05,3,infinity
894,M10,12,18,0.05,4,6
895,M10,12,18,0.05,4,12
896,M10,12,18,0.05,4,infinity
897,M10,12,18,0.05,5,6
898,M10,12,18,0.05,5,12
899,M10,12,18,0.05,5,infinity
900,M10,12,24,0.0,0,6
901,M10,12,24,0.0,0,12
902,M10,12,24,0.0,0,infinity
903,M10,12,24,0.0,2,6
904,M10,12,24,0.0,2,12
905,M10,12,24,0.0,2,infinity
906,M10,12,24,0.0,3,6
907,M10,12,24,0.0,3,12
908,M10,12,24,0.0,3,infinity
909,M10,12,24,0.0,4,6
910,M10,12,24,0.0,4,12
911,M10,12,24,0.0,4,infinity
912,M10,12,24,0.0,5,6
913,M10,12,24,0.0,5,12
914,M10,12,24,0.0,5,infinity
915,M10,12,24,0.01,0,6
916,M10,12,24,0.01,0,12
917,M10,12,24,0.01,0,infinity
918,M10,12,24,0.01,2,6
919,M10,12,24,0.01,2,12
920,M10,12,24,0.01,2,infinity
921,M10,12,24,0.01,3,6
922,M10,12,24,0.01,3,12
923,M10,12,24,0.01,3,infinity
924,M10,12,24,0.01,4,6
925,M10,12,24,0.01,4,12
926,M10,12,24,0.01,4,infinity
927,M10,12,24,0.01,5,6
928,M10,12,24,0.01,5,12
929,M10,12,24,0.01,5,infinity
930,M10,12,24,0.05,0,6
931,M10,12,24,0.05,0,12
932,M10,12,24,0.05,0,infinity
933,M10,12,24,0.05,2,6
934,M10,12,24,0.05,2,12
935,M10,12,24,0.05,2,infinity
936,M10,12,24,0.05,3,6
937,M10,12,24,0.05,3,12
938,M10,12,24,0.05,3,infinity
939,M10,12,24,0.05,4,6
940,M10,12,24,0.05,4,12
941,M10,12,24,0.05,4,infinity
942,M10,12,24,0.05,5,6
943,M10,12,24,0.05,5,12
944,M10,12,24,0.05,5,infinity
945,M10,12,30,0.0,0,6
946,M10,12,30,0.0,0,12
947,M10,12,30,0.0,0,infinity
948,M10,12,30,0.0,2,6
949,M10,12,30,0.0,2,12
950,M10,12,30,0.0,2,infinity
951,M10,12,30,0.0,3,6
952,M10,12,30,0.0,3,12
953,M10,12,30,0.0,3,infinity
954,M10,12,30,0.0,4,6
955,M10,12,30,0.0,4,12
956,M10,12,30,0.0,4,infinity
957,M10,12,30,0.0,5,6
958,M10,12,30,0.0,5,12
959,M10,12,30,0.0,5,infinity
960,M10,12,30,0.01,0,6
961,M10,12,30,0.01,0,12
962,M10,12,30,0.01,0,infinity
963,M10,12,30,0.01,2,6
964,M10,12,30,0.01,2,12
965,M10,12,30,0.01,2,infinity
966,M10,12,30,0.01,3,6
967,M10,12,30,0.01,3,12
968,M10,12,30,0.01,3,infinity
969,M10,12,30,0.01,4,6
970,M10,12,30,0.01,4,12
971,M10,12,30,0.01,4,infinity
972,M10,12,30,0.01,5,6
973,M10,12,30,0.01,5,12
974,M10,12,30,0.01,5,infinity
975,M10,12,30,0.05,0,6
976,M10,12,30,0.05,0,12
977,M10,12,30,0.05,0,infinity
978,M10,12,30,0.05,2,6
979,M10,12,30,0.05,2,12
980,M10,12,30,0.05,2,infinity
981,M10,12,30,0.05,3,6
982,M10,12,30,0.05,3,12
983,M10,12,30,0.05,3,infinity
984,M10,12,30,0.05,4,6
985,M10,12,30,0.05,4,12
986,M10,12,30,0.05,4,infinity
987,M10,12,30,0.05,5,6
988,M10,12,30,0.05,5,12
989,M10,12,30,0.05,5,infinity
990,M10,12,48,0.0,0,6
991,M10,12,48,0.0,0,12
992,M10,12,48,0.0,0,infinity
993,M10,12,48,0.0,2,6
994,M10,12,48,0.0,2,12
995,M10,12,48,0.0,2,infinity
996,M10,12,48,0.0,3,6
997,M10,12,48,0.0,3,12
998,M10,12,48,0.0,3,infinity
999,M10,12,48,0.0,4,6
1000,M10,12,48,0.0,4,12
1001,M10,12,48,0.0,4,infinity
1002,M10,12,48,0.0,5,6
1003,M10,12,48,0.0,5,12
1004,M10,12,48,0.0,5,infinity
1005,M10,12,48,0.01,0,6
1006,M10,12,48,0.01,0,12
1007,M10,12,48,0.01,0,infinity
1008,M10,12,48,0.01,2,6
1009,M10,12,48,0.01,2,12
1010,M10,12,48,0.01,2,infinity
1011,M10,12,48,0.01,3,6
1012,M10,12,48,0.01,3,12
1013,M10,12,48,0.01,3,infinity
1014,M10,12,48,0.01,4,6
1015,M10,12,48,0.01,4,12
1016,M10,12,48,0.01,4,infinity
1017,M10,12,48,0.01,5,6
1018,M10,12,48,0.01,5,12
1019,M10,12,48,0.01,5,infinity
1020,M10,12,48,0.05,0,6
1021,M10,12,48,0.05,0,12
1022,M10,12,48,0.05,0,infinity
1023,M10,12,48,0.05,2,6
1024,M10,12,48,0.05,2,12
1025,M10,12,48,0.05,2,infinity
1026,M10,12,48,0.05,3,6
1027,M10,12,48,0.05,3,12
1028,M10,12,48,0.05,3,infinity
1029,M10,12,48,0.05,4,6
1030,M10,12,48,0.05,4,12
1031,M10,12,48,0.05,4,infinity
1032,M10,12,48,0.05,5,6
1033,M10,12,48,0.05,5,12
1034,M10,12,48,0.05,5,infinity
1035,M10,12,96,0.0,0,6
1036,M10,12,96,0.0,0,12
1037,M10,12,96,0.0,0,infinity
1038,M10,12,96,0.0,2,6
1039,M10,12,96,0.0,2,12
1040,M10,12,96,0.0,2,infinity
1041,M10,12,96,0.0,3,6
1042,M10,12,96,0.0,3,12
1043,M10,12,96,0.0,3,infinity
1044,M10,12,96,0.0,4,6
1045,M10,12,96,0.0,4,12
1046,M10,12,96,0.0,4,infinity
1047,M10,12,96,0.0,5,6
1048,M10,12,96,0.0,5,12
1049,M10,12,96,0.0,5,infinity
1050,M10,12,96,0.01,0,6
1051,M10,12,96,0.01,0,12
1052,M10,12,96,0.01,0,infinity
1053,M10,12,96,0.01,2,6
1054,M10,12,96,0.01,2,12
1055,M10,12,96,0.01,2,infinity
1056,M10,12,96,0.01,3,6
1057,M10,12,96,0.01,3,12
1058,M10,12,96,0.01,3,infinity
1059,M10,12,96,0.01,4,6
1060,M10,12,96,0.01,4,12
1061,M10,12,96,0.01,4,infinity
1062,M10,12,96,0.01,5,6
1063,M10,12,96,0.01,5,12
1064,M10,12,96,0.01,5,infinity
1065,M10,12,96,0.05,0,6
1066,M10,12,96,0.05,0,12
1067,M10,12,96,0.05,0,infinity
1068,M10,12,96,0.05,2,6
1069,M10,12,96,0.05,2,12
1070,M10,12,96,0.05,2,infinity
1071,M10,12,96,0.05,3,6
1072,M10,12,96,0.05,3,12
1073,M10,12,96,0.05,3,infinity
1074,M10,12,96,0.05,4,6
1075,M10,12,96,0.05,4,12
1076,M10,12,96,0.05,4,infinity
1077,M10,12,96,0.05,5,6
1078,M10,12,96,0.05,5,12
1079,M10,12,96,0.05,5,infinity
1080,M10,12,144,0.0,0,6
1081,M10,12,144,0.0,0,12
1082,M10,12,144,0.0,0,infinity
1083,M10,12,144,0.0,2,6
1084,M10,12,144,0.0,2,12
1085,M10,12,144,0.0,2,infinity
1086,M10,12,144,0.0,3,6
1087,M10,12,144,0.0,3,12
1088,M10,12,144,0.0,3,infinity
1089,M10,12,144,0.0,4,6
1090,M10,12,144,0.0,4,12
1091,M10,12,144,0.0,4,infinity
1092,M10,12,144,0.0,5,6
1093,M10,12,144,0.0,5,12
1094,M10,12,144,0.0,5,infinity
1095,M10,12,144,0.01,0,6
1096,M10,12,144,0.01,0,12
1097,M10,12,144,0.01,0,infinity
1098,M10,12,144,0.01,2,6
1099,M10,12,144,0.01,2,12
1100,M10,12,144,0.01,2,infinity
1101,M10,12,144,0.01,3,6
1102,M10,12,144,0.01,3,12
1103,M10,12,144,0.01,3,infinity
1104,M10,12,144,0.01,4,6
1105,M10,12,144,0.01,4,12
1106,M10,12,144,0.01,4,infinity
1107,M10,12,144,0.01,5,6
1108,M10,12,144,0.01,5,12
1109,M10,12,144,0.01,5,infinity
1110,M10,12,144,0.05,0,6
1111,M10,12,144,0.05,0,12
1112,M10,12,144,0.05,0,infinity
1113,M10,12,144,0.05,2,6
1114,M10,12,144,0.05,2,12
1115,M10,12,144,0.05,2,infinity
1116,M10,12,144,0.05,3,6
1117,M10,12,144,0.05,3,12
1118,M10,12,144,0.05,3,infinity
1119,M10,12,144,0.05,4,6
1120,M10,12,144,0.05,4,12
1121,M10,12,144,0.05,4,infinity
1122,M10,12,144,0.05,5,6
1123,M10,12,144,0.05,5,12
1124,M10,12,144,0.05,5,infinity
1125,M10,12,168,0.0,0,6
1126,M10,12,168,0.0,0,12
1127,M10,12,168,0.0,0,infinity
1128,M10,12,168,0.0,2,6
1129,M10,12,168,0.0,2,12
1130,M10,12,168,0.0,2,infinity
1131,M10,12,168,0.0,3,6
1132,M10,12,168,0.0,3,12
1133,M10,12,168,0.0,3,infinity
1134,M10,12,168,0.0,4,6
1135,M10,12,168,0.0,4,12
1136,M10,12,168,0.0,4,infinity
1137,M10,12,168,0.0,5,6
1138,M10,12,168,0.0,5,12
1139,M10,12,168,0.0,5,infinity
1140,M10,12,168,0.01,0,6
1141,M10,12,168,0.01,0,12
1142,M10,12,168,0.01,0,infinity
1143,M10,12,168,0.01,2,6
1144,M10,12,168,0.01,2,12
1145,M10,12,168,0.01,2,infinity
1146,M10,12,168,0.01,3,6
1147,M10,12,168,0.01,3,12
1148,M10,12,168,0.01,3,infinity
1149,M10,12,168,0.01,4,6
1150,M10,12,168,0.01,4,12
1151,M10,12,168,0.01,4,infinity
1152,M10,12,168,0.01,5,6
1153,M10,12,168,0.01,5,12
1154,M10,12,168,0.01,5,infinity
1155,M10,12,168,0.05,0,6
1156,M10,12,168,0.05,0,12
1157,M10,12,168,0.05,0,infinity
1158,M10,12,168,0.05,2,6
1159,M10,12,168,0.05,2,12
1160,M10,12,168,0.05,2,infinity
1161,M10,12,168,0.05,3,6
1162,M10,12,168,0.05,3,12
1163,M10,12,168,0.05,3,infinity
1164,M10,12,168,0.05,4,6
1165,M10,12,168,0.05,4,12
1166,M10,12,168,0.05,4,infinity
1167,M10,12,168,0.05,5,6
1168,M10,12,168,0.05,5,12
1169,M10,12,168,0.05,5,infinity
1170,M10,12,192,0.0,0,6
1171,M10,12,192,0.0,0,12
1172,M10,12,192,0.0,0,infinity
1173,M10,12,192,0.0,2,6
1174,M10,12,192,0.0,2,12
1175,M10,12,192,0.0,2,infinity
1176,M10,12,192,0.0,3,6
1177,M10,12,192,0.0,3,12
1178,M10,12,192,0.0,3,infinity
1179,M10,12,192,0.0,4,6
1180,M10,12,192,0.0,4,12
1181,M10,12,192,0.0,4,infinity
1182,M10,12,192,0.0,5,6
1183,M10,12,192,0.0,5,12
1184,M10,12,192,0.0,5,infinity
1185,M10,12,192,0.01,0,6
1186,M10,12,192,0.01,0,12
1187,M10,12,192,0.01,0,infinity
1188,M10,12,192,0.01,2,6
1189,M10,12,192,0.01,2,12
1190,M10,12,192,0.01,2,infinity
1191,M10,12,192,0.01,3,6
1192,M10,12,192,0.01,3,12
1193,M10,12,192,0.01,3,infinity
1194,M10,12,192,0.01,4,6
1195,M10,12,192,0.01,4,12
1196,M10,12,192,0.01,4,infinity
1197,M10,12,192,0.01,5,6
1198,M10,12,192,0.01,5,12
1199,M10,12,192,0.01,5,infinity
1200,M10,12,192,0.05,0,6
1201,M10,12,192,0.05,0,12
1202,M10,12,192,0.05,0,infinity
1203,M10,12,192,0.05,2,6
1204,M10,12,192,0.05,2,12
1205,M10,12,192,0.05,2,infinity
1206,M10,12,192,0.05,3,6
1207,M10,12,192,0.05,3,12
1208,M10,12,192,0.05,3,infinity
1209,M10,12,192,0.05,4,6
1210,M10,12,192,0.05,4,12
1211,M10,12,192,0.05,4,infinity
1212,M10,12,192,0.05,5,6
1213,M10,12,192,0.05,5,12
1214,M10,12,192,0.05,5,infinity
1215,M10,18,24,0.0,0,6
1216,M10,18,24,0.0,0,12
1217,M10,18,24,0.0,0,infinity
1218,M10,18,24,0.0,2,6
1219,M10,18,24,0.0,2,12
1220,M10,18,24,0.0,2,infinity
1221,M10,18,24,0.0,3,6
1222,M10,18,24,0.0,3,12
1223,M10,18,24,0.0,3,infinity
1224,M10,18,24,0.0,4,6
1225,M10,18,24,0.0,4,12
1226,M10,18,24,0.0,4,infinity
1227,M10,18,24,0.0,5,6
1228,M10,18,24,0.0,5,12
1229,M10,18,24,0.0,5,infinity
1230,M10,18,24,0.01,0,6
1231,M10,18,24,0.01,0,12
1232,M10,18,24,0.01,0,infinity
1233,M10,18,24,0.01,2,6
1234,M10,18,24,0.01,2,12
1235,M10,18,24,0.01,2,infinity
1236,M10,18,24,0.01,3,6
1237,M10,18,24,0.01,3,12
1238,M10,18,24,0.01,3,infinity
1239,M10,18,24,0.01,4,6
1240,M10,18,24,0.01,4,12
1241,M10,18,24,0.01,4,infinity
1242,M10,18,24,0.01,5,6
1243,M10,18,24,0.01,5,12
1244,M10,18,24,0.01,5,infinity
1245,M10,18,24,0.05,0,6
1246,M10,18,24,0.05,0,12
1247,M10,18,24,0.05,0,infinity
1248,M10,18,24,0.05,2,6
1249,M10,18,24,0.05,2,12
1250,M10,18,24,0.05,2,infinity
1251,M10,18,24,0.05,3,6
1252,M10,18,24,0.05,3,12
1253,M10,18,24,0.05,3,infinity
1254,M10,18,24,0.05,4,6
1255,M10,18,24,0.05,4,12
1256,M10,18,24,0.05,4,infinity
1257,M10,18,24,0.05,5,6
1258,M10,18,24,0.05,5,12
1259,M10,18,24,0.05,5,infinity
1260,M10,18,30,0.0,0,6
1261,M10,18,30,0.0,0,12
1262,M10,18,30,0.0,0,infinity
1263,M10,18,30,0.0,2,6
1264,M10,18,30,0.0,2,12
1265,M10,18,30,0.0,2,infinity
1266,M10,18,30,0.0,3,6
1267,M10,18,30,0.0,3,12
1268,M10,18,30,0.0,3,infinity
1269,M10,18,30,0.0,4,6
1270,M10,18,30,0.0,4,12
1271,M10,18,30,0.0,4,infinity
1272,M10,18,30,0.0,5,6
1273,M10,18,30,0.0,5,12
1274,M10,18,30,0.0,5,infinity
1275,M10,18,30,0.01,0,6
1276,M10,18,30,0.01,0,12
1277,M10,18,30,0.01,0,infinity
1278,M10,18,30,0.01,2,6
1279,M10,18,30,0.01,2,12
1280,M10,18,30,0.01,2,infinity
1281,M10,18,30,0.01,3,6
1282,M10,18,30,0.01,3,12
1283,M10,18,30,0.01,3,infinity
1284,M10,18,30,0.01,4,6
1285,M10,18,30,0.01,4,12
1286,M10,18,30,0.01,4,infinity
1287,M10,18,30,0.01,5,6
1288,M10,18,30,0.01,5,12
1289,M10,18,30,0.01,5,infinity
1290,M10,18,30,0.05,0,6
1291,M10,18,30,0.05,0,12
1292,M10,18,30,0.05,0,infinity
1293,M10,18,30,0.05,2,6
1294,M10,18,30,0.05,2,12
1295,M10,18,30,0.05,2,infinity
1296,M10,18,30,0.05,3,6
1297,M10,18,30,0.05,3,12
1298,M10,18,30,0.05,3,infinity
1299,M10,18,30,0.05,4,6
1300,M10,18,30,0.05,4,12
1301,M10,18,30,0.05,4,infinity
1302,M10,18,30,0.05,5,6
1303,M10,18,30,0.05,5,12
1304,M10,18,30,0.05,5,infinity
1305,M10,18,48,0.0,0,6
1306,M10,18,48,0.0,0,12
1307,M10,18,48,0.0,0,infinity
1308,M10,18,48,0.0,2,6
1309,M10,18,48,0.0,2,12
1310,M10,18,48,0.0,2,infinity
1311,M10,18,48,0.0,3,6
1312,M10,18,48,0.0,3,12
1313,M10,18,48,0.0,3,infinity
1314,M10,18,48,0.0,4,6
1315,M10,18,48,0.0,4,12
1316,M10,18,48,0.0,4,infinity
1317,M10,18,48,0.0,5,6
1318,M10,18,48,0.0,5,12
1319,M10,18,48,0.0,5,infinity
1320,M10,18,48,0.01,0,6
1321,M10,18,48,0.01,0,12
1322,M10,18,48,0.01,0,infinity
1323,M10,18,48,0.01,2,6
1324,M10,18,48,0.01,2,12
1325,M10,18,48,0.01,2,infinity
1326,M10,18,48,0.01,3,6
1327,M10,18,48,0.01,3,12
1328,M10,18,48,0.01,3,infinity
1329,M10,18,48,0.01,4,6
1330,M10,18,48,0.01,4,12
1331,M10,18,48,0.01,4,infinity
1332,M10,18,48,0.01,5,6
1333,M10,18,48,0.01,5,12
1334,M10,18,48,0.01,5,infinity
1335,M10,18,48,0.05,0,6
1336,M10,18,48,0.05,0,12
1337,M10,18,48,0.05,0,infinity
1338,M10,18,48,0.05,2,6
1339,M10,18,48,0.05,2,12
1340,M10,18,48,0.05,2,infinity
1341,M10,18,48,0.05,3,6
1342,M10,18,48,0.05,3,12
1343,M10,18,48,0.05,3,infinity
1344,M10,18,48,0.05,4,6
1345,M10,18,48,0.05,4,12
1346,M10,18,48,0.05,4,infinity
1347,M10,18,48,0.05,5,6
1348,M10,18,48,0.05,5,12
1349,M10,18,48,0.05,5,infinity
1350,M10,18,96,0.0,0,6
1351,M10,18,96,0.0,0,12
1352,M10,18,96,0.0,0,infinity
1353,M10,18,96,0.0,2,6
1354,M10,18,96,0.0,2,12
1355,M10,18,96,0.0,2,infinity
1356,M10,18,96,0.0,3,6
1357,M10,18,96,0.0,3,12
1358,M10,18,96,0.0,3,infinity
1359,M10,18,96,0.0,4,6
1360,M10,18,96,0.0,4,12
1361,M10,18,96,0.0,4,infinity
1362,M10,18,96,0.0,5,6
1363,M10,18,96,0.0,5,12
1364,M10,18,96,0.0,5,infinity
1365,M10,18,96,0.01,0,6
1366,M10,18,96,0.01,0,12
1367,M10,18,96,0.01,0,infinity
1368,M10,18,96,0.01,2,6
1369,M10,18,96,0.01,2,12
1370,M10,18,96,0.01,2,infinity
1371,M10,18,96,0.01,3,6
1372,M10,18,96,0.01,3,12
1373,M10,18,96,0.01,3,infinity
1374,M10,18,96,0.01,4,6
1375,M10,18,96,0.01,4,12
1376,M10,18,96,0.01,4,infinity
1377,M10,18,96,0.01,5,6
1378,M10,18,96,0.01,5,12
1379,M10,18,96,0.01,5,infinity
1380,M10,18,96,0.05,0,6
1381,M10,18,96,0.05,0,12
1382,M10,18,96,0.05,0,infinity
1383,M10,18,96,0.05,2,6
1384,M10,18,96,0.05,2,12
1385,M10,18,96,0.05,2,infinity
1386,M10,18,96,0.05,3,6
1387,M10,18,96,0.05,3,12
1388,M10,18,96,0.05,3,infinity
1389,M10,18,96,0.05,4,6
1390,M10,18,96,0.05,4,12
1391,M10,18,96,0.05,4,infinity
1392,M10,18,96,0.05,5,6
1393,M10,18,96,0.05,5,12
1394,M10,18,96,0.05,5,infinity
1395,M10,18,144,0.0,0,6
1396,M10,18,144,0.0,0,12
1397,M10,18,144,0.0,0,infinity
1398,M10,18,144,0.0,2,6
1399,M10,18,144,0.0,2,12
1400,M10,18,144,0.0,2,infinity
1401,M10,18,144,0.0,3,6
1402,M10,18,144,0.0,3,12
1403,M10,18,144,0.0,3,infinity
1404,M10,18,144,0.0,4,6
1405,M10,18,144,0.0,4,12
1406,M10,18,144,0.0,4,infinity
1407,M10,18,144,0.0,5,6
1408,M10,18,144,0.0,5,12
1409,M10,18,144,0.0,5,infinity
1410,M10,18,144,0.01,0,6
1411,M10,18,144,0.01,0,12
1412,M10,18,144,0.01,0,infinity
1413,M10,18,144,0.01,2,6
1414,M10,18,144,0.01,2,12
1415,M10,18,144,0.01,2,infinity
1416,M10,18,144,0.01,3,6
1417,M10,18,144,0.01,3,12
1418,M10,18,144,0.01,3,infinity
1419,M10,18,144,0.01,4,6
1420,M10,18,144,0.01,4,12
1421,M10,18,144,0.01,4,infinity
1422,M10,18,144,0.01,5,6
1423,M10,18,144,0.01,5,12
1424,M10,18,144,0.01,5,infinity
1425,M10,18,144,0.05,0,6
1426,M10,18,144,0.05,0,12
1427,M10,18,144,0.05,0,infinity
1428,M10,18,144,0.05,2,6
1429,M10,18,144,0.05,2,12
1430,M10,18,144,0.05,2,infinity
1431,M10,18,144,0.05,3,6
1432,M10,18,144,0.05,3,12
1433,M10,18,144,0.05,3,infinity
1434,M10,18,144,0.05,4,6
1435,M10,18,144,0.05,4,12
1436,M10,18,144,0.05,4,infinity
1437,M10,18,144,0.05,5,6
1438,M10,18,144,0.05,5,12
1439,M10,18,144,0.05,5,infinity
1440,M10,18,168,0.0,0,6
1441,M10,18,168,0.0,0,12
1442,M10,18,168,0.0,0,infinity
1443,M10,18,168,0.0,2,6
1444,M10,18,168,0.0,2,12
1445,M10,18,168,0.0,2,infinity
1446,M10,18,168,0.0,3,6
1447,M10,18,168,0.0,3,12
1448,M10,18,168,0.0,3,infinity
1449,M10,18,168,0.0,4,6
1450,M10,18,168,0.0,4,12
1451,M10,18,168,0.0,4,infinity
1452,M10,18,168,0.0,5,6
1453,M10,18,168,0.0,5,12
1454,M10,18,168,0.0,5,infinity
1455,M10,18,168,0.01,0,6
1456,M10,18,168,0.01,0,12
1457,M10,18,168,0.01,0,infinity
1458,M10,18,168,0.01,2,6
1459,M10,18,168,0.01,2,12
1460,M10,18,168,0.01,2,infinity
1461,M10,18,168,0.01,3,6
1462,M10,18,168,0.01,3,12
1463,M10,18,168,0.01,3,infinity
1464,M10,18,168,0.01,4,6
1465,M10,18,168,0.01,4,12
1466,M10,18,168,0.01,4,infinity
1467,M10,18,168,0.01,5,6
1468,M10,18,168,0.01,5,12
1469,M10,18,168,0.01,5,infinity
1470,M10,18,168,0.05,0,6
1471,M10,18,168,0.05,0,12
1472,M10,18,168,0.05,0,infinity
1473,M10,18,168,0.05,2,6
1474,M10,18,168,0.05,2,12
1475,M10,18,168,0.05,2,infinity
1476,M10,18,168,0.05,3,6
1477,M10,18,168,0.05,3,12
1478,M10,18,168,0.05,3,infinity
1479,M10,18,168,0.05,4,6
1480,M10,18,168,0.05,4,12
1481,M10,18,168,0.05,4,infinity
1482,M10,18,168,0.05,5,6
1483,M10,18,168,0.05,5,12
1484,M10,18,168,0.05,5,infinity
1485,M10,18,192,0.0,0,6
1486,M10,18,192,0.0,0,12
1487,M10,18,192,0.0,0,infinity
1488,M10,18,192,0.0,2,6
1489,M10,18,192,0.0,2,12
1490,M10,18,192,0.0,2,infinity
1491,M10,18,192,0.0,3,6
1492,M10,18,192,0.0,3,12
1493,M10,18,192,0.0,3,infinity
1494,M10,18,192,0.0,4,6
1495,M10,18,192,0.0,4,12
1496,M10,18,192,0.0,4,infinity
1497,M10,18,192,0.0,5,6
1498,M10,18,192,0.0,5,12
1499,M10,18,192,0.0,5,infinity
1500,M10,18,192,0.01,0,6
1501,M10,18,192,0.01,0,12
1502,M10,18,192,0.01,0,infinity
1503,M10,18,192,0.01,2,6
1504,M10,18,192,0.01,2,12
1505,M10,18,192,0.01,2,infinity
1506,M10,18,192,0.01,3,6
1507,M10,18,192,0.01,3,12
1508,M10,18,192,0.01,3,infinity
1509,M10,18,192,0.01,4,6
1510,M10,18,192,0.01,4,12
1511,M10,18,192,0.01,4,infinity
1512,M10,18,192,0.01,5,6
1513,M10,18,192,0.01,5,12
1514,M10,18,192,0.01,5,infinity
1515,M10,18,192,0.05,0,6
1516,M10,18,192,0.05,0,12
1517,M10,18,192,0.05,0,infinity
1518,M10,18,192,0.05,2,6
1519,M10,18,192,0.05,2,12
1520,M10,18,192,0.05,2,infinity
1521,M10,18,192,0.05,3,6
1522,M10,18,192,0.05,3,12
1523,M10,18,192,0.05,3,infinity
1524,M10,18,192,0.05,4,6
1525,M10,18,192,0.05,4,12
1526,M10,18,192,0.05,4,infinity
1527,M10,18,192,0.05,5,6
1528,M10,18,192,0.05,5,12
1529,M10,18,192,0.05,5,infinity
1530,M10,24,30,0.0,0,6
1531,M10,24,30,0.0,0,12
1532,M10,24,30,0.0,0,infinity
1533,M10,24,30,0.0,2,6
1534,M10,24,30,0.0,2,12
1535,M10,24,30,0.0,2,infinity
1536,M10,24,30,0.0,3,6
1537,M10,24,30,0.0,3,12
1538,M10,24,30,0.0,3,infinity
1539,M10,24,30,0.0,4,6
1540,M10,24,30,0.0,4,12
1541,M10,24,30,0.0,4,infinity
1542,M10,24,30,0.0,5,6
1543,M10,24,30,0.0,5,12
1544,M10,24,30,0.0,5,infinity
1545,M10,24,30,0.01,0,6
1546,M10,24,30,0.01,0,12
1547,M10,24,30,0.01,0,infinity
1548,M10,24,30,0.01,2,6
