stage,score,threshold_bps,session_mask,weekdays,trend_days,stop_atr,target_r,management,train_return_pct,train_cagr_pct,train_profit_factor,train_win_rate_pct,train_max_drawdown_pct,train_sharpe,train_recovery,train_trades,train_expectancy_r,train_average_risk_pct,train_max_win_streak,train_max_loss_streak,train_stop_pct,train_target_pct,train_time_exit_pct,validation_return_pct,validation_cagr_pct,validation_profit_factor,validation_win_rate_pct,validation_max_drawdown_pct,validation_sharpe,validation_recovery,validation_trades,validation_expectancy_r,validation_average_risk_pct,validation_max_win_streak,validation_max_loss_streak,validation_stop_pct,validation_target_pct,validation_time_exit_pct
signal,-9736.0,10.0,1,all,100,3.0,0.0,none,11.464070660861925,4.284079661011364,1.2636163017649285,50.920245398773,5.103626986169041,0.6081699486172871,2.246259511506199,163,0.06939368878472901,1.0,6,10,14.11042944785276,0.0,85.88957055214725,0.6373321427586953,0.6412951885758078,1.016773948057143,50.495049504950494,7.629620226038236,0.09658793039505263,0.08353392749269736,101,0.01006621376877645,0.9999999999999999,5,6,28.71287128712871,0.0,71.28712871287128
signal,-9756.0,10.0,1,all,200,3.0,0.0,none,5.858818414031264,3.2612981448153278,1.1566590952711344,49.65034965034965,5.530156447671752,0.4615464059279509,1.0594308623037023,143,0.04212270935066918,1.0000000000000002,6,10,13.986013986013987,0.0,86.01398601398601,0.6373321427586953,0.6412951885758078,1.016773948057143,50.495049504950494,7.629620226038236,0.09658793039505263,0.08353392749269736,101,0.01006621376877645,0.9999999999999999,5,6,28.71287128712871,0.0,71.28712871287128
signal,-1.709264660147339,10.0,1,no-monday,0,3.0,0.0,none,9.372580671908072,3.0447697367218973,1.1319825814948663,48.8,8.57191423010738,0.3835732800757106,1.0934057924878071,250,0.03876681706603084,1.0,6,10,16.0,0.0,84.0,0.6373321427586953,0.6412951885758078,1.016773948057143,50.495049504950494,7.629620226038236,0.09658793039505263,0.08353392749269736,101,0.01006621376877645,0.9999999999999999,5,6,28.71287128712871,0.0,71.28712871287128
signal,-9759.0,10.0,1,no-monday,20,3.0,0.0,none,8.241753693252551,2.761229519821584,1.189764487615451,48.76543209876543,5.336171931798306,0.426629386217945,1.544506773505526,162,0.05168769740281185,0.9999999999999999,5,7,13.580246913580247,0.0,86.41975308641975,-0.8119915835452352,-0.8170039732516621,0.9740724967703364,48.10126582278481,9.110650170572388,-0.052741758377890864,-0.08912553641539073,79,-0.006363387751191031,1.0,4,6,29.11392405063291,0.0,70.88607594936708
signal,-9754.0,10.0,1,no-monday,50,3.0,0.0,none,5.370135275093957,1.8907790759729037,1.1355004506743243,50.641025641025635,4.958057348490319,0.3129007458977517,1.083112779389111,156,0.036072525571141614,1.0,5,6,12.82051282051282,0.0,87.17948717948718,-2.208766717670274,-2.2223041598659177,0.9381151900288839,48.888888888888886,9.265135199682838,-0.18639452774651397,-0.2383955193385504,90,-0.020915239578828137,0.9999999999999999,4,6,31.11111111111111,0.0,68.88888888888889
signal,-9736.0,10.0,1,no-monday,100,3.0,0.0,none,11.464070660861925,4.284079661011364,1.2636163017649285,50.920245398773,5.103626986169041,0.6081699486172871,2.246259511506199,163,0.06939368878472901,1.0,6,10,14.11042944785276,0.0,85.88957055214725,0.6373321427586953,0.6412951885758078,1.016773948057143,50.495049504950494,7.629620226038236,0.09658793039505263,0.08353392749269736,101,0.01006621376877645,0.9999999999999999,5,6,28.71287128712871,0.0,71.28712871287128
signal,-9756.0,10.0,1,no-monday,200,3.0,0.0,none,5.858818414031264,3.2612981448153278,1.1566590952711344,49.65034965034965,5.530156447671752,0.4615464059279509,1.0594308623037023,143,0.04212270935066918,1.0000000000000002,6,10,13.986013986013987,0.0,86.01398601398601,0.6373321427586953,0.6412951885758078,1.016773948057143,50.495049504950494,7.629620226038236,0.09658793039505263,0.08353392749269736,101,0.01006621376877645,0.9999999999999999,5,6,28.71287128712871,0.0,71.28712871287128
signal,-9742.0,10.0,1,no-friday,0,3.0,0.0,none,-3.7360461533997524,-1.266643837785053,0.9317194800090405,46.524064171122994,12.29118743552009,-0.15192844088524393,-0.30396136850073713,187,-0.01751007649553551,0.9999999999999999,6,8,18.181818181818183,0.0,81.81818181818183,-3.051143238378029,-3.0697619984295543,0.8882461336129075,47.88732394366197,7.409956779493177,-0.3289473623011574,-0.4117626228026015,71,-0.04002172737171054,1.0,4,7,30.985915492957744,0.0,69.01408450704226
signal,-9826.0,10.0,1,no-friday,20,3.0,0.0,none,1.3440146182903678,0.46021934000342046,1.0386656418999902,47.05882352941176,5.279944588087792,0.09703770051621628,0.25455089459132413,119,0.01422981977107007,1.0,6,5,15.966386554621847,0.0,84.03361344537815,-6.103722315896309,-6.1403693060646525,0.7423819852570104,41.81818181818181,9.455086729271155,-0.7735203906744063,-0.6455490563614126,55,-0.11062435157498515,1.0,3,12,34.54545454545455,0.0,65.45454545454545
signal,-9821.0,10.0,1,no-friday,50,3.0,0.0,none,0.036987319558035026,0.013243151986386259,1.001141528565254,48.275862068965516,4.948350121264699,0.022125242408103825,0.007474677145234381,116,0.003090506807663318,0.9999999999999999,7,5,14.655172413793101,0.0,85.34482758620689,-6.270650309629433,-6.308265497309384,0.7550462493184008,44.44444444444444,9.049361126082466,-0.7692363798464554,-0.6929384541363798,63,-0.09917510173354488,1.0000000000000002,3,7,33.33333333333333,0.0,66.66666666666666
signal,-9810.0,10.0,1,no-friday,100,3.0,0.0,none,7.532819052128459,2.8468178618587414,1.2273160966123187,50.42016806722689,5.415211313915824,0.46298807972790235,1.3910480340390188,119,0.0640412595812365,1.0,6,8,15.126050420168067,0.0,84.87394957983193,-3.051143238378029,-3.0697619984295543,0.8882461336129075,47.88732394366197,7.409956779493177,-0.3289473623011574,-0.4117626228026015,71,-0.04002172737171054,1.0,4,7,30.985915492957744,0.0,69.01408450704226
signal,-9827.0,10.0,1,no-friday,200,3.0,0.0,none,2.9287397468764853,1.690370689848164,1.1011849224582626,48.03921568627451,5.415211313915802,0.2766324898047977,0.5408357268257146,102,0.030827580821119943,0.9999999999999999,6,8,15.686274509803921,0.0,84.31372549019608,-3.051143238378029,-3.0697619984295543,0.8882461336129075,47.88732394366197,7.409956779493177,-0.3289473623011574,-0.4117626228026015,71,-0.04002172737171054,1.0,4,7,30.985915492957744,0.0,69.01408450704226
signal,-9742.0,10.0,1,tue-thu,0,3.0,0.0,none,-3.7360461533997524,-1.266643837785053,0.9317194800090405,46.524064171122994,12.29118743552009,-0.15192844088524393,-0.30396136850073713,187,-0.01751007649553551,0.9999999999999999,6,8,18.181818181818183,0.0,81.81818181818183,-3.051143238378029,-3.0697619984295543,0.8882461336129075,47.88732394366197,7.409956779493177,-0.3289473623011574,-0.4117626228026015,71,-0.04002172737171054,1.0,4,7,30.985915492957744,0.0,69.01408450704226
signal,-9826.0,10.0,1,tue-thu,20,3.0,0.0,none,1.3440146182903678,0.46021934000342046,1.0386656418999902,47.05882352941176,5.279944588087792,0.09703770051621628,0.25455089459132413,119,0.01422981977107007,1.0,6,5,15.966386554621847,0.0,84.03361344537815,-6.103722315896309,-6.1403693060646525,0.7423819852570104,41.81818181818181,9.455086729271155,-0.7735203906744063,-0.6455490563614126,55,-0.11062435157498515,1.0,3,12,34.54545454545455,0.0,65.45454545454545
signal,-9821.0,10.0,1,tue-thu,50,3.0,0.0,none,0.036987319558035026,0.013243151986386259,1.001141528565254,48.275862068965516,4.948350121264699,0.022125242408103825,0.007474677145234381,116,0.003090506807663318,0.9999999999999999,7,5,14.655172413793101,0.0,85.34482758620689,-6.270650309629433,-6.308265497309384,0.7550462493184008,44.44444444444444,9.049361126082466,-0.7692363798464554,-0.6929384541363798,63,-0.09917510173354488,1.0000000000000002,3,7,33.33333333333333,0.0,66.66666666666666
signal,-9810.0,10.0,1,tue-thu,100,3.0,0.0,none,7.532819052128459,2.8468178618587414,1.2273160966123187,50.42016806722689,5.415211313915824,0.46298807972790235,1.3910480340390188,119,0.0640412595812365,1.0,6,8,15.126050420168067,0.0,84.87394957983193,-3.051143238378029,-3.0697619984295543,0.8882461336129075,47.88732394366197,7.409956779493177,-0.3289473623011574,-0.4117626228026015,71,-0.04002172737171054,1.0,4,7,30.985915492957744,0.0,69.01408450704226
signal,-9827.0,10.0,1,tue-thu,200,3.0,0.0,none,2.9287397468764853,1.690370689848164,1.1011849224582626,48.03921568627451,5.415211313915802,0.2766324898047977,0.5408357268257146,102,0.030827580821119943,0.9999999999999999,6,8,15.686274509803921,0.0,84.31372549019608,-3.051143238378029,-3.0697619984295543,0.8882461336129075,47.88732394366197,7.409956779493177,-0.3289473623011574,-0.4117626228026015,71,-0.04002172737171054,1.0,4,7,30.985915492957744,0.0,69.01408450704226
signal,-64.7674236472158,10.0,2,all,0,3.0,0.0,none,-15.158949855295178,-5.369203635239261,0.8713332891691292,41.390728476821195,29.236472861196173,-0.3620783274528794,-0.5184944821238936,302,-0.04828085161285325,1.0,6,8,40.397350993377486,0.0,59.60264900662252,18.01108388686201,18.07821706362025,1.406756428119905,52.41935483870967,7.639855506065718,1.3674470694247374,2.3575163002182413,124,0.13790226335382033,1.0,8,3,24.193548387096776,0.0,75.80645161290323
signal,-9733.0,10.0,2,all,20,3.0,0.0,none,-4.272255063222207,-1.4960265656072225,0.9464402028838954,41.24293785310734,15.094200961670978,-0.10037714686202276,-0.2830394980211827,177,-0.017987840624427775,0.9999999999999999,6,8,39.548022598870055,0.0,60.451977401129945,17.08942246167242,17.152876925889604,1.594189881662876,53.333333333333336,3.006257506656873,1.4853876589943125,5.684616977697568,90,0.1798457583875352,0.9999999999999999,8,4,22.22222222222222,0.0,77.77777777777779
signal,-9728.0,10.0,2,all,50,3.0,0.0,none,-6.270720442015687,-2.3012025526242708,0.9130691732558925,43.604651162790695,18.329880828117417,-0.19199680427144708,-0.342103721285335,172,-0.03184396471505382,0.9999999999999999,6,6,37.7906976744186,0.0,62.2093023255814,12.415159628814564,12.460346559745927,1.365160334630825,52.0,5.6923846149571355,1.0879913316824028,2.181012083440896,100,0.12130041110830043,0.9999999999999999,8,3,24.0,0.0,76.0
signal,-9691.0,10.0,2,all,100,3.0,0.0,none,-0.30034663086790925,-0.11706008795937528,0.9962601470909601,43.78378378378379,21.050868711522554,0.029429160987628534,-0.014267659685868895,185,0.004734539795797144,0.9999999999999999,6,6,38.91891891891892,0.0,61.08108108108108,18.01108388686201,18.07821706362025,1.406756428119905,52.41935483870967,7.639855506065718,1.3674470694247374,2.3575163002182413,124,0.13790226335382033,1.0,8,3,24.193548387096776,0.0,75.80645161290323
signal,-9700.0,10.0,2,all,200,3.0,0.0,none,-6.425983669986069,-3.819058298158362,0.9136363818317514,41.47727272727273,21.148599285949878,-0.24188597244497306,-0.30384913833301413,176,-0.03168763764619186,0.9999999999999999,5,6,40.340909090909086,0.0,59.65909090909091,18.01108388686201,18.07821706362025,1.406756428119905,52.41935483870967,7.639855506065718,1.3674470694247374,2.3575163002182413,124,0.13790226335382033,1.0,8,3,24.193548387096776,0.0,75.80645161290323
signal,-59.16306980256319,10.0,2,no-monday,0,3.0,0.0,none,-10.175832878771018,-3.55138362056604,0.9020864065598027,41.6,26.461868296977865,-0.232856166605982,-0.3845470306392981,250,-0.036043622114267766,1.0,7,6,44.0,0.0,56.00000000000001,13.987551851546964,14.038810431551996,1.3941534400018696,54.45544554455446,9.155936662940988,1.2250942977767516,1.5277029938577587,101,0.13376960615170264,0.9999999999999999,7,3,23.762376237623762,0.0,76.23762376237624
signal,-9782.0,10.0,2,no-monday,20,3.0,0.0,none,0.9647143507979683,0.3319989795082634,1.0141215612294847,43.15068493150685,14.020292707843874,0.06726369792217449,0.06880843152855458,146,0.013962464950852242,1.0,7,7,41.78082191780822,0.0,58.21917808219178,11.730818641279495,11.773386669731867,1.502441372195257,54.166666666666664,4.498679181021592,1.2008509239188079,2.6076139616196365,72,0.15836479071344287,1.0,7,3,22.22222222222222,0.0,77.77777777777779
signal,-9777.0,10.0,2,no-monday,50,3.0,0.0,none,-1.7619540882447993,-0.6370280470365253,0.9717951636503827,44.36619718309859,16.714675056348447,-0.03206281939867879,-0.10541360106043979,142,-0.006137571303692275,1.0,7,6,40.140845070422536,0.0,59.859154929577464,7.481797678253077,7.508432000871124,1.2637442168330992,53.086419753086425,7.909293388801553,0.7718705251922499,0.9459502019290688,81,0.09312100643549366,0.9999999999999999,7,3,24.691358024691358,0.0,75.30864197530865
signal,-9744.0,10.0,2,no-monday,100,3.0,0.0,none,5.214348722305617,1.9989789575418637,1.073912502858042,45.16129032258064,19.097734131996635,0.21585695831139445,0.27303494154154223,155,0.03978511790919376,0.9999999999999999,7,6,41.29032258064516,0.0,58.70967741935483,13.987551851546964,14.038810431551996,1.3941534400018696,54.45544554455446,9.155936662940988,1.2250942977767516,1.5277029938577587,101,0.13376960615170264,0.9999999999999999,7,3,23.762376237623762,0.0,76.23762376237624
signal,-9752.0,10.0,2,no-monday,200,3.0,0.0,none,1.1942033076381753,0.6984129270112271,1.0183208112353643,43.53741496598639,17.153335355995235,0.09797598648794774,0.06961930626633445,147,0.014689023965009854,1.0,5,6,42.17687074829932,0.0,57.82312925170068,13.987551851546964,14.038810431551996,1.3941534400018696,54.45544554455446,9.155936662940988,1.2250942977767516,1.5277029938577587,101,0.13376960615170264,0.9999999999999999,7,3,23.762376237623762,0.0,76.23762376237624
signal,-9661.0,10.0,2,no-friday,0,3.0,0.0,none,-21.610384475869626,-7.8486347926612465,0.7713433266205778,41.00418410041841,30.104359628864252,-0.7006644135046869,-0.7178490006859156,239,-0.09664498206807365,0.9999999999999999,5,9,39.33054393305439,0.0,60.66945606694561,17.871274873536546,17.937848416047153,1.4942004033211074,52.0,8.55977020185873,1.4310814299674688,2.0878218050358233,100,0.16924358012222881,0.9999999999999999,11,5,25.0,0.0,75.0
signal,-9788.0,10.0,2,no-friday,20,3.0,0.0,none,-8.5242237396994,-3.029010258204967,0.8656907127301912,41.54929577464789,18.12928692612671,-0.30753074802189845,-0.4701907898768407,142,-0.0569949002801414,1.0,6,8,39.436619718309856,0.0,60.56338028169014,16.66998195443523,16.731770536860214,1.7265120091151531,52.85714285714286,3.6987983973586047,1.5339081884350678,4.50686416603285,70,0.22546748444230844,1.0,10,5,22.857142857142858,0.0,77.14285714285715
signal,-9781.0,10.0,2,no-friday,50,3.0,0.0,none,-8.660530235217434,-3.2041354377117637,0.8573043106369189,43.16546762589928,19.620172696339267,-0.32502278493603387,-0.44140948039837163,139,-0.05946152042383956,1.0,6,5,38.84892086330935,0.0,61.15107913669065,10.429330871677479,10.466958183901397,1.3644058298938664,50.0,7.305793223180634,0.974898757083744,1.4275425751971924,80,0.12879786000905713,0.9999999999999999,9,5,26.25,0.0,73.75
signal,-9751.0,10.0,2,no-friday,100,3.0,0.0,none,-4.418857174699209,-1.7444496197260628,0.9334352640173651,42.95302013422819,21.029081530690497,-0.13567495059949233,-0.21013077381673523,149,-0.024092592834392638,1.0,5,5,39.59731543624161,0.0,60.40268456375839,17.871274873536546,17.937848416047153,1.4942004033211074,52.0,8.55977020185873,1.4310814299674688,2.0878218050358233,100,0.16924358012222881,0.9999999999999999,11,5,25.0,0.0,75.0
signal,-9763.0,10.0,2,no-friday,200,3.0,0.0,none,-17.771787693155826,-10.838214688149838,0.7008285557657196,37.22627737226277,25.926458648960647,-0.9604134584959059,-0.6854691546494056,137,-0.13720227034156665,1.0,5,9,43.79562043795621,0.0,56.20437956204379,17.871274873536546,17.937848416047153,1.4942004033211074,52.0,8.55977020185873,1.4310814299674688,2.0878218050358233,100,0.16924358012222881,0.9999999999999999,11,5,25.0,0.0,75.0
signal,-9736.0,10.0,2,tue-thu,0,3.0,0.0,none,-17.006190830985958,-6.114973974485183,0.7878107082910645,41.17647058823529,26.624543574409575,-0.565581863713834,-0.6387411218320983,187,-0.09373389869387627,0.9999999999999999,6,8,43.85026737967914,0.0,56.14973262032086,13.852509560341186,13.903243736955751,1.5050798871507423,54.54545454545454,10.109843907232463,1.300730944242009,1.3702001423020256,77,0.17318451399572887,1.0,9,4,24.675324675324674,0.0,75.32467532467533
signal,-9837.0,10.0,2,tue-thu,20,3.0,0.0,none,-3.5198664061454887,-1.2294336502502001,0.9320481822175111,44.14414414414414,14.45677858594573,-0.11670184119097443,-0.24347515493993624,111,-0.025864037535422837,0.9999999999999999,6,6,42.34234234234234,0.0,57.65765765765766,11.330573851787417,11.371616875552192,1.6491642637952664,53.84615384615385,6.373147766350029,1.2512593850236218,1.7778614692746344,52,0.2115167420663712,1.0,8,6,23.076923076923077,0.0,76.92307692307693
signal,-9830.0,10.0,2,tue-thu,50,3.0,0.0,none,-4.266723625491553,-1.5553412431092317,0.9157645067095627,44.03669724770643,17.196256522197917,-0.1530370299333967,-0.24811932876110684,109,-0.033573619569254566,0.9999999999999999,6,6,42.201834862385326,0.0,57.798165137614674,5.583117416595851,5.602817575772701,1.2428120109410787,50.81967213114754,9.792309501588935,0.6281089121599945,0.5701532836242476,61,0.09371457723228714,1.0000000000000002,7,6,27.86885245901639,0.0,72.1311475409836
signal,-9804.0,10.0,2,tue-thu,100,3.0,0.0,none,0.8680306566771545,0.3371128695736081,1.0154114070302447,44.537815126050425,18.251813696943508,0.06773775035453826,0.047558597249023914,119,0.014294177154437464,1.0,6,6,42.857142857142854,0.0,57.14285714285714,13.852509560341186,13.903243736955751,1.5050798871507423,54.54545454545454,10.109843907232463,1.300730944242009,1.3702001423020256,77,0.17318451399572887,1.0,9,4,24.675324675324674,0.0,75.32467532467533
signal,-9815.0,10.0,2,tue-thu,200,3.0,0.0,none,-11.0755446847966,-6.650422466488459,0.7794530009151039,38.88888888888889,21.381214316089636,-0.6016313717712035,-0.5180035390441838,108,-0.10241111377970756,0.9999999999999999,6,8,47.22222222222222,0.0,52.77777777777778,13.852509560341186,13.903243736955751,1.5050798871507423,54.54545454545454,10.109843907232463,1.300730944242009,1.3702001423020256,77,0.17318451399572887,1.0,9,4,24.675324675324674,0.0,75.32467532467533
signal,-53.702327883629295,10.0,3,all,0,3.0,0.0,none,-7.207153987588811,-2.4686459415872664,0.9596885537805412,44.7463768115942,24.676714332613013,-0.09694911117051248,-0.29206295013367145,552,-0.008857088624228206,0.9999999999999999,7,15,29.347826086956523,0.0,70.65217391304348,18.763206456491144,18.83336004851486,1.2100787759105958,51.55555555555556,13.027634870318428,1.0513874737484334,1.4402619234624376,225,0.08051808109564508,1.0,10,7,26.222222222222225,0.0,73.77777777777777
signal,-3.096590828271773,10.0,3,all,20,3.0,0.0,none,3.617389890572209,1.2284773587786457,1.0289080822389076,44.83775811209439,15.59295809713188,0.1373358036410726,0.2319886879730396,339,0.01530843418504958,0.9999999999999999,5,6,27.13864306784661,0.0,72.86135693215338,16.138666206061835,16.19835204068729,1.2495302589802593,50.887573964497044,10.332869947559908,1.0337851135424534,1.561876447489108,169,0.09280124628718392,1.0,10,7,25.443786982248522,0.0,74.55621301775149
signal,-47.351760771097815,10.0,3,all,50,3.0,0.0,none,-1.237331337380776,-0.4444106564323258,0.9888844921996123,46.95121951219512,20.217886840712996,0.004586430155269334,-0.06119983493473449,328,0.0004577806649659615,0.9999999999999999,7,6,25.914634146341463,0.0,74.08536585365853,9.932170997317534,9.967924910901527,1.1346751845425,50.526315789473685,13.12860544299973,0.6516432730322099,0.75652901905232,190,0.053935102888081635,0.9999999999999999,10,7,27.368421052631582,0.0,72.63157894736842
signal,-1.0423972551179013,10.0,3,all,100,3.0,0.0,none,11.129292080003905,4.162908359604267,1.087129746366119,47.12643678160919,19.223318870110518,0.3432389221414311,0.5789474832729506,348,0.03502029061532559,0.9999999999999999,7,8,27.298850574712645,0.0,72.70114942528735,18.763206456491144,18.83336004851486,1.2100787759105958,51.55555555555556,13.027634870318428,1.0513874737484334,1.4402619234624376,225,0.08051808109564508,1.0,10,7,26.222222222222225,0.0,73.77777777777777
signal,-46.550440814942675,10.0,3,all,200,3.0,0.0,none,-0.9436519704944857,-0.5329964558129618,0.9913035987773867,45.141065830721004,17.60662960256496,0.01897255690021949,-0.053596400435266325,319,0.001399759283435526,1.0,7,8,28.526645768025077,0.0,71.47335423197492,18.763206456491144,18.83336004851486,1.2100787759105958,51.55555555555556,13.027634870318428,1.0513874737484334,1.4402619234624376,225,0.08051808109564508,1.0,10,7,26.222222222222225,0.0,73.77777777777777
signal,-48.970433631656086,10.0,3,no-monday,0,3.0,0.0,none,-1.756990352464216,-0.5916846872124681,0.9893557199336419,45.2,24.98318192098288,0.017163817971105968,-0.07032692464960016,500,0.0013615974758815668,1.0,7,13,30.0,0.0,70.0,14.71403115824057,14.768120289412412,1.184179115415943,52.475247524752476,13.942329330280268,0.8978025642278945,1.0553495624496763,202,0.07191790996023953,0.9999999999999999,9,7,26.237623762376238,0.0,73.76237623762376
signal,-0.045790228753723294,10.0,3,no-monday,20,3.0,0.0,none,9.28597742468682,3.098146586037731,1.0815951890715088,46.103896103896105,13.641230452496922,0.2818759311622065,0.6807287258303809,308,0.03380495734441541,1.0,5,8,26.948051948051948,0.0,73.05194805194806,10.823573797686059,10.862692183355005,1.184004053704345,50.993377483443716,12.221429544688567,0.7688153537839095,0.8856225663379931,151,0.07218249866903173,1.0,9,7,25.82781456953642,0.0,74.17218543046357
signal,-3.963266698056577,10.0,3,no-monday,50,3.0,0.0,none,3.513561868825299,1.243017332059737,1.0344541829847855,47.651006711409394,18.666560170663836,0.1452896117224872,0.18822760255246035,298,0.0159589894764221,1.0,7,8,25.838926174496645,0.0,74.16107382550335,5.107775503582168,5.12575800466446,1.075398845542201,50.877192982456144,15.238851609284666,0.38503233615755,0.3351811300839837,171,0.0331019295858506,1.0,9,7,28.07017543859649,0.0,71.9298245614035
signal,2.2418018014098715,10.0,3,no-monday,100,3.0,0.0,none,17.27619600519632,6.353102687663226,1.1461289305903446,48.113207547169814,17.25197348679638,0.5061608450518124,1.0014040433355915,318,0.054961838200741714,0.9999999999999999,7,8,27.358490566037734,0.0,72.64150943396226,14.71403115824057,14.768120289412412,1.184179115415943,52.475247524752476,13.942329330280268,0.8978025642278945,1.0553495624496763,202,0.07191790996023953,0.9999999999999999,9,7,26.237623762376238,0.0,73.76237623762376
signal,0.09489257497423376,10.0,3,no-monday,200,3.0,0.0,none,7.122987924958468,3.9545715130030024,1.070770077384014,46.55172413793103,13.460138733089922,0.3080462686842585,0.5291912710711941,290,0.028216668827593588,1.0,7,8,28.27586206896552,0.0,71.72413793103448,14.71403115824057,14.768120289412412,1.184179115415943,52.475247524752476,13.942329330280268,0.8978025642278945,1.0553495624496763,202,0.07191790996023953,0.9999999999999999,9,7,26.237623762376238,0.0,73.76237623762376
signal,-75.05738900257221,10.0,3,no-friday,0,3.0,0.0,none,-24.539056691323758,-8.979714680714856,0.8206695380311005,43.42723004694836,33.495220592708705,-0.6570992776551862,-0.7326136761334081,426,-0.061907359199377336,1.0,7,11,30.046948356807512,0.0,69.95305164319248,14.27485344024273,14.327229519096152,1.211244229101183,50.29239766081871,13.99618813676582,0.9224580565133672,1.019910085571435,171,0.08235564543176278,1.0,12,9,27.485380116959064,0.0,72.51461988304094
signal,-54.343580685170174,10.0,3,no-friday,20,3.0,0.0,none,-7.294775934566444,-2.569056807377512,0.9255479520061014,44.06130268199234,19.694169547516992,-0.1969482807581613,-0.3704028198277676,261,-0.024520794203152254,1.0000000000000002,7,6,28.735632183908045,0.0,71.26436781609196,9.548770229930215,9.583084703249757,1.193442882437742,48.0,12.428377487091879,0.7234238501396476,0.7683038465678704,125,0.07758707659469923,1.0,9,13,28.000000000000004,0.0,72.0
signal,-57.45801231928731,10.0,3,no-friday,50,3.0,0.0,none,-8.626746213652826,-3.175888845740804,0.9065274925303529,45.490196078431374,23.307911325764984,-0.26373880388771975,-0.37012094705014026,255,-0.03100648058519512,0.9999999999999999,10,6,27.84313725490196,0.0,72.15686274509804,3.5046936934509,3.516938246415857,1.0625354410523444,47.55244755244755,14.959581448552639,0.2970508789302376,0.23427752343899863,143,0.02836221952105765,1.0000000000000002,8,9,29.37062937062937,0.0,70.62937062937063
signal,-4.77841736514572,10.0,3,no-friday,100,3.0,0.0,none,2.781097362287288,1.0658809118351709,1.027268698522835,46.26865671641791,20.44739650336983,0.1284526759288812,0.13601229681387308,268,0.015041468499412812,0.9999999999999999,7,6,28.73134328358209,0.0,71.26865671641791,14.27485344024273,14.327229519096152,1.211244229101183,50.29239766081871,13.99618813676582,0.9224580565133672,1.019910085571435,171,0.08235564543176278,1.0,12,9,27.485380116959064,0.0,72.51461988304094
signal,-9590.0,10.0,3,no-friday,200,3.0,0.0,none,-15.363537356179302,-9.23177792964891,0.8175901791997103,41.84100418410041,24.640356184358524,-0.6777242172242167,-0.6235111717229127,239,-0.06549078574493888,0.9999999999999999,7,7,31.799163179916317,0.0,68.20083682008368,14.27485344024273,14.327229519096152,1.211244229101183,50.29239766081871,13.99618813676582,0.9224580565133672,1.019910085571435,171,0.08235564543176278,1.0,12,9,27.485380116959064,0.0,72.51461988304094
signal,-69.94746547663851,10.0,3,tue-thu,0,3.0,0.0,none,-20.106877846004988,-7.23980645608756,0.8370765333461893,43.85026737967914,29.226790208106667,-0.5388448513443653,-0.6879605219333296,374,-0.05562198759470589,0.9999999999999999,7,9,31.016042780748666,0.0,68.98395721925134,10.37870641316696,10.416142608826839,1.1771758253031581,51.35135135135135,14.586389591650228,0.7458959669360598,0.7115336079538217,148,0.07090314144783565,1.0,11,8,27.7027027027027,0.0,72.2972972972973
signal,-9663.0,10.0,3,tue-thu,20,3.0,0.0,none,-2.223159306898048,-0.7695272577583512,0.9743288560254875,45.65217391304348,14.941168276473382,-0.03673016362986065,-0.14879420844209837,230,-0.005119824407280835,0.9999999999999999,7,9,28.695652173913043,0.0,71.30434782608695,4.535264771180336,4.551188331009826,1.1037678329891782,47.66355140186916,14.240052197278363,0.4013994304472352,0.3184865271805072,107,0.04593019860586092,0.9999999999999999,8,18,28.971962616822427,0.0,71.02803738317756
signal,-9651.0,10.0,3,tue-thu,50,3.0,0.0,none,-4.2313144526354485,-1.5347583356422945,0.9487955381389458,46.22222222222222,19.91175515704232,-0.11532731526997832,-0.21250333881987954,225,-0.014671225526043571,1.0,10,9,28.000000000000004,0.0,72.0,-1.0376306626043275,-1.0411753400494717,0.9793761105710187,47.58064516129033,16.71889081398804,-0.03897637274247019,-0.06206336736981275,124,-0.004285824177772677,1.0,7,10,30.64516129032258,0.0,69.35483870967742
signal,-9614.0,10.0,3,tue-thu,100,3.0,0.0,none,8.466236887490197,3.190955207660373,1.0919466195547929,47.47899159663865,16.520345683001814,0.3074022856333504,0.5124733495256891,238,0.03916771836783696,1.0,7,9,28.991596638655466,0.0,71.00840336134453,10.37870641316696,10.416142608826839,1.1771758253031581,51.35135135135135,14.586389591650228,0.7458959669360598,0.7115336079538217,148,0.07090314144783565,1.0,11,8,27.7027027027027,0.0,72.2972972972973
signal,-9642.0,10.0,3,tue-thu,200,3.0,0.0,none,-8.471178817286907,-5.010132026811687,0.888516325711163,43.333333333333336,18.91932260347987,-0.35793052220322896,-0.4477527549389525,210,-0.03769517640216276,0.9999999999999999,7,9,31.9047619047619,0.0,68.0952380952381,10.37870641316696,10.416142608826839,1.1771758253031581,51.35135135135135,14.586389591650228,0.7458959669360598,0.7115336079538217,148,0.07090314144783565,1.0,11,8,27.7027027027027,0.0,72.2972972972973
signal,-0.5508066163886376,10.0,4,all,0,3.0,0.0,none,15.868948698546248,5.049884172097774,1.206790938325596,46.42857142857143,9.925913921920525,0.5257588637904791,1.5987393023327598,252,0.0626101364241857,1.0,7,7,17.063492063492063,0.0,82.93650793650794,1.5776606965486994,1.5875167996507678,1.0624076492083692,54.736842105263165,6.282897975200585,0.22760077194340944,0.2511039814391275,95,0.018796873256740572,1.0,7,7,17.894736842105264,0.0,82.10526315789474
