date,side,asia_open,asia_high,asia_low,london_open,ny_open,or_high,or_low,or_range,trend_points,london_agrees,proximity_points,entry,initial_stop,target,exit,exit_time_utc,exit_reason,result_r
2026-03-04,LONG,24695.09,24787.23,24483.68,24640.43,24837.25,24953.36,24820.79,132.5699999999997,142.15999999999985,True,166.13000000000102,24835.79,24703.22,25366.07,25105.08,2026-03-04T20:59:00+00:00,time,2.0313042166402764
2026-03-13,LONG,24568.15,24660.96,24477.41,24479.52,24649.36,24772.31,24612.63,159.6800000000003,81.20999999999913,True,111.35000000000218,24773.37,24613.69,25412.09,24613.69,2026-03-13T14:42:00+00:00,stop,-1.0
2026-03-16,LONG,24290.66,24577.04,24289.07,24575.78,24664.98,24728.12,24633.52,94.59999999999854,374.3199999999997,True,151.0799999999981,24685.27,24590.670000000002,25063.669999999995,24685.27,2026-03-16T19:20:00+00:00,stop,0.0
2026-03-17,LONG,24665.33,24681.15,24528.85,24554.08,24798.74,24872.52,24762.85,109.67000000000189,133.40999999999985,True,191.36999999999898,24862.71,24753.039999999997,25301.390000000007,24753.039999999997,2026-03-17T15:36:00+00:00,stop,-1.0
2026-03-30,LONG,23011.31,23247.41,22926.41,23222.18,23340.22,23370.4,23210.79,159.61000000000058,328.90999999999985,True,122.9900000000016,23232.06,23072.45,23870.500000000004,23072.45,2026-03-30T17:15:00+00:00,stop,-1.0
2026-03-31,LONG,22959.47,23240.69,22802.11,23129.69,23220.72,23306.12,23219.68,86.43999999999869,261.25,True,65.43000000000029,23257.68,23171.24,23603.439999999995,23257.68,2026-03-31T14:52:00+00:00,stop,0.0
2026-04-01,LONG,23731.22,24015.68,23722.08,24010.69,23928.46,24033.17,23883.01,150.15999999999985,197.23999999999796,False,17.489999999997963,23938.49,23788.33,24539.13,24040.86,2026-04-01T19:59:00+00:00,time,0.6817394778902442
2026-04-06,LONG,23932.56,24177.66,23833.45,24106.99,24113.39,24221.94,24095.94,126.0,180.8299999999981,True,44.279999999998836,24180.89,24054.89,24684.89,24054.89,2026-04-06T17:13:00+00:00,stop,-1.0
2026-04-08,LONG,24387.8,25058.49,24220.7,25026.72,25054.75,25105.09,24945.47,159.61999999999898,666.9500000000007,True,46.599999999998545,24957.54,24797.920000000002,25596.019999999997,24797.920000000002,2026-04-08T14:56:00+00:00,stop,-1.0
2026-04-10,LONG,25087.45,25158.77,25049.92,25084.43,25171.56,25225.95,25148.68,77.27000000000044,84.11000000000058,True,67.18000000000029,25183.63,25106.36,25492.710000000003,25106.36,2026-04-10T15:57:00+00:00,stop,-1.0
2026-04-13,LONG,24828.6,24985.19,24777.22,24981.43,25082.1,25102.72,25040.92,61.80000000000291,253.5,True,117.53000000000247,25050.82,24989.019999999997,25298.02000000001,25298.02000000001,2026-04-13T16:51:00+00:00,target,4.0
2026-04-14,LONG,25437.03,25486.48,25429.8,25452.84,25524.21,25621.86,25524.21,97.65000000000146,87.18000000000029,True,135.38000000000102,25618.77,25521.12,26009.370000000006,25867.25,2026-04-14T19:59:00+00:00,time,2.5445980542754314
2026-04-16,LONG,26227.03,26357.2,26217.97,26352.38,26310.54,26324.07,26217.23,106.84000000000015,83.51000000000204,False,33.13000000000102,26266.58,26159.74,26693.940000000002,26159.74,2026-04-16T13:54:00+00:00,stop,-1.0
2026-04-20,LONG,26455.46,26593.77,26415.94,26566.66,26674.41,26703.8,26611.53,92.27000000000044,218.95000000000073,True,110.02999999999884,26632.18,26539.91,27001.260000000002,26539.91,2026-04-20T14:51:00+00:00,stop,-1.0
2026-04-21,LONG,26638.75,26736.62,26638.54,26726.43,26688.82,26705.65,26607.6,98.05000000000291,50.06999999999971,False,30.969999999997526,26651.350000000002,26553.3,27043.550000000014,26651.350000000002,2026-04-21T14:57:00+00:00,stop,0.0
2026-04-22,LONG,26615.82,26738.68,26611.18,26718.33,26764.04,26774.38,26696.48,77.90000000000146,148.22000000000116,True,35.70000000000073,26737.850000000002,26659.95,27049.450000000008,26962.74,2026-04-22T19:59:00+00:00,time,2.8869062901154714
2026-04-24,LONG,26897.07,27016.98,26884.68,26953.83,27090.78,27139.89,27056.71,83.18000000000029,193.70999999999913,True,122.90999999999985,27099.25,27016.07,27431.97,27016.07,2026-04-24T13:56:00+00:00,stop,-1.0
2026-04-30,LONG,27114.14,27514.17,27077.8,27175.26,27386.52,27386.52,27163.61,222.90999999999985,272.380000000001,True,127.64999999999782,27239.79,27016.88,28131.43,27470.28,2026-04-30T19:59:00+00:00,time,1.0340047552823926
2026-05-05,LONG,27667.01,27788.44,27635.16,27782.61,27890.68,27984.93,27872.85,112.08000000000175,223.6700000000019,True,196.4900000000016,27983.7,27871.62,28432.020000000008,28038.54,2026-05-05T19:59:00+00:00,time,0.489293361884362
2026-05-06,LONG,28162.39,28323.32,28150.51,28241.4,28295.07,28387.55,28242.64,144.90999999999985,132.6800000000003,True,64.22999999999956,28387.800000000003,28242.890000000003,28967.440000000002,28616.67,2026-05-06T19:59:00+00:00,time,1.5793941066868786
2026-05-07,LONG,28566.4,28655.51,28546.46,28645.17,28659.03,28690.02,28630.5,59.52000000000044,92.62999999999738,True,34.51000000000204,28649.660000000003,28590.140000000003,28887.740000000005,28649.660000000003,2026-05-07T16:05:00+00:00,stop,0.0
2026-05-08,LONG,28456.54,28746.22,28451.27,28743.91,28784.91,28904.48,28771.52,132.95999999999913,328.369999999999,True,158.2599999999984,28903.710000000003,28770.750000000004,29435.55,29245.3,2026-05-08T19:59:00+00:00,time,2.5691185318892806
2026-05-13,LONG,29062.17,29269.99,28974.85,29228.22,29204.77,29205.17,29098.8,106.36999999999898,142.60000000000218,False,64.82000000000335,29128.83,29022.460000000003,29554.309999999998,29022.460000000003,2026-05-13T13:48:00+00:00,stop,-1.0
2026-05-18,LONG,29082.67,29222.0,28864.07,29047.16,29276.9,29293.01,29096.36,196.64999999999782,194.2300000000032,True,71.0099999999984,29103.0,28906.350000000002,29889.59999999999,28906.350000000002,2026-05-18T15:29:00+00:00,stop,-1.0
2026-05-20,LONG,28869.99,28979.49,28739.55,28979.34,29011.8,29092.3,28962.04,130.2599999999984,141.80999999999767,True,112.80999999999767,29079.34,28949.08,29600.379999999994,28949.08,2026-05-20T14:13:00+00:00,stop,-1.0
2026-05-22,LONG,29397.45,29552.25,29394.25,29508.44,29522.95,29658.09,29496.58,161.5099999999984,125.5,True,105.84000000000015,29584.780000000002,29423.270000000004,30230.819999999996,29493.74,2026-05-22T19:59:00+00:00,time,-0.5636802674757091
2026-05-25,LONG,29637.38,29947.9,29637.01,29922.2,29892.97,29928.51,29892.62,35.88999999999942,255.59000000000015,False,19.390000000003056,29926.920000000002,29886.920000000002,30086.920000000002,29886.920000000002,2026-05-25T14:32:00+00:00,stop,-1.0
2026-05-27,LONG,30014.5,30117.03,29987.57,30034.83,30146.0,30149.87,29924.08,225.78999999999724,131.5,True,32.840000000000146,29940.25,29714.460000000003,30843.40999999999,30005.19,2026-05-27T19:59:00+00:00,time,0.2876123831879157
2026-06-09,LONG,29439.81,29678.45,29308.48,29627.26,29739.95,29773.4,29636.53,136.87000000000262,300.1399999999994,True,94.95000000000073,29770.74,29633.87,30318.220000000012,29633.87,2026-06-09T14:00:00+00:00,stop,-1.0
2026-06-11,LONG,28475.72,28812.89,28278.08,28802.59,28763.83,28794.15,28662.41,131.7400000000016,288.1100000000006,False,18.739999999997963,28749.45,28617.71,29276.410000000007,28749.45,2026-06-11T14:55:00+00:00,stop,0.0
2026-06-12,LONG,29461.64,29658.62,29350.43,29375.88,29517.6,29518.77,29282.63,236.13999999999942,55.95999999999913,True,139.84999999999854,29300.170000000002,29064.030000000002,30244.73,29673.48,2026-06-12T19:59:00+00:00,time,1.5808842212246912
2026-06-15,LONG,29959.53,30290.8,29938.95,30284.03,30368.47,30467.85,30341.75,126.09999999999854,408.9400000000023,True,177.04999999999927,30438.510000000002,30312.410000000003,30942.909999999996,30609.39,2026-06-15T19:59:00+00:00,time,1.3551149881046738
2026-06-17,LONG,30074.96,30286.12,30051.1,30285.03,30268.68,30268.68,30139.22,129.45999999999913,193.72000000000116,False,17.43999999999869,30262.98,30133.52,30780.819999999996,30133.52,2026-06-17T13:57:00+00:00,stop,-1.0
2026-06-18,LONG,29901.09,30183.19,29840.78,30164.8,30342.18,30357.07,30136.66,220.40999999999985,441.09000000000015,True,173.88000000000102,30147.63,29927.22,31029.27,30440.44,2026-06-18T19:59:00+00:00,time,1.328478744158604
2026-06-22,LONG,30308.62,30498.96,30094.25,30493.82,30578.1,30683.2,30512.76,170.44000000000233,269.47999999999956,True,184.2400000000016,30546.190000000002,30375.75,31227.95000000001,30546.190000000002,2026-06-22T14:24:00+00:00,stop,0.0
2026-06-29,LONG,29084.56,29463.35,29067.34,29410.38,29430.05,29576.27,29339.82,236.45000000000073,345.48999999999796,True,112.92000000000189,29567.11,29330.66,30512.910000000003,29330.66,2026-06-29T14:00:00+00:00,stop,-1.0
2026-07-03,LONG,29358.32,29675.82,29312.18,29629.84,29709.08,29743.65,29694.53,49.12000000000262,350.76000000000204,True,67.83000000000175,29718.72,29669.6,29915.20000000001,29691.79,2026-07-03T16:59:00+00:00,time,-0.5482491856677292
2026-07-14,LONG,29269.34,29472.54,29128.72,29387.63,29637.16,29637.92,29509.29,128.62999999999738,367.8199999999997,True,165.37999999999738,29578.65,29450.020000000004,30093.16999999999,29450.020000000004,2026-07-14T14:15:00+00:00,stop,-1.0
2026-07-15,LONG,29628.74,29885.2,29573.75,29857.57,29782.9,29804.2,29660.16,144.04000000000087,154.15999999999985,False,81.0,29662.41,29518.37,30238.570000000003,29518.37,2026-07-15T14:24:00+00:00,stop,-1.0
2026-07-21,LONG,28644.36,29003.69,28550.3,28995.88,29072.02,29094.87,28985.71,109.15999999999985,427.65999999999985,True,91.18000000000029,28999.74,28890.58,29436.38,29167.46,2026-07-21T19:59:00+00:00,time,1.5364602418468096
2026-07-27,LONG,28392.08,28603.31,28389.85,28565.06,28460.82,28487.04,28298.82,188.22000000000116,68.73999999999796,False,116.27000000000044,28326.74,28138.52,29079.620000000006,28138.52,2026-07-27T14:11:00+00:00,stop,-1.0
2026-07-31,LONG,28207.07,28496.71,28192.49,28370.97,28462.71,28610.45,28301.47,308.97999999999956,255.63999999999942,True,113.7400000000016,28305.4,27996.420000000002,29541.32,27996.420000000002,2026-07-31T14:10:00+00:00,stop,-1.0
2026-08-05,LONG,29690.46,29887.95,29675.72,29867.95,29873.2,29957.2,29808.7,148.5,182.7400000000016,True,69.25,29950.54,29802.04,30544.54,29802.04,2026-08-05T14:23:00+00:00,stop,-1.0
2026-08-07,LONG,29423.45,29523.7,29359.95,29455.45,29615.44,29715.94,29586.95,128.98999999999796,191.98999999999796,True,192.23999999999796,29694.15,29565.160000000003,30210.109999999993,29565.160000000003,2026-08-07T13:57:00+00:00,stop,-1.0
