session,buffer_pips,minimum_asia_range_pips,maximum_asia_range_pips,stop_mode,stop_value,reward_risk,management,score,train_pf,train_return,train_trades,validation_pf,validation_return,validation_trades
london_0800,5.0,15.0,40.0,asia_fraction,0.5,1.5,none,-500.0964717749122,0.8279465180988583,-31.463656909153524,369,1.0464036322810033,1.7468530592180675,108
london_0800,5.0,15.0,40.0,asia_fraction,0.5,1.5,trail_1_5r,-500.0964717749122,0.8279465180988583,-31.463656909153524,369,1.0464036322810033,1.7468530592180675,108
london_0800,2.0,15.0,40.0,asia_fraction,0.5,3.0,none,-500.0969046615436,0.8363493808884366,-33.432492972930504,387,1.1363527209172548,7.80751418665333,125
london_0800,5.0,15.0,40.0,asia_fraction,0.5,2.0,none,-500.09742796342374,0.8314299343752819,-31.95615809265081,369,1.074534959038245,3.112272749782985,108
london_0800,0.0,15.0,60.0,asia_fraction,0.5,1.5,be_1r,-500.0975188600546,0.8255550434463285,-35.99656659216648,455,0.8018476759599054,-12.755656200051257,133
london_0800,5.0,15.0,40.0,asia_fraction,0.5,3.0,none,-500.09884285959225,0.8315749890672012,-32.61650446090639,369,1.153497195362328,7.236247661925099,108
london_0800,0.0,15.0,40.0,asia_fraction,0.5,1.5,be_1r,-500.0991490024881,0.8322699763677796,-31.580899542098596,396,0.8000244700250836,-12.678920337286891,130
london_0800,5.0,15.0,60.0,asia_fraction,0.5,2.0,none,-500.1001432086329,0.8227005722781161,-36.48108077037077,425,1.0671647960766932,2.7940380570347756,111
london_0800,5.0,15.0,40.0,asia_fraction,0.5,3.0,be_1r,-500.1007711923621,0.8101234894488993,-32.92898728344209,369,1.055930638173145,1.9501539252334332,108
london_0800,5.0,15.0,100.0,asia_fraction,0.5,2.0,none,-500.1011134241964,0.8202255299351329,-37.26857661315537,433,1.0923450668002448,4.123592387898123,113
new_york_0800,2.0,15.0,40.0,asia_fraction,0.5,1.5,none,-500.1018930286075,0.8361546003762254,-35.07897019334859,397,1.0151320216991637,0.2051329186974593,132
new_york_0800,2.0,15.0,40.0,asia_fraction,0.5,1.5,trail_1_5r,-500.1018930286075,0.8361546003762254,-35.07897019334859,397,1.0151320216991637,0.2051329186974593,132
london_0800,2.0,15.0,40.0,asia_fraction,0.5,1.5,none,-500.10319616774206,0.8194633469772719,-34.48841950306677,387,0.9683075815800033,-2.600347118704849,125
london_0800,2.0,15.0,40.0,asia_fraction,0.5,1.5,trail_1_5r,-500.10319616774206,0.8194633469772719,-34.48841950306677,387,0.9683075815800033,-2.600347118704849,125
london_0800,2.0,15.0,60.0,asia_fraction,0.5,3.0,none,-500.1032948634956,0.8222476014964009,-39.03249396014179,445,1.1315871863440603,7.617580616001063,128
london_0800,5.0,15.0,40.0,asia_fraction,0.5,2.0,be_1r,-500.1035488406268,0.8048897500470111,-33.34185233597844,369,1.0326943372454063,0.9406526672835813,108
london_0800,5.0,15.0,60.0,asia_fraction,0.5,3.0,none,-500.1036724931864,0.8190807660750138,-37.716190952394314,425,1.1447556896645859,6.90528517398763,111
london_0800,2.0,15.0,40.0,asia_fraction,0.5,3.0,be_1r,-500.10430136164024,0.8047965462892642,-35.11939412878543,387,1.0136362920343123,-0.13346404085399222,125
new_york_0800,0.0,15.0,40.0,asia_fraction,0.5,3.0,none,-500.1043707387546,0.8524297441798842,-37.10007239076999,400,1.2045836743158134,15.070977585889178,132
london_0800,2.0,15.0,60.0,asia_fraction,0.5,1.5,trail_1_5r,-500.1044741814728,0.8142324587733786,-38.81973034951408,445,0.9660910864503827,-2.7719442841863895,128
london_0800,2.0,15.0,60.0,asia_fraction,0.5,1.5,none,-500.1044741814728,0.8142324587733786,-38.81973034951408,445,0.9660910864503827,-2.7719442841863895,128
london_0800,5.0,15.0,100.0,asia_fraction,0.5,3.0,none,-500.1045775025688,0.8166917853019805,-38.48837412699226,433,1.169453633508495,8.288015024685746,113
new_york_0800,0.0,15.0,40.0,asia_fraction,0.5,3.0,trail_1_5r,-500.10462818754314,0.8338544744976725,-36.31014401345099,400,1.1569610389488905,10.02454757338176,132
london_0800,5.0,15.0,60.0,asia_fraction,0.5,1.5,be_1r,-500.10556142740404,0.7980534808152014,-37.610259195757834,425,0.97878068442485,-1.5860691924586945,111
london_0800,2.0,15.0,100.0,asia_fraction,0.5,3.0,none,-500.10605703446663,0.8167169810964745,-40.43192556187859,455,1.153100351841664,9.108695100098618,130
london_0800,5.0,15.0,40.0,asia_fraction,0.5,1.5,be_1r,-500.1064078092171,0.7995027841197768,-33.84385958700074,369,0.9846349845453695,-1.2813946449396818,108
london_0800,5.0,15.0,100.0,asia_fraction,0.5,1.5,be_1r,-500.10643153730894,0.795763183539352,-38.38375569273252,433,1.0050364089118402,-0.31316786086723614,113
london_0800,2.0,15.0,100.0,asia_fraction,0.5,1.5,none,-500.1072104333674,0.808668517939325,-40.22404566947658,455,0.9882961515042022,-1.424783705880872,130
london_0800,2.0,15.0,100.0,asia_fraction,0.5,1.5,trail_1_5r,-500.1072104333674,0.808668517939325,-40.22404566947658,455,0.9882961515042022,-1.424783705880872,130
london_0800,5.0,15.0,60.0,asia_fraction,0.5,3.0,be_1r,-500.10905260987374,0.7913746004235681,-38.968040244211096,425,1.0486245362445739,1.635505871759202,111
london_0800,5.0,15.0,60.0,asia_fraction,0.5,2.0,be_1r,-500.1096440025364,0.7902432241943116,-38.86633507473404,425,1.025861398854622,0.6291202305451771,111
london_0800,5.0,15.0,100.0,asia_fraction,0.5,3.0,be_1r,-500.10985821756213,0.7891875548898165,-39.7247032222275,433,1.0748802607315642,2.9500755642768217,113
london_0800,5.0,15.0,100.0,asia_fraction,0.5,2.0,be_1r,-500.1104386838014,0.7880736691020395,-39.62425897467917,433,1.0521171233416122,1.9306731721589365,113
london_0800,2.0,15.0,40.0,asia_fraction,0.5,1.5,be_1r,-500.1113609721071,0.7915842514226575,-36.41171830777894,387,0.8705891097593825,-7.832438097676708,125
london_0800,2.0,15.0,60.0,asia_fraction,0.5,3.0,be_1r,-500.1120258114737,0.7886166959770285,-41.17910816772277,445,1.0105415762620895,-0.30940732186276465,128
new_york_0800,0.0,15.0,40.0,asia_fraction,0.5,2.0,none,-500.112714197679,0.8325613929942391,-38.48120114147727,400,1.1996599545525721,14.236300225213604,132
london_0800,2.0,15.0,100.0,asia_fraction,0.5,3.0,be_1r,-500.1145960934782,0.7832184023310007,-42.52926696901316,455,1.0338721678670475,1.0718733742816067,130
london_0800,2.0,15.0,60.0,asia_fraction,0.5,1.5,be_1r,-500.114738520293,0.783498042110364,-41.44332507512546,445,0.8699113110482859,-7.994817448156121,128
london_0800,2.0,15.0,100.0,asia_fraction,0.5,1.5,be_1r,-500.1172491823234,0.7781995502814713,-42.787419113168134,455,0.8932419026532441,-6.720023315730728,130
new_york_0800,0.0,15.0,40.0,asia_fraction,0.5,1.5,trail_1_5r,-500.1236248484028,0.8036885099002558,-40.66297563032782,400,1.1551715740774495,10.063180617197975,132
new_york_0800,0.0,15.0,40.0,asia_fraction,0.5,1.5,none,-500.1236248484028,0.8036885099002558,-40.66297563032782,400,1.1551715740774495,10.063180617197975,132
london_0800,5.0,0.0,40.0,asia_fraction,0.5,2.0,none,-500.1472095485985,0.7565288998121404,-46.339663673205145,404,0.753314506434582,-27.70849314671405,213
london_0800,5.0,0.0,40.0,asia_fraction,0.5,1.5,trail_1_5r,-500.14915141208047,0.7547582439072079,-45.38562385200182,404,0.7428815578135922,-28.119764792325196,213
london_0800,5.0,0.0,40.0,asia_fraction,0.5,1.5,none,-500.14915141208047,0.7547582439072079,-45.38562385200182,404,0.7428815578135922,-28.119764792325196,213
london_0800,5.0,0.0,40.0,asia_fraction,0.5,3.0,none,-500.1509771146534,0.7546010436562759,-47.40708668975165,404,0.864581603013066,-17.35192259616346,213
london_0800,5.0,0.0,40.0,asia_fraction,0.5,3.0,be_1r,-500.1576888839407,0.7153878798409983,-48.63192058839332,404,0.783378038232031,-23.74647648685523,213
london_0800,5.0,0.0,40.0,asia_fraction,0.5,3.0,trail_1_5r,-500.15870121169525,0.7680121725251273,-43.80918007704111,404,0.7264188936933542,-29.667981744520723,213
london_0800,5.0,0.0,40.0,asia_fraction,0.5,1.5,be_1r,-500.1587743780779,0.7262969046242127,-47.006844806298496,404,0.7122872260105454,-29.517950575843788,213
london_0800,5.0,0.0,40.0,asia_fraction,0.5,2.0,be_1r,-500.15984969052016,0.7286791012440311,-46.8856282369641,404,0.7103386677518873,-29.77523330558567,213
london_0800,5.0,0.0,40.0,asia_fraction,0.5,2.0,trail_1_5r,-500.1714683003705,0.7808558137758281,-42.03490456448758,404,0.7044100242790058,-31.46864569225113,213
london_0700,5.0,15.0,40.0,asia_fraction,0.5,3.0,be_1r,-500.1943635474064,0.6672410730566701,-53.176354570551034,376,1.1253111157960056,5.51870956754863,110
london_0700,5.0,15.0,40.0,asia_fraction,0.5,3.0,none,-500.19676026379284,0.6979634934571335,-53.760862700815,376,1.133635708110671,6.587468977786748,110
london_0700,5.0,15.0,40.0,asia_fraction,0.5,3.0,trail_1_5r,-500.21689878786907,0.6568840705642147,-56.877801231690306,376,1.0969858136987505,4.40592099989392,110
london_0700,5.0,15.0,40.0,asia_fraction,0.5,2.0,none,-500.21809951154034,0.6610554174029235,-57.081205795223156,376,1.0422634956166072,1.5638659397862575,110
london_0700,5.0,15.0,40.0,asia_fraction,0.5,2.0,be_1r,-500.21850784095176,0.6259049824205468,-57.027546408263376,376,1.0237135104037398,0.5159063209092984,110
london_0700,5.0,15.0,40.0,asia_fraction,0.5,2.0,trail_1_5r,-500.2211785007878,0.6501139189637746,-57.50875813322109,376,0.9813778950818993,-1.6034880406263996,110
london_0700,5.0,15.0,40.0,asia_fraction,0.5,1.5,be_1r,-500.2343486397585,0.5987848393525644,-59.39003179501137,376,1.0029405878662638,-0.43669199363391975,110
london_0700,5.0,15.0,40.0,asia_fraction,0.5,1.5,trail_1_5r,-500.24320379540626,0.6152717259374426,-60.78957706141741,376,1.0370097174436483,1.3292645805229375,110
london_0700,5.0,15.0,40.0,asia_fraction,0.5,1.5,none,-500.24320379540626,0.6152717259374426,-60.78957706141741,376,1.0370097174436483,1.3292645805229375,110
