params,lock_trigger_r,lock_profit_r,full_trades,full_wr,full_pf,full_net_r,full_return,full_dd,train_trades,train_pf,train_net_r,validation_trades,validation_pf,validation_net_r,test_trades,test_wr,test_pf,test_net_r,test_return,test_dd,score
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 1.0}",0.5,0.0,61,24.59016393442623,0.9452761726615717,-0.5000000000003013,-3.9506909930444256,20.555854370597938,17,1.1982540541884352,1.4999999999998224,18,1.2086792493855107,1.499999999999864,26,19.230769230769234,0.6567119257739037,-3.4999999999999876,-10.860431149369665,20.555854370597938,-999965.0
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.05, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.5,0.0,59,20.33898305084746,0.8345382253452093,-3.0000000000001874,-10.545559246874248,22.407950173703117,18,1.4351309869046691,1.9999999999999212,17,0.7206117446037632,-1.500000000000061,24,20.833333333333336,0.6619976513292017,-3.5000000000000475,-10.86043114936981,16.98086781727467,-999965.0
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": false, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.5,0.15,61,62.295081967213115,0.9773549784353242,0.2499999999997331,-1.5965803417191782,14.818621090037063,16,1.0918643289932588,0.500000000000026,18,0.9732955458529033,0.04999999999987806,27,55.55555555555556,0.941914365076779,-0.30000000000017096,-2.124414513830264,13.252637685989724,-999966.0
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": false, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.75,0.15,61,57.377049180327866,1.0451425883847616,2.200000000000099,3.7865242769212104,18.106022822906738,16,1.6296310049462472,3.4000000000002535,18,0.8670785599910313,-0.8999999999999831,27,55.55555555555556,0.941914365076779,-0.30000000000017096,-2.124414513830264,13.252637685989724,-999966.0
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": false, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.3,0.15,61,80.32786885245902,1.5745678142738586,7.499999999999614,23.39713275599431,11.072337235499932,16,1.689843053166755,1.4500000000000415,18,1.1619356396414333,0.7999999999997525,27,77.77777777777779,1.7918617387800189,5.24999999999982,16.03186279698403,3.0000000000000067,-999966.0
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": false, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.5,0.0,61,21.311475409836063,0.8163632007600807,-3.5000000000001332,-12.044770946676064,20.00819605536412,16,0.7226098557243157,-1.000000000000049,18,0.8269981373837517,-1.000000000000061,27,25.925925925925924,0.8436479938981256,-1.500000000000023,-5.577641456113813,14.698977176430311,-999966.0
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": false, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",1.0,0.15,61,50.81967213114754,1.0545626022968964,3.000000000000213,5.7045150773665565,24.91415630743142,16,2.39910418201905,7.450000000000251,18,0.7653898036877712,-2.0499999999999488,27,44.44444444444444,0.813451714638061,-2.4000000000000887,-8.31335065068648,19.016304774350587,-999966.0
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.1, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.3,0.15,53,77.35849056603774,1.0397522383467122,0.900000000000474,1.6342630541189784,17.367318675274756,17,2.310270553259143,2.950000000000111,13,3.1559650434574564,2.1499999999999817,23,60.86956521739131,0.5368126098226811,-4.199999999999619,-12.385198309921941,17.36731867527476,-999970.0
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.1, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.5,0.0,53,22.641509433962266,1.0744167763926595,1.9999999999999027,4.17013659171932,16.408564877855582,17,3.3426218866212456,5.4999999999999725,13,1.4650815989847426,0.999999999999942,23,21.73913043478261,0.6093718963919501,-4.5000000000000115,-13.53461821488865,14.698977176430366,-999970.0
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.1, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.75,0.15,53,58.490566037735846,1.1317166162156902,4.250000000000207,10.68478282597587,16.607281722452832,17,1.9712919560323625,4.700000000000166,13,1.9897895149371203,4.100000000000041,23,39.130434782608695,0.6590001626966315,-4.550000000000002,-13.830842715239333,16.607281722452843,-999970.0
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.1, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.5,0.15,53,69.81132075471697,1.2042089233461382,4.400000000000197,12.027697845334107,13.641252051756444,17,3.426236673980067,5.650000000000084,13,2.1741079357009196,2.3500000000000156,23,47.82608695652174,0.6834194880426793,-3.5999999999999033,-11.173630931013644,13.641252051756467,-999970.0
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.1, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",1.0,0.15,53,50.943396226415096,1.21739069248735,7.749999999999996,22.003751824344487,15.565792720372068,17,1.9061374395474098,6.450000000000165,13,2.124609698815339,5.649999999999814,23,34.78260869565217,0.6870759197071522,-4.349999999999984,-13.43546744309867,14.69897717643047,-999970.0
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 1.2}",0.5,0.15,51,70.58823529411765,1.5609605903397297,9.299999999999628,29.450217393009794,11.68061370483129,13,2.641212289492739,5.249999999999858,15,0.8637559024936137,-0.6000000000002581,23,73.91304347826086,1.7048563022560703,4.650000000000028,13.966575904186618,10.672162753059629,-999972.0
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 1.2}",0.3,0.15,51,82.35294117647058,1.9827989305031906,9.449999999999573,31.02080945415655,9.05337575376277,13,3.4687850359500327,5.049999999999809,15,0.7254134694297448,-1.0000000000001499,23,86.95652173913044,2.6488685873536806,5.399999999999913,16.944397824127154,5.0612846775000655,-999972.0
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 1.2}",1.0,0.15,51,54.90196078431373,1.2841245675054063,8.199999999999896,24.072412180392845,19.839248315984353,13,3.9115906380013277,9.299999999999926,15,0.655371653741113,-2.700000000000085,23,52.17391304347826,1.1024570648440448,1.600000000000055,3.56646785521042,16.32796210488194,-999972.0
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 1.2}",0.75,0.15,51,62.745098039215684,1.3290091349463848,7.399999999999861,21.821138949757056,16.988170034439534,13,3.1128986378416426,6.599999999999988,15,0.7636889304485747,-1.5500000000001193,23,65.21739130434783,1.2445947592248763,2.349999999999993,6.272546332196116,13.740167118435007,-999972.0
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": true, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 1.2}",0.5,0.0,51,29.411764705882355,1.4304327486144648,7.499999999999777,22.551990840301684,14.413265791005387,13,2.834204590071839,5.999999999999872,15,0.7102206825666925,-1.5000000000001972,23,26.08695652173913,1.4384576951201908,3.000000000000102,8.474622713332835,11.470719000000003,-999972.0
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": false, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.5,0.0,46,21.73913043478261,0.9648850678337945,-6.905587213168474e-14,-1.6580266994572712,26.503759186193815,15,2.7316185517222475,3.9999999999999725,10,0.7225684701909469,-0.5,21,23.809523809523807,0.641174004098195,-3.5000000000000417,-10.860431149369765,20.555854370597924,-999975.0
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": false, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.3,0.15,46,73.91304347826086,0.7574756332170836,-2.8499999999995267,-8.996550182532658,20.408563868128216,15,2.1778366377228418,2.6500000000000066,10,1.333320173635096,0.3500000000001975,21,57.14285714285714,0.33497217508441096,-5.8499999999997305,-16.533682933900085,17.36731867527503,-999975.0
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": false, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.5,0.15,46,67.3913043478261,0.9969426609097205,0.45000000000022045,-0.14841052857511583,22.435246014198388,15,2.7519785614880647,3.999999999999998,10,1.2389595840849885,0.5500000000001822,21,47.61904761904761,0.5931322409081031,-4.09999999999996,-12.369783387770706,19.11617829560646,-999975.0
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": false, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",0.75,0.15,46,56.52173913043478,1.0324087612326394,1.450000000000146,2.1634840765228036,28.70864641060801,15,2.1964814160409536,4.200000000000102,10,1.625076798254162,2.1000000000000956,21,33.33333333333333,0.613070357085218,-4.850000000000051,-14.601161587430433,24.230679573395687,-999975.0
"{""breakout_fraction"": 0.03, ""distribution_rr"": 1.5, ""enable_distribution"": true, ""enable_fade"": false, ""fade_rr"": 1.5, ""london_window_minutes"": 240, ""max_trades_per_day"": 1, ""ny_window_minutes"": 180, ""retest_tolerance_fraction"": 0.04, ""stop_buffer_fraction"": 0.03, ""sweep_max_fraction"": 0.6, ""sweep_min_fraction"": 0.02, ""trade_london"": true, ""trade_new_york"": false, ""use_regime_filter"": true, ""volume_factor"": 0.0}",1.0,0.15,46,47.82608695652174,1.0501339976541102,2.249999999999982,4.051480846482058,28.70864641060798,15,1.4842088917570215,3.4500000000001654,10,1.8321960185643653,3.6499999999998676,21,33.33333333333333,0.613070357085218,-4.850000000000051,-14.601161587430433,24.230679573395687,-999975.0
