instrument,broker_symbol,timeframe,distance,signal_filter,ema_slope_bars,exit,sample,trades,wins,losses,win_rate_pct,net_r,profit_factor,cash_profit_factor,cash_gross_profit,cash_gross_loss,expectancy_r,risk_pct,progression_enabled,progression_multiplier,max_risk_pct,maximum_applied_risk_pct,final_loss_streak,processed_trades,ruined,max_drawdown_pct,ending_balance,max_dd_pct_at_1pct,ending_balance_at_1pct,selection_score
XAUUSD,XAUUSD..,M15,6,ema200_slope,24,trail_start_0.5R_distance_0.25R_cap_1.7R,training,47,24,23,51.06382978723404,-5.473877123721467,0.7392985523673629,0.7307574588062336,148.98909927591058,203.8831044151084,-0.11646547071747801,1.0,False,1.6,,1.0,4,47,False,7.406126903508717,945.1059948608022,7.406126903508717,945.1059948608022,-0.9837973333973954
XAUUSD,XAUUSD..,M15,6,ema200_slope,24,trail_start_1R_distance_0.5R_cap_1.7R,training,41,14,27,34.146341463414636,-7.879721702909873,0.6887594943342574,0.682117782880921,167.5199752221862,245.5880486133442,-0.192188334217314,1.0,False,1.6,,1.0,5,41,False,8.687833000172693,921.931926608842,8.687833000172693,921.931926608842,-1.4748051768354973
XAUUSD,XAUUSD..,M15,6,ema200_slope,24,trail_start_1.5R_distance_0.5R_cap_1.7R,training,38,9,29,23.684210526315788,-12.017147220459531,0.5600877674569499,0.5559099391534037,144.67994839499568,260.2578910809349,-0.3162407163278824,1.0,False,1.6,,1.0,6,38,False,11.557794268593922,884.4220573140608,11.557794268593922,884.4220573140608,-2.327737305665752
XAUUSD,XAUUSD..,M15,8,none,1,fixed_0.5R,training,118,69,49,58.47457627118644,-0.23037629639294369,0.9928113587229394,0.9854697771686665,304.90638374156515,309.40206468592635,-0.001952341494855455,1.0,False,1.6,,1.0,0,118,False,7.100442975124384,995.5043190556388,7.100442975124384,995.5043190556388,-0.15630387229901097
XAUUSD,XAUUSD..,M15,8,none,1,fixed_0.75R,training,117,62,55,52.991452991452995,0.2687637714875524,1.0072482483544398,0.9991226644426989,356.85800918666075,357.1713683281449,0.0022971262520303628,1.0,False,1.6,,1.0,0,117,False,7.807668634942627,999.6866408585158,7.807668634942627,999.6866408585158,-0.13637228868080944
XAUUSD,XAUUSD..,M15,8,none,1,fixed_1R,training,116,57,59,49.137931034482754,1.0212480713297005,1.0253439794783006,1.017064660922628,389.92047782699854,383.3782578516523,0.008803862683876729,1.0,False,1.6,,1.0,3,116,False,9.240111000052035,1006.5422199753463,9.240111000052035,1006.5422199753463,-0.120982340096221
XAUUSD,XAUUSD..,M15,8,none,1,fixed_1.5R,training,114,50,64,43.859649122807014,0.9698462077721574,1.021585646786604,1.010635949749218,437.90415367344076,433.2956429880645,0.008507422875194362,1.0,False,1.6,,1.0,3,114,False,9.565410776332703,1004.6085106853762,9.565410776332703,1004.6085106853762,-0.1385441642737461
XAUUSD,XAUUSD..,M15,8,none,1,fixed_1.7R,training,113,47,66,41.5929203539823,-2.3862250083411234,0.9486260836486814,0.9341916052641086,408.7739964425816,437.5697599284417,-0.02111703547204534,1.0,False,1.6,,1.0,3,113,False,11.684944912090112,971.2042365141399,11.684944912090112,971.2042365141399,-0.5495810501368341
XAUUSD,XAUUSD..,M15,8,none,1,trail_start_0.5R_distance_0.25R_cap_1.7R,training,118,62,56,52.54237288135594,2.1392804097319993,1.055471633592911,1.0476113327835994,388.13863996523764,370.49870292441153,0.01812949499772881,1.0,False,1.6,,1.0,0,118,False,8.828500125677124,1017.6399370408261,8.828500125677124,1017.6399370408261,0.0021174645884920462
XAUUSD,XAUUSD..,M15,8,none,1,trail_start_1R_distance_0.5R_cap_1.7R,training,114,49,65,42.98245614035088,-5.2113332775798895,0.8853346147856178,0.8704010147430993,371.2403561935014,426.5164560993461,-0.04571344980333236,1.0,False,1.6,,1.0,3,114,False,11.84033621913236,944.7239000941553,11.84033621913236,944.7239000941553,-0.8288993372679367
XAUUSD,XAUUSD..,M15,8,none,1,trail_start_1.5R_distance_0.5R_cap_1.7R,training,113,47,66,41.5929203539823,-2.6204241425402537,0.9435839243016625,0.9290398181076798,406.3971674821437,437.4378358829831,-0.023189594181772157,1.0,False,1.6,,1.0,3,113,False,11.684944912090112,968.9593315991606,11.684944912090112,968.9593315991606,-0.5723689753287362
XAUUSD,XAUUSD..,M15,8,ema200_slope,3,fixed_0.5R,training,45,28,17,62.22222222222222,-0.0998849081211654,0.992915906138806,0.9856048478273083,138.40278428389445,140.4242121870575,-0.0022196646249147867,1.0,False,1.6,,1.0,2,45,False,3.755365593200904,997.978572096837,3.755365593200904,997.978572096837,-0.016167200772898377
XAUUSD,XAUUSD..,M15,8,ema200_slope,3,fixed_0.75R,training,43,23,20,53.48837209302325,1.5560537442776123,1.0991499345622042,1.090784623435921,171.5251284374075,157.24930912310742,0.03618729637854912,1.0,False,1.6,,1.0,2,43,False,5.970460635187742,1014.2758193143001,5.970460635187742,1014.2758193143001,0.16335003613985324
XAUUSD,XAUUSD..,M15,8,ema200_slope,3,fixed_1R,training,39,18,21,46.15384615384615,1.9936682060354465,1.1245549718510266,1.1160027866890951,177.62324171150067,159.16021342425586,0.05111969759065248,1.0,False,1.6,,1.0,2,39,False,6.683224366934038,1018.4630282872448,6.683224366934038,1018.4630282872448,0.2205966802326486
XAUUSD,XAUUSD..,M15,8,ema200_slope,3,fixed_1.5R,training,36,12,24,33.33333333333333,-0.7335577196462411,0.9608425836339163,0.949394135733127,178.67729262496027,188.20138644208578,-0.020376603323506697,1.0,False,1.6,,1.0,4,36,False,6.843596492684903,990.4759061828745,6.843596492684903,990.4759061828745,-0.25187709210334885
XAUUSD,XAUUSD..,M15,8,ema200_slope,3,fixed_1.7R,training,32,8,24,25.0,-5.077493430532125,0.7281490983028848,0.7196319073221534,132.0384364692818,183.48051986829557,-0.1586716697041289,1.0,False,1.6,,1.0,4,32,False,9.867819033137259,948.5579166009862,9.867819033137259,948.5579166009862,-1.1830729056199107
XAUUSD,XAUUSD..,M15,8,ema200_slope,3,trail_start_0.5R_distance_0.25R_cap_1.7R,training,44,24,20,54.54545454545454,4.19621951189799,1.259355269822289,1.2509906784150138,203.4977549887651,162.6692816341315,0.09536862527040886,1.0,False,1.6,,1.0,2,44,False,7.588342376232739,1040.8284733546336,7.588342376232739,1040.8284733546336,0.5179734890119387
XAUUSD,XAUUSD..,M15,8,ema200_slope,3,trail_start_1R_distance_0.5R_cap_1.7R,training,37,12,25,32.432432432432435,-2.706726995897293,0.8624455393440786,0.8505238767112695,164.3282162777449,193.20823409820628,-0.0731547836728998,1.0,False,1.6,,1.0,4,37,False,9.4159845321966,971.1199821795386,9.4159845321966,971.1199821795386,-0.6922557274238391
XAUUSD,XAUUSD..,M15,8,ema200_slope,3,trail_start_1.5R_distance_0.5R_cap_1.7R,training,34,10,24,29.411764705882355,-2.291057644096267,0.8773359148743662,0.8651693642576884,159.36503117664745,184.20096429718353,-0.06738404835577255,1.0,False,1.6,,1.0,4,34,False,9.867819033137259,975.1640668794639,9.867819033137259,975.1640668794639,-0.6560255185367748
XAUUSD,XAUUSD..,M15,8,ema200_slope,6,fixed_0.5R,training,40,23,17,57.49999999999999,-2.9745668419634406,0.7944970046813569,0.7881833072400841,112.58901958983347,142.84623710704693,-0.07436417104908602,1.0,False,1.6,,1.0,2,40,False,3.898838872547867,969.7427824827865,3.898838872547867,969.7427824827865,-0.507099317850641
XAUUSD,XAUUSD..,M15,8,ema200_slope,6,fixed_0.75R,training,39,18,21,46.15384615384615,-3.5686281895646514,0.7909247216629598,0.7841107151101488,131.92409300831991,168.24676728182158,-0.09150328691191414,1.0,False,1.6,,1.0,2,39,False,7.067530478282329,963.6773257264983,7.067530478282329,963.6773257264983,-0.7355003544936274
XAUUSD,XAUUSD..,M15,8,ema200_slope,6,fixed_1R,training,38,15,23,39.473684210526315,-4.068628189564508,0.7866323602769126,0.7775770043090673,144.93071666854144,186.38760645618981,-0.10706916288327652,1.0,False,1.6,,1.0,2,38,False,7.3229716396934235,958.5431102123516,7.3229716396934235,958.5431102123516,-0.834942658510036
XAUUSD,XAUUSD..,M15,8,ema200_slope,6,fixed_1.5R,training,35,11,24,31.428571428571427,-2.9447749785555923,0.8485570040381935,0.8378329116685748,160.655754928472,191.75154459917337,-0.0841364279587312,1.0,False,1.6,,1.0,2,35,False,7.193507031402749,968.9042103292986,7.193507031402749,968.9042103292986,-0.6582145511192479
XAUUSD,XAUUSD..,M15,8,ema200_slope,6,fixed_1.7R,training,35,10,25,28.57142857142857,-2.96281331000945,0.8515833783546003,0.8382093430085459,163.09641146426475,194.57718149367122,-0.08465180885741286,1.0,False,1.6,,1.0,2,35,False,10.206370102205273,968.5192299705935,10.206370102205273,968.5192299705935,-0.7813241523191741
XAUUSD,XAUUSD..,M15,8,ema200_slope,6,trail_start_0.5R_distance_0.25R_cap_1.7R,training,39,19,20,48.717948717948715,-0.2566174387026045,0.9844982627400437,0.9736595922796469,159.7008588274341,164.0212453035291,-0.006579934325707808,1.0,False,1.6,,1.0,2,39,False,8.204421330545832,995.679613523905,8.204421330545832,995.679613523905,-0.22159379050446493
XAUUSD,XAUUSD..,M15,8,ema200_slope,6,trail_start_1R_distance_0.5R_cap_1.7R,training,36,11,25,30.555555555555557,-3.285629703403929,0.8354124915972406,0.8218878673391664,159.2592573130521,193.77248848878673,-0.09126749176122025,1.0,False,1.6,,1.0,2,36,False,9.756232764826969,965.4867688242654,9.756232764826969,965.4867688242654,-0.8125423874208142
XAUUSD,XAUUSD..,M15,8,ema200_slope,6,trail_start_1.5R_distance_0.5R_cap_1.7R,training,35,10,25,28.57142857142857,-2.96281331000945,0.8515833783546003,0.8382093430085459,163.09641146426475,194.57718149367122,-0.08465180885741286,1.0,False,1.6,,1.0,2,35,False,10.206370102205273,968.5192299705935,10.206370102205273,968.5192299705935,-0.7813241523191741
XAUUSD,XAUUSD..,M15,8,ema200_slope,12,fixed_0.5R,training,35,22,13,62.857142857142854,-1.9999999999997828,0.8461538461538628,0.8388371545189971,107.79862611499959,128.50959871563282,-0.05714285714285094,1.0,False,1.6,,1.0,0,35,False,3.983761751517703,979.2890273993668,3.983761751517703,979.2890273993668,-0.3704890950289986
XAUUSD,XAUUSD..,M15,8,ema200_slope,12,fixed_0.75R,training,34,18,16,52.94117647058824,-2.0615032080661178,0.867525445292613,0.8593471534450787,132.28599357402436,153.93778060903162,-0.060632447296062285,1.0,False,1.6,,1.0,0,34,False,6.886635400321599,978.3482129649927,6.886635400321599,978.3482129649927,-0.49888148266905424
XAUUSD,XAUUSD..,M15,8,ema200_slope,12,fixed_1R,training,33,14,19,42.42424242424242,-3.9603008032563767,0.7794969668582423,0.7707841240623209,135.65665183355316,175.9982433454802,-0.12000911525019323,1.0,False,1.6,,1.0,1,33,False,7.372418897919515,959.658408488073,7.372418897919515,959.658408488073,-0.8673720915983816
XAUUSD,XAUUSD..,M15,8,ema200_slope,12,fixed_1.5R,training,30,10,20,33.33333333333333,-3.9603008032566396,0.7911266891622062,0.7815574158509239,145.94605286546835,186.73746791407382,-0.1320100267752213,1.0,False,1.6,,1.0,1,30,False,7.83309321131636,959.2085849513945,7.83309321131636,959.2085849513945,-0.9177034198948202
XAUUSD,XAUUSD..,M15,8,ema200_slope,12,fixed_1.7R,training,29,9,20,31.03448275862069,-3.6603008032561797,0.8069492229454749,0.7942383070802002,146.96917146455462,185.04417396441954,-0.1262172690777993,1.0,False,1.6,,1.0,1,29,False,10.36082753065325,961.9249975001351,10.36082753065325,961.9249975001351,-0.9730915132746996
XAUUSD,XAUUSD..,M15,8,ema200_slope,12,trail_start_0.5R_distance_0.25R_cap_1.7R,training,33,18,15,54.54545454545454,0.16614178162848026,1.0114096586907628,1.0006073300396303,144.80652308805702,144.71863111608604,0.005034599443287281,1.0,False,1.6,,1.0,0,33,False,8.048548695450403,1000.087891971971,8.048548695450403,1000.087891971971,-0.14130892711221246
XAUUSD,XAUUSD..,M15,8,ema200_slope,12,trail_start_1R_distance_0.5R_cap_1.7R,training,30,10,20,33.33333333333333,-3.983117196650659,0.7899233119779107,0.7770751435368315,143.22110445735916,184.30792137487902,-0.13277057322168864,1.0,False,1.6,,1.0,1,30,False,9.911464491581683,958.9131830824801,9.911464491581683,958.9131830824801,-1.005184462130683
XAUUSD,XAUUSD..,M15,8,ema200_slope,12,trail_start_1.5R_distance_0.5R_cap_1.7R,training,29,9,20,31.03448275862069,-3.6603008032561797,0.8069492229454749,0.7942383070802002,146.96917146455462,185.04417396441954,-0.1262172690777993,1.0,False,1.6,,1.0,1,29,False,10.36082753065325,961.9249975001351,10.36082753065325,961.9249975001351,-0.9730915132746996
XAUUSD,XAUUSD..,M15,8,ema200_slope,24,fixed_0.5R,training,42,25,17,59.523809523809526,-2.6912289635886864,0.8228432360515957,0.8159486645629511,122.24707392690243,149.82201606075546,-0.06407688008544492,1.0,False,1.6,,1.0,2,42,False,3.6475290301693124,972.425057866147,3.6475290301693124,972.425057866147,-0.4377403203957762
XAUUSD,XAUUSD..,M15,8,ema200_slope,24,fixed_0.75R,training,40,19,21,47.5,-4.502732171655048,0.7598892721103859,0.7517940614627463,137.51699893507703,182.91844267499766,-0.11256830429137621,1.0,False,1.6,,1.0,2,40,False,7.037623196301729,954.5985562600794,7.037623196301729,954.5985562600794,-0.8794660048428219
XAUUSD,XAUUSD..,M15,8,ema200_slope,24,fixed_1R,training,39,16,23,41.02564102564102,-4.752732171654928,0.7709828213295965,0.7604372626412239,152.78144860476175,200.9126276559706,-0.12186492747833147,1.0,False,1.6,,1.0,2,39,False,7.995884056676209,951.8688209487912,7.995884056676209,951.8688209487912,-0.9652341672447549
XAUUSD,XAUUSD..,M15,8,ema200_slope,24,fixed_1.5R,training,36,11,25,30.555555555555557,-6.603811308345854,0.714167882510345,0.705568437403564,158.4583923537491,224.58259745413704,-0.18343920300960706,1.0,False,1.6,,1.0,2,36,False,7.8946187800996315,933.8757948996121,7.8946187800996315,933.8757948996121,-1.309294786885076
XAUUSD,XAUUSD..,M15,8,ema200_slope,24,fixed_1.7R,training,35,10,25,28.57142857142857,-6.103811308345377,0.7358093334955279,0.7237034964121438,161.43840306069626,223.07257580079215,-0.17439460880986793,1.0,False,1.6,,1.0,2,35,False,9.405280794814983,938.3658272599041,9.405280794814983,938.3658272599041,-1.2975722512298962
XAUUSD,XAUUSD..,M15,8,ema200_slope,24,trail_start_0.5R_distance_0.25R_cap_1.7R,training,39,19,20,48.717948717948715,-1.7505877334230833,0.9013905174428207,0.8903584497025615,155.0299743865603,174.1208548516056,-0.04488686495956624,1.0,False,1.6,,1.0,2,39,False,7.930735167300325,980.9091195349547,7.930735167300325,980.9091195349547,-0.4623392109024602
XAUUSD,XAUUSD..,M15,8,ema200_slope,24,trail_start_1R_distance_0.5R_cap_1.7R,training,36,11,25,30.555555555555557,-6.426627701739856,0.7218369031858209,0.7095053904084625,157.7114981954968,222.2837209238146,-0.17851743615944046,1.0,False,1.6,,1.0,2,36,False,9.660060899700863,935.4277772716822,9.660060899700863,935.4277772716822,-1.3492315174668041
XAUUSD,XAUUSD..,M15,8,ema200_slope,24,trail_start_1.5R_distance_0.5R_cap_1.7R,training,35,10,25,28.57142857142857,-6.103811308345377,0.7358093334955279,0.7237034964121438,161.43840306069626,223.07257580079215,-0.17439460880986793,1.0,False,1.6,,1.0,2,35,False,9.405280794814983,938.3658272599041,9.405280794814983,938.3658272599041,-1.2975722512298962
XAUUSD,XAUUSD..,M15,10,none,1,fixed_0.5R,training,92,50,42,54.347826086956516,-0.747040464692197,0.9678080304943049,0.9603010841162267,217.00004700909233,225.97084455944287,-0.008120005051002141,1.0,False,1.6,,1.0,0,92,False,6.262448385131414,991.0292024496495,6.262448385131414,991.0292024496495,-0.18321108321721996
XAUUSD,XAUUSD..,M15,10,none,1,fixed_0.75R,training,90,42,48,46.666666666666664,-1.571755285301069,0.9426337235552205,0.9337679016478435,249.19531324482887,266.87072109147005,-0.017463947614456323,1.0,False,1.6,,1.0,0,90,False,7.1431077940562,982.3245921533588,7.1431077940562,982.3245921533588,-0.3100068074276032
XAUUSD,XAUUSD..,M15,10,none,1,fixed_1R,training,90,37,53,41.11111111111111,-5.678868696244893,0.8225791305251595,0.809735260941345,245.4785456433077,303.15901688402516,-0.0630985410693877,1.0,False,1.6,,1.0,0,90,False,9.986240028707458,942.3195287592825,9.986240028707458,942.3195287592825,-0.8746680520083496
XAUUSD,XAUUSD..,M15,10,none,1,fixed_1.5R,training,90,31,59,34.44444444444444,-11.961066626830592,0.6807301256066175,0.6637868601147563,228.30822314183797,343.94809066025766,-0.1329007402981177,1.0,False,1.6,,1.0,0,90,False,15.522307990396012,884.3601324815803,15.522307990396012,884.3601324815803,-1.7795899269685789
XAUUSD,XAUUSD..,M15,10,none,1,fixed_1.7R,training,90,31,59,34.44444444444444,-9.361066626830912,0.7501304307232733,0.7332632856736008,254.87917224023272,347.5957097812309,-0.10401185140923236,1.0,False,1.6,,1.0,0,90,False,13.503015289271259,907.2834624590018,13.503015289271259,907.2834624590018,-1.4143441092748648
XAUUSD,XAUUSD..,M15,10,none,1,trail_start_0.5R_distance_0.25R_cap_1.7R,training,91,46,45,50.54945054945055,2.9655781614791903,1.1118651819811918,1.1041587040946699,290.19188994984165,262.81719183455425,0.032588771005265825,1.0,False,1.6,,1.0,0,91,False,6.266602009990353,1027.3746981152874,6.266602009990353,1027.3746981152874,0.22699275877679453
XAUUSD,XAUUSD..,M15,10,none,1,trail_start_1R_distance_0.5R_cap_1.7R,training,90,32,58,35.55555555555556,-12.24573773522209,0.6641673762462682,0.6462823424418422,215.60907498951235,333.6143676382658,-0.13606375261357878,1.0,False,1.6,,1.0,0,90,False,14.915119188186289,881.9947073512466,14.915119188186289,881.9947073512466,-1.7877937568363027
XAUUSD,XAUUSD..,M15,10,none,1,trail_start_1.5R_distance_0.5R_cap_1.7R,training,90,31,59,34.44444444444444,-9.99571229612222,0.7331901987656632,0.7163465491410471,248.44743312265996,346.8257555237293,-0.11106346995691355,1.0,False,1.6,,1.0,0,90,False,14.042788512018767,901.6216775989307,14.042788512018767,901.6216775989307,-1.5053736003824902
XAUUSD,XAUUSD..,M15,10,ema200_slope,3,fixed_0.5R,training,37,22,15,59.45945945945946,-1.1849928778846013,0.9007262608570392,0.8936736605184573,105.9042499718687,118.50438773190342,-0.03202683453742165,1.0,False,1.6,,1.0,0,37,False,5.360347036867374,987.3998622399653,5.360347036867374,987.3998622399653,-0.27411657143442847
XAUUSD,XAUUSD..,M15,10,ema200_slope,3,fixed_0.75R,training,32,15,17,46.875,-2.1131188268132353,0.8357434439819775,0.8304024261936713,107.18150663368328,129.07176478875772,-0.0660349633379136,1.0,False,1.6,,1.0,0,32,False,4.178807705059311,978.1097418449256,4.178807705059311,978.1097418449256,-0.41534095457822595
XAUUSD,XAUUSD..,M15,10,ema200_slope,3,fixed_1R,training,31,13,18,41.935483870967744,-1.1142000748823997,0.9166381491291938,0.9092583580603484,123.09903896485764,135.38400595783958,-0.03594193789943225,1.0,False,1.6,,1.0,0,31,False,4.0976385356709475,987.7150330070181,4.0976385356709475,987.7150330070181,-0.22652606002496745
XAUUSD,XAUUSD..,M15,10,ema200_slope,3,fixed_1.5R,training,30,7,23,23.333333333333332,-8.391834372403027,0.5243657554621866,0.5176004617755118,87.84272114910596,169.71144277534313,-0.27972781241343425,1.0,False,1.6,,1.0,0,30,False,8.459623033540618,918.1312783737628,8.459623033540618,918.1312783737628,-1.7918623862264125
XAUUSD,XAUUSD..,M15,10,ema200_slope,3,fixed_1.7R,training,30,7,23,23.333333333333332,-7.19183437240305,0.5923796208600003,0.584315327131405,99.74681741721395,170.70717262698497,-0.239727812413435,1.0,False,1.6,,1.0,0,30,False,7.758299645196804,929.039644790229,7.758299645196804,929.039644790229,-1.5345183478809252
XAUUSD,XAUUSD..,M15,10,ema200_slope,3,trail_start_0.5R_distance_0.25R_cap_1.7R,training,36,22,14,61.111111111111114,5.250111598488657,1.480048836482583,1.4670420634855332,164.74742035661097,112.29904339974337,0.1458364332913516,1.0,False,1.6,,1.0,0,36,False,3.2110652049166446,1052.4483769568676,3.2110652049166446,1052.4483769568676,0.9685833170238313
XAUUSD,XAUUSD..,M15,10,ema200_slope,3,trail_start_1R_distance_0.5R_cap_1.7R,training,31,9,22,29.03225806451613,-4.8538480184377155,0.7083630658572588,0.6988267915585457,113.64846966124696,162.62752234753987,-0.1565757425302489,1.0,False,1.6,,1.0,0,31,False,7.758299645196806,951.0209473137071,7.758299645196806,951.0209473137071,-1.075854365272852
XAUUSD,XAUUSD..,M15,10,ema200_slope,3,trail_start_1.5R_distance_0.5R_cap_1.7R,training,30,7,23,23.333333333333332,-7.19183437240305,0.5923796208600003,0.584315327131405,99.74681741721395,170.70717262698497,-0.239727812413435,1.0,False,1.6,,1.0,0,30,False,7.758299645196804,929.039644790229,7.758299645196804,929.039644790229,-1.5345183478809252
XAUUSD,XAUUSD..,M15,10,ema200_slope,6,fixed_0.5R,training,37,21,16,56.75675675675676,-1.8270409386829571,0.8487382082710289,0.8412811361052503,100.22598725343232,119.13495138787152,-0.04937948482926911,1.0,False,1.6,,1.0,0,37,False,5.494856436715989,981.0910358655608,5.494856436715989,981.0910358655608,-0.3928472063128928
XAUUSD,XAUUSD..,M15,10,ema200_slope,6,fixed_0.75R,training,32,15,17,46.875,-1.8184984469516559,0.8553317173026368,0.8497408665656943,107.42952229618618,126.42621594789534,-0.056828076467239245,1.0,False,1.6,,1.0,0,32,False,4.31499640255369,981.0033063482908,4.31499640255369,981.0033063482908,-0.36576824436093236
XAUUSD,XAUUSD..,M15,10,ema200_slope,6,fixed_1R,training,31,14,17,45.16129032258064,0.6815015530483756,1.0542159711493642,1.0434386961935969,134.08894436244498,128.506777495979,0.02198392106607663,1.0,False,1.6,,1.0,0,31,False,2.79619392907178,1005.582166866466,2.79619392907178,1005.582166866466,0.16868593077650307
XAUUSD,XAUUSD..,M15,10,ema200_slope,6,fixed_1.5R,training,29,7,22,24.137931034482758,-7.695306298191263,0.5459174701946038,0.5391160887997734,88.24026936649796,163.67582270257606,-0.2653553895928022,1.0,False,1.6,,1.0,0,29,False,8.220746070137821,924.5644466639219,8.220746070137821,924.5644466639219,-1.6759247276949463
XAUUSD,XAUUSD..,M15,10,ema200_slope,6,fixed_1.7R,training,29,7,22,24.137931034482758,-6.495306298191285,0.6167267420613443,0.6085563472008008,100.19811334932228,164.64886745526076,-0.22397607924797536,1.0,False,1.6,,1.0,0,29,False,7.51759256041018,935.5492458940615,7.51759256041018,935.5492458940615,-1.4143427907133712
XAUUSD,XAUUSD..,M15,10,ema200_slope,6,trail_start_0.5R_distance_0.25R_cap_1.7R,training,36,21,15,58.333333333333336,5.042851785761888,1.4551857551900482,1.4438158880508687,163.51341281172517,113.25087510462708,0.14007921627116357,1.0,False,1.6,,1.0,0,36,False,2.7927763140669764,1050.262537707098,2.7927763140669764,1050.262537707098,0.9470421083428094
XAUUSD,XAUUSD..,M15,10,ema200_slope,6,trail_start_1R_distance_0.5R_cap_1.7R,training,30,9,21,30.0,-4.157319944225952,0.7393028557236053,0.7296077434633337,114.18103413429537,156.49646698141646,-0.1385773314741984,1.0,False,1.6,,1.0,0,30,False,7.5175925604101685,957.6845671528789,7.5175925604101685,957.6845671528789,-0.9488275781307569
XAUUSD,XAUUSD..,M15,10,ema200_slope,6,trail_start_1.5R_distance_0.5R_cap_1.7R,training,29,7,22,24.137931034482758,-6.495306298191285,0.6167267420613443,0.6085563472008008,100.19811334932228,164.64886745526076,-0.22397607924797536,1.0,False,1.6,,1.0,0,29,False,7.51759256041018,935.5492458940615,7.51759256041018,935.5492458940615,-1.4143427907133712
XAUUSD,XAUUSD..,M15,10,ema200_slope,12,fixed_0.5R,training,26,15,11,57.692307692307686,-3.500000000000127,0.6818181818181702,0.6759187951378511,73.22583318201032,108.33525226514257,-0.1346153846153895,1.0,False,1.6,,1.0,0,26,False,4.9439241340025815,964.8905809168677,4.9439241340025815,964.8905809168677,-0.7818907110710467
XAUUSD,XAUUSD..,M15,10,ema200_slope,12,fixed_0.75R,training,24,14,10,58.333333333333336,0.49999999999999145,1.0499999999999992,1.0409336187426954,104.60001918853106,100.4867335487478,0.02083333333333298,1.0,False,1.6,,1.0,0,24,False,2.9956104839893314,1004.1132856397833,2.9956104839893314,1004.1132856397833,0.1397376532563906
XAUUSD,XAUUSD..,M15,10,ema200_slope,12,fixed_1R,training,23,13,10,56.52173913043478,3.0,1.3,1.2876372542614842,131.0353188517023,101.76415633986664,0.13043478260869565,1.0,False,1.6,,1.0,0,23,False,2.048791300460057,1029.2711625118357,2.048791300460057,1029.2711625118357,0.7385915901528219
XAUUSD,XAUUSD..,M15,10,ema200_slope,12,fixed_1.5R,training,22,7,15,31.818181818181817,-3.876807851239608,0.7303429320782553,0.7181385603961238,100.53776164040562,139.9977207531499,-0.17621853869270945,1.0,False,1.6,,1.0,0,22,False,7.1793759668906,960.5400408872557,7.1793759668906,960.5400408872557,-1.004161809921225
XAUUSD,XAUUSD..,M15,10,ema200_slope,12,fixed_1.7R,training,22,7,15,31.818181818181817,-2.476807851239696,0.8277219896886827,0.8143256530895937,114.61147066068327,140.7440257172808,-0.11258217505634982,1.0,False,1.6,,1.0,0,22,False,6.813220014481665,973.8674449434025,6.813220014481665,973.8674449434025,-0.6764277102854677
XAUUSD,XAUUSD..,M15,10,ema200_slope,12,trail_start_0.5R_distance_0.25R_cap_1.7R,training,25,15,10,60.0,3.2814756545067008,1.32814756545067,1.3142714320446995,133.90470734453947,101.88512363554537,0.13125902618026802,1.0,False,1.6,,1.0,0,25,False,2.763587695283374,1032.019583708994,2.763587695283374,1032.019583708994,0.7449737579076057
XAUUSD,XAUUSD..,M15,10,ema200_slope,12,trail_start_1R_distance_0.5R_cap_1.7R,training,22,8,14,36.36363636363637,-1.5199577973023966,0.8863736539983612,0.8732964611725098,114.7374351123824,131.38428954393453,-0.06908899078647257,1.0,False,1.6,,1.0,0,22,False,6.813220014481665,983.3531455684479,6.813220014481665,983.3531455684479,-0.46362884369467905
XAUUSD,XAUUSD..,M15,10,ema200_slope,12,trail_start_1.5R_distance_0.5R_cap_1.7R,training,22,7,15,31.818181818181817,-2.476807851239696,0.8277219896886827,0.8143256530895937,114.61147066068327,140.7440257172808,-0.11258217505634982,1.0,False,1.6,,1.0,0,22,False,6.813220014481665,973.8674449434025,6.813220014481665,973.8674449434025,-0.6764277102854677
XAUUSD,XAUUSD..,M15,10,ema200_slope,24,fixed_0.5R,training,33,20,13,60.60606060606061,-2.3966187159875143,0.802718944600638,0.7941143004447805,94.5209051561252,119.02682662078291,-0.07262480957537921,1.0,False,1.6,,1.0,0,33,False,4.9224619949049115,975.4940785353423,4.9224619949049115,975.4940785353423,-0.4936884064047615
XAUUSD,XAUUSD..,M15,10,ema200_slope,24,fixed_0.75R,training,30,17,13,56.666666666666664,-0.15495646082595854,0.9875101422894864,0.9787383217255575,121.14287872628722,123.77453302605659,-0.005165215360865285,1.0,False,1.6,,1.0,0,30,False,3.245396786993098,997.3683457002306,3.245396786993098,997.3683457002306,-0.009980399811481994
XAUUSD,XAUUSD..,M15,10,ema200_slope,24,fixed_1R,training,29,16,13,55.172413793103445,2.618740221638501,1.2110766635655161,1.200273763653528,150.63913102369952,125.5039771636491,0.09030138695305176,1.0,False,1.6,,1.0,0,29,False,2.2555297919534274,1025.1351538600504,2.2555297919534274,1025.1351538600504,0.5777281589116995
XAUUSD,XAUUSD..,M15,10,ema200_slope,24,fixed_1.5R,training,27,9,18,33.33333333333333,-5.258067629601107,0.6867100597385404,0.6735120046379958,108.9043169389995,161.69617792860902,-0.19474324554078173,1.0,False,1.6,,1.0,0,27,False,7.7987911583584495,947.2081390103905,7.7987911583584495,947.2081390103905,-1.2208607244960423
